PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
KZ Okpala,2021-05-24,22-026,MIA,AWAY,MIL,L (-34),0,4:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
KZ Okpala,2021-05-29,22-031,MIA,HOME,MIL,L (-17),0,1:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
Malik Monk,2023-04-15,25-070,SAC,HOME,GSW,W (+3),0,28:51,8,13,0.615,2,4,0.5,14,14,1.0,1,2,3,2,0,0,2,4,32,25.2,10
Malik Monk,2023-04-17,25-072,SAC,HOME,GSW,W (+8),0,31:24,6,15,0.4,3,7,0.429,3,4,0.75,1,5,6,3,0,1,1,1,18,13.1,5
Malik Monk,2023-04-20,25-075,SAC,AWAY,GSW,L (-17),0,24:36,1,9,0.111,0,4,0.0,2,2,1.0,1,2,3,4,0,0,0,0,4,2.2,-13
Malik Monk,2023-04-23,25-078,SAC,AWAY,GSW,L (-1),0,28:21,5,14,0.357,2,5,0.4,4,4,1.0,0,5,5,5,2,0,3,2,16,11.4,12
Malik Monk,2023-04-26,25-081,SAC,HOME,GSW,L (-7),0,29:09,6,14,0.429,1,5,0.2,8,10,0.8,1,4,5,3,2,0,3,3,21,14.6,6
Malik Monk,2023-04-28,25-083,SAC,AWAY,GSW,W (+19),0,31:54,8,14,0.571,3,6,0.5,9,10,0.9,0,7,7,4,1,2,4,3,28,23.1,21
Malik Monk,2023-04-30,25-085,SAC,HOME,GSW,L (-20),0,31:06,4,14,0.286,2,8,0.25,4,5,0.8,2,7,9,4,0,0,1,2,14,9.9,-5
Luke Ridnour,2005-04-23,24-069,SEA,HOME,SAC,W (+5),1,25:58,0,6,0.0,0,1,0.0,0,0,,1,0,1,4,1,0,0,1,0,-0.1,13
Luke Ridnour,2005-04-26,24-072,SEA,HOME,SAC,W (+12),1,31:48,2,11,0.182,1,3,0.333,4,4,1.0,0,3,3,6,2,2,0,4,9,9.0,12
Luke Ridnour,2005-04-29,24-075,SEA,AWAY,SAC,L (-12),1,36:55,6,14,0.429,1,3,0.333,2,2,1.0,2,3,5,5,1,2,3,3,15,11.6,-5
Luke Ridnour,2005-05-01,24-077,SEA,AWAY,SAC,W (+13),1,30:00,2,5,0.4,0,2,0.0,4,4,1.0,0,1,1,4,1,0,2,1,8,7.0,4
Luke Ridnour,2005-05-03,24-079,SEA,HOME,SAC,W (+4),1,28:51,5,10,0.5,0,1,0.0,0,0,,0,6,6,6,1,1,2,2,10,9.9,-11
Luke Ridnour,2005-05-08,24-084,SEA,AWAY,SAS,L (-22),1,33:12,3,9,0.333,0,0,,2,2,1.0,0,1,1,4,2,1,2,3,8,5.5,-14
Luke Ridnour,2005-05-10,24-086,SEA,AWAY,SAS,L (-17),1,24:52,3,6,0.5,0,0,,0,0,,2,1,3,1,0,0,2,2,6,2.6,-16
Luke Ridnour,2005-05-12,24-088,SEA,HOME,SAS,W (+1),1,41:23,4,10,0.4,1,3,0.333,0,0,,1,2,3,5,2,0,1,3,9,8.2,6
Luke Ridnour,2005-05-15,24-091,SEA,HOME,SAS,W (+12),1,39:16,9,15,0.6,1,1,1.0,1,1,1.0,0,3,3,6,3,1,4,1,20,17.5,6
Luke Ridnour,2005-05-17,24-093,SEA,AWAY,SAS,L (-13),1,41:42,4,11,0.364,0,2,0.0,4,5,0.8,3,3,6,2,0,1,1,2,12,8.8,-10
Luke Ridnour,2005-05-19,24-095,SEA,HOME,SAS,L (-2),1,41:32,4,10,0.4,0,1,0.0,2,2,1.0,1,3,4,4,0,0,1,1,10,7.6,1
