PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Tarence Kinsey,2009-04-18,25-028,CLE,HOME,DET,W (+18),0,1:18,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,+3
Tarence Kinsey,2009-04-26,25-036,CLE,AWAY,DET,W (+21),0,2:07,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3,+3
Tarence Kinsey,2009-05-05,25-045,CLE,HOME,ATL,W (+27),0,3:17,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+3
Tarence Kinsey,2009-05-07,25-047,CLE,HOME,ATL,W (+20),0,1:52,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-8
Tarence Kinsey,2009-05-09,25-049,CLE,AWAY,ATL,W (+15),0,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
Tarence Kinsey,2009-05-22,25-062,CLE,HOME,ORL,W (+1),0,0:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
Tarence Kinsey,2009-05-24,25-064,CLE,AWAY,ORL,L (-10),0,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1
Tarence Kinsey,2009-05-28,25-068,CLE,HOME,ORL,W (+10),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
Tarence Kinsey,2009-05-30,25-070,CLE,AWAY,ORL,L (-13),0,1:02,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,0
Marcus Smart,2015-04-19,21-044,BOS,AWAY,CLE,L (-13),1,25:46,4,6,0.667,1,3,0.333,1,4,0.25,1,1,2,2,1,0,2,3,10,6.4,-14
Marcus Smart,2015-04-21,21-046,BOS,AWAY,CLE,L (-8),1,25:31,4,9,0.444,1,5,0.2,1,2,0.5,0,1,1,1,0,0,0,3,10,4.7,-20
Marcus Smart,2015-04-23,21-048,BOS,HOME,CLE,L (-8),1,17:40,2,6,0.333,1,3,0.333,3,4,0.75,1,1,2,1,0,0,1,2,8,4.1,-8
Marcus Smart,2015-04-26,21-051,BOS,HOME,CLE,L (-8),0,21:00,4,8,0.5,0,2,0.0,3,5,0.6,3,3,6,1,0,1,1,4,11,8.0,-9
Marcus Smart,2016-04-16,22-041,BOS,AWAY,ATL,L (-1),0,28:49,5,10,0.5,3,6,0.5,2,3,0.667,3,2,5,2,2,1,1,4,15,13.8,6
Marcus Smart,2016-04-19,22-044,BOS,AWAY,ATL,L (-17),1,30:06,1,11,0.091,1,6,0.167,0,0,,0,2,2,3,1,2,2,2,3,-2.0,-20
Marcus Smart,2016-04-22,22-047,BOS,HOME,ATL,W (+8),0,32:57,3,6,0.5,2,4,0.5,3,4,0.75,0,3,3,5,0,2,4,4,11,7.8,7
Marcus Smart,2016-04-24,22-049,BOS,HOME,ATL,W (+9),0,41:31,7,15,0.467,3,8,0.375,3,3,1.0,2,6,8,5,2,0,4,2,20,16.2,24
Marcus Smart,2016-04-26,22-051,BOS,AWAY,ATL,L (-27),0,24:32,2,7,0.286,2,5,0.4,4,6,0.667,1,1,2,2,1,0,1,1,10,7.1,-23
Marcus Smart,2016-04-28,22-053,BOS,HOME,ATL,L (-12),0,34:36,4,11,0.364,0,3,0.0,5,5,1.0,2,5,7,1,4,0,3,4,13,9.9,-11
Marcus Smart,2022-04-17,28-042,BOS,HOME,BRK,W (+1),1,36:16,8,17,.471,4,9,.444,0,0,,2,5,7,6,2,0,3,4,20,15.8,+6
Marcus Smart,2022-04-20,28-045,BOS,HOME,BRK,W (+7),1,35:41,3,9,.333,1,6,.167,5,6,.833,0,1,1,5,1,0,4,3,12,6.1,-1
Marcus Smart,2022-04-23,28-048,BOS,AWAY,BRK,W (+6),1,38:07,6,15,.400,2,10,.200,0,0,,2,1,3,6,2,0,2,4,14,10.2,-5
Marcus Smart,2022-04-25,28-050,BOS,AWAY,BRK,W (+4),1,36:47,7,16,.438,3,7,.429,3,4,.750,1,4,5,11,0,0,1,4,20,18.2,+9
Marcus Smart,2022-05-01,28-056,BOS,HOME,MIL,L (-12),1,32:47,3,11,.273,1,6,.167,3,4,.750,0,1,1,6,2,0,3,3,10,5.4,+3
Marcus Smart,2022-05-07,28-062,BOS,AWAY,MIL,L (-2),1,29:14,1,8,.125,1,4,.250,6,8,.750,1,1,2,2,1,0,3,3,9,2.2,-10
Marcus Smart,2022-05-09,28-064,BOS,AWAY,MIL,W (+8),1,41:21,8,13,.615,2,3,.667,0,0,,0,2,2,8,0,2,3,3,18,15.5,+1
Marcus Smart,2022-05-11,28-066,BOS,HOME,MIL,L (-3),1,38:15,6,11,.545,3,5,.600,0,0,,0,4,4,1,2,1,3,2,15,10.5,-6
Marcus Smart,2022-05-13,28-068,BOS,AWAY,MIL,W (+13),1,40:12,8,16,.500,5,9,.556,0,0,,2,3,5,7,0,0,0,2,21,19.4,+11
Marcus Smart,2022-05-15,28-070,BOS,HOME,MIL,W (+28),1,37:05,2,9,.222,1,6,.167,6,7,.857,1,6,7,10,1,1,2,5,11,12.3,+18
Marcus Smart,2022-05-19,28-074,BOS,AWAY,MIA,W (+25),1,40:18,8,22,.364,5,12,.417,3,3,1.000,2,7,9,12,3,1,1,1,24,26.0,+31
Marcus Smart,2022-05-21,28-076,BOS,HOME,MIA,L (-6),1,36:39,6,11,.545,1,4,.250,3,5,.600,1,3,4,7,0,0,4,6,16,10.0,-15
Marcus Smart,2022-05-25,28-080,BOS,AWAY,MIA,W (+13),1,23:42,1,5,.200,1,3,.333,2,2,1.000,1,4,5,4,0,0,1,4,5,4.0,+13
Marcus Smart,2022-05-27,28-082,BOS,HOME,MIA,L (-8),1,40:25,4,15,.267,1,9,.111,5,5,1.000,1,3,4,3,1,0,2,4,14,6.2,-12
Marcus Smart,2022-05-29,28-084,BOS,AWAY,MIA,W (+4),1,40:45,8,22,.364,3,10,.300,5,6,.833,0,9,9,5,2,0,1,4,24,17.0,+2
Marcus Smart,2022-06-02,28-088,BOS,AWAY,GSW,W (+12),1,29:55,7,11,.636,4,7,.571,0,0,,1,4,5,4,2,0,0,1,18,19.4,-1
Marcus Smart,2022-06-05,28-091,BOS,AWAY,GSW,L (-19),1,25:08,1,6,.167,0,3,.000,0,0,,0,2,2,5,1,0,5,4,2,-3.3,-12
Marcus Smart,2022-06-08,28-094,BOS,HOME,GSW,W (+16),1,39:23,8,17,.471,3,7,.429,5,7,.714,2,5,7,5,0,0,5,3,24,14.7,+19
Marcus Smart,2022-06-10,28-096,BOS,HOME,GSW,L (-10),1,39:57,7,18,.389,3,9,.333,1,1,1.000,2,2,4,5,4,0,2,2,18,14.9,-17
Marcus Smart,2022-06-13,28-099,BOS,AWAY,GSW,L (-10),1,39:43,7,15,.467,3,6,.500,3,4,.750,0,3,3,2,0,0,4,4,20,8.6,-9
Marcus Smart,2022-06-16,28-102,BOS,HOME,GSW,L (-13),1,38:29,4,12,.333,1,2,.500,0,0,,1,5,6,9,2,0,3,5,9,7.7,+7
Marcus Smart,2023-04-15,29-040,BOS,HOME,ATL,W (+13),1,32:18,4,11,0.364,2,4,0.5,1,2,0.5,2,5,7,7,3,2,2,1,11,14.3,5
Marcus Smart,2023-04-18,29-043,BOS,HOME,ATL,W (+13),1,32:09,6,11,0.545,2,6,0.333,0,0,,1,4,5,6,3,0,1,1,14,16.4,10
Marcus Smart,2023-04-21,29-046,BOS,AWAY,ATL,L (-8),1,32:41,9,19,0.474,5,12,0.417,1,2,0.5,0,3,3,8,3,0,1,0,24,22.4,-9
Marcus Smart,2023-04-23,29-048,BOS,AWAY,ATL,W (+8),1,29:22,8,14,0.571,3,8,0.375,0,0,,2,2,4,4,0,0,2,4,19,13.6,0
Marcus Smart,2023-04-25,29-050,BOS,HOME,ATL,L (-2),1,26:30,4,8,0.5,1,4,0.25,1,2,0.5,2,1,3,2,0,0,2,4,10,5.1,-12
Marcus Smart,2023-04-27,29-052,BOS,AWAY,ATL,W (+8),1,32:33,6,12,0.5,2,5,0.4,8,9,0.889,3,1,4,4,1,0,2,0,22,19.8,11
Marcus Smart,2023-05-01,29-056,BOS,HOME,PHI,L (-4),1,35:15,4,7,0.571,0,2,0.0,4,4,1.0,1,2,3,7,0,0,6,3,12,7.7,-7
Marcus Smart,2023-05-03,29-058,BOS,HOME,PHI,W (+34),1,27:00,7,14,0.5,1,4,0.25,0,0,,1,4,5,2,0,1,1,0,15,11.0,17
Marcus Smart,2023-05-05,29-060,BOS,AWAY,PHI,W (+12),1,34:30,5,15,0.333,3,9,0.333,2,2,1.0,1,2,3,4,3,0,2,4,15,10.0,18
Marcus Smart,2023-05-07,29-062,BOS,AWAY,PHI,L (-1),1,42:25,6,15,0.4,4,10,0.4,5,5,1.0,0,3,3,7,0,0,3,3,21,14.5,-7
Marcus Smart,2023-05-09,29-064,BOS,HOME,PHI,L (-12),1,33:40,2,7,0.286,2,5,0.4,8,10,0.8,1,2,3,4,0,0,2,1,14,10.8,-17
Marcus Smart,2023-05-11,29-066,BOS,AWAY,PHI,W (+9),1,41:42,8,15,0.533,3,8,0.375,3,4,0.75,2,5,7,7,2,0,3,2,22,20.3,18
Marcus Smart,2023-05-14,29-069,BOS,HOME,PHI,W (+24),1,39:12,3,7,0.429,1,3,0.333,0,0,,0,4,4,4,0,1,2,2,7,5.2,31
Marcus Smart,2023-05-17,29-072,BOS,HOME,MIA,L (-7),1,33:48,3,7,0.429,2,4,0.5,5,8,0.625,0,1,1,11,2,1,2,2,13,16.0,-3
Marcus Smart,2023-05-19,29-074,BOS,HOME,MIA,L (-6),1,32:51,2,5,0.4,1,3,0.333,2,2,1.0,0,4,4,3,0,0,3,1,7,4.2,-15
Marcus Smart,2023-05-21,29-076,BOS,AWAY,MIA,L (-26),1,30:25,2,8,0.25,0,3,0.0,4,5,0.8,2,7,9,8,0,0,2,3,8,8.7,-6
Marcus Smart,2023-05-23,29-078,BOS,AWAY,MIA,W (+17),1,35:08,4,11,0.364,3,9,0.333,0,0,,1,2,3,6,2,0,1,1,11,11.0,15
Marcus Smart,2023-05-25,29-080,BOS,HOME,MIA,W (+13),1,29:56,7,12,0.583,4,6,0.667,5,6,0.833,1,2,3,2,5,0,2,0,23,22.7,20
Marcus Smart,2023-05-27,29-082,BOS,AWAY,MIA,W (+1),1,42:15,7,15,0.467,4,11,0.364,3,4,0.75,1,3,4,1,0,0,4,4,21,9.6,-10
Marcus Smart,2023-05-29,29-084,BOS,HOME,MIA,L (-19),1,35:24,4,10,0.4,1,6,0.167,0,0,,0,2,2,4,1,0,2,1,9,5.6,-10
Marcus Smart,2021-05-22,27-077,BOS,AWAY,BRK,L (-11),1,39:39,6,13,0.462,3,8,0.375,2,4,0.5,0,3,3,5,0,0,3,2,17,10.1,-9
Marcus Smart,2021-05-25,27-080,BOS,AWAY,BRK,L (-22),1,31:44,6,13,0.462,5,8,0.625,2,4,0.5,1,2,3,6,2,0,1,2,19,17.2,-18
Marcus Smart,2021-05-28,27-083,BOS,HOME,BRK,W (+6),1,39:06,8,11,0.727,5,8,0.625,2,2,1.0,0,3,3,6,1,0,4,3,23,19.4,1
Marcus Smart,2021-05-30,27-085,BOS,HOME,BRK,L (-15),1,33:37,4,12,0.333,2,9,0.222,6,7,0.857,1,5,6,9,2,0,2,4,16,15.7,-9
Marcus Smart,2021-06-01,27-087,BOS,AWAY,BRK,L (-14),1,38:59,5,17,0.294,1,10,0.1,3,4,0.75,2,5,7,4,0,1,4,3,14,4.9,-11
Marcus Smart,2020-08-17,26-164,BOS,HOME,PHI,W (+8),0,31:54,0,5,0.0,0,3,0.0,2,2,1.0,0,1,1,1,2,0,1,1,2,0.1,0
Marcus Smart,2020-08-19,26-166,BOS,HOME,PHI,W (+27),1,29:56,3,11,0.273,1,7,0.143,3,3,1.0,1,3,4,2,1,1,2,3,10,5.0,3
Marcus Smart,2020-08-21,26-168,BOS,AWAY,PHI,W (+8),1,38:40,4,8,0.5,0,3,0.0,6,6,1.0,0,8,8,3,3,0,1,4,14,14.9,9
Marcus Smart,2020-08-23,26-170,BOS,AWAY,PHI,W (+4),1,42:44,3,6,0.5,1,2,0.5,1,2,0.5,1,4,5,4,0,0,1,1,8,7.9,12
Marcus Smart,2020-08-30,26-177,BOS,AWAY,TOR,W (+18),1,30:54,6,10,0.6,5,9,0.556,4,4,1.0,0,6,6,4,1,0,5,2,21,16.2,27
Marcus Smart,2020-09-01,26-179,BOS,AWAY,TOR,W (+3),1,38:36,6,13,0.462,6,11,0.545,1,1,1.0,0,3,3,1,0,2,5,3,19,9.1,1
Marcus Smart,2020-09-03,26-181,BOS,HOME,TOR,L (-1),1,36:57,4,15,0.267,2,9,0.222,1,2,0.5,0,5,5,4,2,0,3,4,11,3.4,-4
Marcus Smart,2020-09-05,26-183,BOS,HOME,TOR,L (-7),1,41:06,2,8,0.25,1,6,0.167,3,5,0.6,1,7,8,5,1,1,5,4,8,3.8,-1
Marcus Smart,2020-09-07,26-185,BOS,AWAY,TOR,W (+22),1,34:34,4,8,0.5,2,5,0.4,2,2,1.0,0,7,7,6,0,1,3,4,12,10.4,25
Marcus Smart,2020-09-09,26-187,BOS,HOME,TOR,L (-3),1,49:48,7,15,0.467,6,11,0.545,3,3,1.0,1,10,11,10,1,0,2,4,23,23.4,3
Marcus Smart,2020-09-11,26-189,BOS,AWAY,TOR,W (+5),1,43:13,6,15,0.4,2,10,0.2,2,3,0.667,1,1,2,6,3,1,1,1,16,15.0,13
Marcus Smart,2020-09-15,26-193,BOS,HOME,MIA,L (-3),1,43:12,9,18,0.5,6,13,0.462,2,3,0.667,0,3,3,1,0,0,3,2,26,14.4,-3
Marcus Smart,2020-09-17,26-195,BOS,HOME,MIA,L (-5),1,37:55,5,13,0.385,2,6,0.333,2,2,1.0,0,4,4,4,1,1,4,3,14,7.4,-3
Marcus Smart,2020-09-19,26-197,BOS,AWAY,MIA,W (+11),1,36:05,5,10,0.5,0,2,0.0,10,10,1.0,1,3,4,6,0,0,2,4,20,17.2,7
