PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Anthony Gill,2021-05-26,28-221,WAS,AWAY,PHI,L (-25),0,7:58,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-1
Anthony Gill,2021-05-29,28-224,WAS,HOME,PHI,L (-29),0,11:53,0,2,.000,0,1,.000,0,0,,1,1,2,0,0,0,1,2,0,-2.2,-11
Anthony Gill,2021-05-31,28-226,WAS,HOME,PHI,W (+8),0,2:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1
Anthony Gill,2021-06-02,28-228,WAS,AWAY,PHI,L (-17),0,10:37,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,4,0,-3.3,-3
Timofey Mozgov,2016-04-17,29-276,CLE,HOME,DET,W (+5),0,4:34,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0,-0.4,-5
Timofey Mozgov,2016-04-20,29-279,CLE,HOME,DET,W (+17),0,9:07,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,2,1,0,-2.4,-2
Timofey Mozgov,2016-05-02,29-291,CLE,HOME,ATL,W (+11),0,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
Timofey Mozgov,2016-05-04,29-293,CLE,HOME,ATL,W (+25),0,12:51,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-1.2,-13
Timofey Mozgov,2016-05-17,29-306,CLE,HOME,TOR,W (+31),0,6:24,1,3,.333,0,0,,0,0,,1,3,4,0,0,1,0,1,2,2.2,+2
Timofey Mozgov,2016-05-19,29-308,CLE,HOME,TOR,W (+19),0,3:19,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,0
Timofey Mozgov,2016-05-21,29-310,CLE,AWAY,TOR,L (-15),0,1:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
Timofey Mozgov,2016-05-25,29-314,CLE,HOME,TOR,W (+38),0,12:22,2,2,1.000,0,0,,0,0,,1,6,7,1,0,0,2,2,4,3.8,-2
Timofey Mozgov,2016-06-02,29-322,CLE,AWAY,GSW,L (-15),0,2:24,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,0,1.3,+2
