PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Miye Oni,2020-08-19,23-015,UTA,AWAY,DEN,W (+19),0,4:09,1,3,.333,0,2,.000,0,0,,0,0,0,0,1,1,0,0,2,2.0,-7
Miye Oni,2020-08-21,23-017,UTA,HOME,DEN,W (+37),0,9:50,2,3,.667,1,2,.500,0,0,,2,2,4,0,0,0,1,2,5,3.9,-1
Miye Oni,2021-05-23,23-292,UTA,HOME,MEM,L (-3),0,10:20,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,1,0,-0.1,+5
Miye Oni,2021-05-29,23-298,UTA,AWAY,MEM,W (+10),0,0:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
Miye Oni,2021-06-02,23-302,UTA,HOME,MEM,W (+16),0,2:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
Miye Oni,2021-06-08,23-308,UTA,HOME,LAC,W (+3),0,7:42,0,1,.000,0,1,.000,0,0,,2,0,2,0,0,0,0,4,0,-0.9,-5
Miye Oni,2021-06-10,23-310,UTA,HOME,LAC,W (+6),0,5:05,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,+4
Miye Oni,2021-06-12,23-312,UTA,AWAY,LAC,L (-26),0,8:19,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-6
Miye Oni,2021-06-14,23-314,UTA,AWAY,LAC,L (-14),0,2:31,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+1
Miye Oni,2021-06-16,23-316,UTA,HOME,LAC,L (-8),0,4:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-8
Kenyon Martin,2012-04-29,34-121,LAC,AWAY,MEM,W (+1),0,15:11,2,3,0.667,0,0,,0,0,,1,2,3,0,0,3,0,3,4,4.9,1
Kenyon Martin,2012-05-02,34-124,LAC,AWAY,MEM,L (-7),0,14:16,1,1,1.0,0,0,,0,0,,1,3,4,0,0,2,1,4,2,2.1,-5
Kenyon Martin,2012-05-05,34-127,LAC,HOME,MEM,W (+1),0,21:03,2,4,0.5,0,0,,0,0,,2,1,3,0,1,0,2,5,4,0.7,2
Kenyon Martin,2012-05-07,34-129,LAC,HOME,MEM,W (+4),0,22:34,1,4,0.25,0,0,,0,0,,0,0,0,0,1,3,0,4,2,1.1,-10
Kenyon Martin,2012-05-09,34-131,LAC,AWAY,MEM,L (-12),0,9:55,0,2,0.0,0,0,,0,0,,1,1,2,0,0,1,0,2,0,-0.5,-6
Kenyon Martin,2012-05-11,34-133,LAC,HOME,MEM,L (-2),0,20:56,5,6,0.833,0,0,,0,0,,1,1,2,0,0,2,0,3,10,9.0,0
Kenyon Martin,2012-05-13,34-135,LAC,AWAY,MEM,W (+10),0,24:56,5,7,0.714,0,0,,1,2,0.5,4,6,10,0,0,2,1,5,11,10.7,13
Kenyon Martin,2012-05-15,34-137,LAC,AWAY,SAS,L (-16),0,22:54,2,6,0.333,0,0,,3,4,0.75,0,2,2,0,1,2,0,3,7,5.0,3
