PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
Gerald Wallace,2005-12-27,23-157,CHA,AWAY,ATL,W (+3),1,40:16,.533,.556,0.0,19.0,10.1,7.9,1.3,8.1,16.2,14.8,92,92,11.1,2.8
Gerald Wallace,2005-12-28,23-158,CHA,HOME,CHI,W (+13),1,34:13,.595,.429,5.8,14.0,9.6,4.9,3.0,4.5,9.0,13.2,133,84,13.2,7.3
Gerald Wallace,2005-12-30,23-160,CHA,HOME,PHO,L (-10),1,34:43,.625,.625,3.1,27.7,14.8,20.2,5.7,6.8,7.7,17.1,121,97,20.0,14.1
Gerald Wallace,2006-01-02,23-163,CHA,AWAY,NOK,L (-17),1,41:02,.497,.455,5.6,11.1,8.4,17.2,1.3,3.5,12.4,17.6,111,117,12.1,3.2
Gerald Wallace,2006-01-04,23-165,CHA,AWAY,BOS,L (-3),1,37:58,.579,.500,11.1,18.7,13.5,0.0,2.5,10.7,0.0,18.1,133,103,21.4,5.8
Gerald Wallace,2006-01-07,23-168,CHA,AWAY,ORL,L (-16),1,35:59,.507,.571,7.8,32.2,16.7,0.0,5.6,6.3,20.2,17.8,87,101,12.8,3.2
Gerald Wallace,2006-01-10,23-171,CHA,HOME,HOU,W (+5),1,51:26,.686,.600,12.3,23.6,17.7,3.8,3.4,7.0,5.0,18.6,146,97,29.2,9.4
Gerald Wallace,2006-01-11,23-172,CHA,AWAY,TOR,L (-9),1,41:21,.697,.611,3.1,19.9,11.1,5.0,3.9,2.2,21.8,16.4,112,100,13.4,3.8
Gerald Wallace,2006-01-13,23-174,CHA,HOME,MIL,L (-1),1,42:31,.706,.714,2.6,37.6,19.7,15.2,9.2,7.2,6.3,16.0,140,83,31.5,16.6
Gerald Wallace,2006-01-14,23-175,CHA,AWAY,DET,L (-23),1,28:42,.694,.714,9.0,32.4,19.7,5.8,5.6,5.5,28.4,24.0,103,111,13.0,6.1
Gerald Wallace,2006-01-16,23-177,CHA,HOME,NOK,L (-15),1,39:15,.607,.615,2.6,18.3,9.8,0.0,3.7,10.3,6.0,18.3,112,95,19.4,8.9
Gerald Wallace,2006-01-18,23-179,CHA,AWAY,IND,L (-6),1,39:54,.563,.583,9.3,21.9,15.0,0.0,5.6,2.6,28.7,21.0,80,104,10.4,-3.9
Gerald Wallace,2006-01-20,23-181,CHA,HOME,ORL,L (-11),1,28:05,.440,.364,10.1,18.5,13.6,0.0,1.8,6.3,6.8,22.1,97,109,9.8,0.6
Gerald Wallace,2006-01-21,23-182,CHA,AWAY,MIL,L (-10),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Gerald Wallace,2006-01-24,23-185,CHA,AWAY,SAS,L (-28),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Gerald Wallace,2006-01-25,23-186,CHA,AWAY,HOU,L (-24),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-01-27,23-188,CHA,HOME,MIA,L (-6),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-01-28,23-189,CHA,AWAY,WAS,L (-10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-01-30,23-191,CHA,HOME,CLE,L (-12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-02-01,23-193,CHA,HOME,ATL,L (-10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-02-03,23-195,CHA,HOME,LAL,W (+10),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-02-06,23-198,CHA,HOME,SEA,W (+13),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-02-08,23-200,CHA,HOME,PHI,W (+8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-02-22,23-214,CHA,AWAY,POR,W (+4),0,27:55,.651,.625,9.0,25.3,16.7,4.6,3.9,10.9,8.0,20.6,131,103,16.4,7.9
Gerald Wallace,2006-02-25,23-217,CHA,AWAY,PHO,L (-15),1,35:24,.443,.421,9.2,17.3,13.4,10.7,0.0,0.0,16.4,28.3,87,130,7.5,-9.9
Gerald Wallace,2006-02-27,23-219,CHA,AWAY,LAC,L (-8),1,37:34,.558,.538,9.1,44.9,25.9,5.3,2.5,2.0,27.1,21.3,82,88,11.5,0.8
Gerald Wallace,2006-03-01,23-221,CHA,AWAY,UTA,W (+15),1,40:31,.833,.857,3.5,13.5,8.6,8.2,5.4,3.8,0.0,14.7,174,93,22.8,12.2
Gerald Wallace,2006-03-03,23-223,CHA,AWAY,DAL,L (-14),1,26:22,.673,.667,3.6,29.6,15.5,0.0,0.0,5.4,0.0,19.1,139,97,12.8,7.7
Gerald Wallace,2006-03-06,23-226,CHA,HOME,MIA,L (-1),1,45:41,.674,.643,7.1,30.9,18.5,8.4,7.2,3.6,4.9,21.9,137,92,30.5,14.3
Gerald Wallace,2006-03-08,23-228,CHA,HOME,GSW,W (+3),1,40:22,.590,.500,7.9,11.3,9.6,15.3,6.6,6.8,17.2,19.3,115,101,20.5,8.9
Gerald Wallace,2006-03-11,23-231,CHA,HOME,NYK,W (+7),1,34:03,.543,.556,11.5,26.9,18.6,8.6,4.4,6.8,12.0,20.9,111,102,16.6,3.1
Gerald Wallace,2006-03-12,23-232,CHA,AWAY,DET,L (-16),1,3:51,.000,.000,0.0,63.9,28.0,0.0,0.0,0.0,0.0,36.5,0,99,-1.5,-28.2
Gerald Wallace,2006-03-14,23-234,CHA,HOME,WAS,L (-5),1,33:53,.487,.364,6.6,16.2,10.9,0.0,6.9,0.0,16.3,22.2,93,107,9.9,-3.5
Gerald Wallace,2006-03-18,23-238,CHA,HOME,DET,L (-5),1,35:09,.515,.444,4.1,14.1,8.8,3.5,3.2,8.5,7.9,16.2,116,118,10.7,2.3
Gerald Wallace,2006-03-21,23-241,CHA,HOME,ORL,W (+6),1,40:32,.548,.545,5.0,9.9,7.1,9.2,5.2,3.6,3.9,27.7,117,105,22.9,6.6
Gerald Wallace,2006-03-24,23-244,CHA,AWAY,MIA,L (-21),0,19:51,.671,.667,0.0,34.5,14.9,17.1,2.6,3.5,0.0,19.1,143,116,11.0,9.2
Gerald Wallace,2006-03-26,23-246,CHA,AWAY,MEM,L (-7),1,38:32,.693,.591,3.2,18.2,10.9,0.0,2.8,9.1,5.3,23.4,139,109,22.8,9.9
Gerald Wallace,2006-03-28,23-248,CHA,HOME,ATL,W (+8),1,42:52,.764,.773,9.6,14.0,11.9,14.5,3.5,3.5,3.6,28.3,154,116,39.4,14.7
Gerald Wallace,2006-03-31,23-251,CHA,HOME,CHI,L (-6),1,44:02,.595,.647,5.6,23.2,15.2,8.4,2.2,4.6,4.4,22.3,117,106,22.6,7.1
Gerald Wallace,2006-04-02,23-253,CHA,HOME,CLE,L (-4),1,39:33,.568,.500,7.9,19.7,13.2,13.0,2.7,1.8,6.3,17.7,125,107,15.8,4.5
Gerald Wallace,2006-04-04,23-255,CHA,HOME,MIN,W (+5),1,39:21,.325,.273,6.0,20.3,13.2,3.7,3.6,3.3,14.0,16.1,69,86,6.1,-3.9
Gerald Wallace,2006-04-06,23-257,CHA,AWAY,NJN,L (-11),1,26:40,.246,.200,3.5,17.6,9.8,5.9,5.7,0.0,7.6,21.4,57,109,2.0,-9.7
Gerald Wallace,2006-04-09,23-260,CHA,AWAY,TOR,W (+6),1,36:25,.427,.417,15.3,33.0,23.4,0.0,4.3,5.3,18.9,18.9,85,85,10.6,-0.2
Gerald Wallace,2006-04-12,23-263,CHA,HOME,MEM,L (-8),1,37:45,.629,.600,5.8,22.8,13.8,9.0,1.4,4.7,22.8,20.4,102,105,13.3,3.3
Gerald Wallace,2006-04-14,23-265,CHA,AWAY,ATL,W (+6),1,24:32,.580,.667,0.0,31.7,16.8,28.6,8.2,9.6,34.0,21.5,91,94,12.2,9.2
Gerald Wallace,2006-04-15,23-266,CHA,HOME,IND,W (+1),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-04-17,23-268,CHA,AWAY,NYK,W (+7),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Gerald Wallace,2006-04-19,23-270,CHA,HOME,PHI,W (+10),0,31:57,.608,.500,10.5,32.2,19.0,4.4,5.0,6.4,25.8,11.0,109,87,10.4,1.1
Gerald Wallace,2008-10-30,26-099,CHA,AWAY,CLE,L (-17),1,30:14,.533,.400,0.0,24.1,9.9,8.5,3.8,3.2,7.6,20.8,110,105,9.1,2.3
Gerald Wallace,2008-11-01,26-101,CHA,HOME,MIA,W (+13),1,43:21,.738,.750,11.9,16.6,14.7,13.4,2.6,6.5,14.8,29.0,133,97,30.5,17.0
Gerald Wallace,2008-11-03,26-103,CHA,HOME,DET,L (-18),1,41:03,.491,.300,6.9,30.0,19.2,0.0,1.5,0.0,16.4,24.5,93,122,8.4,-9.4
Gerald Wallace,2008-11-05,26-105,CHA,AWAY,NYK,L (-3),1,44:56,.820,.813,7.1,24.4,14.7,9.0,3.5,0.0,23.5,12.6,137,107,18.2,6.7
Gerald Wallace,2008-11-07,26-107,CHA,HOME,NOH,W (+3),1,37:24,.524,.200,0.0,23.6,12.1,9.6,6.1,2.7,28.2,14.4,89,93,8.9,1.3
Gerald Wallace,2008-11-09,26-109,CHA,HOME,TOR,L (-10),1,36:11,.227,.182,2.8,29.0,13.3,14.6,1.6,2.5,7.0,19.2,58,103,2.3,-6.8
Gerald Wallace,2008-11-11,26-111,CHA,HOME,DEN,L (-8),1,35:38,.591,.591,4.1,21.3,13.3,0.0,4.5,4.6,15.4,17.6,96,89,10.2,2.7
Gerald Wallace,2008-11-14,26-114,CHA,HOME,UTA,W (+8),1,34:32,.574,.385,13.9,17.4,15.6,10.3,4.8,2.0,17.3,30.7,117,102,19.5,5.4
Gerald Wallace,2008-11-16,26-116,CHA,HOME,ORL,L (-5),1,41:02,.571,.500,0.0,27.7,13.3,4.9,1.4,0.0,10.7,21.8,109,101,12.8,3.0
Gerald Wallace,2008-11-18,26-118,CHA,HOME,DAL,L (-17),1,32:27,.288,.231,9.4,12.0,10.6,16.7,3.2,2.5,0.0,19.6,80,107,7.1,-0.1
Gerald Wallace,2008-11-21,26-121,CHA,AWAY,ATL,L (-5),1,40:43,.551,.533,5.9,26.2,15.5,25.0,2.7,0.0,11.5,20.9,110,97,15.8,5.5
Gerald Wallace,2008-11-22,26-122,CHA,HOME,MIL,L (-5),1,39:24,.620,.591,0.0,13.8,6.5,0.0,1.4,0.0,21.6,21.3,97,93,9.2,0.6
Gerald Wallace,2008-11-24,26-124,CHA,HOME,PHI,W (+9),1,40:04,.799,.750,0.0,15.6,9.7,4.1,2.7,0.0,0.0,8.9,161,94,12.1,4.6
Gerald Wallace,2008-11-26,26-126,CHA,AWAY,TOR,L (-7),1,38:39,.463,.400,2.8,28.0,13.1,10.3,1.5,0.0,3.9,31.4,103,111,13.6,0.6
Gerald Wallace,2008-11-28,26-128,CHA,AWAY,IND,W (+7),1,41:46,.495,.200,2.4,24.4,13.3,7.4,5.9,0.0,11.0,19.0,103,89,16.3,3.3
Gerald Wallace,2008-11-29,26-129,CHA,HOME,BOS,L (-5),1,42:54,.603,.625,7.2,17.7,13.0,16.1,1.3,3.8,9.5,24.1,117,100,19.1,9.2
Gerald Wallace,2008-12-01,26-131,CHA,HOME,MIN,W (+10),1,41:20,.497,.375,0.0,26.8,13.6,10.8,1.3,2.3,0.0,17.4,117,99,13.9,0.5
Gerald Wallace,2008-12-03,26-133,CHA,HOME,OKC,W (+6),1,41:33,.619,.462,0.0,8.0,3.7,15.9,3.9,2.1,19.1,23.4,113,104,15.8,2.8
Gerald Wallace,2008-12-05,26-135,CHA,AWAY,MIL,L (-5),1,38:06,.326,.143,3.7,14.8,9.3,14.5,4.5,2.2,24.6,16.2,76,113,4.9,-5.1
Gerald Wallace,2008-12-06,26-136,CHA,HOME,CLE,L (-20),1,20:58,.073,.000,11.4,20.8,15.7,18.3,0.0,4.3,36.8,24.8,27,112,-4.4,-19.9
Gerald Wallace,2008-12-10,26-140,CHA,AWAY,NOH,L (-16),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Gerald Wallace,2008-12-13,26-143,CHA,HOME,DET,L (-4),1,33:27,.612,.500,0.0,28.7,15.4,18.8,4.7,2.6,10.0,26.6,124,87,19.5,12.8
Gerald Wallace,2008-12-15,26-145,CHA,AWAY,ATL,L (-4),1,35:57,.564,.500,0.0,33.4,16.7,10.4,0.0,4.7,23.5,18.3,86,93,8.6,0.5
Gerald Wallace,2008-12-19,26-149,CHA,AWAY,MEM,W (+29),1,27:48,.862,.818,6.6,36.3,24.3,10.0,8.0,0.0,13.6,26.5,150,79,23.6,17.6
Gerald Wallace,2008-12-20,26-150,CHA,HOME,GSW,L (-7),1,38:40,.655,.567,2.8,9.8,6.1,8.8,0.0,4.2,0.0,22.6,144,122,20.7,4.8
Gerald Wallace,2008-12-23,26-153,CHA,HOME,WAS,W (+8),1,35:48,.913,.929,0.0,20.6,11.5,6.1,0.0,1.9,25.5,15.4,121,83,12.3,5.5
Gerald Wallace,2008-12-26,26-156,CHA,AWAY,NJN,W (+8),1,38:25,.722,.625,3.7,33.3,20.6,25.0,1.4,2.0,21.3,17.9,126,92,18.4,10.7
Gerald Wallace,2008-12-27,26-157,CHA,HOME,NJN,L (-11),1,46:20,.733,.676,5.4,22.2,13.2,18.0,2.4,4.2,12.1,25.9,139,116,28.0,11.6
Gerald Wallace,2008-12-30,26-160,CHA,HOME,NYK,L (-4),1,41:03,.595,.533,0.0,15.3,8.1,9.1,2.5,1.8,14.5,22.1,107,97,15.0,2.4
Gerald Wallace,2009-01-02,26-163,CHA,AWAY,MIL,L (-28),1,34:08,.431,.364,11.7,18.5,14.7,12.0,1.6,0.0,23.9,21.9,80,117,6.8,-4.1
Gerald Wallace,2009-01-03,26-164,CHA,HOME,MIL,W (+10),1,38:00,.561,.441,7.9,3.6,5.7,10.5,4.3,2.2,4.5,28.4,119,101,19.5,5.9
Gerald Wallace,2009-01-06,26-167,CHA,HOME,BOS,W (+8),1,41:11,.560,.441,3.7,13.4,9.3,13.3,5.2,0.0,4.6,25.0,121,100,20.4,7.2
Gerald Wallace,2009-01-07,26-168,CHA,AWAY,CLE,L (-30),1,32:56,.618,.600,0.0,0.0,0.0,21.6,1.6,0.0,15.0,19.3,109,128,8.9,-0.1
Gerald Wallace,2009-01-09,26-170,CHA,AWAY,PHI,L (-6),1,40:38,.273,.273,6.6,12.1,9.5,7.5,1.5,0.0,8.3,14.9,76,115,2.7,-9.2
Gerald Wallace,2009-01-10,26-171,CHA,AWAY,WAS,W (+3),1,20:12,,,15.3,24.6,19.8,6.8,0.0,0.0,,0.0,224,111,2.2,-4.0
Gerald Wallace,2009-01-13,26-174,CHA,AWAY,DET,W (+2),1,43:13,.541,.429,2.6,23.8,13.1,8.8,1.3,1.9,10.7,21.9,105,90,14.7,4.6
Gerald Wallace,2009-01-17,26-178,CHA,HOME,POR,W (+5),1,45:22,.627,.553,8.0,29.8,19.7,13.3,1.2,3.4,7.5,29.0,128,96,27.4,11.5
Gerald Wallace,2009-01-19,26-180,CHA,HOME,SAS,L (-2),1,39:52,.327,.250,2.8,14.3,8.5,14.2,1.5,2.4,6.8,17.5,82,105,5.2,-3.0
Gerald Wallace,2009-01-21,26-182,CHA,HOME,MEM,W (+15),1,37:27,.533,.400,3.7,20.8,12.5,35.1,5.6,2.5,14.1,17.3,126,89,17.5,9.3
Gerald Wallace,2009-01-23,26-184,CHA,HOME,PHO,W (+22),1,37:21,.921,.962,3.5,18.7,12.1,24.8,7.0,4.2,6.2,20.3,171,70,33.8,28.4
Gerald Wallace,2009-01-25,26-186,CHA,AWAY,IND,L (-5),1,35:13,.434,.125,3.2,11.9,7.7,16.7,3.0,2.1,14.8,17.9,97,107,9.8,-0.8
Gerald Wallace,2009-01-27,26-188,CHA,AWAY,LAL,W (+7),1,32:02,.508,.538,0.0,13.7,7.6,11.2,3.4,0.0,11.9,25.3,91,100,8.9,-1.4
Gerald Wallace,2009-02-17,26-209,CHA,AWAY,ORL,L (-5),1,38:58,.405,.389,0.0,11.6,5.4,13.6,0.0,2.4,28.8,16.2,72,114,2.0,-6.6
Gerald Wallace,2009-02-18,26-210,CHA,HOME,IND,W (+9),1,38:33,.511,.294,8.1,17.8,13.1,31.4,2.7,1.8,3.9,30.1,123,98,23.5,6.9
Gerald Wallace,2009-02-20,26-212,CHA,HOME,ORL,L (-12),1,41:47,.517,.375,7.2,8.8,7.9,8.7,0.0,5.9,22.0,14.8,98,109,7.4,-1.7
Gerald Wallace,2009-02-22,26-214,CHA,AWAY,HOU,L (-21),1,32:43,.517,.375,14.3,23.8,18.8,13.0,1.7,0.0,27.3,20.2,91,111,6.8,-2.6
Gerald Wallace,2009-02-24,26-216,CHA,AWAY,PHO,L (-10),1,24:17,.611,.563,4.8,23.3,13.2,0.0,2.1,0.0,32.0,28.1,84,116,3.7,-10.2
Gerald Wallace,2009-02-25,26-217,CHA,AWAY,SAC,W (+7),1,38:38,.687,.618,3.5,14.1,9.3,10.5,0.0,0.0,9.2,27.0,130,105,19.9,5.3
Gerald Wallace,2009-02-27,26-219,CHA,AWAY,GSW,W (+3),1,32:54,.579,.389,9.1,32.0,22.0,8.2,0.0,0.0,19.9,20.2,115,115,9.8,-6.0
Gerald Wallace,2009-02-28,26-220,CHA,AWAY,LAC,W (+5),1,36:39,.514,.429,9.1,24.6,15.7,10.9,6.2,2.3,10.2,12.8,122,99,13.8,3.7
Gerald Wallace,2009-03-03,26-223,CHA,HOME,CHI,W (+16),1,31:21,.421,.364,8.7,7.0,7.8,0.0,1.8,0.0,7.8,20.2,91,97,5.1,-5.5
Gerald Wallace,2009-03-06,26-226,CHA,HOME,ATL,W (+7),1,36:13,.733,.731,4.3,19.9,13.1,9.1,0.0,4.1,12.3,23.2,129,110,18.0,7.3
Gerald Wallace,2009-03-07,26-227,CHA,AWAY,NYK,W (+9),1,44:02,.696,.615,3.8,29.7,19.4,16.3,3.5,0.0,10.8,19.5,138,105,23.5,7.5
Gerald Wallace,2009-03-10,26-230,CHA,AWAY,SAS,L (-14),1,39:57,.799,.714,0.0,22.7,11.4,4.8,1.4,1.9,10.2,13.1,139,116,13.0,2.8
Gerald Wallace,2009-03-13,26-233,CHA,HOME,HOU,L (-5),1,39:54,.751,.750,5.6,22.6,12.8,9.4,4.1,0.0,26.1,18.1,110,100,14.8,5.4
Gerald Wallace,2009-03-14,26-234,CHA,AWAY,MIN,L (-8),1,46:14,.799,.727,8.4,20.8,14.4,10.5,1.2,0.0,15.6,20.3,146,125,23.8,5.9
Gerald Wallace,2009-03-16,26-236,CHA,HOME,TOR,W (+26),1,39:04,.757,.654,3.2,22.9,13.7,18.0,3.8,2.2,0.0,18.6,164,83,27.8,15.1
Gerald Wallace,2009-03-18,26-238,CHA,HOME,SAC,W (+16),1,38:43,.701,.538,26.3,13.2,18.6,4.9,2.8,3.8,10.1,23.5,155,97,26.8,11.3
Gerald Wallace,2009-03-20,26-240,CHA,AWAY,TOR,W (+13),1,41:51,.821,.769,6.7,24.3,15.4,29.0,2.7,4.4,9.9,23.3,161,97,32.6,21.9
Gerald Wallace,2009-03-21,26-241,CHA,HOME,IND,L (-25),1,25:28,.307,.250,8.6,5.9,7.4,29.3,0.0,3.6,45.0,15.5,64,124,0.5,-8.6
Gerald Wallace,2009-03-25,26-245,CHA,AWAY,WAS,L (-2),1,42:51,.526,.500,15.1,17.7,16.4,17.2,2.4,4.8,13.1,24.2,109,100,19.8,3.1
Gerald Wallace,2009-03-27,26-247,CHA,AWAY,PHI,W (+5),1,38:56,.651,.667,12.8,28.2,21.2,4.2,1.4,0.0,8.5,14.2,135,109,12.9,0.9
Gerald Wallace,2009-03-28,26-248,CHA,HOME,NYK,W (+11),1,42:57,.721,.625,3.2,19.9,12.6,29.6,2.4,5.6,5.9,18.0,151,86,27.2,17.3
Gerald Wallace,2009-03-31,26-251,CHA,HOME,LAL,W (+10),1,40:20,.622,.625,4.0,27.5,18.9,20.6,0.0,7.2,0.0,21.4,132,89,23.6,12.3
Gerald Wallace,2009-04-01,26-252,CHA,AWAY,BOS,L (-2),1,36:55,.506,.444,12.8,26.9,18.7,0.0,6.4,3.3,4.8,26.9,117,100,17.3,4.2
Gerald Wallace,2009-04-03,26-254,CHA,HOME,MIA,L (-5),1,45:07,.763,.708,0.0,24.3,12.3,3.5,0.0,3.6,17.9,18.1,123,108,16.1,2.9
Gerald Wallace,2009-04-05,26-256,CHA,AWAY,DET,L (-7),1,41:21,.428,.250,2.5,7.3,4.4,3.8,1.3,2.1,18.9,17.3,82,118,2.9,-7.4
Gerald Wallace,2009-04-07,26-258,CHA,HOME,PHI,W (+3),1,45:51,.569,.444,12.0,17.9,15.2,12.3,2.5,0.0,3.8,27.7,133,114,24.4,3.5
Gerald Wallace,2009-04-10,26-261,CHA,AWAY,OKC,L (-3),1,43:35,.360,.308,9.0,27.5,17.3,9.0,5.9,1.6,26.5,18.9,67,79,9.2,-1.2
