PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Wes Iwundu,2019-04-13,24-114,ORL,AWAY,TOR,W (+3),0.0,9:05,1.0,2.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,2.8,-1.0
Wes Iwundu,2019-04-16,24-117,ORL,AWAY,TOR,L (-29),0.0,12:05,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.0
Wes Iwundu,2019-04-19,24-120,ORL,HOME,TOR,L (-5),0.0,12:16,1.0,5.0,0.2,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8,-3.0
Wes Iwundu,2019-04-21,24-122,ORL,HOME,TOR,L (-22),0.0,14:32,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.3,-8.0
Wes Iwundu,2019-04-23,24-124,ORL,AWAY,TOR,L (-19),0.0,11:57,3.0,5.0,0.6,1.0,3.0,0.333,5.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,11.3,18.0
Wes Iwundu,2020-08-18,25-242,ORL,AWAY,MIL,W (+12),0.0,12:27,2.0,3.0,0.667,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,1.4,3.0
Wes Iwundu,2020-08-20,25-244,ORL,AWAY,MIL,L (-15),0.0,14:24,0.0,6.0,0.0,0.0,2.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.7,-10.0
Wes Iwundu,2020-08-22,25-246,ORL,HOME,MIL,L (-14),0.0,24:15,2.0,7.0,0.286,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,6.0,6.7,6.0
Wes Iwundu,2020-08-24,25-248,ORL,HOME,MIL,L (-15),0.0,10:01,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,-0.5,-4.0
Wes Iwundu,2020-08-29,25-253,ORL,AWAY,MIL,L (-14),0.0,14:42,2.0,4.0,0.5,2.0,2.0,1.0,2.0,3.0,0.667,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,5.8,10.0
Luke Schenscher,2006-04-27,23-117,CHI,HOME,MIA,W (+19),0,6:38,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,2,2.7,+2
Luke Schenscher,2006-05-02,23-122,CHI,AWAY,MIA,L (-14),0,10:10,1,1,1.000,0,0,,3,4,.750,1,3,4,0,0,0,1,2,5,4.1,+6
Luke Schenscher,2006-05-04,23-124,CHI,HOME,MIA,L (-17),0,0:34,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,0
Shelvin Mack,2017-04-15,26-358,UTA,AWAY,LAC,W (+2),0,14:20,0,3,.000,0,1,.000,0,0,,0,2,2,2,0,0,0,1,0,-0.5,+1
Shelvin Mack,2017-04-18,26-361,UTA,AWAY,LAC,L (-8),0,11:00,2,4,.500,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,5,4.0,-4
Shelvin Mack,2017-04-21,26-364,UTA,HOME,LAC,L (-5),0,8:27,0,2,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,0,0,-0.5,-4
Shelvin Mack,2017-04-23,27-001,UTA,HOME,LAC,W (+7),0,4:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+2
Shelvin Mack,2017-04-30,27-008,UTA,AWAY,LAC,W (+13),0,3:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
Shelvin Mack,2017-05-02,27-010,UTA,AWAY,GSW,L (-12),0,20:58,2,7,.286,0,1,.000,2,2,1.000,0,7,7,4,1,0,1,1,6,6.4,-1
Shelvin Mack,2017-05-04,27-012,UTA,AWAY,GSW,L (-11),1,30:39,4,11,.364,3,5,.600,3,4,.750,1,2,3,4,2,0,3,4,14,9.0,-12
Shelvin Mack,2017-05-06,27-014,UTA,HOME,GSW,L (-11),1,37:07,3,11,.273,1,2,.500,4,5,.800,1,3,4,5,1,0,3,3,11,6.0,+6
Shelvin Mack,2017-05-08,27-016,UTA,HOME,GSW,L (-26),1,23:54,6,11,.545,2,4,.500,4,4,1.000,1,4,5,2,0,0,2,4,18,12.4,-13
Shelvin Mack,2014-04-19,23-362,ATL,AWAY,IND,W (+8),0,14:00,3,7,0.429,2,5,0.4,0,0,,1,0,1,3,1,0,2,1,8,5.7,1
Shelvin Mack,2014-04-22,24-000,ATL,AWAY,IND,L (-16),0,20:19,1,5,0.2,1,4,0.25,1,2,0.5,1,0,1,3,1,0,1,1,4,2.9,-3
Shelvin Mack,2014-04-24,24-002,ATL,HOME,IND,W (+13),0,11:25,1,5,0.2,1,4,0.25,0,0,,0,2,2,2,0,0,1,1,3,0.5,4
Shelvin Mack,2014-04-26,24-004,ATL,HOME,IND,L (-3),0,13:57,3,6,0.5,1,2,0.5,0,0,,1,2,3,4,0,0,0,1,7,7.7,2
Shelvin Mack,2014-04-28,24-006,ATL,AWAY,IND,W (+10),0,25:20,5,9,0.556,2,4,0.5,8,10,0.8,0,3,3,5,2,0,1,2,20,19.5,15
Shelvin Mack,2014-05-01,24-009,ATL,HOME,IND,L (-7),0,10:02,1,3,0.333,0,0,,0,0,,0,2,2,1,0,0,1,1,2,0.2,-5
Shelvin Mack,2014-05-03,24-011,ATL,AWAY,IND,L (-12),0,22:56,5,12,0.417,3,8,0.375,0,0,,0,1,1,7,0,0,0,3,13,10.6,0
Shelvin Mack,2013-04-21,22-364,ATL,AWAY,IND,L (-17),0,6:34,1,4,.250,1,2,.500,0,0,,1,1,2,3,0,0,0,0,3,3.7,+5
Shelvin Mack,2013-04-24,23-002,ATL,AWAY,IND,L (-15),0,7:22,2,2,1.000,1,1,1.000,0,0,,1,1,2,4,0,0,0,0,5,8.2,+3
Shelvin Mack,2013-04-27,23-005,ATL,HOME,IND,W (+21),0,3:05,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,+2
Shelvin Mack,2013-05-01,23-009,ATL,AWAY,IND,L (-23),0,5:03,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,1.7,-1
Shelvin Mack,2015-04-19,24-362,ATL,HOME,BRK,W (+7),0,3:52,1,2,.500,0,1,.000,0,0,,0,0,0,2,2,0,0,0,2,4.4,+8
Shelvin Mack,2015-04-22,25-000,ATL,HOME,BRK,W (+5),0,6:54,1,2,.500,0,0,,0,0,,0,1,1,0,1,0,0,2,2,1.5,-10
Shelvin Mack,2015-04-25,25-003,ATL,AWAY,BRK,L (-8),0,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
Shelvin Mack,2015-04-29,25-007,ATL,HOME,BRK,W (+10),0,0:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
Shelvin Mack,2015-05-01,25-009,ATL,AWAY,BRK,W (+24),0,12:56,1,5,.200,1,3,.333,0,0,,1,0,1,2,1,0,0,0,3,3.0,-13
