PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Paul Watson,2020-08-21,25-235,TOR,AWAY,BRK,W (+25),0,2:54,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6
Paul Watson,2020-08-23,25-237,TOR,AWAY,BRK,W (+28),0,5:47,1,1,1.000,0,0,,0,0,,0,0,0,1,1,0,0,0,2,3.4,+2
Jérôme Moïso,2003-04-26,24-315,NOH,HOME,PHI,W (+14),0,16:28,5,8,.625,0,0,,0,0,,4,3,7,1,0,1,1,3,10,9.3,+13
Jérôme Moïso,2003-04-28,24-317,NOH,HOME,PHI,L (-9),0,11:26,2,3,.667,0,0,,0,0,,1,3,4,1,0,1,2,3,4,2.5,+3
Jérôme Moïso,2003-04-30,24-319,NOH,AWAY,PHI,W (+2),0,14:41,1,2,.500,0,0,,2,2,1.000,3,1,4,2,0,1,1,1,4,6.1,+8
Jérôme Moïso,2003-05-02,24-321,NOH,HOME,PHI,L (-4),0,17:39,2,3,.667,0,0,,1,2,.500,0,1,1,1,0,4,0,2,5,6.3,-8
Bam Adebayo,2021-05-22,23-308,MIA,AWAY,MIL,L (-2),1,40:36,4,15,0.267,0,0,,1,1,1.0,4,8,12,5,3,0,1,5,9,8.8,5
Bam Adebayo,2021-05-24,23-310,MIA,AWAY,MIL,L (-34),1,28:38,5,11,0.455,0,0,,6,9,0.667,0,3,3,4,0,0,4,1,16,8.4,-18
Bam Adebayo,2021-05-27,23-313,MIA,HOME,MIL,L (-29),1,31:32,7,14,0.5,0,0,,3,3,1.0,3,5,8,4,1,1,2,2,17,15.3,-12
Bam Adebayo,2021-05-29,23-315,MIA,HOME,MIL,L (-17),1,35:05,10,17,0.588,0,0,,0,0,,7,7,14,4,1,1,4,3,20,18.4,-22
Bam Adebayo,2022-04-17,24-273,MIA,HOME,ATL,W (+24),1,27:51,1,5,0.2,0,0,,4,4,1.0,0,6,6,5,1,1,4,2,6,5.1,27
Bam Adebayo,2022-04-19,24-275,MIA,HOME,ATL,W (+10),1,23:36,3,6,0.5,0,0,,3,4,0.75,1,3,4,3,0,1,4,4,9,4.4,-1
Bam Adebayo,2022-04-22,24-278,MIA,AWAY,ATL,L (-1),1,34:59,5,9,0.556,0,0,,3,3,1.0,2,9,11,5,3,0,3,2,13,15.5,11
Bam Adebayo,2022-04-24,24-280,MIA,AWAY,ATL,W (+24),1,29:44,6,11,0.545,0,0,,2,3,0.667,4,4,8,1,0,0,1,4,14,10.4,8
Bam Adebayo,2022-04-26,24-282,MIA,HOME,ATL,W (+3),1,41:01,7,11,0.636,0,0,,6,8,0.75,2,9,11,4,1,1,3,4,20,18.3,5
Bam Adebayo,2022-05-02,24-288,MIA,HOME,PHI,W (+14),1,33:46,8,10,0.8,0,0,,8,8,1.0,3,9,12,4,2,1,3,2,24,26.7,26
Bam Adebayo,2022-05-04,24-290,MIA,HOME,PHI,W (+16),1,32:46,7,11,0.636,0,0,,9,11,0.818,3,6,9,3,1,0,1,3,23,22.1,15
Bam Adebayo,2022-05-06,24-292,MIA,AWAY,PHI,L (-20),1,33:35,2,9,0.222,0,0,,5,8,0.625,0,3,3,1,2,0,3,5,9,0.9,-22
Bam Adebayo,2022-05-08,24-294,MIA,AWAY,PHI,L (-8),1,33:20,9,12,0.75,0,0,,3,3,1.0,1,6,7,4,0,0,1,4,21,18.9,-5
Bam Adebayo,2022-05-10,24-296,MIA,HOME,PHI,W (+35),1,27:36,4,7,0.571,0,0,,4,7,0.571,1,5,6,0,1,2,0,1,12,11.7,22
Bam Adebayo,2022-05-12,24-298,MIA,AWAY,PHI,W (+9),1,34:28,5,5,1.0,0,0,,0,0,,1,7,8,0,2,1,3,2,10,10.2,20
Bam Adebayo,2022-05-17,24-303,MIA,HOME,BOS,W (+11),1,37:29,3,4,0.75,0,0,,4,5,0.8,0,4,4,1,0,4,2,4,10,9.1,-5
Bam Adebayo,2022-05-19,24-305,MIA,HOME,BOS,L (-25),1,28:43,3,6,0.5,0,0,,0,1,0.0,3,6,9,2,0,0,1,3,6,5.7,-5
Bam Adebayo,2022-05-21,24-307,MIA,AWAY,BOS,W (+6),1,41:30,15,22,0.682,0,1,0.0,1,1,1.0,2,8,10,6,4,1,1,3,31,32.1,17
Bam Adebayo,2022-05-23,24-309,MIA,AWAY,BOS,L (-20),1,27:44,3,5,0.6,0,0,,3,5,0.6,1,5,6,2,0,0,3,4,9,4.9,-16
