PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Jordan McLaughlin,2022-04-16,26-007,MIN,AWAY,MEM,W (+13),0,9:23,0,1,.000,0,1,.000,0,0,,0,0,0,3,0,0,0,1,0,1.0,-2
Jordan McLaughlin,2022-04-19,26-010,MIN,AWAY,MEM,L (-28),0,17:22,2,2,1.000,0,0,,0,0,,0,4,4,4,0,0,0,1,4,7.0,-2
Jordan McLaughlin,2022-04-23,26-014,MIN,HOME,MEM,W (+1),0,14:08,5,6,.833,4,4,1.000,2,2,1.000,0,2,2,2,2,0,2,0,16,15.8,+6
Jordan McLaughlin,2022-04-26,26-017,MIN,AWAY,MEM,L (-2),0,17:22,1,3,.333,0,1,.000,0,0,,0,1,1,4,2,0,0,2,2,4.6,0
Jordan McLaughlin,2022-04-29,26-020,MIN,HOME,MEM,L (-8),0,24:50,4,5,.800,0,1,.000,1,2,.500,0,5,5,4,1,0,0,1,9,11.6,-6
Jordan McLaughlin,2023-04-16,27-007,MIN,AWAY,DEN,L (-29),0,10:19,0,3,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,2,0,-1.6,-8
Jordan McLaughlin,2023-04-23,27-014,MIN,HOME,DEN,W (+6),0,3:48,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-3
Andrew Goudelock,2016-04-16,27-131,HOU,AWAY,GSW,L (-26),0,6:15,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,2,0,2,-0.7,-1
Andrew Goudelock,2016-04-27,27-142,HOU,AWAY,GSW,L (-33),0,5:09,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,1,0,4,1.3,-3
Andrew Goudelock,2013-04-24,24-138,LAL,AWAY,SAS,L (-11),0,6:09,1,2,.500,0,1,.000,0,0,,0,0,0,1,1,0,1,1,2,1.3,+6
Andrew Goudelock,2013-04-26,24-140,LAL,HOME,SAS,L (-31),1,40:34,8,17,.471,2,6,.333,2,2,1.000,0,1,1,1,3,0,1,2,20,13.5,-28
Andrew Goudelock,2013-04-28,24-142,LAL,HOME,SAS,L (-21),1,33:18,7,17,.412,0,3,.000,0,0,,1,3,4,1,1,0,2,4,14,4.6,-23
Andrew Goudelock,2012-04-29,23-144,LAL,HOME,DEN,W (+15),0,1:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
Andrew Goudelock,2012-05-04,23-149,LAL,AWAY,DEN,L (-15),0,0:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
Andrew Goudelock,2012-05-14,23-159,LAL,AWAY,OKC,L (-29),0,6:59,2,3,.667,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,5,3.6,+1
Andrew Goudelock,2012-05-21,23-166,LAL,AWAY,OKC,L (-16),0,0:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
Malik Beasley,2022-04-16,25-141,MIN,AWAY,MEM,W (+13),0,30:09,8,14,0.571,4,10,0.4,3,4,0.75,1,4,5,2,1,0,2,5,23,16.3,1
Malik Beasley,2022-04-19,25-144,MIN,AWAY,MEM,L (-28),0,22:06,3,6,0.5,1,2,0.5,0,0,,0,3,3,0,0,0,2,2,7,2.1,-24
Malik Beasley,2022-04-21,25-146,MIN,HOME,MEM,L (-9),0,24:56,4,12,0.333,2,7,0.286,1,1,1.0,1,2,3,1,1,1,0,0,11,7.9,-21
Malik Beasley,2022-04-23,25-148,MIN,HOME,MEM,W (+1),0,11:35,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,1
Malik Beasley,2022-04-26,25-151,MIN,AWAY,MEM,L (-2),0,14:19,3,8,0.375,1,3,0.333,1,1,1.0,0,6,6,0,0,0,2,0,8,3.4,-1
Malik Beasley,2022-04-29,25-154,MIN,HOME,MEM,L (-8),0,15:57,1,4,0.25,0,3,0.0,0,0,,0,2,2,1,0,0,0,1,2,0.5,0
Malik Beasley,2023-04-16,26-141,LAL,AWAY,MEM,W (+16),0,10:23,0,2,.000,0,2,.000,0,0,,1,0,1,0,0,0,1,2,0,-2.5,-4
Malik Beasley,2023-04-19,26-144,LAL,AWAY,MEM,L (-10),0,12:35,2,4,.500,1,3,.333,2,2,1.000,0,0,0,0,0,0,0,1,7,4.6,-6
Malik Beasley,2023-04-22,26-147,LAL,HOME,MEM,W (+10),0,13:25,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0,-1.2,+9
Malik Beasley,2023-04-24,26-149,LAL,HOME,MEM,W (+6),0,9:02,1,4,.250,1,3,.333,0,0,,0,0,0,0,0,0,0,0,3,0.6,-1
Malik Beasley,2023-04-26,26-151,LAL,AWAY,MEM,L (-17),0,11:08,2,6,.333,2,6,.333,0,0,,1,0,1,0,0,0,1,0,6,2.3,-23
Malik Beasley,2023-04-28,26-153,LAL,HOME,MEM,W (+40),0,9:10,2,6,.333,1,4,.250,4,4,1.000,1,1,2,2,0,0,0,1,9,7.6,+8
Malik Beasley,2023-05-04,26-159,LAL,AWAY,GSW,L (-27),0,12:00,1,4,.250,0,3,.000,0,0,,0,1,1,0,1,0,0,1,2,0.5,+3
