PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Travis Outlaw,2009-04-18,24-212,POR,HOME,HOU,L (-27),0.0,26:25,4.0,10.0,0.4,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,9.0,2.8,-15.0
Travis Outlaw,2009-04-21,24-215,POR,HOME,HOU,W (+4),0.0,28:27,3.0,9.0,0.333,0.0,2.0,0.0,2.0,4.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,3.7,9.0
Travis Outlaw,2009-04-24,24-218,POR,AWAY,HOU,L (-3),0.0,30:59,2.0,11.0,0.182,0.0,4.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,-1.3,13.0
Travis Outlaw,2009-04-26,24-220,POR,AWAY,HOU,L (-1),0.0,31:53,6.0,14.0,0.429,2.0,4.0,0.5,0.0,0.0,,1.0,3.0,4.0,0.0,2.0,2.0,2.0,3.0,14.0,8.4,-3.0
Travis Outlaw,2009-04-28,24-222,POR,HOME,HOU,W (+11),0.0,26:55,4.0,13.0,0.308,1.0,3.0,0.333,1.0,2.0,0.5,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,10.0,4.2,-2.0
Travis Outlaw,2009-04-30,24-224,POR,AWAY,HOU,L (-16),0.0,25:39,2.0,9.0,0.222,1.0,2.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,9.0,3.9,-18.0
Charlie Ward,2000-04-23,29-194,NYK,HOME,TOR,W (+4),1,15:59,0,2,0.0,0,1,0.0,2,2,1.0,0,2,2,5,1,1,1,3,2,4.2,5
Charlie Ward,2000-04-26,29-197,NYK,HOME,TOR,W (+1),1,19:23,2,3,0.667,0,0,,0,0,,1,2,3,0,2,0,1,2,4,4.2,-8
Charlie Ward,2000-04-30,29-201,NYK,AWAY,TOR,W (+7),1,21:52,2,2,1.0,2,2,1.0,0,0,,0,2,2,2,0,1,3,2,6,4.3,-6
Charlie Ward,2000-05-07,29-208,NYK,AWAY,MIA,L (-4),1,22:18,4,8,0.5,1,3,0.333,0,0,,0,3,3,5,1,0,3,2,9,6.6,-6
Charlie Ward,2000-05-09,29-210,NYK,AWAY,MIA,W (+6),1,37:10,5,10,0.5,2,6,0.333,1,1,1.0,0,6,6,2,2,1,0,4,13,12.3,7
Charlie Ward,2000-05-12,29-213,NYK,HOME,MIA,L (-1),1,34:37,4,6,0.667,1,2,0.5,0,0,,0,4,4,4,1,0,2,2,9,8.6,-2
Charlie Ward,2000-05-14,29-215,NYK,HOME,MIA,W (+8),1,31:40,8,13,0.615,3,6,0.5,1,3,0.333,2,5,7,4,3,0,2,2,20,19.2,10
Charlie Ward,2000-05-17,29-218,NYK,AWAY,MIA,L (-6),1,31:13,5,9,0.556,2,5,0.4,0,0,,0,2,2,3,0,0,1,0,12,9.4,4
Charlie Ward,2000-05-19,29-220,NYK,HOME,MIA,W (+2),1,29:13,2,6,0.333,1,4,0.25,2,3,0.667,0,3,3,4,1,0,3,4,7,3.3,1
Charlie Ward,2000-05-21,29-222,NYK,AWAY,MIA,W (+1),1,22:46,2,9,0.222,1,6,0.167,2,2,1.0,2,5,7,1,0,0,0,0,7,5.1,-13
Charlie Ward,2000-05-23,29-224,NYK,AWAY,IND,L (-14),1,35:02,5,7,0.714,2,3,0.667,2,2,1.0,0,4,4,2,1,1,0,2,14,14.6,-1
Charlie Ward,2000-05-25,29-226,NYK,AWAY,IND,L (-4),1,19:27,0,5,0.0,0,3,0.0,0,0,,0,4,4,4,1,0,1,2,0,-0.3,4
Charlie Ward,2000-05-27,29-228,NYK,HOME,IND,W (+3),1,30:19,6,11,0.545,0,2,0.0,2,2,1.0,2,2,4,9,3,1,1,2,14,18.9,8
Charlie Ward,2000-05-29,29-230,NYK,HOME,IND,W (+2),1,33:08,6,13,0.462,4,6,0.667,0,2,0.0,2,4,6,7,3,0,1,3,16,16.8,7
Charlie Ward,2000-05-31,29-232,NYK,AWAY,IND,L (-9),1,28:47,4,6,0.667,2,3,0.667,1,2,0.5,1,6,7,0,1,0,1,4,11,8.9,-2
Charlie Ward,2000-06-02,29-234,NYK,HOME,IND,L (-13),1,26:58,2,3,0.667,0,1,0.0,2,2,1.0,1,3,4,6,2,0,0,6,6,10.1,-2
Charlie Ward,2004-04-17,33-188,SAS,HOME,MEM,W (+24),0,4:03,2,2,1.000,2,2,1.000,0,0,,0,0,0,1,0,0,0,0,6,6.1,+4
Charlie Ward,2004-04-19,33-190,SAS,HOME,MEM,W (+17),0,2:03,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,0.0,-2
Charlie Ward,2004-04-25,33-196,SAS,AWAY,MEM,W (+13),0,1:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
Charlie Ward,2004-05-09,33-210,SAS,AWAY,LAL,L (-24),0,5:21,2,4,.500,1,1,1.000,0,0,,0,0,0,0,1,0,1,2,5,2.2,0
Charlie Ward,2004-05-15,33-216,SAS,AWAY,LAL,L (-12),0,0:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
Charlie Ward,2001-04-22,30-192,NYK,HOME,TOR,W (+7),0,21:32,2,7,0.286,1,3,0.333,4,4,1.0,0,0,0,2,1,0,1,1,9,5.9,8
Charlie Ward,2001-04-26,30-196,NYK,HOME,TOR,L (-20),0,10:52,0,3,0.0,0,0,,0,0,,2,2,4,1,1,0,2,1,0,-0.8,-7
Charlie Ward,2001-04-29,30-199,NYK,AWAY,TOR,W (+8),0,16:46,3,6,0.5,1,2,0.5,2,2,1.0,0,1,1,1,0,0,0,3,9,5.8,6
Charlie Ward,2001-05-02,30-202,NYK,AWAY,TOR,L (-7),0,14:24,1,4,0.25,0,3,0.0,0,0,,0,1,1,1,0,0,3,2,2,-3.2,-7
Charlie Ward,2001-05-04,30-204,NYK,HOME,TOR,L (-4),0,22:06,2,7,0.286,1,4,0.25,0,0,,0,1,1,2,0,0,2,1,5,0.2,0
Bo Outlaw,2004-04-17,33-004,MEM,AWAY,SAS,L (-24),0,15:11,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,2,5,0,-5.1,-2
Bo Outlaw,2004-04-19,33-006,MEM,AWAY,SAS,L (-17),0,9:59,0,3,0.0,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-1.4,-14
Bo Outlaw,2004-04-22,33-009,MEM,HOME,SAS,L (-2),0,14:50,0,2,0.0,0,0,,1,2,0.5,1,1,2,4,0,1,0,2,1,2.9,-2
Bo Outlaw,2004-04-25,33-012,MEM,HOME,SAS,L (-13),0,20:43,0,0,,0,0,,1,2,0.5,0,1,1,2,2,0,1,2,1,2.5,-1
Bo Outlaw,2003-04-19,32-006,PHO,AWAY,SAS,W (+1),0,13:52,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,2,4,0,-4.7,-12
Bo Outlaw,2003-04-21,32-008,PHO,AWAY,SAS,L (-8),0,8:36,0,2,0.0,0,0,,0,2,0.0,1,1,2,0,0,0,0,3,0,-2.4,6
Bo Outlaw,2003-04-25,32-012,PHO,HOME,SAS,L (-13),0,2:32,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,2,0,-0.5,1
Bo Outlaw,2003-04-27,32-014,PHO,HOME,SAS,W (+2),0,12:04,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-1.1,0
Bo Outlaw,2003-04-29,32-016,PHO,AWAY,SAS,L (-12),0,16:49,1,3,0.333,0,0,,2,2,1.0,2,2,4,2,1,0,2,6,4,2.3,12
Bo Outlaw,2003-05-01,32-018,PHO,HOME,SAS,L (-2),0,15:39,0,1,0.0,0,0,,0,0,,3,1,4,1,0,1,1,3,0,0.9,-4
Bo Outlaw,2005-05-09,34-026,PHO,HOME,DAL,W (+25),0,2:28,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1.0,0
Bo Outlaw,2001-04-22,30-009,ORL,AWAY,MIL,L (-13),1,30:57,2,5,0.4,0,0,,1,4,0.25,1,8,9,1,0,2,3,3,5,2.1,-6
Bo Outlaw,2001-04-25,30-012,ORL,AWAY,MIL,L (-7),1,31:05,8,10,0.8,0,0,,1,2,0.5,2,5,7,3,0,1,2,2,17,15.7,-12
Bo Outlaw,2001-04-28,30-015,ORL,HOME,MIL,W (+5),1,42:34,4,8,0.5,0,0,,0,2,0.0,4,10,14,3,4,2,2,5,8,12.5,6
