PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Jabari Smith,2005-04-24,28-071,NJN,AWAY,MIA,L (-18),0,0:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
Jabari Smith,2005-04-26,28-073,NJN,AWAY,MIA,L (-17),0,2:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-2
Jabari Smith,2005-05-01,28-078,NJN,HOME,MIA,L (-13),0,0:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
Jabari Smith,2004-04-18,27-066,SAC,HOME,DAL,W (+11),0,0:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
Jabari Smith,2004-04-24,27-072,SAC,AWAY,DAL,L (-25),0,5:37,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,1,0,1,3,3.2,0
Jabari Smith,2004-05-14,27-092,SAC,AWAY,MIN,L (-12),0,1:33,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-0.4,+1
Jabari Smith,2004-05-16,27-094,SAC,HOME,MIN,W (+17),0,0:14,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,0
Kevin Séraphin,2015-04-18,25-132,WAS,AWAY,TOR,W (+7),0,16:32,5,10,.500,0,0,,0,0,,0,4,4,2,1,0,0,2,10,7.8,-6
Kevin Séraphin,2015-04-21,25-135,WAS,AWAY,TOR,W (+11),0,10:17,2,3,.667,0,0,,2,4,.500,0,2,2,0,0,0,1,4,6,1.9,+7
Kevin Séraphin,2015-04-26,25-140,WAS,HOME,TOR,W (+31),0,6:30,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,1,0,4,2.0,-3
Kevin Séraphin,2015-05-03,25-147,WAS,AWAY,ATL,W (+6),0,9:20,0,3,.000,0,0,,0,0,,0,3,3,0,0,0,0,2,0,-2.0,+4
Kevin Séraphin,2015-05-05,25-149,WAS,AWAY,ATL,L (-16),0,0:59,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-2
Kevin Séraphin,2015-05-15,25-159,WAS,HOME,ATL,L (-3),0,28:23,6,11,.545,0,0,,1,2,.500,3,5,8,0,1,1,1,2,13,10.8,+8
Kevin Séraphin,2014-04-27,24-141,WAS,HOME,CHI,W (+9),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
Kevin Séraphin,2014-05-09,24-153,WAS,HOME,IND,L (-22),0,1:32,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-4
Kevin Séraphin,2014-05-13,24-157,WAS,AWAY,IND,W (+23),0,2:32,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8,-5
Kevin Séraphin,2014-05-15,24-159,WAS,HOME,IND,L (-13),0,0:39,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+2
Kevin Séraphin,2017-04-15,27-129,IND,AWAY,CLE,L (-1),0,15:33,4,6,0.667,0,0,,0,0,,3,0,3,0,0,0,1,3,8,5.3,-8
Kevin Séraphin,2017-04-17,27-131,IND,AWAY,CLE,L (-6),0,11:19,3,6,0.5,0,0,,0,0,,1,3,4,1,0,0,2,1,6,2.9,-4
Kevin Séraphin,2017-04-20,27-134,IND,HOME,CLE,L (-5),0,17:16,3,8,0.375,0,0,,5,7,0.714,2,3,5,3,0,1,1,4,11,8.3,-1
Kevin Séraphin,2017-04-23,27-137,IND,HOME,CLE,L (-4),0,14:47,2,6,0.333,0,0,,0,0,,2,0,2,0,0,1,0,2,4,1.9,-12
Luis Scola,2009-04-18,28-353,HOU,AWAY,POR,W (+27),1,35:12,7,9,0.778,0,0,,5,6,0.833,1,7,8,1,0,1,1,1,19,17.9,32
Luis Scola,2009-04-21,28-356,HOU,AWAY,POR,L (-4),1,35:21,5,10,0.5,0,0,,2,6,0.333,1,4,5,2,0,1,0,4,12,7.8,-13
Luis Scola,2009-04-24,28-359,HOU,HOME,POR,W (+3),1,32:52,8,15,0.533,0,0,,3,3,1.0,2,7,9,3,1,0,1,5,19,15.3,6
Luis Scola,2009-04-26,28-361,HOU,HOME,POR,W (+1),1,34:36,8,18,0.444,0,0,,1,2,0.5,7,1,8,1,2,0,1,5,17,12.1,3
Luis Scola,2009-04-28,28-363,HOU,AWAY,POR,L (-11),1,32:13,10,13,0.769,0,0,,1,1,1.0,0,6,6,2,0,0,4,4,21,13.5,-8
Luis Scola,2009-04-30,29-000,HOU,HOME,POR,W (+16),1,30:04,3,7,0.429,0,0,,3,4,0.75,0,4,4,2,1,1,3,4,9,4.6,15
Luis Scola,2009-05-04,29-004,HOU,AWAY,LAL,W (+8),1,34:29,4,9,0.444,0,0,,2,2,1.0,1,7,8,3,2,0,1,2,10,10.4,12
Luis Scola,2009-05-06,29-006,HOU,AWAY,LAL,L (-13),1,23:32,5,14,0.357,0,0,,2,2,1.0,2,2,4,0,0,0,2,3,12,3.0,-20
Luis Scola,2009-05-08,29-008,HOU,HOME,LAL,L (-14),1,27:03,5,11,0.455,0,0,,0,2,0.0,4,8,12,0,0,0,3,3,10,4.5,-18
Luis Scola,2009-05-10,29-010,HOU,HOME,LAL,W (+12),1,32:23,4,11,0.364,0,0,,3,6,0.5,2,12,14,2,0,0,1,3,11,7.9,19
Luis Scola,2009-05-12,29-012,HOU,AWAY,LAL,L (-40),1,31:21,4,10,0.4,0,0,,4,4,1.0,5,8,13,4,0,0,2,4,12,11.7,-13
