PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Cassius Winston,2021-05-26,23-087,WAS,AWAY,PHI,L (-25),0,5:29,1,3,.333,0,1,.000,0,0,,1,1,2,1,0,0,2,1,2,-0.4,-2
Trey Thompkins,2018-04-15,27-033,CLE,HOME,IND,L (-18),0,1:59,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-1
Trey Thompkins,2018-04-22,27-040,CLE,AWAY,IND,W (+4),0,7:28,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-1.1,+7
Trey Thompkins,2018-04-27,27-045,CLE,AWAY,IND,L (-34),0,14:03,1,2,.500,0,0,,1,2,.500,2,2,4,1,0,0,1,0,3,3.3,-16
Trey Thompkins,2018-04-29,27-047,CLE,HOME,IND,W (+4),1,34:54,5,6,.833,0,0,,5,6,.833,5,5,10,1,1,1,3,2,15,16.0,+2
Trey Thompkins,2018-05-01,27-049,CLE,AWAY,TOR,W (+1),0,26:02,5,8,.625,0,0,,4,4,1.000,9,3,12,0,0,0,0,4,14,16.0,+2
Trey Thompkins,2018-05-03,27-051,CLE,AWAY,TOR,W (+18),0,15:10,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,+7
Trey Thompkins,2018-05-05,27-053,CLE,HOME,TOR,W (+2),0,13:31,0,1,.000,0,0,,0,0,,2,1,3,0,0,0,0,1,0,0.6,-9
Trey Thompkins,2018-05-07,27-055,CLE,HOME,TOR,W (+35),0,13:48,2,3,.667,0,0,,1,1,1.000,2,0,2,2,0,0,0,1,5,6.1,-2
Trey Thompkins,2018-05-13,27-061,CLE,AWAY,BOS,L (-25),0,20:43,4,6,.667,0,0,,0,0,,4,7,11,1,0,0,1,0,8,10.0,-12
Trey Thompkins,2018-05-15,27-063,CLE,AWAY,BOS,L (-13),1,29:39,4,6,.667,0,0,,0,0,,4,3,7,0,0,0,2,3,8,5.9,-5
Trey Thompkins,2018-05-19,27-067,CLE,HOME,BOS,W (+30),1,22:38,3,5,.600,0,0,,4,4,1.000,3,4,7,0,0,0,0,1,10,10.6,+22
Trey Thompkins,2018-05-21,27-069,CLE,HOME,BOS,W (+9),1,38:24,6,10,.600,0,0,,1,2,.500,2,10,12,2,1,2,1,1,13,14.8,+9
Trey Thompkins,2018-05-23,27-071,CLE,AWAY,BOS,L (-13),1,26:10,0,3,.000,0,1,.000,1,2,.500,1,5,6,1,0,0,0,2,1,0.6,-15
Trey Thompkins,2018-05-25,27-073,CLE,HOME,BOS,W (+10),1,22:42,1,2,.500,0,0,,0,0,,1,3,4,1,0,2,1,2,2,2.9,+4
