PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Kevin Martin,2012-04-29,34-121,LAC,AWAY,MEM,W (+1),0,15:11,2,3,0.667,0,0,,0,0,,1,2,3,0,0,3,0,3,4,4.9,1
Kevin Martin,2012-05-02,34-124,LAC,AWAY,MEM,L (-7),0,14:16,1,1,1.0,0,0,,0,0,,1,3,4,0,0,2,1,4,2,2.1,-5
Kevin Martin,2012-05-05,34-127,LAC,HOME,MEM,W (+1),0,21:03,2,4,0.5,0,0,,0,0,,2,1,3,0,1,0,2,5,4,0.7,2
Kevin Martin,2012-05-07,34-129,LAC,HOME,MEM,W (+4),0,22:34,1,4,0.25,0,0,,0,0,,0,0,0,0,1,3,0,4,2,1.1,-10
Kevin Martin,2012-05-09,34-131,LAC,AWAY,MEM,L (-12),0,9:55,0,2,0.0,0,0,,0,0,,1,1,2,0,0,1,0,2,0,-0.5,-6
Kevin Martin,2012-05-11,34-133,LAC,HOME,MEM,L (-2),0,20:56,5,6,0.833,0,0,,0,0,,1,1,2,0,0,2,0,3,10,9.0,0
Kevin Martin,2012-05-13,34-135,LAC,AWAY,MEM,W (+10),0,24:56,5,7,0.714,0,0,,1,2,0.5,4,6,10,0,0,2,1,5,11,10.7,13
Kevin Martin,2012-05-15,34-137,LAC,AWAY,SAS,L (-16),0,22:54,2,6,0.333,0,0,,3,4,0.75,0,2,2,0,1,2,0,3,7,5.0,3
Kevin Martin,2012-05-17,34-139,LAC,AWAY,SAS,L (-17),0,17:35,3,5,0.6,0,0,,1,2,0.5,0,3,3,1,0,3,0,2,7,7.2,5
Kevin Martin,2012-05-19,34-141,LAC,HOME,SAS,L (-10),0,15:06,0,2,0.0,0,0,,0,0,,0,3,3,1,1,1,0,4,0,0.3,-6
Kevin Martin,2012-05-20,34-142,LAC,HOME,SAS,L (-3),0,8:44,1,2,0.5,0,0,,0,0,,1,2,3,1,0,0,0,1,2,2.6,-6
Kevin Martin,2002-04-20,24-111,NJN,HOME,IND,L (-6),1,37:53,7,16,0.438,0,0,,1,4,0.25,4,9,13,2,2,0,5,2,15,8.5,-14
Kevin Martin,2002-04-22,24-113,NJN,HOME,IND,W (+16),1,30:41,7,16,0.438,0,1,0.0,5,5,1.0,2,4,6,2,0,2,1,5,19,13.0,6
Kevin Martin,2002-04-26,24-117,NJN,AWAY,IND,W (+1),1,35:11,9,13,0.692,0,0,,3,4,0.75,0,3,3,3,0,2,4,5,21,13.5,-5
Kevin Martin,2002-04-30,24-121,NJN,AWAY,IND,L (-23),1,29:58,5,16,0.313,0,0,,3,4,0.75,1,5,6,2,0,0,2,2,13,4.2,-14
Kevin Martin,2002-05-02,24-123,NJN,HOME,IND,W (+11),1,55:47,12,23,0.522,0,1,0.0,5,7,0.714,2,6,8,4,2,1,4,5,29,19.6,6
Kevin Martin,2002-05-05,24-126,NJN,HOME,CHH,W (+6),1,38:03,3,14,0.214,0,0,,4,6,0.667,0,6,6,3,1,3,6,3,10,0.4,10
Kevin Martin,2002-05-07,24-128,NJN,HOME,CHH,W (+14),1,31:20,5,10,0.5,0,0,,5,5,1.0,0,3,3,2,1,2,2,5,15,10.7,12
Kevin Martin,2002-05-09,24-130,NJN,AWAY,CHH,L (-18),1,32:45,5,11,0.455,0,0,,3,3,1.0,1,1,2,4,1,2,0,3,13,12.3,-19
Kevin Martin,2002-05-12,24-133,NJN,AWAY,CHH,W (+10),1,36:21,6,13,0.462,0,0,,1,3,0.333,1,3,4,3,1,2,1,6,13,8.2,3
Kevin Martin,2002-05-15,24-136,NJN,HOME,CHH,W (+8),1,30:07,5,12,0.417,0,0,,4,6,0.667,2,6,8,3,0,0,3,5,14,7.1,4
Kevin Martin,2002-05-19,24-140,NJN,HOME,BOS,W (+7),1,39:22,4,9,0.444,0,0,,1,2,0.5,0,4,4,4,0,4,3,6,9,5.3,3
Kevin Martin,2002-05-21,24-142,NJN,HOME,BOS,L (-7),1,39:58,6,16,0.375,0,1,0.0,10,12,0.833,0,5,5,4,2,1,1,5,22,16.4,-4
Kevin Martin,2002-05-25,24-146,NJN,AWAY,BOS,L (-4),1,35:28,5,12,0.417,1,1,1.0,1,2,0.5,2,2,4,3,2,0,2,6,12,6.9,6
Kevin Martin,2002-05-27,24-148,NJN,AWAY,BOS,W (+2),1,44:23,3,13,0.231,0,0,,2,6,0.333,1,4,5,2,1,2,2,5,8,0.2,11
