PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Lamond Murray,2006-04-23,33-003,NJN,HOME,IND,L (-2),0.0,7:41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.2,-4.0
Lamond Murray,2006-04-25,33-005,NJN,HOME,IND,W (+15),0.0,9:53,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.6,6.0
Lamond Murray,2006-04-27,33-007,NJN,AWAY,IND,L (-12),0.0,6:39,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.6,-1.0
Lamond Murray,2006-04-29,33-009,NJN,AWAY,IND,W (+9),0.0,9:03,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3,-1.0
Lamond Murray,2006-05-02,33-012,NJN,HOME,IND,W (+6),0.0,14:00,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.9,-2.0
Lamond Murray,2006-05-04,33-014,NJN,AWAY,IND,W (+6),0.0,22:36,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,4.0,4.0,1.0,1.0,0.0,1.0,3.0,8.0,7.1,10.0
Lamond Murray,2006-05-08,33-018,NJN,AWAY,MIA,W (+12),0.0,33:52,2.0,10.0,0.2,2.0,8.0,0.25,2.0,2.0,1.0,0.0,7.0,7.0,1.0,1.0,0.0,1.0,4.0,8.0,3.0,-4.0
Lamond Murray,2006-05-10,33-020,NJN,AWAY,MIA,L (-22),0.0,22:15,2.0,6.0,0.333,2.0,4.0,0.5,5.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,7.5,1.0
Lamond Murray,2006-05-12,33-022,NJN,HOME,MIA,L (-11),0.0,17:28,4.0,8.0,0.5,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,5.2,-4.0
Lamond Murray,2006-05-14,33-024,NJN,HOME,MIA,L (-10),0.0,23:27,1.0,5.0,0.2,1.0,4.0,0.25,1.0,2.0,0.5,2.0,7.0,9.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,-3.0
Lamond Murray,2006-05-16,33-026,NJN,AWAY,MIA,L (-1),0.0,30:00,6.0,11.0,0.545,1.0,4.0,0.25,1.0,2.0,0.5,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,14.0,10.4,-1.0
