PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Jimmy Butler,2017-04-16,27-214,CHI,AWAY,BOS,W (+4),1,40:32,9,20,0.45,3,6,0.5,9,12,0.75,3,6,9,3,1,1,5,2,30,20.3,-3
Jimmy Butler,2017-04-18,27-216,CHI,AWAY,BOS,W (+14),1,43:06,8,19,0.421,1,4,0.25,5,6,0.833,1,7,8,8,4,2,3,1,22,21.9,22
Jimmy Butler,2017-04-21,27-219,CHI,HOME,BOS,L (-17),1,38:37,7,21,0.333,0,4,0.0,0,0,,2,5,7,0,1,1,1,2,14,4.9,-27
Jimmy Butler,2017-04-23,27-221,CHI,HOME,BOS,L (-9),1,45:47,7,16,0.438,0,3,0.0,19,23,0.826,1,4,5,9,1,0,1,4,33,29.6,-4
Jimmy Butler,2017-04-26,27-224,CHI,AWAY,BOS,L (-11),1,39:17,6,15,0.4,2,4,0.5,0,1,0.0,0,8,8,6,0,1,2,0,14,10.8,-11
Jimmy Butler,2017-04-28,27-226,CHI,HOME,BOS,L (-22),1,31:23,9,17,0.529,0,2,0.0,5,5,1.0,2,5,7,0,3,0,3,1,23,17.2,-19
Jimmy Butler,2015-04-18,25-216,CHI,HOME,MIL,W (+12),1,34:48,8,14,0.571,2,5,0.4,7,8,0.875,0,2,2,6,1,0,2,0,25,21.8,11
Jimmy Butler,2015-04-20,25-218,CHI,HOME,MIL,W (+9),1,46:00,10,19,0.526,3,9,0.333,8,14,0.571,2,7,9,2,0,1,0,2,31,24.1,12
Jimmy Butler,2015-04-23,25-221,CHI,AWAY,MIL,W (+7),1,53:01,8,20,0.4,1,7,0.143,7,8,0.875,0,3,3,2,3,2,3,2,24,15.7,8
Jimmy Butler,2015-04-25,25-223,CHI,AWAY,MIL,L (-2),1,40:34,12,17,0.706,5,7,0.714,4,4,1.0,0,7,7,2,3,1,4,2,33,28.3,14
Jimmy Butler,2015-04-27,25-225,CHI,HOME,MIL,L (-6),1,46:28,5,21,0.238,2,4,0.5,8,9,0.889,5,5,10,6,4,1,2,3,20,17.6,3
Jimmy Butler,2015-04-30,25-228,CHI,AWAY,MIL,W (+54),1,31:41,7,14,0.5,2,5,0.4,0,0,,1,1,2,5,4,0,3,0,16,14.5,46
