PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
Luol Deng,2006-02-08,20-298,CHI,AWAY,DEN,W (+3),1,25:01,.538,.536,16.3,15.1,15.8,15.0,3.7,0.0,6.3,24.9,117,100,13.5,7.4
Luol Deng,2006-02-09,20-299,CHI,AWAY,SAC,L (-18),1,22:06,.286,.286,4.2,10.1,6.9,8.5,0.0,4.4,0.0,12.9,77,109,2.2,-4.0
Luol Deng,2006-02-12,20-302,CHI,AWAY,LAC,W (+6),1,36:00,.643,.600,3.5,20.5,13.3,20.8,1.4,0.0,15.5,16.0,118,91,15.0,7.1
Luol Deng,2006-02-14,20-304,CHI,HOME,SAC,L (-4),1,39:30,.494,.467,0.0,22.4,10.6,4.1,1.3,0.0,5.5,19.9,97,97,10.0,0.3
Luol Deng,2006-02-16,20-306,CHI,HOME,PHI,W (+33),1,21:25,.857,.857,5.7,5.1,5.4,0.0,2.3,3.3,12.5,16.0,143,88,10.8,7.5
Luol Deng,2006-02-22,20-312,CHI,HOME,MIL,W (+6),1,36:11,.381,.357,3.2,20.8,12.8,16.9,0.0,0.0,6.0,20.8,89,100,8.3,-3.2
Luol Deng,2006-02-24,20-314,CHI,HOME,DET,L (-8),1,34:59,.258,.111,6.2,9.1,7.7,4.3,0.0,4.7,0.0,14.9,76,107,3.3,-1.7
Luol Deng,2006-02-25,20-315,CHI,AWAY,PHI,L (-6),1,35:05,.476,.429,6.8,12.4,9.8,9.2,1.4,0.0,6.0,20.7,111,113,8.8,-1.9
Luol Deng,2006-02-28,20-318,CHI,HOME,MIN,W (+11),1,44:25,.536,.444,7.7,21.6,14.0,3.3,2.3,7.2,0.0,22.5,123,96,23.1,6.8
Luol Deng,2006-03-02,20-320,CHI,HOME,CLE,L (-1),1,41:00,.592,.500,7.2,17.8,12.3,4.5,1.3,0.0,0.0,16.7,135,99,16.4,7.5
Luol Deng,2006-03-03,20-321,CHI,AWAY,NYK,W (+7),1,39:54,.435,.281,15.7,23.0,19.4,8.2,2.5,1.9,9.3,22.3,109,100,16.0,2.1
Luol Deng,2006-03-05,20-323,CHI,AWAY,CLE,L (-19),1,42:18,.545,.583,6.0,29.1,17.7,4.9,0.0,1.7,26.7,22.3,77,101,9.0,-1.6
Luol Deng,2006-03-07,20-325,CHI,HOME,NJN,W (+8),1,40:45,.703,.692,2.5,18.3,10.2,14.5,0.0,0.0,0.0,18.4,148,101,19.8,7.1
Luol Deng,2006-03-08,20-326,CHI,AWAY,DET,L (-5),1,34:57,.455,.444,0.0,16.2,10.7,8.5,1.5,0.0,16.8,16.8,88,118,5.3,-4.9
Luol Deng,2006-03-10,20-328,CHI,HOME,LAC,L (-11),1,39:03,.552,.364,15.1,33.5,23.8,7.4,0.0,3.9,11.5,19.6,122,110,18.3,5.6
Luol Deng,2006-03-11,20-329,CHI,AWAY,ATL,W (+5),1,41:35,.591,.563,5.6,12.8,9.4,9.8,2.6,0.0,0.0,20.2,133,101,18.5,7.7
Luol Deng,2006-03-14,20-332,CHI,HOME,POR,W (+29),1,25:51,.461,.375,0.0,28.9,15.9,22.2,2.2,0.0,29.1,25.7,80,71,5.3,-3.7
Luol Deng,2006-03-15,20-333,CHI,AWAY,MIL,L (-16),1,31:01,.480,.385,9.9,12.5,11.1,0.0,1.6,0.0,0.0,22.9,106,110,11.1,0.7
Luol Deng,2006-03-18,20-336,CHI,HOME,MIA,L (-1),1,42:07,.552,.533,5.1,22.8,13.4,8.8,2.3,4.8,10.4,20.2,104,84,17.1,7.7
Luol Deng,2006-03-19,20-337,CHI,AWAY,WAS,L (-9),1,36:37,.434,.421,9.6,17.7,13.4,0.0,1.3,0.0,16.2,30.0,82,114,6.9,-7.9
Luol Deng,2006-03-22,20-340,CHI,AWAY,IND,L (-10),1,34:38,.294,.286,2.9,15.0,8.2,15.1,0.0,0.0,0.0,20.2,74,106,3.2,-4.5
Luol Deng,2006-03-24,20-342,CHI,HOME,NOK,W (+14),1,42:06,.482,.433,0.0,16.3,8.9,8.4,1.3,1.7,5.4,20.2,101,90,11.5,1.0
Luol Deng,2006-03-26,20-344,CHI,AWAY,BOS,W (+4),1,43:45,.559,.529,0.0,19.5,10.3,3.9,3.5,0.0,0.0,18.7,114,98,17.4,4.6
Luol Deng,2006-03-28,20-346,CHI,HOME,ORL,L (-4),1,38:01,.356,.353,8.4,10.8,9.5,13.3,1.3,0.0,4.8,24.1,86,108,6.8,-5.8
Luol Deng,2006-03-31,20-349,CHI,AWAY,CHA,W (+6),1,40:56,.550,.500,7.5,12.0,9.5,18.0,1.2,0.0,9.5,21.5,117,110,17.6,2.9
Luol Deng,2006-04-01,20-350,CHI,HOME,BOS,W (+6),1,37:14,.554,.400,0.0,17.6,8.7,21.6,2.7,2.0,19.2,17.8,105,95,12.1,4.8
Luol Deng,2006-04-04,20-353,CHI,HOME,IND,W (+6),1,29:37,.563,.500,4.9,7.7,6.5,9.1,0.0,6.1,25.3,20.0,94,115,6.3,-4.6
Luol Deng,2006-04-05,20-354,CHI,AWAY,PHI,W (+7),1,39:37,.438,.438,5.2,15.1,9.7,0.0,1.3,0.0,15.8,21.5,81,100,6.5,-4.2
Luol Deng,2006-04-11,20-360,CHI,HOME,NJN,W (+3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2006-04-14,20-363,CHI,HOME,WAS,W (+2),0,35:13,.474,.438,14.0,11.6,12.7,13.4,1.4,6.0,0.0,21.4,115,103,15.6,4.2
Luol Deng,2006-04-16,21-000,CHI,AWAY,MIA,W (+24),0,34:33,.677,.706,3.5,17.4,10.4,5.3,1.5,0.0,5.0,25.3,132,101,20.6,8.0
Luol Deng,2006-04-17,21-001,CHI,AWAY,ORL,W (+4),0,41:02,.615,.588,6.3,27.0,16.9,15.4,3.8,0.0,5.3,21.4,124,104,20.7,5.1
Luol Deng,2006-04-19,21-003,CHI,HOME,TOR,W (+21),0,32:29,.560,.529,7.2,13.2,10.7,8.3,1.5,0.0,9.6,26.1,114,104,15.2,-0.6
Luol Deng,2008-10-28,23-195,CHI,HOME,MIL,W (+13),1,35:47,.671,.615,0.0,13.8,7.5,5.5,1.5,2.1,20.4,24.8,109,107,13.5,-1.5
Luol Deng,2008-10-31,23-198,CHI,AWAY,BOS,L (-16),1,31:52,.340,.200,0.0,30.1,13.0,6.9,0.0,2.3,7.8,16.4,74,96,3.8,-1.5
Luol Deng,2008-11-01,23-199,CHI,HOME,MEM,W (+10),1,35:16,.342,.308,8.0,12.7,10.1,5.1,1.5,0.0,11.1,22.5,78,99,3.7,-10.6
Luol Deng,2008-11-03,23-201,CHI,AWAY,ORL,L (-3),1,25:47,.056,.000,4.2,21.9,13.7,14.7,3.9,3.5,10.1,16.6,35,89,0.9,-2.3
Luol Deng,2008-11-05,23-203,CHI,AWAY,CLE,L (-14),1,40:16,.567,.533,8.3,12.5,10.3,0.0,2.6,0.0,15.9,21.9,97,115,12.2,-0.3
Luol Deng,2008-11-07,23-205,CHI,HOME,PHO,W (+17),1,30:21,.549,.455,0.0,3.8,2.0,4.9,3.5,2.7,7.3,21.9,111,92,10.6,0.6
Luol Deng,2008-11-08,23-206,CHI,HOME,CLE,L (-9),1,45:20,.533,.471,7.7,12.8,10.0,0.0,0.0,1.6,9.6,20.1,115,126,12.9,-1.9
Luol Deng,2008-11-11,23-209,CHI,HOME,ATL,L (-5),1,35:46,.607,.538,5.4,23.3,14.0,8.2,1.4,2.0,11.3,20.6,124,118,17.2,3.4
Luol Deng,2008-11-13,23-211,CHI,HOME,DAL,W (+7),1,36:21,.472,.421,2.8,20.3,11.9,10.8,2.8,0.0,4.5,27.8,100,92,13.8,2.7
Luol Deng,2008-11-15,23-213,CHI,HOME,IND,W (+13),1,35:20,.417,.250,2.7,2.4,2.5,17.2,2.6,0.0,8.9,26.7,89,96,10.8,-2.0
Luol Deng,2008-11-18,23-216,CHI,AWAY,LAL,L (-7),1,26:08,.431,.400,17.1,0.0,8.1,5.6,0.0,0.0,22.3,19.5,85,118,3.7,-7.6
Luol Deng,2008-11-19,23-217,CHI,AWAY,POR,L (-42),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2008-11-24,23-222,CHI,AWAY,UTA,W (+1),0,15:56,.200,.200,0.0,7.5,4.0,7.9,3.3,0.0,37.5,22.8,34,109,-2.9,-18.6
Luol Deng,2008-11-26,23-224,CHI,AWAY,SAS,L (-10),0,26:08,.635,.571,0.0,13.1,6.5,0.0,2.0,0.0,11.3,16.4,109,106,7.2,1.1
Luol Deng,2008-11-30,23-228,CHI,AWAY,PHI,W (+11),1,31:39,.508,.429,0.0,9.9,5.6,9.1,0.0,0.0,20.2,15.2,90,105,4.6,-5.6
Luol Deng,2008-12-02,23-230,CHI,HOME,PHI,L (-8),1,37:12,.421,.364,3.2,2.7,3.0,5.2,1.3,3.4,7.8,15.3,90,101,7.0,1.3
Luol Deng,2008-12-03,23-231,CHI,AWAY,MIL,L (-7),1,38:51,.706,.679,2.9,15.4,8.9,5.2,2.7,3.5,11.8,19.7,126,103,17.5,6.7
Luol Deng,2008-12-06,23-234,CHI,HOME,WAS,W (+7),1,41:20,.601,.579,3.1,10.2,6.5,15.4,2.5,0.0,4.4,25.2,123,119,20.9,-0.8
Luol Deng,2008-12-09,23-237,CHI,HOME,NYK,W (+5),1,43:25,.474,.438,4.9,6.3,5.6,16.1,1.1,3.3,0.0,16.6,114,104,15.8,1.9
Luol Deng,2008-12-12,23-240,CHI,AWAY,MEM,L (-7),1,37:19,.484,.412,6.4,3.1,4.7,9.5,0.0,0.0,0.0,24.2,115,118,11.4,-2.9
Luol Deng,2008-12-13,23-241,CHI,HOME,NJN,W (+9),1,27:46,.557,.556,12.3,3.5,7.5,10.1,0.0,4.9,9.2,17.0,120,115,8.5,-1.5
Luol Deng,2008-12-16,23-244,CHI,AWAY,CHA,L (-9),1,28:42,.845,.875,0.0,24.1,12.4,6.6,1.9,0.0,10.1,16.7,142,110,11.9,3.4
Luol Deng,2008-12-17,23-245,CHI,HOME,LAC,W (+6),1,42:34,.418,.333,2.8,10.0,6.6,10.0,0.0,1.6,8.5,12.8,95,113,6.4,-5.7
Luol Deng,2008-12-19,23-247,CHI,AWAY,BOS,L (-18),1,38:08,.598,.567,14.0,12.6,13.4,7.6,4.2,2.1,5.9,19.1,136,133,18.3,5.2
Luol Deng,2008-12-20,23-248,CHI,HOME,UTA,W (+8),1,25:32,.313,.273,14.8,0.0,7.5,10.6,2.0,0.0,0.0,20.6,101,111,5.2,-2.5
Luol Deng,2008-12-23,23-251,CHI,AWAY,DET,L (-6),1,33:43,.381,.286,18.3,16.7,17.4,0.0,1.6,2.0,20.2,13.7,90,111,5.3,-6.1
Luol Deng,2008-12-26,23-254,CHI,AWAY,MIA,L (-13),1,22:07,.383,.400,12.3,29.6,20.1,19.4,0.0,0.0,0.0,21.6,98,100,7.5,3.0
Luol Deng,2008-12-27,23-255,CHI,AWAY,ATL,L (-12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2009-01-10,23-269,CHI,HOME,OKC,L (-11),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2009-01-12,23-271,CHI,HOME,POR,L (-14),0,22:14,.518,.300,15.1,11.7,13.5,8.1,7.2,0.0,0.0,27.8,128,111,14.2,10.2
Luol Deng,2009-01-14,23-273,CHI,AWAY,TOR,W (+4),1,39:27,.587,.455,16.0,32.2,23.7,14.3,1.4,0.0,18.0,20.1,121,110,16.9,1.5
Luol Deng,2009-01-15,23-274,CHI,HOME,CLE,W (+9),1,39:43,.751,.750,2.9,22.8,12.3,14.7,5.5,2.5,21.5,22.5,117,86,20.4,12.8
Luol Deng,2009-01-17,23-276,CHI,HOME,SAS,L (-5),1,38:10,.500,.500,2.9,25.2,14.1,0.0,1.4,0.0,7.7,16.3,95,101,9.0,-0.7
Luol Deng,2009-01-19,23-278,CHI,AWAY,NYK,L (-4),1,39:59,.592,.563,6.9,17.9,12.1,8.2,2.5,0.0,5.6,18.1,127,104,18.6,6.4
Luol Deng,2009-01-20,23-279,CHI,HOME,ATL,L (-3),1,34:48,.375,.375,16.4,17.2,16.8,21.7,1.6,0.0,0.0,19.9,121,120,12.3,0.3
Luol Deng,2009-01-23,23-282,CHI,HOME,TOR,L (-20),1,36:07,.565,.500,0.0,11.4,5.6,10.0,1.5,2.0,13.9,18.1,107,123,9.2,-2.1
Luol Deng,2009-01-25,23-284,CHI,AWAY,MIN,L (-1),1,42:49,.598,.500,5.6,16.5,11.1,14.9,1.2,1.7,5.2,21.0,132,111,20.5,4.9
Luol Deng,2009-01-28,23-287,CHI,AWAY,LAC,W (+20),1,37:03,.628,.588,3.2,23.0,13.7,16.2,4.4,2.4,0.0,22.6,140,80,23.6,12.9
Luol Deng,2009-01-30,23-289,CHI,AWAY,SAC,W (+21),1,34:27,.630,.600,3.5,20.4,12.0,0.0,3.0,0.0,5.9,22.4,121,92,15.8,1.5
Luol Deng,2009-01-31,23-290,CHI,AWAY,PHO,W (+11),1,37:31,.491,.438,3.0,33.9,16.6,3.4,0.0,0.0,10.4,22.1,99,119,10.3,-6.1
Luol Deng,2009-02-03,23-293,CHI,AWAY,HOU,L (-7),1,38:53,.717,.688,4.8,12.0,8.1,4.9,1.3,0.0,4.9,22.6,143,118,22.9,7.4
Luol Deng,2009-02-04,23-294,CHI,AWAY,NOH,W (+14),1,38:38,.558,.444,0.0,11.3,6.6,10.3,0.0,1.9,14.7,17.7,106,110,9.1,-3.8
Luol Deng,2009-02-07,23-297,CHI,AWAY,DAL,L (-1),1,45:02,.283,.200,2.5,9.4,6.1,11.9,2.3,1.5,0.0,16.9,83,112,6.5,-4.4
Luol Deng,2009-02-10,23-300,CHI,HOME,DET,W (+5),1,29:36,.363,.143,0.0,12.5,5.9,13.8,3.6,0.0,17.2,17.1,86,110,4.7,-4.4
Luol Deng,2009-02-12,23-302,CHI,HOME,MIA,L (-2),1,28:05,.436,.333,4.9,9.0,7.0,6.2,1.9,0.0,12.7,12.9,91,108,3.8,-4.3
Luol Deng,2009-02-18,23-308,CHI,AWAY,MIL,W (+9),1,33:26,.547,.529,3.9,19.7,13.1,6.2,1.5,0.0,9.4,27.1,104,104,12.4,-4.2
Luol Deng,2009-02-20,23-310,CHI,HOME,DEN,W (+17),1,45:33,.632,.462,5.7,23.9,15.6,9.4,3.4,0.0,5.4,17.6,147,101,23.4,6.0
Luol Deng,2009-02-22,23-312,CHI,AWAY,IND,L (-7),1,34:39,.444,.458,6.6,15.7,11.7,10.2,0.0,0.0,12.0,22.2,89,110,6.4,-5.4
Luol Deng,2009-02-24,23-314,CHI,HOME,ORL,W (+18),1,23:31,.417,.417,11.3,17.7,14.9,10.8,4.2,0.0,14.3,27.0,89,100,7.2,-3.4
Luol Deng,2009-02-25,23-315,CHI,AWAY,NJN,L (-12),1,30:53,.482,.458,0.0,11.7,5.3,5.7,1.8,2.6,13.9,21.3,90,126,6.5,-3.7
Luol Deng,2009-02-27,23-317,CHI,AWAY,WAS,L (-23),1,31:03,.250,.250,3.4,7.0,5.2,17.2,1.8,2.3,11.1,13.7,68,131,3.3,-6.7
Luol Deng,2009-02-28,23-318,CHI,HOME,HOU,W (+3),1,14:59,.403,.429,6.3,8.0,7.0,9.3,0.0,0.0,28.7,29.2,67,117,-0.2,-16.3
Luol Deng,2009-03-04,23-322,CHI,HOME,GSW,W (+22),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2009-03-06,23-324,CHI,HOME,MIL,W (+15),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2009-03-09,23-327,CHI,AWAY,MIA,L (-3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Luol Deng,2006-10-31,21-198,CHI,AWAY,MIA,W (+42),1,24:07,.515,.444,5.2,5.0,5.1,6.4,2.2,0.0,20.5,26.7,93,76,5.4,-3.9
Luol Deng,2006-11-01,21-199,CHI,AWAY,ORL,L (-15),1,18:40,.615,.625,12.5,0.0,8.2,0.0,2.8,0.0,23.5,30.5,94,117,7.0,0.7
Luol Deng,2006-11-03,21-201,CHI,HOME,SAC,L (-1),1,43:08,.591,.571,0.0,17.7,9.1,23.9,2.2,3.8,7.5,25.9,113,86,22.2,9.7
Luol Deng,2006-11-06,21-204,CHI,HOME,MIL,W (+25),1,38:59,.539,.500,12.6,16.2,14.4,6.6,1.3,2.2,11.3,20.5,111,91,13.8,-1.7
Luol Deng,2006-11-09,21-207,CHI,AWAY,CLE,L (-19),1,30:26,.463,.455,0.0,10.9,4.1,4.9,0.0,2.4,7.8,19.6,85,123,5.5,-6.5
Luol Deng,2006-11-11,21-209,CHI,HOME,IND,W (+9),1,31:14,.636,.538,19.2,29.7,23.3,15.2,5.6,3.3,10.8,26.1,138,86,23.0,19.9
Luol Deng,2006-11-14,21-212,CHI,AWAY,DAL,L (-12),1,41:37,.789,.769,9.0,19.8,13.4,16.8,0.0,2.0,11.6,18.0,148,125,23.8,12.2
Luol Deng,2006-11-16,21-214,CHI,AWAY,HOU,L (-1),1,37:52,.609,.545,8.6,6.5,7.6,23.1,1.3,0.0,7.5,16.3,132,112,14.7,6.3
Luol Deng,2006-11-17,21-215,CHI,AWAY,SAS,L (-17),1,26:51,.778,.778,0.0,9.7,4.5,8.7,0.0,0.0,0.0,15.6,154,112,10.6,5.3
Luol Deng,2006-11-19,21-217,CHI,AWAY,LAL,L (-10),1,33:54,.357,.313,2.6,14.9,7.6,7.1,4.8,2.6,9.9,27.1,74,87,6.5,1.5
