PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Yuta Watanabe,2022-04-16,27-185,TOR,AWAY,PHI,L (-20),0,5:27,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,+2
Yuta Watanabe,2022-04-23,27-192,TOR,HOME,PHI,W (+8),0,1:19,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-5
Yuta Watanabe,2022-04-25,27-194,TOR,AWAY,PHI,W (+15),0,1:19,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-3
Yuta Watanabe,2022-04-28,27-197,TOR,HOME,PHI,L (-35),0,2:14,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-3
Yuta Watanabe,2023-04-15,28-184,BRK,AWAY,PHI,L (-20),0,4:43,1,2,.500,1,2,.500,0,2,.000,0,1,1,0,0,0,1,0,3,0.5,-4
Austin Reaves,2023-04-16,24-322,LAL,AWAY,MEM,W (+16),1,30:38,8,13,0.615,3,5,0.6,4,4,1.0,1,2,3,4,1,1,0,1,23,22.5,15
Austin Reaves,2023-04-19,24-325,LAL,AWAY,MEM,L (-10),1,37:10,5,12,0.417,1,3,0.333,1,3,0.333,1,4,5,4,0,0,1,2,12,7.7,-4
Austin Reaves,2023-04-22,24-328,LAL,HOME,MEM,W (+10),1,35:25,5,10,0.5,1,4,0.25,2,3,0.667,4,2,6,2,1,0,1,2,13,11.6,8
Austin Reaves,2023-04-24,24-330,LAL,HOME,MEM,W (+6),1,41:36,7,16,0.438,2,5,0.4,7,8,0.875,0,4,4,6,1,0,3,4,23,16.0,12
Austin Reaves,2023-04-26,24-332,LAL,AWAY,MEM,L (-17),1,40:02,4,13,0.308,3,8,0.375,6,6,1.0,2,6,8,6,1,0,4,4,17,12.3,5
Austin Reaves,2023-04-28,24-334,LAL,HOME,MEM,W (+40),1,33:40,5,12,0.417,1,7,0.143,0,0,,1,5,6,8,0,2,2,2,11,11.0,26
Austin Reaves,2023-05-02,24-338,LAL,AWAY,GSW,W (+5),1,38:32,4,9,0.444,2,5,0.4,0,0,,2,3,5,3,0,0,0,2,10,8.9,3
Austin Reaves,2023-05-04,24-340,LAL,AWAY,GSW,L (-27),1,24:53,3,11,0.273,1,5,0.2,0,0,,0,4,4,2,0,0,2,1,7,0.7,-22
Austin Reaves,2023-05-06,24-342,LAL,HOME,GSW,W (+30),1,29:37,2,8,0.25,1,4,0.25,5,7,0.714,1,1,2,2,2,0,0,3,10,7.6,31
Austin Reaves,2023-05-08,24-344,LAL,HOME,GSW,W (+3),1,34:08,7,15,0.467,3,6,0.5,4,4,1.0,0,2,2,4,1,0,2,2,21,14.9,5
Austin Reaves,2023-05-10,24-346,LAL,AWAY,GSW,L (-15),1,35:36,5,12,0.417,3,6,0.5,2,2,1.0,2,5,7,5,1,0,1,0,15,15.0,-21
Austin Reaves,2023-05-12,24-348,LAL,HOME,GSW,W (+21),1,39:20,7,12,0.583,4,5,0.8,5,5,1.0,1,4,5,6,0,0,2,2,23,20.7,24
Austin Reaves,2023-05-16,24-352,LAL,AWAY,DEN,L (-6),1,42:08,7,14,0.5,5,9,0.556,4,4,1.0,1,1,2,8,0,0,0,5,23,20.6,-3
Austin Reaves,2023-05-18,24-354,LAL,AWAY,DEN,L (-5),1,36:03,8,16,0.5,5,9,0.556,1,1,1.0,1,2,3,5,1,0,2,3,22,16.6,13
Austin Reaves,2023-05-20,24-356,LAL,HOME,DEN,L (-11),1,39:40,7,10,0.7,3,5,0.6,6,6,1.0,2,5,7,5,1,0,4,2,23,21.4,-15
