PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
Randy Foye,2008-11-26,25-063,MIN,HOME,PHO,L (-8),1,37:26,.475,.471,0.0,4.1,1.5,22.3,1.3,0.0,10.1,21.0,103,116,8.3,-4.4
Randy Foye,2008-11-28,25-065,MIN,AWAY,OKC,W (+2),1,28:54,.333,.333,0.0,9.0,4.4,34.5,0.0,0.0,25.0,12.4,91,116,2.9,-6.3
Randy Foye,2008-11-29,25-066,MIN,HOME,DEN,L (-9),1,33:44,.612,.600,3.4,13.9,8.6,33.7,0.0,0.0,16.4,31.2,114,116,16.3,3.9
Randy Foye,2008-12-01,25-068,MIN,AWAY,CHA,L (-10),1,33:25,.696,.615,0.0,0.0,0.0,28.8,0.0,0.0,15.4,27.2,128,123,14.9,2.4
Randy Foye,2008-12-03,25-070,MIN,AWAY,ORL,L (-11),1,36:46,.388,.333,0.0,22.5,8.9,22.1,4.4,0.0,15.2,24.0,85,108,7.5,-2.8
Randy Foye,2008-12-05,25-072,MIN,AWAY,NJN,L (-29),1,34:22,.575,.385,0.0,12.7,5.8,31.7,0.0,0.0,22.3,32.3,99,133,11.5,-4.8
Randy Foye,2008-12-06,25-073,MIN,HOME,LAC,L (-23),1,31:21,.425,.200,0.0,3.5,1.7,28.4,1.7,0.0,6.1,23.7,100,122,7.4,-5.7
Randy Foye,2008-12-09,25-076,MIN,HOME,UTA,L (-3),1,36:52,.585,.409,2.6,7.9,4.7,18.7,2.8,0.0,12.1,18.6,126,108,13.0,3.0
Randy Foye,2008-12-10,25-077,MIN,AWAY,DEN,L (-11),1,43:26,.523,.500,2.8,8.1,5.5,24.7,0.0,1.9,7.4,25.9,118,127,16.9,1.1
Randy Foye,2008-12-12,25-079,MIN,HOME,SAS,L (-12),1,37:25,.603,.536,0.0,6.1,2.8,28.5,2.9,0.0,11.3,21.7,120,112,15.2,6.9
Randy Foye,2008-12-14,25-081,MIN,AWAY,LAL,L (-12),1,32:39,.194,.167,0.0,9.6,4.5,32.6,0.0,2.1,23.7,22.4,50,109,-2.8,-14.1
Randy Foye,2008-12-15,25-082,MIN,AWAY,SAC,L (-15),1,31:57,.341,.182,0.0,7.9,3.7,9.1,1.5,2.4,13.2,19.7,75,115,3.4,-8.5
Randy Foye,2008-12-17,25-084,MIN,HOME,CLE,L (-23),1,35:31,.394,.375,0.0,15.0,6.8,16.3,4.9,0.0,10.1,14.7,81,106,7.5,1.8
Randy Foye,2008-12-20,25-087,MIN,HOME,HOU,L (-7),1,33:04,.560,.571,0.0,26.4,10.8,18.1,0.0,0.0,4.5,29.4,113,122,15.0,2.6
Randy Foye,2008-12-23,25-090,MIN,AWAY,SAS,L (-6),1,44:13,.647,.588,3.0,44.0,23.8,4.9,0.0,0.0,13.0,25.0,117,110,18.6,3.4
Randy Foye,2008-12-26,25-093,MIN,AWAY,NYK,W (+13),1,33:24,.598,.567,0.0,5.7,3.4,10.8,1.5,0.0,11.2,24.9,107,115,11.1,-5.1
Randy Foye,2008-12-27,25-094,MIN,HOME,ORL,L (-24),1,31:17,.368,.333,3.1,9.3,5.6,11.2,4.9,2.7,19.7,28.0,70,120,4.3,-8.0
Randy Foye,2008-12-29,25-096,MIN,HOME,MEM,W (+10),1,39:52,.677,.500,0.0,17.3,9.1,19.7,1.4,3.7,8.3,14.6,141,97,15.7,6.1
Randy Foye,2008-12-30,25-097,MIN,AWAY,DAL,L (-7),1,34:54,.699,.667,3.8,8.8,6.6,13.0,1.6,0.0,23.7,23.5,114,128,11.9,-0.2
Randy Foye,2009-01-02,25-100,MIN,HOME,GSW,W (+7),1,30:32,.599,.542,6.8,3.7,5.3,34.9,6.4,2.6,17.4,22.3,120,101,18.1,12.9
Randy Foye,2009-01-03,25-101,MIN,AWAY,CHI,W (+10),1,39:40,.653,.538,2.6,5.4,3.9,4.1,2.5,1.8,15.7,19.8,123,98,14.8,5.1
Randy Foye,2009-01-06,25-104,MIN,AWAY,MEM,W (+7),1,38:30,.735,.692,0.0,3.2,1.7,14.2,1.4,1.9,6.0,20.4,150,107,17.8,8.2
Randy Foye,2009-01-07,25-105,MIN,HOME,OKC,W (+42),1,29:29,.858,.813,0.0,10.6,5.1,30.8,3.3,2.1,5.1,27.2,178,87,30.4,24.1
Randy Foye,2009-01-10,25-108,MIN,HOME,MIL,W (+2),1,30:06,.442,.417,0.0,9.7,4.3,11.1,0.0,0.0,7.4,20.2,94,117,4.0,-7.2
Randy Foye,2009-01-13,25-111,MIN,HOME,MIA,L (-3),1,38:15,.690,.690,6.1,9.4,7.7,43.8,1.4,0.0,8.7,27.8,144,115,24.8,15.8
Randy Foye,2009-01-16,25-114,MIN,AWAY,PHO,W (+2),1,35:34,.409,.382,0.0,6.7,2.9,11.9,0.0,0.0,0.0,21.6,105,115,7.0,-4.8
Randy Foye,2009-01-19,25-117,MIN,AWAY,LAC,W (+8),1,40:52,.715,.682,0.0,7.5,4.0,14.7,2.8,0.0,14.4,15.3,136,104,14.2,4.1
Randy Foye,2009-01-20,25-118,MIN,AWAY,UTA,L (-5),1,38:23,.625,.615,0.0,0.0,0.0,3.5,1.3,0.0,6.2,18.2,126,124,11.8,-0.2
Randy Foye,2009-01-23,25-121,MIN,HOME,NOH,W (+8),1,40:19,.543,.474,3.6,13.6,8.8,30.1,1.4,2.1,0.0,25.5,148,125,21.9,6.7
Randy Foye,2009-01-25,25-123,MIN,HOME,CHI,W (+1),1,41:20,.341,.182,2.8,5.8,4.3,20.0,3.9,0.0,27.5,19.6,73,106,4.8,-6.0
Randy Foye,2009-01-26,25-124,MIN,AWAY,MIL,W (+7),1,40:13,.487,.455,0.0,2.5,1.4,33.1,0.0,0.0,14.0,16.6,101,98,7.1,-1.6
Randy Foye,2009-01-28,25-126,MIN,HOME,DET,L (-9),1,41:55,.476,.429,0.0,15.1,7.6,19.0,1.4,0.0,0.0,19.0,111,115,11.6,-0.9
Randy Foye,2009-01-30,25-128,MIN,HOME,LAL,L (-13),1,36:59,.563,.450,2.6,5.6,4.1,21.2,0.0,1.9,11.1,28.9,116,139,17.1,-1.3
Randy Foye,2009-02-01,25-130,MIN,AWAY,BOS,L (-8),1,36:13,.523,.412,4.0,2.9,3.4,39.7,2.9,0.0,4.7,27.4,121,121,19.8,7.9
Randy Foye,2009-02-03,25-132,MIN,AWAY,IND,W (+5),1,41:37,.481,.444,0.0,7.9,4.2,17.0,3.5,1.9,31.3,28.9,78,111,7.1,-7.9
Randy Foye,2009-02-04,25-133,MIN,HOME,ATL,L (-8),1,44:48,.333,.263,0.0,13.0,5.2,7.7,0.0,0.0,11.8,23.7,76,108,0.5,-8.9
Randy Foye,2009-02-07,25-136,MIN,AWAY,HOU,L (-17),1,42:19,.315,.300,2.3,0.0,1.3,10.8,2.5,1.7,11.2,18.9,69,120,3.4,-7.3
Randy Foye,2009-02-08,25-137,MIN,AWAY,NOH,L (-4),1,34:48,.315,.267,0.0,3.8,1.7,8.8,0.0,0.0,11.2,23.4,72,122,0.8,-14.3
Randy Foye,2009-02-10,25-139,MIN,HOME,TOR,L (-8),1,39:44,.647,.568,0.0,29.3,12.1,9.8,1.3,1.9,3.8,30.2,133,114,25.7,10.5
Randy Foye,2009-02-17,25-146,MIN,AWAY,WAS,L (-8),1,41:20,.486,.429,4.9,6.3,5.5,18.9,1.2,0.0,7.8,26.7,105,121,14.1,-4.9
Randy Foye,2009-02-18,25-147,MIN,AWAY,MIA,W (+7),1,24:58,.583,.583,0.0,9.4,5.3,30.2,0.0,0.0,7.7,24.3,128,115,8.8,-2.3
Randy Foye,2009-02-20,25-149,MIN,HOME,IND,L (-7),1,38:26,.690,.674,2.8,14.2,8.5,19.0,4.9,0.0,16.1,32.6,117,105,25.6,10.3
Randy Foye,2009-02-22,25-151,MIN,HOME,LAL,L (-3),1,38:38,.498,.462,0.0,12.0,5.2,20.8,3.7,0.0,5.9,19.1,110,107,14.0,1.5
Randy Foye,2009-02-24,25-153,MIN,AWAY,TOR,L (-8),1,39:49,.704,.656,3.0,3.4,3.2,3.6,0.0,0.0,10.1,22.2,126,129,16.3,-1.4
Randy Foye,2009-02-25,25-154,MIN,HOME,UTA,L (-17),1,39:36,.387,.300,0.0,3.4,1.6,14.6,0.0,0.0,5.2,21.4,93,132,6.0,-8.0
Randy Foye,2009-02-27,25-156,MIN,HOME,POR,L (-20),1,33:01,.421,.400,0.0,0.0,0.0,13.4,1.8,0.0,11.5,27.5,81,126,4.1,-7.5
Randy Foye,2009-03-01,25-158,MIN,HOME,HOU,L (-11),1,35:44,.671,.647,0.0,13.9,5.6,19.3,3.1,0.0,10.1,26.9,128,119,18.2,8.7
Randy Foye,2009-03-03,25-160,MIN,HOME,GSW,L (-24),1,36:21,.422,.289,2.4,8.1,5.1,10.0,1.3,2.2,4.3,25.7,94,114,10.6,-0.9
Randy Foye,2009-03-07,25-164,MIN,AWAY,POR,L (-2),0,31:56,.625,.464,3.9,7.3,5.6,11.1,1.9,0.0,9.8,32.5,126,120,15.7,4.5
Randy Foye,2009-03-09,25-166,MIN,HOME,WAS,L (-11),1,34:26,.451,.357,5.8,3.5,4.8,27.9,0.0,0.0,0.0,22.1,117,126,11.5,-2.3
Randy Foye,2009-03-13,25-170,MIN,HOME,NYK,L (-8),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Randy Foye,2009-03-14,25-171,MIN,HOME,CHA,W (+8),0,31:11,.507,.438,0.0,12.5,6.4,20.1,0.0,2.8,18.4,17.5,103,119,6.9,-5.3
Randy Foye,2009-03-17,25-174,MIN,AWAY,SAS,L (-7),1,33:20,.349,.346,0.0,0.0,0.0,5.1,0.0,0.0,12.3,24.9,65,116,-0.8,-12.8
Randy Foye,2009-03-18,25-175,MIN,AWAY,NOH,L (-1),1,40:43,.427,.375,5.9,5.6,5.8,17.9,1.4,0.0,18.9,19.1,88,113,5.4,-5.7
Randy Foye,2009-03-20,25-177,MIN,AWAY,HOU,L (-19),1,32:46,.379,.318,0.0,3.8,1.8,24.7,0.0,6.7,20.2,21.5,79,126,4.6,-5.7
Randy Foye,2009-03-22,25-179,MIN,HOME,OKC,L (-7),1,22:57,.583,.583,4.5,0.0,2.3,15.1,2.3,0.0,25.0,15.9,97,109,3.5,-3.4
Randy Foye,2009-03-23,25-180,MIN,AWAY,ATL,L (-12),1,30:50,.808,.900,0.0,18.3,8.1,14.1,1.8,0.0,14.5,21.7,133,124,14.0,7.6
Randy Foye,2009-03-25,25-182,MIN,AWAY,PHI,L (-8),0,35:31,.328,.150,0.0,4.0,1.8,20.3,0.0,0.0,14.1,18.8,78,120,1.7,-10.5
Randy Foye,2009-03-27,25-184,MIN,AWAY,CLE,L (-22),0,29:50,.533,.531,0.0,6.0,2.2,21.6,0.0,0.0,0.0,28.2,109,134,10.4,2.5
Randy Foye,2009-03-29,25-186,MIN,HOME,NJN,W (+9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Randy Foye,2009-03-31,25-188,MIN,HOME,DAL,L (-20),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Randy Foye,2014-10-29,31-035,DEN,HOME,DET,W (+10),0,15:29,.509,.417,0.0,0.0,0.0,0.0,6.4,0.0,12.7,21.5,94,77,3.8,4.2
Randy Foye,2014-11-01,31-038,DEN,AWAY,OKC,L (-11),0,22:03,.417,.417,0.0,12.1,5.3,21.3,0.0,0.0,25.0,16.5,77,112,1.1,-9.4
Randy Foye,2014-11-03,31-040,DEN,HOME,SAC,L (-5),0,18:29,.417,.417,0.0,0.0,0.0,16.9,0.0,0.0,0.0,12.7,103,118,2.2,-3.8
Randy Foye,2014-11-05,31-042,DEN,AWAY,SAC,L (-22),0,27:59,.800,.773,0.0,10.1,4.8,13.7,0.0,0.0,0.0,18.6,157,136,15.3,6.6
Randy Foye,2014-11-07,31-044,DEN,HOME,CLE,L (-9),0,31:30,.674,.658,0.0,7.6,3.6,55.4,0.0,2.5,4.6,31.7,140,116,24.1,16.9
Randy Foye,2014-11-09,31-046,DEN,AWAY,POR,L (-16),0,17:40,.541,.429,5.1,10.3,7.7,8.9,0.0,0.0,0.0,19.0,136,124,6.5,3.6
Randy Foye,2014-11-12,31-049,DEN,HOME,POR,L (-17),0,19:17,.250,.250,0.0,5.7,2.7,0.0,2.5,0.0,14.3,15.0,49,131,-2.5,-18.2
Randy Foye,2014-11-17,31-054,DEN,AWAY,CLE,W (+9),0,9:48,.129,.000,0.0,0.0,0.0,11.9,5.2,0.0,0.0,17.8,46,102,-0.2,-11.3
Randy Foye,2014-11-19,31-056,DEN,HOME,OKC,W (+7),0,14:28,.667,.667,0.0,7.7,4.1,0.0,0.0,0.0,25.0,26.6,90,124,2.1,-10.9
Randy Foye,2014-11-21,31-058,DEN,HOME,NOP,W (+20),0,21:18,.518,.300,0.0,16.5,8.3,22.1,2.4,0.0,12.9,17.0,117,105,7.2,0.5
Randy Foye,2014-11-23,31-060,DEN,AWAY,LAL,W (+7),0,10:49,.000,.000,0.0,9.4,4.6,0.0,4.6,0.0,25.4,31.5,0,85,-5.0,-25.5
Randy Foye,2015-01-17,31-115,DEN,HOME,MIN,L (-8),0,7:49,.000,.000,0.0,0.0,0.0,16.2,0.0,20.1,0.0,16.5,21,111,-0.4,-8.2
Randy Foye,2015-01-19,31-117,DEN,AWAY,GSW,L (-43),0,20:48,.150,.150,0.0,6.1,2.5,16.7,2.3,0.0,28.6,29.0,28,124,-5.7,-20.6
Randy Foye,2015-01-20,31-118,DEN,HOME,SAS,L (-10),0,14:13,.644,.500,0.0,0.0,0.0,10.0,0.0,0.0,20.5,15.3,112,124,3.0,-2.0
Randy Foye,2015-01-23,31-121,DEN,HOME,BOS,L (-1),0,11:20,.000,.000,0.0,0.0,0.0,11.4,0.0,0.0,50.0,15.1,13,116,-3.1,-23.2
Randy Foye,2015-01-25,31-123,DEN,HOME,WAS,L (-2),0,7:12,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,0.0,-10.2
Randy Foye,2015-01-26,31-124,DEN,AWAY,LAC,L (-4),0,6:52,.500,.500,0.0,17.5,8.4,21.2,0.0,0.0,0.0,21.1,111,117,2.3,2.0
Randy Foye,2015-01-28,31-126,DEN,AWAY,NOP,W (+8),0,5:58,.750,.750,0.0,0.0,0.0,26.0,0.0,0.0,0.0,16.7,152,113,2.7,11.2
Randy Foye,2015-01-29,31-127,DEN,AWAY,MEM,L (-30),0,15:55,.145,.000,0.0,6.0,2.9,20.8,0.0,0.0,30.4,27.7,29,111,-3.9,-20.9
Randy Foye,2015-01-31,31-129,DEN,HOME,CHO,L (-18),0,11:08,.073,.000,0.0,0.0,0.0,13.1,4.2,0.0,0.0,26.3,23,99,-2.3,-15.4
Randy Foye,2015-02-03,31-132,DEN,AWAY,PHI,L (-7),0,5:57,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.7,0,115,-3.2,-35.4
Randy Foye,2015-02-06,31-135,DEN,AWAY,DET,L (-10),0,14:02,.375,.375,0.0,0.0,0.0,11.6,0.0,0.0,33.3,19.1,54,110,-2.3,-17.2
Randy Foye,2015-02-09,31-138,DEN,HOME,OKC,L (-10),0,25:15,.508,.429,0.0,5.4,2.4,14.9,0.0,3.4,0.0,13.6,128,133,5.4,-2.2
Randy Foye,2015-02-10,31-139,DEN,AWAY,LAL,W (+10),0,25:10,.857,.857,0.0,8.5,4.9,11.4,4.2,2.8,0.0,13.9,165,104,12.6,10.3
Randy Foye,2015-02-20,31-149,DEN,AWAY,MIL,L (-8),0,24:43,.417,.417,0.0,20.4,8.5,14.9,0.0,3.1,14.3,12.6,83,100,3.5,-4.3
Randy Foye,2015-02-22,31-151,DEN,AWAY,OKC,L (-25),0,17:52,.667,.667,0.0,13.1,5.3,29.9,0.0,0.0,25.0,18.2,105,124,4.9,-2.8
Randy Foye,2015-02-23,31-152,DEN,HOME,BRK,L (-28),0,20:01,.282,.313,3.9,10.9,6.8,9.2,0.0,0.0,0.0,18.3,71,121,1.0,-8.0
Randy Foye,2015-02-25,31-154,DEN,HOME,PHO,L (-14),0,21:31,.182,.182,0.0,0.0,0.0,16.8,2.3,0.0,8.3,24.2,45,118,-2.7,-18.9
Randy Foye,2015-02-27,31-156,DEN,HOME,UTA,L (-22),0,16:35,.313,.313,5.7,0.0,3.7,52.1,3.2,0.0,0.0,20.7,95,117,3.9,1.6
Randy Foye,2015-03-01,31-158,DEN,HOME,NOP,L (-7),1,29:36,.731,.731,0.0,0.0,0.0,0.0,3.5,0.0,18.8,23.5,114,109,10.1,5.4
Randy Foye,2015-03-03,31-160,DEN,HOME,MIL,W (+11),1,27:58,.500,.500,0.0,4.0,2.0,25.4,0.0,2.8,10.0,15.9,107,103,6.2,0.3
Randy Foye,2015-03-04,31-161,DEN,AWAY,MIN,W (+15),1,17:35,.714,.714,0.0,11.1,5.8,8.8,0.0,0.0,22.2,22.5,104,99,6.0,2.0
Randy Foye,2015-03-06,31-163,DEN,AWAY,SAS,L (-9),1,19:43,.375,.375,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.2,60,127,-2.0,-13.6
Randy Foye,2015-03-07,31-164,DEN,HOME,HOU,L (-14),1,26:59,.784,.773,0.0,8.3,3.9,48.7,3.4,3.1,19.0,23.7,133,108,18.7,14.8
Randy Foye,2015-03-09,31-166,DEN,HOME,NYK,W (+28),1,26:45,.350,.350,0.0,16.0,7.7,22.0,0.0,0.0,0.0,17.0,91,90,4.4,-4.8
Randy Foye,2015-03-11,31-168,DEN,HOME,ATL,W (+13),1,18:42,.786,.786,0.0,18.8,10.1,8.1,0.0,4.8,12.5,18.4,132,106,8.6,6.7
Randy Foye,2015-03-13,31-170,DEN,HOME,GSW,W (+11),1,34:32,.727,.667,0.0,8.7,4.8,34.0,1.4,1.9,6.8,18.4,157,106,20.8,14.2
Randy Foye,2015-03-16,31-173,DEN,AWAY,MEM,L (-11),1,33:24,.538,.500,0.0,9.2,4.6,20.2,4.7,0.0,6.3,21.7,110,99,13.6,7.9
Randy Foye,2015-03-19,31-176,DEN,AWAY,HOU,L (-10),1,34:36,.605,.605,0.0,6.0,3.0,28.2,1.3,0.0,0.0,22.7,127,115,17.9,9.2
Randy Foye,2015-03-20,31-177,DEN,AWAY,MIA,L (-17),1,30:12,.581,.500,3.6,0.0,2.0,5.2,0.0,0.0,17.9,25.8,100,126,6.4,-6.1
Randy Foye,2015-03-25,31-182,DEN,HOME,PHI,L (-14),1,33:42,.357,.357,2.9,5.8,4.4,5.4,1.5,0.0,22.2,11.5,67,109,0.3,-9.2
Randy Foye,2015-03-27,31-184,DEN,HOME,UTA,W (+16),1,22:27,.643,.643,0.0,13.6,7.7,6.6,0.0,0.0,12.5,16.6,112,104,5.9,0.6
Randy Foye,2015-03-28,31-185,DEN,AWAY,POR,L (-6),1,22:59,.743,.727,0.0,0.0,0.0,6.9,2.1,0.0,14.9,24.9,119,124,11.0,4.7
Randy Foye,2015-04-01,31-189,DEN,AWAY,UTA,L (-14),1,28:16,.278,.278,3.5,8.5,5.8,11.5,1.9,0.0,10.0,16.0,66,112,1.4,-7.9
Randy Foye,2015-04-03,31-191,DEN,AWAY,SAS,L (-30),1,19:57,.786,.786,0.0,0.0,0.0,7.9,2.5,0.0,0.0,15.3,163,132,8.6,8.4
Randy Foye,2015-04-04,31-192,DEN,HOME,LAC,L (-15),1,35:16,.521,.500,0.0,16.2,7.5,27.0,1.4,3.0,13.0,18.5,104,113,10.4,3.3
Randy Foye,2015-04-08,31-196,DEN,HOME,LAL,W (+18),1,27:41,1.000,1.000,0.0,24.2,12.4,32.7,0.0,0.0,14.3,11.3,178,110,13.9,9.4
Randy Foye,2015-04-10,31-198,DEN,HOME,DAL,L (-1),1,47:06,.472,.472,1.9,10.9,5.6,10.8,5.1,0.0,14.3,17.1,103,114,12.7,1.8
Randy Foye,2015-04-12,31-200,DEN,HOME,SAC,W (+11),1,29:19,.551,.409,0.0,4.3,2.2,12.3,3.2,0.0,21.6,26.8,98,109,8.3,-5.9
Randy Foye,2015-04-13,31-201,DEN,AWAY,LAC,L (-7),1,38:34,.366,.357,4.2,13.5,8.3,32.6,1.3,0.0,4.4,23.4,107,117,10.6,0.6
Randy Foye,2006-11-01,23-038,MIN,HOME,SAC,W (+9),0,6:14,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0,103,-0.7,-11.7
Randy Foye,2006-11-03,23-040,MIN,AWAY,DEN,W (+3),0,8:09,.000,.000,0.0,0.0,0.0,28.0,12.1,0.0,50.0,10.6,49,94,0.5,-0.8
Randy Foye,2006-11-04,23-041,MIN,AWAY,POR,L (-2),0,7:40,.000,.000,16.9,0.0,7.5,17.9,0.0,0.0,33.3,20.0,39,112,-1.0,-17.6
Randy Foye,2006-11-06,23-043,MIN,AWAY,SAC,L (-12),0,10:31,.500,.500,0.0,24.0,11.3,31.0,10.0,0.0,0.0,33.8,111,82,7.3,19.9
Randy Foye,2006-11-07,23-044,MIN,AWAY,LAL,L (-7),0,22:13,.515,.333,5.8,5.7,5.8,15.7,6.7,0.0,7.9,25.7,106,94,10.9,7.6
Randy Foye,2006-11-11,23-048,MIN,HOME,ORL,L (-11),0,20:38,.587,.438,6.3,0.0,3.1,19.4,2.6,0.0,8.3,28.9,119,125,8.7,0.9
Randy Foye,2006-11-14,23-051,MIN,HOME,POR,W (+12),0,14:10,.667,.667,9.4,7.5,8.4,0.0,3.5,0.0,25.0,12.8,99,91,2.9,-4.2
Randy Foye,2006-11-17,23-054,MIN,AWAY,CLE,L (-16),0,9:31,.102,.000,0.0,26.5,12.8,0.0,0.0,0.0,17.0,29.2,19,105,-3.4,-26.6
Randy Foye,2006-11-18,23-055,MIN,HOME,NOK,L (-3),0,15:25,.333,.333,6.9,7.4,7.2,58.6,10.3,0.0,50.0,16.7,75,93,5.1,6.7
Randy Foye,2006-11-22,23-059,MIN,HOME,NYK,W (+18),0,10:45,.307,.250,0.0,0.0,0.0,0.0,0.0,7.1,0.0,21.8,68,104,0.5,-12.4
Randy Foye,2006-11-24,23-061,MIN,AWAY,NOK,W (+7),0,10:22,.333,.333,0.0,26.2,14.8,0.0,0.0,0.0,25.0,37.7,48,87,-0.9,-19.0
Randy Foye,2006-11-25,23-062,MIN,HOME,LAC,W (+8),0,17:35,.966,1.000,0.0,23.4,12.4,11.7,0.0,0.0,11.4,25.2,159,113,11.8,12.2
Randy Foye,2006-11-27,23-064,MIN,AWAY,DAL,L (-6),0,26:49,.525,.500,4.3,17.3,9.8,7.3,4.2,0.0,15.6,34.2,96,107,9.7,2.1
Randy Foye,2006-11-28,23-065,MIN,AWAY,HOU,L (-7),0,24:27,.550,.550,0.0,4.6,2.5,19.5,4.8,3.6,28.6,30.7,77,97,4.8,-0.9
Randy Foye,2006-12-01,23-068,MIN,HOME,DEN,L (-14),0,22:10,.338,.250,0.0,13.3,7.1,19.3,0.0,2.8,25.3,23.5,65,116,1.1,-12.0
Randy Foye,2006-12-03,23-070,MIN,AWAY,PHI,W (+11),0,22:14,.508,.429,6.7,9.8,8.5,25.0,0.0,3.1,33.7,23.8,89,97,4.7,-1.6
Randy Foye,2006-12-06,23-073,MIN,HOME,HOU,W (+6),0,6:10,.000,.000,0.0,46.7,26.5,0.0,0.0,0.0,33.3,22.6,0,78,-1.9,-26.8
Randy Foye,2006-12-08,23-075,MIN,HOME,UTA,W (+7),0,14:44,.460,.400,0.0,0.0,0.0,27.5,3.6,0.0,0.0,16.9,122,114,5.0,3.1
Randy Foye,2006-12-09,23-076,MIN,AWAY,CHI,W (+10),0,14:28,.375,.375,0.0,7.4,3.9,21.6,0.0,0.0,20.0,16.9,73,100,0.9,-7.6
Randy Foye,2006-12-13,23-080,MIN,AWAY,SAS,L (-13),0,19:43,.759,.722,0.0,7.2,3.4,92.7,0.0,0.0,23.3,31.4,129,114,12.1,15.1
Randy Foye,2006-12-16,23-083,MIN,AWAY,MIL,L (-4),0,20:48,.752,.667,0.0,0.0,0.0,0.0,0.0,6.8,31.6,27.9,98,124,6.2,-4.8
Randy Foye,2006-12-20,23-087,MIN,HOME,LAL,L (-17),0,23:16,.500,.500,0.0,5.9,3.0,7.2,2.4,0.0,9.1,23.4,94,128,5.6,-7.3
Randy Foye,2006-12-22,23-089,MIN,HOME,MIL,L (-6),0,6:41,.250,.250,19.4,0.0,8.3,23.3,0.0,9.1,0.0,26.6,83,116,1.7,-2.5
Randy Foye,2006-12-23,23-090,MIN,AWAY,IND,W (+7),0,23:41,.625,.625,12.9,9.2,11.1,9.7,0.0,0.0,11.1,18.1,123,87,6.4,1.1
