PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Jeryl Sasser,2003-04-23,24-069,ORL,AWAY,DET,L (-12),0,3:38,1,1,1.000,0,0,,0,0,,1,0,1,1,1,0,0,1,2,3.7,-2
Jeryl Sasser,2003-04-25,24-071,ORL,HOME,DET,W (+9),0,4:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
Jeryl Sasser,2003-04-27,24-073,ORL,HOME,DET,W (+8),0,2:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+5
Jeryl Sasser,2003-04-30,24-076,ORL,AWAY,DET,L (-31),0,8:34,0,3,.000,0,1,.000,0,0,,0,3,3,0,0,1,0,0,0,-0.5,-6
Jeryl Sasser,2003-05-02,24-078,ORL,HOME,DET,L (-15),0,0:40,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5
Jeryl Sasser,2003-05-04,24-080,ORL,AWAY,DET,L (-15),0,4:32,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3,1.3,+3
Greg Foster,2000-04-22,31-202,SEA,AWAY,UTA,L (-11),0,14:23,0,2,0.0,0,0,,0,0,,0,1,1,0,0,1,1,2,0,-2.2,-5
Greg Foster,2000-04-24,31-204,SEA,AWAY,UTA,L (-14),0,19:16,3,6,0.5,1,2,0.5,2,2,1.0,0,0,0,0,0,0,0,3,9,4.8,1
Greg Foster,2000-04-29,31-209,SEA,HOME,UTA,W (+11),0,11:02,1,4,0.25,0,0,,0,0,,1,3,4,0,0,0,0,2,2,0.4,3
Greg Foster,2000-05-03,31-213,SEA,HOME,UTA,W (+11),0,12:26,2,3,0.667,0,1,0.0,0,0,,0,4,4,1,0,0,0,4,4,3.0,5
Greg Foster,2000-05-05,31-215,SEA,AWAY,UTA,L (-3),0,12:07,1,4,0.25,1,2,0.5,0,0,,0,2,2,0,0,0,2,3,3,-2.0,-10
Greg Foster,2001-04-26,32-205,LAL,HOME,POR,W (+18),0,2:32,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-5
Greg Foster,2001-05-06,32-215,LAL,HOME,SAC,W (+3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Greg Foster,2001-05-08,32-217,LAL,HOME,SAC,W (+6),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Greg Foster,2001-05-11,32-220,LAL,AWAY,SAC,W (+22),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Greg Foster,2001-05-13,32-222,LAL,AWAY,SAC,W (+6),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
