PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Smush Parker,2006-04-23,24-326,LAL,AWAY,PHO,L (-5),1.0,42:37,5.0,13.0,0.385,1.0,5.0,0.2,4.0,4.0,1.0,3.0,3.0,6.0,1.0,2.0,0.0,1.0,4.0,15.0,11.0,-4.0
Smush Parker,2006-04-26,24-329,LAL,AWAY,PHO,W (+6),1.0,30:29,3.0,6.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,0.0,3.0,4.0,8.0,7.1,4.0
Smush Parker,2006-04-28,24-331,LAL,HOME,PHO,W (+7),1.0,39:40,9.0,16.0,0.563,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,11.4,10.0
Smush Parker,2006-04-30,24-333,LAL,HOME,PHO,W (+1),1.0,41:03,2.0,12.0,0.167,1.0,5.0,0.2,0.0,0.0,,2.0,1.0,3.0,1.0,2.0,0.0,1.0,5.0,5.0,-1.2,-11.0
Smush Parker,2006-05-02,24-335,LAL,AWAY,PHO,L (-17),1.0,26:55,1.0,7.0,0.143,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,5.0,1.3,-5.0
Smush Parker,2006-05-04,24-337,LAL,HOME,PHO,L (-8),1.0,41:30,0.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,6.0,2.0,-2.5,-5.0
Smush Parker,2006-05-06,24-339,LAL,AWAY,PHO,L (-31),1.0,36:10,4.0,13.0,0.308,1.0,6.0,0.167,0.0,0.0,,3.0,2.0,5.0,4.0,3.0,0.0,3.0,3.0,9.0,5.8,-36.0
Smush Parker,2007-04-22,25-325,LAL,AWAY,PHO,L (-8),0.0,10:20,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.9,-2.0
Smush Parker,2007-04-24,25-327,LAL,AWAY,PHO,L (-28),0.0,4:03,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,-4.0
Smush Parker,2007-04-26,25-329,LAL,HOME,PHO,W (+6),0.0,17:16,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.2,5.0
