PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Jeryl Sasser,2001-12-22,22-312,ORL,AWAY,DAL,L (-22),0,14:31,1,4,.250,0,0,,1,2,.500,1,2,3,1,0,0,1,3,3,0.0,-7
Jeryl Sasser,2001-12-26,22-316,ORL,HOME,IND,L (-7),0,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
Jeryl Sasser,2002-01-02,22-323,ORL,AWAY,BOS,L (-16),0,7:40,2,5,.400,0,0,,1,1,1.000,1,1,2,0,2,0,0,0,5,5.3,+6
Jeryl Sasser,2002-01-22,22-343,ORL,HOME,ATL,W (+14),0,5:31,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,1.6,-7
Jeryl Sasser,2002-01-30,22-351,ORL,HOME,LAL,L (-18),0,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2
Jeryl Sasser,2002-02-05,22-357,ORL,HOME,CLE,W (+8),0,2:07,0,3,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0,-0.4,-8
Jeryl Sasser,2002-04-17,23-063,ORL,HOME,MIA,L (-14),0,2:58,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,0
Jeryl Sasser,2002-10-29,23-258,ORL,HOME,PHI,W (+7),0,5:03,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,0,0,0,0.0,+2
Jeryl Sasser,2002-10-30,23-259,ORL,AWAY,MIA,W (+14),0,7:42,0,3,.000,0,0,,0,0,,3,0,3,1,0,0,0,0,0,0.7,-7
Jeryl Sasser,2002-11-01,23-261,ORL,AWAY,MIN,L (-6),0,0:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
Jeryl Sasser,2002-11-02,23-262,ORL,AWAY,MIL,W (+10),0,4:35,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-0.4,-15
Jeryl Sasser,2002-11-05,23-265,ORL,HOME,SAC,W (+4),0,2:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+1
Jeryl Sasser,2002-11-12,23-272,ORL,HOME,TOR,L (-6),0,4:34,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,1,2,1.3,-3
