PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Frank Mason III,2020-08-18,26-137,MIL,HOME,ORL,L (-12),0,0:25,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+3
Frank Mason III,2020-08-31,26-150,MIL,HOME,MIA,L (-11),0,1:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
Courtney Lee,2009-04-19,23-198,ORL,HOME,PHI,L (-2),1,41:13,8,17,.471,1,4,.250,1,1,1.000,0,2,2,1,1,0,2,2,18,8.8,+9
Courtney Lee,2009-04-22,23-201,ORL,HOME,PHI,W (+9),1,37:17,10,17,.588,1,4,.250,3,4,.750,1,2,3,1,3,0,0,2,24,19.9,+5
Courtney Lee,2009-04-24,23-203,ORL,AWAY,PHI,L (-2),1,41:11,2,9,.222,1,4,.250,1,1,1.000,1,1,2,5,2,0,1,5,6,4.0,+1
Courtney Lee,2009-04-26,23-205,ORL,AWAY,PHI,W (+3),1,40:58,6,11,.545,1,2,.500,2,2,1.000,0,3,3,3,2,0,1,3,15,12.5,+5
Courtney Lee,2009-04-28,23-207,ORL,HOME,PHI,W (+13),1,5:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0
Courtney Lee,2009-05-08,23-217,ORL,HOME,BOS,W (+21),0,32:25,3,4,.750,1,1,1.000,4,4,1.000,0,4,4,3,1,0,2,3,11,10.5,+13
Courtney Lee,2009-05-10,23-219,ORL,HOME,BOS,L (-1),0,23:09,3,8,.375,0,1,.000,2,2,1.000,1,2,3,1,0,0,1,2,8,3.8,+8
Courtney Lee,2009-05-12,23-221,ORL,AWAY,BOS,L (-4),0,11:22,1,3,.333,1,1,1.000,0,0,,0,0,0,2,0,0,0,2,3,1.9,-2
Courtney Lee,2009-05-14,23-223,ORL,HOME,BOS,W (+8),0,21:54,2,5,.400,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,1,6,2.5,-7
Courtney Lee,2009-05-17,23-226,ORL,AWAY,BOS,W (+19),0,17:11,1,5,.200,0,0,,1,1,1.000,0,0,0,0,0,1,1,1,3,-0.8,+9
Courtney Lee,2009-05-20,23-229,ORL,AWAY,CLE,W (+1),1,27:25,2,7,.286,0,3,.000,0,0,,0,1,1,2,1,1,1,0,4,2.3,-4
Courtney Lee,2009-05-22,23-231,ORL,AWAY,CLE,L (-1),1,33:32,4,9,.444,1,3,.333,2,2,1.000,0,0,0,1,0,0,3,2,11,3.2,-6
Courtney Lee,2009-05-24,23-233,ORL,HOME,CLE,W (+10),1,37:23,4,9,.444,1,2,.500,0,0,,1,3,4,3,3,0,1,1,9,9.6,+8
Courtney Lee,2009-05-26,23-235,ORL,HOME,CLE,W (+2),1,25:38,2,6,.333,1,4,.250,0,0,,0,3,3,2,0,1,0,2,5,3.8,-5
Courtney Lee,2009-05-28,23-237,ORL,AWAY,CLE,L (-10),1,35:03,3,5,.600,1,2,.500,2,3,.667,0,1,1,1,3,0,2,2,9,7.5,-9
Courtney Lee,2009-05-30,23-239,ORL,HOME,CLE,W (+13),1,30:09,4,7,.571,0,1,.000,0,0,,0,4,4,1,0,0,1,0,8,5.6,+15
Courtney Lee,2009-06-04,23-244,ORL,AWAY,LAL,L (-25),1,22:45,3,10,.300,1,4,.250,0,0,,1,0,1,0,1,0,1,3,7,0.7,-7
Courtney Lee,2009-06-07,23-247,ORL,AWAY,LAL,L (-5),1,11:51,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,2,2,0.1,+3
Courtney Lee,2009-06-09,23-249,ORL,HOME,LAL,W (+4),1,19:51,2,4,.500,0,1,.000,0,0,,0,0,0,0,1,0,1,3,4,0.8,+3
Courtney Lee,2009-06-11,23-251,ORL,HOME,LAL,L (-8),1,7:08,1,4,.250,1,4,.250,1,2,.500,0,0,0,0,0,0,1,2,4,-0.6,-9
Courtney Lee,2009-06-14,23-254,ORL,HOME,LAL,L (-13),1,26:19,5,11,.455,0,2,.000,2,2,1.000,1,3,4,1,1,0,0,3,12,8.4,-6
Courtney Lee,2015-04-19,29-198,MEM,HOME,POR,W (+14),1,29:27,2,5,0.4,2,2,1.0,3,3,1.0,0,3,3,2,0,0,1,2,9,6.8,20
Courtney Lee,2015-04-22,29-201,MEM,HOME,POR,W (+15),1,33:08,8,11,0.727,2,3,0.667,0,1,0.0,1,1,2,1,3,0,0,1,18,17.4,3
Courtney Lee,2015-04-25,29-204,MEM,AWAY,POR,W (+6),1,33:27,5,8,0.625,1,2,0.5,9,9,1.0,0,5,5,1,1,0,1,5,20,16.6,2
Courtney Lee,2015-04-27,29-206,MEM,AWAY,POR,L (-7),1,37:06,8,11,0.727,1,3,0.333,2,2,1.0,0,2,2,2,0,0,0,1,19,16.1,-2
Courtney Lee,2015-04-29,29-208,MEM,HOME,POR,W (+6),1,34:34,8,12,0.667,0,1,0.0,4,4,1.0,0,1,1,1,2,0,2,2,20,15.0,4
Courtney Lee,2015-05-03,29-212,MEM,AWAY,GSW,L (-15),1,36:01,4,9,0.444,1,3,0.333,0,0,,0,2,2,2,0,0,3,2,9,2.5,-15
Courtney Lee,2015-05-05,29-214,MEM,AWAY,GSW,W (+7),1,32:45,5,13,0.385,2,4,0.5,3,3,1.0,1,1,2,1,2,0,0,3,15,10.4,9
Courtney Lee,2015-05-09,29-218,MEM,HOME,GSW,W (+10),1,31:41,4,9,0.444,2,4,0.5,1,1,1.0,0,3,3,4,2,0,1,3,11,9.8,6
Courtney Lee,2015-05-11,29-220,MEM,HOME,GSW,L (-17),1,30:17,3,7,0.429,0,3,0.0,0,0,,1,2,3,3,1,0,2,0,6,4.7,-9
Courtney Lee,2015-05-13,29-222,MEM,AWAY,GSW,L (-20),1,30:46,3,3,1.0,1,1,1.0,0,0,,0,3,3,4,0,0,3,3,7,5.6,-8
Courtney Lee,2015-05-15,29-224,MEM,HOME,GSW,L (-13),1,37:43,5,12,0.417,2,4,0.5,0,0,,0,2,2,3,1,0,0,2,12,8.5,-8
Courtney Lee,2016-04-17,30-197,CHO,AWAY,MIA,L (-32),1,33:29,2,6,0.333,0,1,0.0,4,4,1.0,0,2,2,1,2,0,1,1,8,6.5,-13
Courtney Lee,2016-04-20,30-200,CHO,AWAY,MIA,L (-12),1,41:37,5,7,0.714,0,1,0.0,2,3,0.667,1,3,4,2,0,0,0,5,12,9.7,-9
Courtney Lee,2016-04-23,30-203,CHO,HOME,MIA,W (+16),1,42:00,3,11,0.273,0,2,0.0,2,2,1.0,1,2,3,2,0,0,1,4,8,1.6,17
Courtney Lee,2016-04-25,30-205,CHO,HOME,MIA,W (+4),1,41:35,3,8,0.375,1,2,0.5,4,4,1.0,1,3,4,0,1,1,3,2,11,6.1,10
