PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
Othyus Jeffers,2010-04-17,24-255,UTA,AWAY,DEN,L (-13),0,2:00,1,2,.500,0,0,,0,1,.000,0,0,0,0,0,0,0,0,2,0.6,+3
Othyus Jeffers,2010-04-19,24-257,UTA,AWAY,DEN,W (+3),0,3:07,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+2
Othyus Jeffers,2010-04-23,24-261,UTA,HOME,DEN,W (+12),0,1:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-6
Othyus Jeffers,2010-04-28,24-266,UTA,AWAY,DEN,L (-14),0,0:56,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,+2
Othyus Jeffers,2010-04-30,24-268,UTA,HOME,DEN,W (+8),0,0:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
Othyus Jeffers,2010-05-10,24-278,UTA,HOME,LAL,L (-15),0,1:39,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+7
Paul Millsap,2017-04-16,32-065,ATL,AWAY,WAS,L (-7),1,33:56,5,8,0.625,0,1,0.0,9,11,0.818,0,2,2,1,0,0,4,2,19,11.1,-20
Paul Millsap,2017-04-19,32-068,ATL,AWAY,WAS,L (-8),1,35:22,6,14,0.429,1,3,0.333,14,15,0.933,1,9,10,4,2,1,5,3,27,21.9,-7
Paul Millsap,2017-04-22,32-071,ATL,HOME,WAS,W (+18),1,32:38,12,20,0.6,0,1,0.0,5,9,0.556,3,11,14,5,1,2,2,3,29,26.3,22
Paul Millsap,2017-04-24,32-073,ATL,HOME,WAS,W (+10),1,36:05,6,15,0.4,1,4,0.25,6,8,0.75,1,8,9,7,2,0,3,3,19,15.9,6
Paul Millsap,2017-04-26,32-075,ATL,AWAY,WAS,L (-4),1,35:14,8,19,0.421,0,3,0.0,5,6,0.833,1,10,11,2,1,0,3,3,21,12.4,-2
Paul Millsap,2017-04-28,32-077,ATL,HOME,WAS,L (-16),1,46:11,13,23,0.565,1,5,0.2,4,4,1.0,3,7,10,7,4,1,6,5,31,25.9,-12
Paul Millsap,2007-04-21,22-070,UTA,AWAY,HOU,L (-9),0,13:10,1,2,0.5,0,0,,2,2,1.0,1,0,1,0,1,0,0,3,4,3.5,3
Paul Millsap,2007-04-23,22-072,UTA,AWAY,HOU,L (-8),0,8:08,0,1,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,1.3,-3
Paul Millsap,2007-04-26,22-075,UTA,HOME,HOU,W (+14),0,13:59,4,4,1.0,0,0,,1,2,0.5,1,3,4,0,0,0,1,0,9,8.0,15
Paul Millsap,2007-04-28,22-077,UTA,HOME,HOU,W (+13),0,17:12,2,6,0.333,0,0,,0,0,,3,3,6,1,0,0,0,1,4,3.9,-1
Paul Millsap,2007-04-30,22-079,UTA,AWAY,HOU,L (-4),0,10:47,3,5,0.6,0,0,,0,0,,3,2,5,1,0,1,0,2,6,7.0,3
Paul Millsap,2007-05-03,22-082,UTA,HOME,HOU,W (+12),0,16:23,4,4,1.0,0,0,,0,0,,1,2,3,0,1,1,1,2,8,8.0,-5
Paul Millsap,2007-05-05,22-084,UTA,AWAY,HOU,W (+4),0,6:47,1,3,0.333,0,0,,0,0,,1,0,1,0,0,0,0,3,2,-0.2,7
Paul Millsap,2007-05-07,22-086,UTA,HOME,GSW,W (+4),0,5:11,1,1,1.0,0,0,,0,0,,1,0,1,0,0,1,1,3,2,0.9,-6
Paul Millsap,2007-05-09,22-088,UTA,HOME,GSW,W (+10),0,21:02,5,9,0.556,0,0,,0,0,,4,2,6,1,1,1,0,3,10,10.3,6
Paul Millsap,2007-05-11,22-090,UTA,AWAY,GSW,L (-20),0,20:01,3,6,0.5,0,0,,1,2,0.5,4,2,6,0,1,0,1,3,7,5.8,8
Paul Millsap,2007-05-13,22-092,UTA,AWAY,GSW,W (+14),0,19:09,4,5,0.8,0,0,,0,0,,3,3,6,1,1,0,0,4,8,9.2,6
Paul Millsap,2007-05-15,22-094,UTA,HOME,GSW,W (+13),0,22:35,2,7,0.286,0,1,0.0,5,10,0.5,6,6,12,1,1,1,3,2,9,7.5,7
