SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2003-04,27.0,TOT,NBA,SG,10.0,110.0,0.314,0.439,0.292,0.46,0.364,0.347,0.371,0.471,0.8,0.752,0.479,0.516,0.571,0.303,0.314,0.187,72.0,63.0,105.0,79.0,106.0,93.0,188.0,168.0,-7.0,-3.2,Maurice Carter
2003-04,27.0,LAL,NBA,SG,4.0,50.0,0.357,0.439,0.364,0.46,0.333,0.347,0.393,0.471,0.917,0.752,0.571,0.516,0.857,0.303,0.214,0.187,81.0,79.0,96.0,83.0,122.0,111.0,283.0,115.0,-2.2,2.1,Maurice Carter
2003-04,27.0,NOH,NBA,SG,6.0,60.0,0.286,0.439,0.231,0.46,0.375,0.347,0.357,0.471,0.625,0.752,0.408,0.516,0.381,0.303,0.381,0.187,65.0,50.0,108.0,76.0,83.0,79.0,126.0,204.0,-4.8,-5.3,Maurice Carter
2003-04,23.0,NOH,NBA,PF,71.0,930.0,0.474,0.439,0.478,0.46,0.0,0.347,0.474,0.471,0.713,0.752,0.519,0.516,0.351,0.303,0.009,0.187,108.0,104.0,0.0,101.0,95.0,100.0,116.0,5.0,1.2,1.3,David West
2004-05,24.0,NOH,NBA,SF,30.0,552.0,0.436,0.447,0.437,0.47,0.4,0.356,0.442,0.482,0.68,0.756,0.479,0.529,0.291,0.324,0.029,0.196,97.0,93.0,113.0,92.0,90.0,91.0,90.0,15.0,-13.9,-19.4,David West
2005-06,25.0,NOK,NBA,PF,74.0,2526.0,0.512,0.454,0.514,0.478,0.273,0.358,0.513,0.49,0.843,0.745,0.554,0.536,0.228,0.333,0.011,0.202,113.0,108.0,76.0,105.0,113.0,103.0,68.0,5.0,47.8,41.0,David West
2006-07,26.0,NOK,NBA,PF,52.0,1900.0,0.476,0.458,0.481,0.485,0.32,0.358,0.481,0.496,0.824,0.752,0.532,0.541,0.287,0.327,0.032,0.213,104.0,99.0,89.0,97.0,110.0,98.0,88.0,15.0,-24.2,-16.8,David West
2007-08,27.0,NOH,NBA,PF,76.0,2870.0,0.482,0.457,0.487,0.484,0.24,0.362,0.484,0.497,0.85,0.755,0.535,0.54,0.27,0.306,0.019,0.222,105.0,100.0,66.0,97.0,113.0,99.0,88.0,9.0,-34.2,-13.9,David West
2008-09,28.0,NOH,NBA,PF,76.0,2982.0,0.472,0.459,0.477,0.485,0.24,0.367,0.474,0.5,0.884,0.771,0.54,0.544,0.321,0.306,0.019,0.224,103.0,98.0,65.0,95.0,115.0,99.0,105.0,9.0,-65.5,-12.5,David West
2009-10,29.0,NOH,NBA,PF,81.0,2949.0,0.505,0.461,0.51,0.492,0.259,0.355,0.508,0.501,0.865,0.759,0.56,0.543,0.279,0.3,0.022,0.222,109.0,104.0,73.0,101.0,114.0,103.0,93.0,10.0,17.2,46.3,David West
2010-11,30.0,NOH,NBA,PF,70.0,2451.0,0.508,0.459,0.51,0.487,0.222,0.358,0.509,0.498,0.807,0.763,0.558,0.541,0.314,0.3,0.009,0.222,111.0,105.0,62.0,102.0,106.0,103.0,105.0,4.0,21.4,40.1,David West
2011-12,31.0,IND,NBA,PF,66.0,1925.0,0.487,0.448,0.491,0.477,0.222,0.349,0.489,0.487,0.807,0.752,0.531,0.527,0.246,0.276,0.013,0.226,109.0,103.0,64.0,100.0,107.0,101.0,89.0,6.0,2.2,5.5,David West
2012-13,32.0,IND,NBA,PF,73.0,2435.0,0.498,0.453,0.503,0.483,0.211,0.359,0.5,0.496,0.768,0.753,0.545,0.535,0.312,0.27,0.019,0.243,110.0,104.0,59.0,101.0,102.0,102.0,115.0,8.0,6.2,22.9,David West
2013-14,33.0,IND,NBA,PF,80.0,2472.0,0.488,0.454,0.491,0.488,0.267,0.36,0.49,0.501,0.789,0.756,0.533,0.541,0.267,0.284,0.016,0.259,107.0,101.0,74.0,98.0,104.0,98.0,94.0,6.0,-21.0,-17.2,David West
2014-15,34.0,IND,NBA,PF,66.0,1895.0,0.471,0.449,0.479,0.485,0.2,0.35,0.474,0.496,0.739,0.75,0.508,0.534,0.235,0.273,0.029,0.268,105.0,99.0,57.0,96.0,99.0,95.0,86.0,11.0,-30.3,-39.6,David West
2015-16,35.0,SAS,NBA,PF,78.0,1404.0,0.545,0.452,0.546,0.491,0.429,0.354,0.548,0.502,0.788,0.757,0.573,0.541,0.179,0.276,0.016,0.285,120.0,111.0,121.0,109.0,104.0,106.0,65.0,5.0,40.8,31.0,David West
2016-17,36.0,GSW,NBA,C,68.0,854.0,0.536,0.457,0.541,0.503,0.375,0.358,0.542,0.514,0.768,0.772,0.571,0.552,0.222,0.271,0.032,0.316,117.0,107.0,105.0,105.0,99.0,103.0,82.0,10.0,14.1,10.4,David West
2017-18,37.0,GSW,NBA,C,73.0,999.0,0.571,0.46,0.576,0.51,0.375,0.362,0.575,0.521,0.759,0.767,0.6,0.556,0.209,0.252,0.021,0.337,124.0,113.0,104.0,110.0,99.0,108.0,83.0,6.0,41.0,35.9,David West
