SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2006-07,23.0,GSW,NBA,SG,41.0,669.0,0.445,0.45799999999999996,0.45399999999999996,0.485,0.43,0.358,0.523,0.496,0.782,0.752,0.5720000000000001,0.541,0.355,0.327,0.359,0.213,97.0,94.0,120.0,105.0,104.0,106.0,108.0,169.0,11.6,15.6,Kelenna Azubuike
2007-08,24.0,GSW,NBA,SG,81.0,1732.0,0.445,0.457,0.485,0.484,0.364,0.36200000000000004,0.505,0.49700000000000005,0.7170000000000001,0.755,0.534,0.54,0.235,0.306,0.332,0.222,97.0,100.0,101.0,102.0,95.0,99.0,77.0,150.0,9.0,-7.9,Kelenna Azubuike
2008-09,25.0,GSW,NBA,SF,74.0,2375.0,0.46399999999999997,0.45899999999999996,0.469,0.485,0.44799999999999995,0.36700000000000005,0.52,0.5,0.8079999999999999,0.7709999999999999,0.562,0.544,0.271,0.306,0.249,0.22399999999999998,101.0,97.0,122.0,104.0,105.0,103.0,89.0,111.0,33.3,33.3,Kelenna Azubuike
2009-10,26.0,GSW,NBA,SF,9.0,231.0,0.545,0.461,0.623,0.49200000000000005,0.37,0.355,0.602,0.501,0.679,0.759,0.623,0.5429999999999999,0.318,0.3,0.307,0.222,118.0,127.0,104.0,120.0,89.0,115.0,106.0,138.0,17.9,16.1,Kelenna Azubuike
2011-12,28.0,DAL,NBA,SG,3.0,18.0,0.375,0.44799999999999995,0.4,0.47700000000000004,0.33299999999999996,0.349,0.43799999999999994,0.48700000000000004,0.0,0.752,0.43799999999999994,0.527,0.0,0.276,0.375,0.226,84.0,84.0,96.0,90.0,0.0,83.0,0.0,166.0,-0.8,-1.4,Kelenna Azubuike
2005-06,22.0,GSW,NBA,PF,69.0,1031.0,0.524,0.45399999999999996,0.524,0.478,0.0,0.358,0.524,0.49,0.81,0.745,0.596,0.536,0.503,0.33299999999999996,0.0,0.20199999999999999,115.0,110.0,0.0,107.0,109.0,111.0,151.0,0.0,22.7,49.0,Ike Diogu
2006-07,23.0,TOT,NBA,PF,59.0,760.0,0.47700000000000004,0.45799999999999996,0.47700000000000004,0.485,0.0,0.358,0.47700000000000004,0.496,0.8,0.752,0.5589999999999999,0.541,0.526,0.327,0.0,0.213,104.0,98.0,0.0,96.0,106.0,103.0,161.0,0.0,-10.1,11.2,Ike Diogu
2006-07,23.0,GSW,NBA,PF,17.0,222.0,0.53,0.45799999999999996,0.53,0.485,0.0,0.358,0.53,0.496,0.795,0.752,0.601,0.541,0.53,0.327,0.0,0.213,116.0,109.0,0.0,107.0,106.0,111.0,162.0,0.0,5.6,12.2,Ike Diogu
2006-07,23.0,IND,NBA,PF,42.0,538.0,0.45399999999999996,0.45799999999999996,0.45399999999999996,0.485,0.0,0.358,0.45399999999999996,0.496,0.802,0.752,0.539,0.541,0.525,0.327,0.0,0.213,99.0,93.0,0.0,91.0,107.0,100.0,160.0,0.0,-15.7,-0.9,Ike Diogu
2007-08,24.0,IND,NBA,PF,30.0,305.0,0.478,0.457,0.478,0.484,0.0,0.36200000000000004,0.478,0.49700000000000005,0.851,0.755,0.5429999999999999,0.54,0.35100000000000003,0.306,0.0,0.222,104.0,99.0,0.0,96.0,113.0,101.0,115.0,0.0,-5.3,0.9,Ike Diogu
2008-09,25.0,TOT,NBA,PF,29.0,215.0,0.527,0.45899999999999996,0.528,0.485,0.5,0.36700000000000005,0.534,0.5,0.755,0.7709999999999999,0.611,0.544,0.716,0.306,0.027000000000000003,0.22399999999999998,115.0,109.0,136.0,107.0,98.0,112.0,234.0,12.0,5.0,13.0,Ike Diogu
2008-09,25.0,POR,NBA,PF,19.0,73.0,0.316,0.45899999999999996,0.316,0.485,0.0,0.36700000000000005,0.316,0.5,0.75,0.7709999999999999,0.486,0.544,1.053,0.306,0.0,0.22399999999999998,69.0,65.0,0.0,63.0,97.0,89.0,344.0,0.0,-7.0,-3.3,Ike Diogu
2008-09,25.0,SAC,NBA,PF,10.0,142.0,0.6,0.45899999999999996,0.604,0.485,0.5,0.36700000000000005,0.609,0.5,0.758,0.7709999999999999,0.662,0.544,0.6,0.306,0.036000000000000004,0.22399999999999998,131.0,124.0,136.0,122.0,98.0,122.0,196.0,16.0,12.0,16.3,Ike Diogu
2010-11,27.0,LAC,NBA,PF,36.0,470.0,0.561,0.45899999999999996,0.561,0.48700000000000004,0.0,0.358,0.561,0.498,0.6609999999999999,0.763,0.59,0.541,0.419,0.3,0.0,0.222,122.0,115.0,0.0,113.0,87.0,109.0,140.0,0.0,18.5,17.2,Ike Diogu
2011-12,28.0,SAS,NBA,PF,2.0,14.0,0.0,0.44799999999999995,0.0,0.47700000000000004,0.0,0.349,0.0,0.48700000000000004,1.0,0.752,0.34700000000000003,0.527,1.0,0.276,0.0,0.226,0.0,0.0,0.0,0.0,133.0,66.0,363.0,0.0,-1.9,-1.0,Ike Diogu
2005-06,20.0,GSW,NBA,SG,49.0,886.0,0.415,0.45399999999999996,0.441,0.478,0.341,0.358,0.45899999999999996,0.49,0.7120000000000001,0.745,0.486,0.536,0.18600000000000003,0.33299999999999996,0.258,0.20199999999999999,91.0,92.0,95.0,94.0,96.0,91.0,56.0,127.0,-19.6,-34.4,Monta Ellis
2006-07,21.0,GSW,NBA,SG,77.0,2638.0,0.475,0.45799999999999996,0.509,0.485,0.273,0.358,0.495,0.496,0.763,0.752,0.545,0.541,0.354,0.327,0.142,0.213,104.0,105.0,76.0,100.0,101.0,101.0,108.0,67.0,-3.6,7.7,Monta Ellis
2007-08,22.0,GSW,NBA,SG,81.0,3071.0,0.531,0.457,0.545,0.484,0.231,0.36200000000000004,0.536,0.49700000000000005,0.767,0.755,0.58,0.54,0.34,0.306,0.042,0.222,116.0,112.0,64.0,108.0,102.0,107.0,111.0,19.0,95.4,112.0,Monta Ellis
2008-09,23.0,GSW,NBA,SG,25.0,892.0,0.451,0.45899999999999996,0.46,0.485,0.308,0.36700000000000005,0.46,0.5,0.83,0.7709999999999999,0.503,0.544,0.21899999999999997,0.306,0.06,0.22399999999999998,98.0,95.0,84.0,92.0,108.0,92.0,71.0,27.0,-33.8,-39.2,Monta Ellis
2009-10,24.0,GSW,NBA,SG,64.0,2647.0,0.449,0.461,0.47,0.49200000000000005,0.33799999999999997,0.355,0.47600000000000003,0.501,0.753,0.759,0.517,0.5429999999999999,0.276,0.3,0.162,0.222,97.0,96.0,95.0,95.0,99.0,95.0,92.0,73.0,-69.0,-81.1,Monta Ellis
2010-11,25.0,GSW,NBA,SG,80.0,3227.0,0.451,0.45899999999999996,0.478,0.48700000000000004,0.361,0.358,0.493,0.498,0.789,0.763,0.536,0.541,0.268,0.3,0.235,0.222,98.0,98.0,101.0,99.0,103.0,99.0,89.0,106.0,-16.7,-20.8,Monta Ellis
2011-12,26.0,TOT,NBA,SG,58.0,2120.0,0.433,0.44799999999999995,0.462,0.47700000000000004,0.308,0.349,0.46299999999999997,0.48700000000000004,0.7959999999999999,0.752,0.509,0.527,0.264,0.276,0.193,0.226,97.0,97.0,88.0,95.0,106.0,96.0,96.0,86.0,-51.6,-42.9,Monta Ellis
2011-12,26.0,GSW,NBA,SG,37.0,1365.0,0.433,0.44799999999999995,0.465,0.47700000000000004,0.321,0.349,0.469,0.48700000000000004,0.812,0.752,0.516,0.527,0.264,0.276,0.222,0.226,97.0,98.0,92.0,96.0,108.0,98.0,96.0,98.0,-26.1,-17.4,Monta Ellis
2011-12,26.0,MIL,NBA,SG,21.0,755.0,0.43200000000000005,0.44799999999999995,0.457,0.47700000000000004,0.267,0.349,0.449,0.48700000000000004,0.764,0.752,0.493,0.527,0.265,0.276,0.134,0.226,96.0,96.0,76.0,92.0,102.0,94.0,96.0,59.0,-25.5,-25.5,Monta Ellis
2012-13,27.0,MIL,NBA,SG,82.0,3076.0,0.41600000000000004,0.45299999999999996,0.45399999999999996,0.483,0.287,0.359,0.44799999999999995,0.496,0.773,0.753,0.493,0.535,0.26,0.27,0.228,0.243,92.0,94.0,80.0,90.0,103.0,92.0,96.0,94.0,-137.7,-134.4,Monta Ellis
2013-14,28.0,DAL,NBA,SG,82.0,3023.0,0.451,0.45399999999999996,0.474,0.488,0.33,0.36,0.478,0.501,0.7879999999999999,0.7559999999999999,0.532,0.541,0.336,0.284,0.16399999999999998,0.259,99.0,97.0,92.0,95.0,104.0,98.0,118.0,63.0,-59.8,-27.1,Monta Ellis
2014-15,29.0,DAL,NBA,SG,80.0,2699.0,0.445,0.449,0.48700000000000004,0.485,0.285,0.35,0.475,0.496,0.752,0.75,0.509,0.534,0.22399999999999998,0.273,0.21,0.268,99.0,100.0,81.0,96.0,100.0,95.0,82.0,78.0,-57.8,-76.0,Monta Ellis
2015-16,30.0,IND,NBA,SG,81.0,2734.0,0.42700000000000005,0.452,0.47200000000000003,0.491,0.309,0.354,0.47,0.502,0.7859999999999999,0.757,0.504,0.541,0.20199999999999999,0.276,0.276,0.285,94.0,96.0,87.0,93.0,104.0,93.0,73.0,97.0,-67.1,-82.3,Monta Ellis
