# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
3.0,0.0,0.247,0.078,0.329,0.694,0.039,0.306,0.218,0.012,0.524,0.35,0.381,0.56,0.424,0.3,0.818,0.282,0.471,22.0,2.0,15.8,0.38,66.0,NBA,971.0,SG,2005-06,LAC,Daniel Ewing
1.0,0.0,0.137,0.112,0.404,0.727,0.075,0.273,0.136,0.012,0.409,0.611,0.415,0.49,0.436,0.333,0.929,0.318,0.5,23.0,0.0,16.9,0.404,61.0,NBA,712.0,PG,2006-07,LAC,Daniel Ewing
1.0,0.0,0.233,0.133,0.267,0.767,0.133,0.233,0.143,0.033,0.286,0.25,0.25,0.571,0.304,0.5,1.0,0.286,0.0,18.0,0.0,14.0,0.3,24.0,NBA,127.0,SF,2005-06,LAC,Yaroslav Korolev
0.0,0.0,0.063,0.313,0.188,0.688,0.125,0.313,0.2,0.0,1.0,0.2,0.0,0.333,0.273,0.5,1.0,0.2,0.0,19.0,0.0,16.1,0.25,10.0,NBA,41.0,SF,2006-07,LAC,Yaroslav Korolev
3.0,0.0,0.245,0.245,0.264,0.981,0.226,0.019,0.0,0.075,0.615,0.462,0.143,0.727,0.423,0.5,0.0,0.0,0.0,28.0,0.0,10.1,0.415,23.0,NBA,152.0,C,2005-06,LAC,Boniface N'Dong
19.0,0.0,0.411,0.066,0.238,0.868,0.152,0.132,0.55,0.146,0.71,0.2,0.444,0.582,0.511,0.217,0.8,0.5,0.545,24.0,0.0,9.8,0.51,59.0,NBA,753.0,SF,2005-06,LAC,James Singleton
7.0,0.0,0.317,0.134,0.305,0.829,0.073,0.171,0.214,0.085,0.577,0.455,0.24,0.519,0.397,0.167,1.0,0.214,0.0,25.0,0.0,12.4,0.366,53.0,NBA,376.0,PF,2006-07,LAC,James Singleton
32.0,0.0,0.471,0.063,0.181,0.819,0.104,0.181,0.6,0.149,0.731,0.643,0.275,0.596,0.575,0.348,1.0,0.325,0.292,27.0,0.0,9.5,0.529,62.0,NBA,884.0,PF,2008-09,DAL,James Singleton
14.0,0.0,0.331,0.094,0.303,0.854,0.126,0.146,0.189,0.063,0.524,0.5,0.312,0.611,0.415,0.313,0.857,0.189,0.286,28.0,1.0,12.0,0.382,57.0,NBA,977.0,"PF,SF",2009-10,TOT,James Singleton
4.0,0.0,0.25,0.078,0.313,0.656,0.016,0.344,0.227,0.063,0.563,0.4,0.4,0.632,0.452,0.0,0.8,0.227,0.2,28.0,0.0,15.9,0.375,25.0,NBA,211.0,SF,2009-10,DAL,James Singleton
10.0,0.0,0.358,0.1,0.3,0.921,0.163,0.079,0.133,0.063,0.515,0.526,0.281,0.606,0.406,0.323,1.0,0.133,0.5,28.0,1.0,10.7,0.384,32.0,NBA,766.0,PF,2009-10,WAS,James Singleton
14.0,0.0,0.4,0.107,0.307,0.88,0.067,0.12,0.0,0.187,0.833,0.375,0.478,0.769,0.591,0.0,1.0,0.222,0.0,30.0,1.0,11.6,0.547,12.0,NBA,262.0,PF,2011-12,WAS,James Singleton
