SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2006-07,22.0,DAL,NBA,SG,32.0,1.0,214.0,5.5,17.5,0.314,1.3,3.8,0.333,4.3,13.8,0.309,5.0,8.3,0.606,0.3,5.0,5.3,1.8,1.0,0.8,3.8,6.8,17.3,79.0,106.0,Maurice Ager
2007-08,23.0,TOT,NBA,SG,26.0,3.0,165.0,6.7,20.8,0.323,1.0,6.1,0.158,5.8,14.7,0.391,1.9,3.8,0.5,1.3,2.9,4.2,2.6,0.0,0.3,1.9,5.4,16.3,77.0,114.0,Maurice Ager
2007-08,23.0,DAL,NBA,SG,12.0,3.0,77.0,3.5,18.7,0.185,0.0,5.5,0.0,3.5,13.1,0.263,3.5,4.1,0.833,0.7,2.1,2.8,2.8,0.0,0.7,2.1,7.6,10.4,61.0,112.0,Maurice Ager
2007-08,23.0,NJN,NBA,SG,14.0,0.0,88.0,9.5,22.7,0.421,1.8,6.6,0.273,7.8,16.1,0.481,0.6,3.6,0.167,1.8,3.6,5.4,2.4,0.0,0.0,1.8,3.6,21.5,89.0,116.0,Maurice Ager
2008-09,24.0,NJN,NBA,SG,20.0,0.0,97.0,8.3,23.7,0.349,0.0,3.3,0.0,8.3,20.4,0.405,2.2,4.4,0.5,1.7,3.9,5.5,1.7,0.6,1.1,2.2,9.4,18.7,77.0,115.0,Maurice Ager
2010-11,26.0,MIN,NBA,SG,4.0,0.0,29.0,10.3,18.9,0.545,5.1,6.9,0.75,5.1,12.0,0.429,0.0,0.0,0.0,0.0,3.4,3.4,1.7,1.7,0.0,6.9,6.9,25.7,94.0,114.0,Maurice Ager
2006-07,22.0,NJN,NBA,PF,61.0,0.0,669.0,7.8,13.4,0.579,0.0,0.0,0.0,7.8,13.4,0.579,4.4,8.1,0.544,5.0,8.8,13.8,0.8,0.9,1.6,2.6,7.4,19.9,111.0,105.0,Josh Boone
2007-08,23.0,NJN,NBA,PF,70.0,53.0,1773.0,7.0,12.8,0.548,0.0,0.0,0.0,7.0,12.8,0.548,2.9,6.4,0.456,5.7,9.4,15.1,1.6,1.1,1.8,2.0,4.6,17.0,110.0,108.0,Josh Boone
2008-09,24.0,NJN,NBA,C,62.0,7.0,995.0,6.1,11.5,0.528,0.0,0.0,0.0,6.1,11.5,0.528,1.7,4.6,0.376,5.6,8.3,13.8,1.7,1.2,2.6,1.7,5.7,13.8,110.0,109.0,Josh Boone
2009-10,25.0,NJN,NBA,PF,63.0,28.0,1045.0,5.9,11.2,0.525,0.0,0.0,0.0,5.9,11.2,0.525,1.0,2.9,0.328,6.2,9.6,15.8,1.5,1.5,2.4,1.9,5.6,12.7,107.0,107.0,Josh Boone
2004-05,21.0,NJN,NBA,PF,75.0,57.0,1965.0,7.7,15.6,0.493,0.0,0.1,0.0,7.7,15.6,0.495,5.1,7.0,0.725,4.4,6.6,11.0,2.1,0.9,1.7,3.1,7.7,20.5,106.0,104.0,Nenad Krstić
2005-06,22.0,NJN,NBA,PF,80.0,80.0,2469.0,9.7,19.1,0.507,0.0,0.1,0.25,9.7,19.0,0.509,4.0,5.7,0.698,3.9,7.2,11.1,1.9,0.7,1.4,2.9,6.4,23.4,104.0,103.0,Nenad Krstić
2006-07,23.0,NJN,NBA,C,26.0,26.0,848.0,10.5,20.0,0.526,0.0,0.1,0.0,10.5,20.0,0.528,5.3,7.5,0.711,3.2,7.7,10.9,2.9,0.6,1.5,3.2,5.5,26.4,107.0,107.0,Nenad Krstić
2007-08,24.0,NJN,NBA,C,45.0,38.0,812.0,7.9,19.4,0.41,0.0,0.1,0.0,7.9,19.3,0.413,3.4,4.5,0.754,2.3,10.7,12.9,1.7,0.6,1.1,2.6,7.2,19.3,90.0,108.0,Nenad Krstić
