SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2015-16,22.0,DAL,NBA,SF,55.0,9.0,647.0,5.6,13.8,0.406,1.7,6.5,0.265,3.9,7.2,0.533,3.5,4.3,0.8,1.4,9.0,10.4,2.3,1.5,2.0,1.9,3.5,16.4,103.0,104.0,Justin Anderson
2016-17,23.0,TOT,NBA,SF,75.0,10.0,1228.0,7.7,18.1,0.424,2.4,8.0,0.299,5.3,10.1,0.522,4.2,5.3,0.791,2.8,7.3,10.1,2.7,1.7,0.9,2.7,4.5,21.9,104.0,108.0,Justin Anderson
2016-17,23.0,DAL,NBA,SF,51.0,2.0,710.0,8.1,20.3,0.401,2.7,8.9,0.303,5.4,11.4,0.477,5.1,6.5,0.795,2.9,8.1,10.9,2.3,2.1,1.2,2.9,4.7,24.1,101.0,107.0,Justin Anderson
2016-17,23.0,PHI,NBA,SF,24.0,8.0,518.0,7.1,15.2,0.463,2.0,6.8,0.292,5.1,8.5,0.6,3.0,3.9,0.78,2.8,6.2,9.0,3.2,1.2,0.7,2.4,4.2,19.1,109.0,111.0,Justin Anderson
2017-18,24.0,PHI,NBA,SF,38.0,0.0,519.0,8.1,18.7,0.431,3.2,9.5,0.33,4.9,9.2,0.535,2.6,3.5,0.737,2.3,6.3,8.6,2.3,1.4,0.6,1.5,5.0,21.9,110.0,107.0,Justin Anderson
2018-19,25.0,ATL,NBA,SF,48.0,4.0,463.0,6.4,15.7,0.408,2.4,7.7,0.312,4.0,8.0,0.5,2.6,3.5,0.743,2.4,6.0,8.4,2.3,2.2,1.3,2.3,4.8,17.8,103.0,113.0,Justin Anderson
2019-20,26.0,BRK,NBA,SG,10.0,1.0,107.0,4.4,16.8,0.263,2.7,12.8,0.207,1.8,4.0,0.444,0.9,1.8,0.5,0.4,8.8,9.3,3.5,0.0,2.7,1.8,5.7,12.4,78.0,109.0,Justin Anderson
2021-22,28.0,TOT,NBA,SF,16.0,6.0,316.0,5.6,14.8,0.379,2.3,9.2,0.254,3.3,5.6,0.583,2.3,3.0,0.789,0.6,6.5,7.1,5.1,1.2,0.9,1.2,3.4,15.9,109.0,116.0,Justin Anderson
2021-22,28.0,CLE,NBA,SF,3.0,0.0,47.0,4.3,8.5,0.5,2.1,6.4,0.333,2.1,2.1,1.0,3.2,4.3,0.75,0.0,6.4,6.4,6.4,1.1,0.0,2.1,4.3,13.8,126.0,112.0,Justin Anderson
2021-22,28.0,IND,NBA,SF,13.0,6.0,269.0,5.8,15.8,0.368,2.4,9.6,0.245,3.5,6.2,0.559,2.2,2.7,0.8,0.7,6.6,7.3,4.9,1.3,1.1,1.1,3.3,16.2,107.0,117.0,Justin Anderson
2008-09,20.0,POR,NBA,PG,53.0,0.0,655.0,5.8,16.0,0.365,0.6,2.3,0.259,5.2,13.7,0.383,7.0,8.7,0.806,0.7,4.1,4.8,6.6,1.4,0.2,4.7,6.9,19.3,97.0,111.0,Jerryd Bayless
2009-10,21.0,POR,NBA,SG,74.0,11.0,1304.0,8.4,20.3,0.414,1.2,3.9,0.315,7.2,16.4,0.437,8.4,10.2,0.831,0.8,4.3,5.0,7.2,1.1,0.2,3.9,6.4,26.4,108.0,110.0,Jerryd Bayless
2010-11,22.0,TOT,NBA,PG,71.0,14.0,1496.0,7.6,17.9,0.422,1.7,5.1,0.336,5.9,12.9,0.456,5.8,7.1,0.806,0.9,4.8,5.7,9.2,1.3,0.2,4.4,5.2,22.6,105.0,114.0,Jerryd Bayless
2010-11,22.0,NOH,NBA,PG,11.0,0.0,149.0,6.2,17.8,0.347,1.1,5.1,0.214,5.1,12.7,0.4,4.7,6.2,0.765,0.7,4.7,5.4,10.2,0.7,0.4,6.2,5.8,18.2,86.0,109.0,Jerryd Bayless
2010-11,22.0,TOR,NBA,PG,60.0,14.0,1347.0,7.7,18.0,0.429,1.8,5.1,0.348,5.9,12.9,0.461,5.9,7.3,0.81,0.9,4.8,5.8,9.1,1.4,0.2,4.2,5.1,23.1,108.0,115.0,Jerryd Bayless
2011-12,23.0,TOR,NBA,PG,31.0,11.0,705.0,8.9,21.1,0.424,3.4,7.9,0.423,5.6,13.1,0.424,5.7,6.7,0.852,0.6,4.4,5.0,9.0,1.8,0.3,4.0,5.3,26.9,110.0,106.0,Jerryd Bayless
2012-13,24.0,MEM,NBA,PG,80.0,4.0,1765.0,8.0,19.1,0.419,2.2,6.2,0.353,5.8,12.9,0.45,3.1,3.8,0.836,0.7,4.7,5.4,8.1,1.8,0.5,3.7,5.2,21.3,104.0,103.0,Jerryd Bayless
2013-14,25.0,TOT,NBA,PG,72.0,19.0,1686.0,7.7,19.1,0.402,2.4,6.6,0.358,5.3,12.5,0.425,2.9,3.7,0.797,0.7,3.8,4.5,6.0,1.9,0.3,2.5,5.0,20.6,103.0,109.0,Jerryd Bayless
2013-14,25.0,MEM,NBA,PG,31.0,5.0,650.0,7.4,19.6,0.377,2.1,6.8,0.301,5.3,12.8,0.417,3.7,4.7,0.789,0.7,4.2,4.8,5.4,1.6,0.4,1.8,5.9,20.5,103.0,107.0,Jerryd Bayless
2013-14,25.0,BOS,NBA,PG,41.0,14.0,1036.0,7.8,18.8,0.418,2.5,6.4,0.395,5.3,12.4,0.43,2.4,3.0,0.803,0.7,3.6,4.3,6.4,2.0,0.2,3.0,4.4,20.7,103.0,109.0,Jerryd Bayless
2014-15,26.0,MIL,NBA,PG,77.0,4.0,1717.0,6.5,15.3,0.426,1.1,3.6,0.308,5.4,11.8,0.462,3.6,4.1,0.883,0.7,5.6,6.3,6.9,1.8,0.4,4.0,4.8,17.8,99.0,104.0,Jerryd Bayless
2015-16,27.0,MIL,NBA,SG,52.0,18.0,1505.0,6.3,14.8,0.423,3.4,7.8,0.437,2.8,7.0,0.408,2.4,3.0,0.778,0.7,4.1,4.8,5.5,1.6,0.4,2.5,3.8,18.3,110.0,112.0,Jerryd Bayless
2016-17,28.0,PHI,NBA,PG,3.0,1.0,71.0,7.5,22.0,0.344,1.4,3.4,0.4,6.2,18.5,0.333,6.2,6.9,0.9,2.1,6.2,8.2,8.9,0.0,0.0,6.2,2.7,22.6,90.0,114.0,Jerryd Bayless
2017-18,29.0,PHI,NBA,SG,39.0,11.0,925.0,5.7,13.6,0.416,2.8,7.6,0.37,2.9,6.0,0.474,1.8,2.3,0.795,0.8,3.4,4.2,2.8,1.2,0.3,2.4,4.7,16.0,102.0,109.0,Jerryd Bayless
2018-19,30.0,MIN,NBA,PG,34.0,6.0,657.0,6.0,16.8,0.357,2.1,7.1,0.296,3.9,9.6,0.402,1.2,2.0,0.571,0.8,3.7,4.5,8.7,1.3,0.1,2.3,4.1,15.2,98.0,117.0,Jerryd Bayless
2007-08,21.0,GSW,NBA,SG,33.0,0.0,241.0,7.3,18.7,0.387,3.2,8.3,0.39,4.0,10.5,0.385,1.4,1.8,0.778,0.6,2.2,2.8,3.0,1.0,0.0,2.4,3.0,19.1,97.0,115.0,Marco Belinelli
2008-09,22.0,GSW,NBA,SG,42.0,23.0,882.0,7.8,17.6,0.442,2.9,7.3,0.397,4.9,10.3,0.473,2.2,2.9,0.769,0.6,3.4,3.9,4.9,2.0,0.1,3.3,4.0,20.6,104.0,116.0,Marco Belinelli
2009-10,23.0,TOR,NBA,SG,66.0,1.0,1121.0,7.1,17.4,0.406,2.8,7.3,0.38,4.3,10.2,0.425,4.6,5.6,0.835,0.6,3.7,4.4,4.1,1.9,0.2,2.8,3.7,21.6,106.0,114.0,Marco Belinelli
2010-11,24.0,NOH,NBA,SG,80.0,69.0,1957.0,8.3,19.1,0.437,3.7,9.0,0.414,4.6,10.1,0.458,2.7,3.5,0.784,0.5,3.7,4.2,2.5,1.1,0.2,2.1,4.0,23.1,107.0,109.0,Marco Belinelli
2011-12,25.0,NOH,NBA,SG,66.0,55.0,1966.0,7.9,19.0,0.417,3.0,7.9,0.377,4.9,11.1,0.445,2.8,3.6,0.783,0.5,4.2,4.8,2.8,1.3,0.1,1.9,3.2,21.6,105.0,109.0,Marco Belinelli
2012-13,26.0,CHI,NBA,SG,73.0,27.0,1882.0,6.9,17.4,0.395,2.3,6.3,0.357,4.6,11.1,0.416,4.0,4.8,0.839,0.4,3.6,4.0,4.2,1.3,0.2,2.3,4.0,20.0,104.0,107.0,Marco Belinelli
2013-14,27.0,SAS,NBA,SF,80.0,25.0,2016.0,8.4,17.4,0.485,3.2,7.3,0.43,5.3,10.1,0.525,2.8,3.3,0.847,0.5,5.2,5.7,4.5,1.3,0.2,2.4,3.3,22.8,114.0,105.0,Marco Belinelli
2014-15,28.0,SAS,NBA,SG,62.0,9.0,1388.0,7.3,17.3,0.423,3.2,8.5,0.374,4.2,8.9,0.471,3.1,3.7,0.848,1.0,4.8,5.8,3.5,1.1,0.1,2.2,3.1,20.9,107.0,106.0,Marco Belinelli
2015-16,29.0,SAC,NBA,SG,68.0,7.0,1672.0,7.0,18.2,0.386,2.6,8.5,0.306,4.4,9.7,0.456,3.3,4.0,0.833,0.3,3.1,3.4,3.6,1.1,0.1,2.3,2.6,20.0,99.0,113.0,Marco Belinelli
2016-17,30.0,CHO,NBA,SG,74.0,0.0,1778.0,7.4,17.4,0.429,2.9,8.0,0.36,4.6,9.4,0.488,4.2,4.7,0.893,0.4,4.6,5.0,4.1,1.2,0.3,2.0,2.5,22.0,110.0,112.0,Marco Belinelli
2017-18,31.0,TOT,NBA,SG,80.0,2.0,1947.0,8.4,19.1,0.441,3.7,9.9,0.377,4.7,9.2,0.509,3.7,4.1,0.908,0.5,3.3,3.8,3.7,1.6,0.3,2.3,2.3,24.2,110.0,111.0,Marco Belinelli
2017-18,31.0,ATL,NBA,SG,52.0,1.0,1210.0,8.0,19.6,0.41,3.7,10.0,0.372,4.3,9.6,0.45,4.1,4.4,0.927,0.6,3.5,4.0,4.2,1.9,0.1,2.2,1.7,23.9,109.0,113.0,Marco Belinelli
2017-18,31.0,PHI,NBA,SG,28.0,1.0,737.0,9.0,18.2,0.495,3.7,9.7,0.385,5.3,8.5,0.618,3.1,3.5,0.87,0.4,2.9,3.3,2.9,1.3,0.6,2.6,3.3,24.8,114.0,109.0,Marco Belinelli
2018-19,32.0,SAS,NBA,SG,79.0,1.0,1815.0,7.7,18.6,0.413,4.0,10.6,0.372,3.7,7.9,0.468,3.0,3.3,0.903,0.4,4.9,5.3,3.6,0.9,0.2,1.9,3.3,22.3,109.0,114.0,Marco Belinelli
2019-20,33.0,SAS,NBA,SG,57.0,0.0,883.0,6.7,17.0,0.392,3.6,9.6,0.376,3.0,7.4,0.412,2.6,3.1,0.828,0.4,5.0,5.4,3.7,0.6,0.1,1.0,2.4,19.5,110.0,118.0,Marco Belinelli
2010-11,23.0,WAS,NBA,PF,65.0,14.0,1063.0,6.7,12.2,0.549,0.0,0.0,0.0,6.7,12.1,0.552,3.3,4.9,0.673,4.7,7.4,12.1,1.7,1.4,2.0,1.8,5.5,16.7,118.0,109.0,Trevor Booker
2011-12,24.0,WAS,NBA,PF,50.0,32.0,1261.0,7.4,14.0,0.531,0.0,0.1,0.5,7.4,13.9,0.531,2.3,3.8,0.602,4.9,8.5,13.4,1.6,2.0,1.8,2.4,5.7,17.2,109.0,104.0,Trevor Booker
2012-13,25.0,WAS,NBA,PF,48.0,14.0,887.0,6.3,12.9,0.491,0.0,0.3,0.0,6.3,12.6,0.502,2.3,4.2,0.556,5.8,8.3,14.0,2.3,1.9,0.9,1.8,5.6,15.0,109.0,102.0,Trevor Booker
2013-14,26.0,WAS,NBA,PF,72.0,45.0,1553.0,7.4,13.4,0.551,0.0,0.1,0.0,7.4,13.3,0.554,1.6,2.5,0.618,4.9,7.6,12.6,2.1,1.4,1.5,1.9,4.3,16.3,114.0,104.0,Trevor Booker
2014-15,27.0,UTA,NBA,PF,79.0,5.0,1564.0,7.7,15.8,0.487,1.0,2.9,0.345,6.7,12.9,0.518,2.9,5.0,0.581,4.7,8.8,13.5,2.8,1.5,1.4,3.0,4.9,19.3,107.0,104.0,Trevor Booker
2015-16,28.0,UTA,NBA,PF,79.0,2.0,1632.0,6.1,12.5,0.49,0.4,1.3,0.293,5.8,11.2,0.513,2.3,3.4,0.67,5.4,9.2,14.6,2.7,1.9,1.3,2.6,5.5,15.0,109.0,102.0,Trevor Booker
2016-17,29.0,BRK,NBA,PF,71.0,43.0,1754.0,8.2,16.0,0.516,0.7,2.1,0.321,7.6,13.9,0.546,2.0,3.0,0.673,3.9,11.6,15.4,3.7,2.0,0.8,3.4,4.1,19.2,105.0,107.0,Trevor Booker
2017-18,30.0,TOT,NBA,PF,68.0,7.0,1158.0,7.4,14.4,0.516,0.3,1.4,0.242,7.1,13.0,0.545,2.8,3.9,0.71,4.9,8.4,13.4,3.4,1.2,0.9,2.5,5.0,18.0,114.0,108.0,Trevor Booker
2017-18,30.0,BRK,NBA,PF,18.0,6.0,395.0,9.5,18.4,0.513,0.4,1.5,0.25,9.1,17.0,0.536,2.9,5.3,0.558,4.7,10.0,14.6,4.7,1.0,0.6,3.7,5.3,22.2,105.0,110.0,Trevor Booker
2017-18,30.0,PHI,NBA,PF,33.0,0.0,494.0,5.9,10.6,0.56,0.2,0.7,0.286,5.7,9.9,0.578,3.1,3.8,0.821,4.6,7.3,11.9,2.6,1.6,1.1,1.9,4.9,15.2,125.0,105.0,Trevor Booker
2017-18,30.0,IND,NBA,PF,17.0,1.0,269.0,7.2,15.6,0.464,0.6,2.6,0.214,6.7,13.0,0.514,1.9,2.0,0.909,5.9,8.4,14.3,3.2,0.7,0.9,1.7,4.8,16.9,115.0,110.0,Trevor Booker
2013-14,23.0,HOU,NBA,SF,7.0,0.0,34.0,8.8,20.5,0.429,5.9,16.1,0.364,2.9,4.4,0.667,0.0,0.0,0.0,2.9,4.4,7.3,0.0,2.9,0.0,1.5,4.4,23.5,112.0,106.0,Robert Covington
2014-15,24.0,PHI,NBA,SF,70.0,49.0,1956.0,7.7,19.4,0.396,4.3,11.4,0.374,3.4,7.9,0.426,4.6,5.6,0.82,1.7,6.4,8.1,2.7,2.5,0.8,3.3,4.8,24.2,104.0,104.0,Robert Covington
2015-16,25.0,PHI,NBA,SF,67.0,49.0,1903.0,7.1,18.3,0.385,4.4,12.4,0.353,2.7,5.9,0.452,3.6,4.6,0.791,1.7,9.1,10.8,2.5,2.7,1.0,3.7,6.0,22.1,97.0,106.0,Robert Covington
2016-17,26.0,PHI,NBA,SF,67.0,67.0,2119.0,6.7,16.8,0.399,3.1,9.5,0.333,3.6,7.4,0.484,3.3,4.0,0.822,2.1,7.9,10.0,2.3,2.9,1.6,3.0,4.7,19.9,100.0,105.0,Robert Covington
2017-18,27.0,PHI,NBA,SF,80.0,80.0,2532.0,6.6,15.9,0.413,3.9,10.4,0.369,2.7,5.4,0.497,2.2,2.6,0.853,1.0,7.2,8.2,3.0,2.6,1.4,2.4,4.5,19.2,107.0,103.0,Robert Covington
2018-19,28.0,TOT,NBA,SF,35.0,35.0,1203.0,6.2,14.3,0.431,3.4,8.9,0.378,2.8,5.4,0.518,2.7,3.5,0.764,1.1,6.5,7.6,1.8,2.9,1.9,1.9,5.0,18.4,110.0,108.0,Robert Covington
2018-19,28.0,PHI,NBA,SF,13.0,13.0,440.0,5.4,12.6,0.427,3.2,8.3,0.39,2.1,4.3,0.5,1.8,2.5,0.739,0.8,6.4,7.2,1.5,2.6,2.5,2.4,4.8,15.8,102.0,106.0,Robert Covington
2018-19,28.0,MIN,NBA,SF,22.0,22.0,763.0,6.7,15.4,0.433,3.5,9.3,0.372,3.2,6.1,0.526,3.2,4.1,0.773,1.3,6.6,7.9,2.0,3.1,1.5,1.6,5.1,20.0,115.0,109.0,Robert Covington
2019-20,29.0,TOT,NBA,"C,PF",70.0,68.0,2137.0,6.6,15.7,0.422,3.5,10.4,0.335,3.1,5.3,0.593,2.1,2.7,0.798,1.4,8.7,10.0,1.9,2.5,2.0,2.2,4.8,18.9,105.0,107.0,Robert Covington
2019-20,29.0,MIN,NBA,PF,48.0,47.0,1411.0,7.1,16.3,0.435,3.6,10.3,0.346,3.6,6.1,0.587,2.5,3.1,0.798,1.2,8.3,9.4,1.8,2.6,1.5,2.4,4.9,20.2,106.0,109.0,Robert Covington
2019-20,29.0,HOU,NBA,C,22.0,21.0,726.0,5.7,14.5,0.392,3.4,10.7,0.315,2.3,3.8,0.61,1.5,1.9,0.8,1.7,9.5,11.2,2.0,2.2,3.1,1.9,4.6,16.3,105.0,105.0,Robert Covington
