PLAYER,BIRTH_DATE
Ray Allen,1975-07-20
Rafer Alston,1976-07-24
Sam Cassell,1969-11-18
Vinny Del Negro,1966-08-09
Dale Ellis,1960-08-06
Darvin Ham,1973-07-23
Ervin Johnson,1967-12-21
Danny Manning,1966-05-17
J.R. Reid,1968-03-31
Glenn Robinson,1973-01-10
Tim Thomas,1977-02-26
Robert Traylor,1977-02-01
Mirsad Türkcan,1976-06-07
Scott Williams,1968-03-21
Haywoode Workman,1966-01-23
