PLAYER,BIRTH_DATE
Greg Anthony,1967-11-15
Stacey Augmon,1968-08-01
Brian Grant,1972-03-05
Gary Grant,1965-04-21
Antonio Harvey,1970-07-06
Joe Kleine,1962-01-04
Jermaine O'Neal,1978-10-13
Scottie Pippen,1965-09-25
Arvydas Sabonis,1964-12-19
Detlef Schrempf,1963-01-21
Steve Smith,1969-03-31
Damon Stoudamire,1973-09-03
Rasheed Wallace,1974-09-17
Bonzi Wells,1976-09-28
