PLAYER,BIRTH_DATE
Mark Blount,1975-11-30
Ricky Davis,1979-09-23
Randy Foye,1983-09-24
Kevin Garnett,1976-05-19
Eddie Griffin,1982-05-30
Trenton Hassell,1979-03-04
Troy Hudson,1976-03-13
Mike James,1975-06-23
Marko Jarić,1978-10-12
Mark Madsen,1976-01-28
Rashad McCants,1984-09-25
Justin Reed,1982-01-16
Craig Smith,1983-11-10
Bracey Wright,1984-07-01
