PLAYER,BIRTH_DATE
Carmelo Anthony,1984-05-29
Steve Blake,1980-02-26
Earl Boykins,1976-06-02
Marcus Camby,1974-03-22
Anthony Carter,1975-06-16
Yakhouba Diawara,1982-08-29
Reggie Evans,1980-05-18
Nenê,1982-09-13
Julius Hodge,1983-11-18
Allen Iverson,1975-06-07
DerMarr Johnson,1980-05-05
Linas Kleiza,1985-01-03
Kenyon Martin,1977-12-30
Andre Miller,1976-03-19
Eduardo Nájera,1976-07-11
Jamal Sampson,1983-05-15
J.R. Smith,1985-09-09
Joe Smith,1975-07-26
