SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
1993-94,22.0,MIL,NBA,C,82.0,2560.0,0.501,0.466,0.502,0.483,0.2,0.333,0.501,0.485,0.569,0.734,0.526,0.528,0.473,0.315,0.006,0.117,107.0,104.0,60.0,103.0,78.0,100.0,150.0,5.0,27.7,-3.2,Vin Baker
1994-95,23.0,MIL,NBA,PF,82.0,3361.0,0.483,0.466,0.487,0.491,0.292,0.359,0.486,0.5,0.593,0.737,0.511,0.543,0.352,0.332,0.02,0.188,104.0,99.0,81.0,97.0,80.0,94.0,106.0,10.0,-33.6,-89.7,Vin Baker
1995-96,24.0,MIL,NBA,PF,82.0,3319.0,0.489,0.462,0.499,0.486,0.208,0.367,0.493,0.499,0.67,0.74,0.527,0.542,0.335,0.329,0.034,0.2,106.0,103.0,57.0,99.0,91.0,97.0,102.0,17.0,-17.4,-48.4,Vin Baker
1996-97,25.0,MIL,NBA,PF,78.0,3159.0,0.505,0.455,0.515,0.48,0.278,0.36,0.511,0.493,0.687,0.738,0.553,0.536,0.416,0.32,0.043,0.212,111.0,107.0,77.0,104.0,93.0,103.0,130.0,20.0,45.6,51.3,Vin Baker
1997-98,26.0,SEA,NBA,C,82.0,2944.0,0.542,0.45,0.545,0.47,0.143,0.346,0.543,0.478,0.591,0.737,0.564,0.524,0.452,0.33,0.006,0.159,120.0,116.0,41.0,113.0,80.0,108.0,137.0,4.0,150.1,112.8,Vin Baker
1998-99,27.0,SEA,NBA,PF,34.0,1162.0,0.453,0.437,0.456,0.457,0.0,0.339,0.453,0.466,0.45,0.728,0.461,0.511,0.366,0.33,0.007,0.168,104.0,100.0,0.0,97.0,62.0,90.0,111.0,4.0,-10.9,-51.0,Vin Baker
1999-00,28.0,SEA,NBA,C,79.0,2849.0,0.455,0.449,0.457,0.468,0.25,0.353,0.456,0.478,0.682,0.75,0.5,0.523,0.365,0.308,0.007,0.167,101.0,98.0,71.0,95.0,91.0,96.0,119.0,4.0,-49.7,-59.1,Vin Baker
2000-01,29.0,SEA,NBA,PF,76.0,2129.0,0.422,0.443,0.429,0.461,0.063,0.354,0.423,0.473,0.723,0.748,0.481,0.518,0.391,0.309,0.019,0.17,95.0,93.0,18.0,89.0,97.0,93.0,127.0,11.0,-82.4,-70.6,Vin Baker
2001-02,30.0,SEA,NBA,C,55.0,1710.0,0.485,0.445,0.49,0.465,0.125,0.354,0.486,0.477,0.633,0.752,0.517,0.52,0.348,0.293,0.012,0.181,109.0,105.0,35.0,102.0,84.0,99.0,119.0,7.0,11.7,-4.8,Vin Baker
2002-03,31.0,BOS,NBA,C,52.0,942.0,0.478,0.442,0.488,0.463,0.0,0.349,0.478,0.474,0.673,0.758,0.531,0.519,0.517,0.302,0.019,0.182,108.0,105.0,0.0,101.0,89.0,102.0,171.0,11.0,1.8,6.1,Vin Baker
2003-04,32.0,TOT,NBA,PF,54.0,1313.0,0.481,0.439,0.483,0.46,0.333,0.347,0.483,0.471,0.726,0.752,0.53,0.516,0.363,0.303,0.007,0.187,110.0,105.0,96.0,102.0,97.0,103.0,120.0,4.0,10.0,13.7,Vin Baker
2003-04,32.0,BOS,NBA,PF,37.0,1000.0,0.505,0.439,0.506,0.46,0.0,0.347,0.505,0.471,0.732,0.752,0.547,0.516,0.336,0.303,0.003,0.187,115.0,110.0,0.0,107.0,97.0,106.0,111.0,2.0,22.3,23.3,Vin Baker
2003-04,32.0,NYK,NBA,PF,17.0,313.0,0.404,0.439,0.402,0.46,0.5,0.347,0.409,0.471,0.711,0.752,0.476,0.516,0.455,0.303,0.02,0.187,92.0,87.0,144.0,87.0,95.0,92.0,150.0,11.0,-12.3,-9.6,Vin Baker
2004-05,33.0,TOT,NBA,"C,PF",27.0,204.0,0.31,0.447,0.317,0.47,0.0,0.356,0.31,0.482,0.529,0.756,0.354,0.529,0.405,0.324,0.024,0.196,69.0,67.0,0.0,64.0,70.0,67.0,125.0,12.0,-14.5,-17.4,Vin Baker
2004-05,33.0,NYK,NBA,PF,24.0,191.0,0.342,0.447,0.351,0.47,0.0,0.356,0.342,0.482,0.467,0.756,0.37,0.529,0.395,0.324,0.026,0.196,76.0,75.0,0.0,71.0,62.0,70.0,122.0,13.0,-10.7,-14.2,Vin Baker
2004-05,33.0,HOU,NBA,C,3.0,13.0,0.0,0.447,0.0,0.47,0.0,0.356,0.0,0.482,1.0,0.756,0.205,0.529,0.5,0.324,0.0,0.196,0.0,0.0,0.0,0.0,132.0,39.0,154.0,0.0,-3.9,-3.2,Vin Baker
2005-06,34.0,LAC,NBA,C,8.0,85.0,0.467,0.454,0.467,0.478,0.0,0.358,0.467,0.49,0.722,0.745,0.589,0.536,1.2,0.333,0.0,0.202,103.0,98.0,0.0,95.0,97.0,110.0,360.0,0.0,-0.7,2.4,Vin Baker
1995-96,24.0,LAC,NBA,SG,79.0,1898.0,0.474,0.462,0.532,0.486,0.416,0.367,0.577,0.499,0.81,0.74,0.609,0.542,0.229,0.329,0.496,0.2,103.0,109.0,113.0,116.0,110.0,112.0,70.0,248.0,93.5,87.5,Brent Barry
1996-97,25.0,LAC,NBA,SG,59.0,1094.0,0.409,0.455,0.481,0.48,0.324,0.36,0.483,0.493,0.817,0.738,0.526,0.536,0.245,0.32,0.456,0.212,90.0,100.0,90.0,98.0,111.0,98.0,77.0,216.0,-7.7,-7.8,Brent Barry
1997-98,26.0,TOT,NBA,SG,58.0,1600.0,0.421,0.45,0.444,0.47,0.393,0.346,0.51,0.478,0.858,0.737,0.558,0.524,0.265,0.33,0.453,0.159,93.0,94.0,114.0,107.0,116.0,107.0,80.0,284.0,32.2,39.4,Brent Barry
1997-98,26.0,LAC,NBA,SG,41.0,1341.0,0.428,0.45,0.45,0.47,0.4,0.346,0.516,0.478,0.844,0.737,0.564,0.524,0.275,0.33,0.439,0.159,95.0,96.0,116.0,108.0,115.0,108.0,83.0,275.0,33.5,39.9,Brent Barry
1997-98,26.0,MIA,NBA,SG,17.0,259.0,0.371,0.45,0.393,0.47,0.353,0.346,0.468,0.478,1.0,0.737,0.52,0.524,0.194,0.33,0.548,0.159,82.0,84.0,102.0,98.0,136.0,99.0,59.0,344.0,-1.3,-0.5,Brent Barry
1998-99,27.0,CHI,NBA,SG,37.0,1181.0,0.396,0.437,0.484,0.457,0.302,0.339,0.469,0.466,0.772,0.728,0.514,0.511,0.284,0.33,0.483,0.168,91.0,106.0,89.0,101.0,106.0,101.0,86.0,287.0,2.5,2.4,Brent Barry
1999-00,28.0,SEA,NBA,SG,80.0,2726.0,0.463,0.449,0.529,0.468,0.411,0.353,0.579,0.478,0.809,0.75,0.609,0.523,0.222,0.308,0.564,0.167,103.0,113.0,116.0,121.0,108.0,116.0,72.0,338.0,141.9,133.5,Brent Barry
2000-01,29.0,SEA,NBA,SG,67.0,1778.0,0.494,0.443,0.517,0.461,0.476,0.354,0.63,0.473,0.816,0.748,0.66,0.518,0.257,0.309,0.571,0.17,112.0,112.0,135.0,133.0,109.0,127.0,83.0,336.0,125.8,126.7,Brent Barry
2001-02,30.0,SEA,NBA,SG,81.0,3040.0,0.508,0.445,0.588,0.465,0.424,0.354,0.611,0.477,0.846,0.752,0.652,0.52,0.296,0.293,0.49,0.181,114.0,126.0,120.0,128.0,112.0,125.0,101.0,270.0,212.1,234.8,Brent Barry
2002-03,31.0,SEA,NBA,SG,75.0,2480.0,0.458,0.442,0.514,0.463,0.403,0.349,0.56,0.474,0.795,0.758,0.597,0.519,0.279,0.302,0.508,0.182,103.0,111.0,115.0,118.0,105.0,115.0,92.0,279.0,99.1,101.1,Brent Barry
2003-04,32.0,SEA,NBA,SG,59.0,1803.0,0.504,0.439,0.577,0.46,0.452,0.347,0.637,0.471,0.827,0.752,0.668,0.516,0.258,0.303,0.59,0.187,115.0,126.0,130.0,135.0,110.0,129.0,85.0,316.0,141.7,144.2,Brent Barry
2004-05,33.0,SAS,NBA,SG,81.0,1742.0,0.423,0.447,0.525,0.47,0.357,0.356,0.532,0.482,0.837,0.756,0.58,0.529,0.294,0.324,0.61,0.196,94.0,112.0,100.0,110.0,111.0,109.0,91.0,311.0,45.2,52.1,Brent Barry
2005-06,34.0,SAS,NBA,SG,74.0,1259.0,0.452,0.454,0.531,0.478,0.396,0.358,0.568,0.49,0.661,0.745,0.581,0.536,0.171,0.333,0.586,0.202,100.0,111.0,111.0,116.0,89.0,108.0,51.0,289.0,53.9,33.6,Brent Barry
2006-07,35.0,SAS,NBA,SG,75.0,1631.0,0.475,0.458,0.536,0.485,0.446,0.358,0.626,0.496,0.88,0.752,0.666,0.541,0.275,0.327,0.675,0.213,104.0,110.0,125.0,126.0,117.0,123.0,84.0,318.0,110.1,119.0,Brent Barry
2007-08,36.0,SAS,NBA,SF,31.0,554.0,0.481,0.457,0.604,0.484,0.429,0.362,0.631,0.497,0.95,0.755,0.655,0.54,0.125,0.306,0.7,0.222,105.0,125.0,118.0,127.0,126.0,121.0,41.0,315.0,42.8,38.6,Brent Barry
2008-09,37.0,HOU,NBA,SG,56.0,857.0,0.407,0.459,0.512,0.485,0.374,0.367,0.549,0.5,0.95,0.771,0.575,0.544,0.116,0.306,0.762,0.224,89.0,106.0,102.0,110.0,123.0,106.0,38.0,340.0,17.1,11.2,Brent Barry
1999-00,23.0,WAS,NBA,C,11.0,143.0,0.348,0.449,0.348,0.468,0.0,0.353,0.348,0.478,0.714,0.75,0.403,0.523,0.304,0.308,0.0,0.167,78.0,74.0,0.0,73.0,95.0,77.0,99.0,0.0,-12.0,-12.5,Calvin Booth
2000-01,24.0,TOT,NBA,C,55.0,933.0,0.476,0.443,0.476,0.461,0.0,0.354,0.476,0.473,0.679,0.748,0.512,0.518,0.31,0.309,0.0,0.17,108.0,103.0,0.0,101.0,91.0,99.0,100.0,0.0,1.7,-3.5,Calvin Booth
2000-01,24.0,WAS,NBA,C,40.0,640.0,0.44,0.443,0.44,0.461,0.0,0.354,0.44,0.473,0.733,0.748,0.482,0.518,0.268,0.309,0.0,0.17,99.0,96.0,0.0,93.0,98.0,93.0,87.0,0.0,-10.9,-13.5,Calvin Booth
2000-01,24.0,DAL,NBA,C,15.0,293.0,0.548,0.443,0.548,0.461,0.0,0.354,0.548,0.473,0.606,0.748,0.568,0.518,0.393,0.309,0.0,0.17,124.0,119.0,0.0,116.0,81.0,110.0,127.0,0.0,12.6,10.0,Calvin Booth
2001-02,25.0,SEA,NBA,C,15.0,279.0,0.427,0.445,0.427,0.465,0.0,0.354,0.427,0.477,0.958,0.752,0.502,0.52,0.293,0.293,0.0,0.181,96.0,92.0,0.0,89.0,127.0,97.0,100.0,0.0,-8.2,-3.3,Calvin Booth
2002-03,26.0,SEA,NBA,C,47.0,575.0,0.437,0.442,0.444,0.463,0.0,0.349,0.437,0.474,0.723,0.758,0.494,0.519,0.395,0.302,0.017,0.182,99.0,96.0,0.0,92.0,95.0,95.0,131.0,9.0,-8.8,-7.1,Calvin Booth
2003-04,27.0,SEA,NBA,C,71.0,1206.0,0.466,0.439,0.469,0.46,0.0,0.347,0.466,0.471,0.798,0.752,0.521,0.516,0.324,0.303,0.007,0.187,106.0,102.0,0.0,99.0,106.0,101.0,107.0,4.0,-3.2,2.9,Calvin Booth
2004-05,28.0,TOT,NBA,C,51.0,451.0,0.454,0.447,0.458,0.47,0.0,0.356,0.454,0.482,0.813,0.756,0.508,0.529,0.296,0.324,0.009,0.196,101.0,97.0,0.0,94.0,107.0,96.0,91.0,5.0,-6.2,-5.3,Calvin Booth
2004-05,28.0,DAL,NBA,C,34.0,262.0,0.43,0.447,0.436,0.47,0.0,0.356,0.43,0.482,0.875,0.756,0.477,0.529,0.203,0.324,0.013,0.196,96.0,93.0,0.0,89.0,116.0,90.0,62.0,6.0,-8.2,-9.1,Calvin Booth
2004-05,28.0,MIL,NBA,C,17.0,189.0,0.517,0.447,0.517,0.47,0.0,0.356,0.517,0.482,0.75,0.756,0.583,0.529,0.552,0.324,0.0,0.196,116.0,110.0,0.0,107.0,99.0,110.0,170.0,0.0,2.0,3.8,Calvin Booth
2005-06,29.0,WAS,NBA,C,33.0,250.0,0.426,0.454,0.422,0.478,0.5,0.358,0.436,0.49,0.556,0.745,0.451,0.536,0.191,0.333,0.043,0.202,94.0,88.0,140.0,89.0,75.0,84.0,58.0,21.0,-5.1,-8.6,Calvin Booth
2006-07,30.0,WAS,NBA,C,44.0,380.0,0.47,0.458,0.469,0.485,0.5,0.358,0.477,0.496,0.6,0.752,0.49,0.541,0.152,0.327,0.03,0.213,102.0,97.0,140.0,96.0,80.0,91.0,46.0,14.0,-2.5,-7.2,Calvin Booth
2007-08,31.0,PHI,NBA,C,31.0,204.0,0.333,0.457,0.333,0.484,0.0,0.362,0.333,0.497,0.6,0.755,0.382,0.54,0.37,0.306,0.0,0.222,73.0,69.0,0.0,67.0,79.0,71.0,121.0,0.0,-8.9,-9.9,Calvin Booth
2008-09,32.0,TOT,NBA,C,8.0,56.0,0.5,0.459,0.5,0.485,0.0,0.367,0.5,0.5,0.75,0.771,0.592,0.544,0.8,0.306,0.0,0.224,109.0,103.0,0.0,100.0,97.0,109.0,262.0,0.0,0.0,1.3,Calvin Booth
2008-09,32.0,MIN,NBA,C,1.0,1.0,0.0,0.459,0.0,0.485,0.0,0.367,0.0,0.5,0.0,0.771,0.0,0.544,0.0,0.306,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calvin Booth
2008-09,32.0,SAC,NBA,C,7.0,55.0,0.5,0.459,0.5,0.485,0.0,0.367,0.5,0.5,0.75,0.771,0.592,0.544,0.8,0.306,0.0,0.224,109.0,103.0,0.0,100.0,97.0,109.0,262.0,0.0,0.0,1.3,Calvin Booth
2001-02,26.0,SEA,NBA,C,64.0,1174.0,0.461,0.445,0.464,0.465,0.0,0.354,0.461,0.477,0.753,0.752,0.49,0.52,0.176,0.293,0.005,0.181,104.0,100.0,0.0,97.0,100.0,94.0,60.0,3.0,-13.1,-27.2,Predrag Drobnjak
2002-03,27.0,SEA,NBA,C,82.0,1984.0,0.412,0.442,0.419,0.463,0.353,0.349,0.431,0.474,0.791,0.758,0.459,0.519,0.146,0.302,0.108,0.182,93.0,91.0,101.0,91.0,104.0,88.0,48.0,59.0,-67.8,-101.1,Predrag Drobnjak
2003-04,28.0,LAC,NBA,C,61.0,949.0,0.393,0.439,0.402,0.46,0.306,0.347,0.408,0.471,0.849,0.752,0.458,0.516,0.227,0.303,0.095,0.187,90.0,88.0,88.0,87.0,113.0,89.0,75.0,51.0,-48.1,-48.3,Predrag Drobnjak
2004-05,29.0,ATL,NBA,C,71.0,1435.0,0.438,0.447,0.451,0.47,0.352,0.356,0.461,0.482,0.8,0.756,0.501,0.529,0.221,0.324,0.131,0.196,98.0,96.0,99.0,96.0,106.0,95.0,68.0,67.0,-22.8,-33.8,Predrag Drobnjak
1993-94,23.0,LAL,NBA,PF,27.0,247.0,0.367,0.466,0.367,0.483,0.0,0.333,0.367,0.485,0.462,0.734,0.387,0.528,0.329,0.315,0.0,0.117,79.0,76.0,0.0,76.0,63.0,73.0,104.0,0.0,-18.7,-25.5,Antonio Harvey
1994-95,24.0,LAL,NBA,PF,59.0,572.0,0.438,0.466,0.434,0.491,1.0,0.359,0.44,0.5,0.533,0.737,0.457,0.543,0.256,0.332,0.006,0.188,94.0,88.0,279.0,88.0,72.0,84.0,77.0,3.0,-20.9,-33.6,Antonio Harvey
1995-96,25.0,TOT,NBA,PF,55.0,821.0,0.371,0.462,0.374,0.486,0.0,0.367,0.371,0.499,0.458,0.74,0.392,0.542,0.371,0.329,0.009,0.2,80.0,77.0,0.0,74.0,62.0,72.0,113.0,4.0,-57.4,-78.4,Antonio Harvey
1995-96,25.0,VAN,NBA,PF,18.0,410.0,0.411,0.462,0.419,0.486,0.0,0.367,0.411,0.499,0.465,0.74,0.43,0.542,0.453,0.329,0.021,0.2,89.0,86.0,0.0,82.0,63.0,79.0,138.0,11.0,-16.8,-25.5,Antonio Harvey
1995-96,25.0,LAC,NBA,PF,37.0,411.0,0.341,0.462,0.341,0.486,0.0,0.367,0.341,0.499,0.45,0.74,0.362,0.542,0.31,0.329,0.0,0.2,74.0,70.0,0.0,68.0,61.0,67.0,94.0,0.0,-40.7,-52.9,Antonio Harvey
1996-97,26.0,SEA,NBA,PF,6.0,26.0,0.455,0.455,0.455,0.48,0.0,0.36,0.455,0.493,0.833,0.738,0.55,0.536,0.545,0.32,0.0,0.212,100.0,95.0,0.0,92.0,113.0,103.0,171.0,0.0,-0.8,0.4,Antonio Harvey
1999-00,29.0,POR,NBA,PF,19.0,137.0,0.567,0.449,0.567,0.468,0.0,0.353,0.567,0.478,0.583,0.75,0.581,0.523,0.4,0.308,0.0,0.167,126.0,121.0,0.0,119.0,78.0,111.0,130.0,0.0,5.3,4.1,Antonio Harvey
2000-01,30.0,POR,NBA,PF,12.0,72.0,0.464,0.443,0.464,0.461,0.0,0.354,0.464,0.473,0.833,0.748,0.506,0.518,0.214,0.309,0.0,0.17,105.0,101.0,0.0,98.0,111.0,98.0,69.0,0.0,-0.5,-0.7,Antonio Harvey
2001-02,31.0,SEA,NBA,PF,5.0,47.0,0.333,0.445,0.333,0.465,0.0,0.354,0.333,0.477,0.5,0.752,0.349,0.52,0.167,0.293,0.0,0.181,75.0,72.0,0.0,70.0,66.0,67.0,57.0,0.0,-3.5,-4.4,Antonio Harvey
2002-03,32.0,ATL,NBA,PF,4.0,32.0,0.4,0.442,0.4,0.463,0.0,0.349,0.4,0.474,0.0,0.758,0.4,0.519,0.0,0.302,0.0,0.182,90.0,86.0,0.0,84.0,0.0,77.0,0.0,0.0,-0.7,-1.2,Antonio Harvey
1998-99,23.0,SAC,NBA,C,16.0,42.0,0.375,0.437,0.375,0.457,0.0,0.339,0.375,0.466,0.5,0.728,0.41,0.511,0.5,0.33,0.0,0.168,86.0,82.0,0.0,81.0,69.0,80.0,152.0,0.0,-4.3,-5.9,Jerome James
2001-02,26.0,SEA,NBA,C,56.0,949.0,0.491,0.445,0.491,0.465,0.0,0.354,0.491,0.477,0.5,0.752,0.498,0.52,0.22,0.293,0.0,0.181,110.0,105.0,0.0,103.0,66.0,96.0,75.0,0.0,7.5,-13.5,Jerome James
2002-03,27.0,SEA,NBA,C,51.0,766.0,0.478,0.442,0.478,0.463,0.0,0.349,0.478,0.474,0.587,0.758,0.506,0.519,0.397,0.302,0.0,0.182,108.0,103.0,0.0,101.0,77.0,98.0,131.0,0.0,2.1,-7.0,Jerome James
2003-04,28.0,SEA,NBA,C,65.0,990.0,0.498,0.439,0.498,0.46,0.0,0.347,0.498,0.471,0.66,0.752,0.535,0.516,0.386,0.303,0.0,0.187,114.0,108.0,0.0,106.0,88.0,104.0,127.0,0.0,14.0,11.2,Jerome James
2004-05,29.0,SEA,NBA,C,80.0,1330.0,0.509,0.447,0.512,0.47,0.0,0.356,0.509,0.482,0.723,0.756,0.533,0.529,0.19,0.324,0.006,0.196,114.0,109.0,0.0,105.0,96.0,101.0,59.0,3.0,18.1,2.6,Jerome James
2005-06,30.0,NYK,NBA,C,45.0,406.0,0.463,0.454,0.463,0.478,0.0,0.358,0.463,0.49,0.625,0.745,0.494,0.536,0.331,0.333,0.0,0.202,102.0,97.0,0.0,94.0,84.0,92.0,99.0,0.0,-6.6,-11.5,Jerome James
2006-07,31.0,NYK,NBA,C,41.0,273.0,0.418,0.458,0.418,0.485,0.0,0.358,0.418,0.496,0.556,0.752,0.437,0.541,0.228,0.327,0.0,0.213,91.0,86.0,0.0,84.0,74.0,81.0,70.0,0.0,-12.4,-18.1,Jerome James
2007-08,32.0,NYK,NBA,C,2.0,5.0,1.0,0.457,1.0,0.484,0.0,0.362,1.0,0.497,1.0,0.755,1.064,0.54,2.0,0.306,0.0,0.222,219.0,206.0,0.0,201.0,132.0,197.0,653.0,0.0,1.0,2.0,Jerome James
2008-09,33.0,NYK,NBA,C,2.0,10.0,0.375,0.459,0.375,0.485,0.0,0.367,0.375,0.5,0.0,0.771,0.375,0.544,0.0,0.306,0.0,0.224,82.0,77.0,0.0,75.0,0.0,69.0,0.0,0.0,-2.0,-2.7,Jerome James
1998-99,19.0,SEA,NBA,SF,20.0,145.0,0.365,0.437,0.391,0.457,0.167,0.339,0.375,0.466,0.571,0.728,0.404,0.511,0.269,0.33,0.115,0.168,84.0,86.0,49.0,81.0,78.0,79.0,82.0,69.0,-9.4,-12.5,Rashard Lewis
