SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2013-14,20.0,OKC,NBA,C,81.0,1197.0,0.503,0.454,0.503,0.488,0.0,0.36,0.503,0.501,0.581,0.756,0.541,0.541,0.735,0.284,0.0,0.259,111.0,103.0,0.0,100.0,77.0,100.0,259.0,0.0,0.6,0.1,Steven Adams
2014-15,21.0,OKC,NBA,C,70.0,1771.0,0.544,0.449,0.547,0.485,0.0,0.35,0.544,0.496,0.502,0.75,0.549,0.534,0.514,0.273,0.005,0.268,121.0,113.0,0.0,110.0,67.0,103.0,188.0,2.0,38.3,14.4,Steven Adams
2015-16,22.0,OKC,NBA,C,80.0,2014.0,0.613,0.452,0.613,0.491,0.0,0.354,0.613,0.502,0.582,0.757,0.621,0.541,0.46,0.276,0.0,0.285,136.0,125.0,0.0,122.0,77.0,115.0,167.0,0.0,93.9,81.5,Steven Adams
2016-17,23.0,OKC,NBA,C,80.0,2389.0,0.571,0.457,0.572,0.503,0.0,0.358,0.571,0.514,0.611,0.772,0.589,0.552,0.392,0.271,0.002,0.316,125.0,114.0,0.0,111.0,79.0,107.0,145.0,0.0,75.1,56.5,Steven Adams
2017-18,24.0,OKC,NBA,C,76.0,2487.0,0.629,0.46,0.631,0.51,0.0,0.362,0.629,0.521,0.559,0.767,0.63,0.556,0.402,0.252,0.003,0.337,137.0,124.0,0.0,121.0,73.0,113.0,159.0,1.0,153.8,124.1,Steven Adams
2018-19,25.0,OKC,NBA,C,80.0,2669.0,0.595,0.461,0.596,0.52,0.0,0.355,0.595,0.524,0.5,0.766,0.591,0.56,0.361,0.259,0.002,0.359,129.0,115.0,0.0,113.0,65.0,106.0,140.0,1.0,113.8,58.8,Steven Adams
2019-20,26.0,OKC,NBA,C,63.0,1680.0,0.592,0.46,0.594,0.524,0.333,0.358,0.593,0.529,0.582,0.773,0.604,0.565,0.421,0.26,0.006,0.384,129.0,113.0,93.0,112.0,75.0,107.0,162.0,2.0,61.4,44.2,Steven Adams
2020-21,27.0,NOP,NBA,C,58.0,1605.0,0.614,0.466,0.62,0.53,0.0,0.367,0.614,0.538,0.444,0.778,0.596,0.572,0.438,0.247,0.01,0.392,132.0,117.0,0.0,114.0,57.0,104.0,178.0,2.0,46.6,17.9,Steven Adams
2021-22,28.0,MEM,NBA,C,76.0,1999.0,0.547,0.461,0.548,0.533,0.0,0.354,0.547,0.532,0.543,0.775,0.56,0.566,0.518,0.248,0.003,0.399,119.0,103.0,0.0,103.0,70.0,99.0,209.0,1.0,11.7,-5.8,Steven Adams
2022-23,29.0,MEM,NBA,C,42.0,1133.0,0.597,0.475,0.599,0.548,0.0,0.361,0.597,0.545,0.364,0.782,0.564,0.581,0.49,0.266,0.004,0.387,126.0,109.0,0.0,109.0,47.0,97.0,184.0,1.0,27.2,-10.7,Steven Adams
