2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
120.0,0.458,262.0,27.0,0.346,78.0,29.0,44.0,12.0,154.0,147.0,0.432,340.0,46.0,0.687,67.0,63.0,0.0,NBA,891.0,54.0,119.0,C,367.0,2009-10,15.0,HOU,37.0,208.0,0.472,David Andersen
48.0,0.49,98.0,8.0,0.348,23.0,30.0,13.0,9.0,64.0,56.0,0.463,121.0,14.0,0.636,22.0,40.0,0.0,NBA,373.0,20.0,40.0,PF,134.0,2010-11,5.0,TOT,22.0,84.0,0.496,David Andersen
20.0,0.541,37.0,3.0,0.3,10.0,30.0,7.0,3.0,26.0,23.0,0.489,47.0,7.0,1.0,7.0,11.0,0.0,NBA,150.0,8.0,11.0,PF,56.0,2010-11,3.0,TOR,8.0,34.0,0.521,David Andersen
28.0,0.459,61.0,5.0,0.385,13.0,30.0,6.0,6.0,38.0,33.0,0.446,74.0,7.0,0.467,15.0,29.0,0.0,NBA,223.0,12.0,29.0,PF,78.0,2010-11,2.0,NOH,14.0,50.0,0.48,David Andersen
169.0,0.449,376.0,3.0,0.231,13.0,19.0,85.0,18.0,153.0,172.0,0.442,389.0,121.0,0.695,174.0,80.0,12.0,NBA,1382.0,89.0,150.0,SF,468.0,2004-05,70.0,NYK,73.0,242.0,0.446,Trevor Ariza
92.0,0.416,221.0,1.0,0.2,5.0,20.0,61.0,11.0,140.0,93.0,0.412,226.0,77.0,0.606,127.0,57.0,10.0,NBA,999.0,78.0,100.0,SF,264.0,2005-06,57.0,TOT,62.0,218.0,0.414,Trevor Ariza
60.0,0.42,143.0,1.0,0.333,3.0,20.0,46.0,9.0,88.0,61.0,0.418,146.0,42.0,0.545,77.0,36.0,10.0,NBA,709.0,49.0,78.0,SF,165.0,2005-06,43.0,NYK,46.0,137.0,0.421,Trevor Ariza
32.0,0.41,78.0,0.0,0.0,2.0,20.0,15.0,2.0,52.0,32.0,0.4,80.0,35.0,0.7,50.0,21.0,0.0,NBA,290.0,29.0,22.0,SF,99.0,2005-06,14.0,ORL,16.0,81.0,0.4,Trevor Ariza
200.0,0.549,364.0,0.0,0.0,7.0,21.0,65.0,19.0,151.0,200.0,0.539,371.0,106.0,0.62,171.0,57.0,7.0,NBA,1278.0,98.0,134.0,SG,506.0,2006-07,59.0,ORL,84.0,249.0,0.539,Trevor Ariza
64.0,0.542,118.0,5.0,0.278,18.0,22.0,44.0,11.0,78.0,69.0,0.507,136.0,49.0,0.653,75.0,35.0,3.0,NBA,546.0,30.0,45.0,SF,192.0,2007-08,31.0,TOT,23.0,108.0,0.526,Trevor Ariza
14.0,0.5,28.0,0.0,0.0,3.0,22.0,8.0,3.0,19.0,14.0,0.452,31.0,8.0,0.533,15.0,11.0,0.0,NBA,115.0,5.0,9.0,SF,36.0,2007-08,5.0,ORL,5.0,24.0,0.452,Trevor Ariza
50.0,0.556,90.0,5.0,0.333,15.0,22.0,36.0,8.0,59.0,55.0,0.524,105.0,41.0,0.683,60.0,24.0,3.0,NBA,431.0,25.0,36.0,SF,156.0,2007-08,26.0,LAL,18.0,84.0,0.548,Trevor Ariza
213.0,0.526,405.0,61.0,0.319,191.0,23.0,145.0,24.0,241.0,274.0,0.46,596.0,120.0,0.71,169.0,82.0,20.0,NBA,1999.0,111.0,166.0,SF,729.0,2008-09,137.0,LAL,87.0,352.0,0.511,Trevor Ariza
258.0,0.436,592.0,136.0,0.334,407.0,24.0,276.0,40.0,325.0,394.0,0.394,999.0,148.0,0.649,228.0,72.0,71.0,NBA,2629.0,78.0,162.0,SF,1072.0,2009-10,126.0,HOU,161.0,403.0,0.462,Trevor Ariza
221.0,0.45,491.0,82.0,0.303,271.0,25.0,162.0,31.0,347.0,303.0,0.398,762.0,138.0,0.701,197.0,75.0,75.0,NBA,2600.0,61.0,180.0,SF,826.0,2010-11,120.0,NOH,118.0,408.0,0.451,Trevor Ariza
139.0,0.44,316.0,29.0,0.333,87.0,26.0,135.0,25.0,174.0,168.0,0.417,403.0,79.0,0.775,102.0,41.0,41.0,NBA,1350.0,41.0,73.0,SF,444.0,2011-12,69.0,NOH,76.0,215.0,0.453,Trevor Ariza
112.0,0.463,242.0,76.0,0.364,209.0,27.0,113.0,20.0,222.0,188.0,0.417,451.0,78.0,0.821,95.0,56.0,15.0,NBA,1471.0,44.0,72.0,SF,530.0,2012-13,72.0,WAS,84.0,266.0,0.501,Trevor Ariza
209.0,0.509,411.0,180.0,0.407,442.0,28.0,191.0,20.0,376.0,389.0,0.456,853.0,149.0,0.772,193.0,77.0,77.0,NBA,2723.0,99.0,179.0,SF,1107.0,2013-14,126.0,WAS,132.0,475.0,0.562,Trevor Ariza
172.0,0.485,355.0,194.0,0.35,555.0,29.0,209.0,17.0,382.0,366.0,0.402,910.0,122.0,0.853,143.0,82.0,82.0,NBA,2930.0,77.0,186.0,SF,1048.0,2014-15,152.0,HOU,141.0,459.0,0.509,Trevor Ariza
172.0,0.478,360.0,185.0,0.371,499.0,30.0,188.0,26.0,299.0,357.0,0.416,859.0,126.0,0.783,161.0,81.0,81.0,NBA,2859.0,67.0,177.0,SF,1025.0,2015-16,160.0,HOU,113.0,366.0,0.523,Trevor Ariza
135.0,0.556,243.0,191.0,0.344,555.0,31.0,175.0,20.0,404.0,326.0,0.409,798.0,93.0,0.738,126.0,80.0,80.0,NBA,2773.0,54.0,133.0,SF,936.0,2016-17,147.0,HOU,73.0,458.0,0.528,Trevor Ariza
98.0,0.519,189.0,170.0,0.368,462.0,32.0,105.0,13.0,261.0,268.0,0.412,651.0,76.0,0.854,89.0,67.0,67.0,NBA,2269.0,33.0,132.0,SF,782.0,2017-18,98.0,HOU,52.0,294.0,0.542,Trevor Ariza
149.0,0.493,302.0,145.0,0.334,434.0,33.0,252.0,21.0,321.0,294.0,0.399,736.0,130.0,0.793,164.0,69.0,69.0,NBA,2349.0,50.0,130.0,SF,863.0,2018-19,91.0,TOT,106.0,371.0,0.498,Trevor Ariza
36.0,0.409,88.0,50.0,0.36,139.0,33.0,87.0,8.0,129.0,86.0,0.379,227.0,36.0,0.837,43.0,26.0,26.0,NBA,884.0,16.0,44.0,SF,258.0,2018-19,38.0,PHO,39.0,145.0,0.489,Trevor Ariza
113.0,0.528,214.0,95.0,0.322,295.0,33.0,165.0,13.0,192.0,208.0,0.409,509.0,94.0,0.777,121.0,43.0,43.0,NBA,1465.0,34.0,86.0,SF,605.0,2018-19,53.0,WAS,67.0,226.0,0.502,Trevor Ariza
65.0,0.556,117.0,77.0,0.372,207.0,34.0,91.0,15.0,212.0,142.0,0.438,324.0,62.0,0.838,74.0,53.0,21.0,NBA,1493.0,34.0,111.0,SF,423.0,2019-20,69.0,TOT,56.0,246.0,0.557,Trevor Ariza
21.0,0.488,43.0,43.0,0.352,122.0,34.0,50.0,7.0,125.0,64.0,0.388,165.0,21.0,0.778,27.0,32.0,0.0,NBA,791.0,21.0,63.0,SF,192.0,2019-20,35.0,SAC,28.0,146.0,0.518,Trevor Ariza
44.0,0.595,74.0,34.0,0.4,85.0,34.0,41.0,8.0,87.0,78.0,0.491,159.0,41.0,0.872,47.0,21.0,21.0,NBA,702.0,13.0,48.0,SF,231.0,2019-20,34.0,POR,28.0,100.0,0.597,Trevor Ariza
49.0,0.5,98.0,50.0,0.35,143.0,35.0,55.0,18.0,117.0,99.0,0.411,241.0,34.0,0.773,44.0,30.0,27.0,NBA,841.0,27.0,55.0,SF,282.0,2020-21,31.0,MIA,21.0,144.0,0.515,Trevor Ariza
13.0,0.52,25.0,20.0,0.27,74.0,36.0,27.0,6.0,72.0,33.0,0.333,99.0,10.0,0.556,18.0,24.0,11.0,NBA,462.0,10.0,20.0,SF,96.0,2021-22,13.0,LAL,11.0,82.0,0.434,Trevor Ariza
68.0,0.544,125.0,0.0,0.0,0.0,22.0,10.0,26.0,91.0,68.0,0.544,125.0,40.0,0.597,67.0,56.0,5.0,NBA,634.0,58.0,79.0,C,176.0,2006-07,12.0,NOK,35.0,149.0,0.544,Hilton Armstrong
