# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
30.0,0.0,0.404,0.076,0.073,0.681,0.13,0.319,0.356,0.078,0.614,0.344,0.29,0.623,0.507,0.382,0.957,0.341,0.438,20.0,2.0,11.7,0.454,78.0,NBA,1341.0,SF,2016-17,BOS,Jaylen Brown
54.0,0.0,0.356,0.055,0.071,0.619,0.136,0.381,0.376,0.077,0.622,0.409,0.368,0.536,0.507,0.321,0.967,0.395,0.426,21.0,2.0,12.4,0.465,70.0,NBA,2152.0,SG,2017-18,BOS,Jaylen Brown
43.0,0.0,0.314,0.119,0.048,0.652,0.17,0.348,0.246,0.061,0.659,0.436,0.368,0.571,0.529,0.4,0.968,0.344,0.368,22.0,0.0,12.8,0.465,74.0,NBA,1913.0,SG,2018-19,BOS,Jaylen Brown
38.0,0.0,0.269,0.09,0.065,0.619,0.194,0.381,0.269,0.051,0.703,0.488,0.362,0.477,0.543,0.407,0.884,0.382,0.484,23.0,2.0,13.6,0.481,57.0,NBA,1934.0,SG,2019-20,BOS,Jaylen Brown
23.0,0.0,0.195,0.11,0.086,0.63,0.239,0.37,0.158,0.024,0.7,0.484,0.49,0.453,0.536,0.442,0.798,0.397,0.4,24.0,2.0,14.3,0.484,58.0,NBA,1999.0,SG,2020-21,BOS,Jaylen Brown
31.0,0.0,0.2,0.094,0.091,0.619,0.234,0.381,0.185,0.034,0.765,0.474,0.441,0.471,0.544,0.425,0.759,0.358,0.337,25.0,2.0,14.5,0.473,66.0,NBA,2220.0,SF,2021-22,BOS,Jaylen Brown
64.0,0.0,0.245,0.104,0.095,0.648,0.204,0.352,0.125,0.053,0.737,0.542,0.412,0.477,0.576,0.475,0.687,0.335,0.279,26.0,1.0,13.9,0.491,67.0,NBA,2405.0,SF,2022-23,BOS,Jaylen Brown
38.0,0.0,0.578,0.04,0.01,0.814,0.186,0.186,0.405,0.226,0.713,0.625,0.0,0.694,0.605,0.297,1.0,0.135,0.067,21.0,0.0,7.0,0.518,56.0,NBA,713.0,C,2019-20,ATL,Bruno Fernando
6.0,0.0,0.659,0.068,0.045,0.955,0.182,0.045,0.5,0.205,0.586,0.333,0.0,0.833,0.429,0.0,0.0,0.0,0.0,22.0,0.0,4.5,0.409,33.0,NBA,226.0,C,2020-21,ATL,Bruno Fernando
17.0,0.0,0.618,0.036,0.018,0.964,0.291,0.036,0.5,0.309,0.676,0.5,1.0,0.714,0.66,0.625,1.0,0.5,0.0,23.0,0.0,4.0,0.655,30.0,NBA,152.0,C,2021-22,TOT,Bruno Fernando
2.0,0.0,0.643,0.143,0.071,0.929,0.071,0.071,0.0,0.143,0.444,0.5,1.0,0.5,0.462,0.0,1.0,1.0,0.0,23.0,0.0,6.2,0.5,20.0,NBA,58.0,C,2021-22,BOS,Bruno Fernando
15.0,0.0,0.61,0.0,0.0,0.976,0.366,0.024,1.0,0.366,0.76,0.0,0.0,0.759,0.725,0.667,0.0,0.0,0.0,23.0,0.0,3.2,0.707,10.0,NBA,94.0,C,2021-22,HOU,Bruno Fernando
29.0,0.0,0.518,0.018,0.018,0.964,0.411,0.036,0.5,0.304,0.672,0.0,0.5,0.695,0.546,0.413,0.0,0.0,0.0,24.0,0.0,4.2,0.527,39.0,NBA,405.0,C,2022-23,TOT,Bruno Fernando
27.0,0.0,0.538,0.011,0.022,0.989,0.419,0.011,1.0,0.344,0.68,0.0,0.5,0.688,0.522,0.333,0.0,0.0,0.0,24.0,0.0,3.7,0.516,31.0,NBA,364.0,C,2022-23,HOU,Bruno Fernando
2.0,0.0,0.421,0.053,0.0,0.842,0.368,0.158,0.333,0.105,0.625,0.0,0.0,0.727,0.688,0.857,0.0,0.0,0.0,24.0,0.0,7.0,0.579,8.0,NBA,41.0,C,2022-23,ATL,Bruno Fernando
