PLAYER,BIRTH_DATE
Andris Biedriņš,1986-04-02
Trey Burke,1992-11-12
Alec Burks,1991-07-20
Ian Clark,1991-03-07
Jeremy Evans,1987-10-24
Derrick Favors,1991-07-15
Enes Freedom,1992-05-20
Diante Garrett,1988-11-03
Rudy Gobert,1992-06-26
Mike Harris,1983-06-15
Gordon Hayward,1990-03-23
Richard Jefferson,1980-06-21
John Lucas III,1982-11-21
Brandon Rush,1985-07-07
Malcolm Thomas,1988-11-08
Jamaal Tinsley,1978-02-28
Marvin Williams,1986-06-19
