PLAYER,BIRTH_DATE
Hilton Armstrong,1984-11-11
Harrison Barnes,1992-05-30
Kent Bazemore,1989-07-01
Steve Blake,1980-02-26
Andrew Bogut,1984-11-28
MarShon Brooks,1989-01-26
Jordan Crawford,1988-10-23
Stephen Curry,1988-03-14
Dewayne Dedmon,1989-08-12
Toney Douglas,1986-03-16
Draymond Green,1990-03-04
Andre Iguodala,1984-01-28
Ognjen Kuzmić,1990-05-16
David Lee,1983-04-29
Nemanja Nedović,1991-06-16
Jermaine O'Neal,1978-10-13
Marreese Speights,1987-08-04
Klay Thompson,1990-02-08
