PLAYER,BIRTH_DATE
J.J. Barea,1984-06-26
Corey Brewer,1986-03-05
Chase Budinger,1988-05-22
Dante Cunningham,1987-04-22
Gorgui Dieng,1990-01-18
Robbie Hummel,1989-03-08
Othyus Jeffers,1985-08-05
Kevin Love,1988-09-07
Kevin Martin,1983-02-01
Luc Mbah a Moute,1986-09-09
Shabazz Muhammad,1992-11-13
Nikola Peković,1986-01-03
A.J. Price,1986-10-07
Ricky Rubio,1990-10-21
Alexey Shved,1988-12-16
Ronny Turiaf,1983-01-13
Derrick Williams,1991-05-25
