SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2021-22,25.0,OKC,NBA,SG,2.0,11.0,0.25,0.461,0.0,0.533,0.25,0.354,0.375,0.532,0.0,0.775,0.375,0.566,0.0,0.248,1.0,0.399,54.0,0.0,71.0,71.0,0.0,66.0,0.0,250.0,-1.3,-1.5,Rob Edwards
2021-22,19.0,OKC,NBA,SF,54.0,1700.0,0.419,0.461,0.492,0.533,0.263,0.354,0.461,0.532,0.709,0.775,0.478,0.566,0.118,0.248,0.318,0.399,91.0,92.0,74.0,87.0,92.0,84.0,48.0,80.0,-94.5,-123.8,Josh Giddey
2022-23,20.0,OKC,NBA,PF,76.0,2367.0,0.482,0.475,0.524,0.548,0.325,0.361,0.516,0.545,0.731,0.782,0.533,0.581,0.13,0.266,0.209,0.387,101.0,96.0,90.0,95.0,94.0,92.0,49.0,54.0,-65.2,-113.9,Josh Giddey
2021-22,23.0,TOT,NBA,SF,13.0,214.0,0.463,0.461,0.512,0.533,0.385,0.354,0.537,0.532,0.467,0.775,0.536,0.566,0.448,0.248,0.388,0.399,100.0,96.0,109.0,101.0,60.0,95.0,180.0,97.0,0.8,-4.8,Georgios Kalaitzakis
2021-22,23.0,MIL,NBA,SF,9.0,48.0,0.455,0.461,0.429,0.533,0.5,0.354,0.545,0.532,0.444,0.775,0.535,0.566,0.818,0.248,0.364,0.399,99.0,80.0,141.0,103.0,57.0,94.0,330.0,91.0,0.3,-0.9,Georgios Kalaitzakis
2021-22,23.0,OKC,NBA,SF,4.0,166.0,0.464,0.461,0.529,0.533,0.364,0.354,0.536,0.532,0.476,0.775,0.536,0.566,0.375,0.248,0.393,0.399,101.0,99.0,103.0,101.0,61.0,95.0,151.0,98.0,0.5,-3.9,Georgios Kalaitzakis
2021-22,21.0,OKC,NBA,SG,30.0,690.0,0.407,0.461,0.522,0.533,0.327,0.354,0.503,0.532,0.864,0.775,0.529,0.566,0.132,0.248,0.587,0.399,88.0,98.0,92.0,95.0,111.0,93.0,53.0,147.0,-9.6,-13.0,Vit Krejci
2022-23,22.0,ATL,NBA,PG,29.0,165.0,0.405,0.475,0.625,0.548,0.238,0.361,0.473,0.545,0.5,0.782,0.475,0.581,0.054,0.266,0.568,0.387,85.0,114.0,66.0,87.0,64.0,82.0,20.0,146.0,-5.3,-8.0,Vit Krejci
2021-22,20.0,OKC,NBA,PG,60.0,1367.0,0.393,0.461,0.421,0.533,0.36,0.354,0.476,0.532,0.793,0.775,0.501,0.566,0.139,0.248,0.463,0.399,85.0,79.0,102.0,90.0,102.0,88.0,56.0,116.0,-65.3,-81.5,Tre Mann
2022-23,21.0,OKC,NBA,PG,67.0,1183.0,0.393,0.475,0.475,0.548,0.315,0.361,0.474,0.545,0.764,0.782,0.492,0.581,0.11,0.266,0.513,0.387,83.0,87.0,87.0,87.0,98.0,85.0,41.0,132.0,-71.3,-93.6,Tre Mann
