SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2014-15,21.0,SAS,NBA,SF,33.0,8.0,358.0,4.4,12.7,0.348,0.4,1.6,0.273,4.0,11.2,0.359,1.3,2.0,0.643,0.7,9.6,10.3,4.0,2.1,1.0,1.4,4.0,10.6,87.0,100.0,Kyle Anderson
2015-16,22.0,SAS,NBA,SF,78.0,11.0,1245.0,5.7,12.1,0.468,0.5,1.5,0.324,5.2,10.6,0.488,2.5,3.4,0.747,1.0,9.0,10.0,5.1,2.5,1.2,2.4,4.0,14.4,104.0,97.0,Kyle Anderson
2016-17,23.0,SAS,NBA,SF,72.0,14.0,1020.0,4.6,10.4,0.445,0.7,2.0,0.375,3.9,8.4,0.462,2.2,2.8,0.789,1.6,8.7,10.4,4.5,2.5,1.3,1.9,3.1,12.3,109.0,101.0,Kyle Anderson
2017-18,24.0,SAS,NBA,SF,74.0,67.0,1978.0,5.9,11.2,0.527,0.5,1.5,0.333,5.4,9.7,0.556,2.7,3.7,0.712,2.1,8.0,10.1,5.2,2.9,1.5,2.4,2.9,14.9,114.0,101.0,Kyle Anderson
2018-19,25.0,MEM,NBA,SF,43.0,40.0,1281.0,5.8,10.7,0.543,0.3,1.3,0.265,5.5,9.4,0.583,1.4,2.5,0.578,1.9,7.9,9.7,5.0,2.1,1.4,2.3,4.3,13.4,110.0,107.0,Kyle Anderson
2019-20,26.0,MEM,NBA,SF,67.0,28.0,1330.0,5.5,11.6,0.474,0.8,3.0,0.282,4.7,8.6,0.541,1.8,2.7,0.667,2.0,8.0,10.0,5.7,1.9,1.3,2.3,3.9,13.7,109.0,109.0,Kyle Anderson
2020-21,27.0,MEM,NBA,PF,69.0,69.0,1887.0,7.8,16.7,0.468,2.4,6.6,0.36,5.4,10.1,0.539,3.6,4.7,0.783,1.3,8.7,10.0,6.3,2.1,1.4,2.2,3.0,21.6,118.0,109.0,Kyle Anderson
2021-22,28.0,MEM,NBA,PF,69.0,11.0,1484.0,6.7,15.1,0.446,1.2,3.5,0.33,5.6,11.6,0.481,2.2,3.4,0.638,2.2,9.6,11.9,5.9,2.5,1.5,2.3,3.5,16.8,110.0,106.0,Kyle Anderson
2022-23,29.0,MIN,NBA,PF,69.0,46.0,1957.0,6.1,12.0,0.509,1.0,2.5,0.41,5.1,9.5,0.536,2.4,3.3,0.735,1.6,7.3,8.9,8.1,1.9,1.5,2.5,3.5,15.7,120.0,112.0,Kyle Anderson
2010-11,20.0,BOS,NBA,PG,31.0,0.0,162.0,7.5,22.0,0.343,0.0,1.6,0.0,7.5,20.3,0.371,2.0,3.9,0.5,1.3,4.3,5.6,3.9,3.0,0.0,5.2,6.6,17.0,68.0,101.0,Avery Bradley
2011-12,21.0,BOS,NBA,PG,64.0,28.0,1368.0,7.8,15.6,0.498,0.9,2.1,0.407,6.9,13.5,0.511,2.4,3.0,0.795,1.3,3.1,4.5,3.4,1.7,0.5,2.9,4.2,18.8,100.0,102.0,Avery Bradley
2012-13,22.0,BOS,NBA,PG,50.0,50.0,1435.0,7.0,17.4,0.402,1.5,4.6,0.317,5.5,12.8,0.432,1.3,1.8,0.755,1.1,3.0,4.0,3.8,2.3,0.7,2.6,4.7,16.8,90.0,105.0,Avery Bradley
