SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2012-13,22.0,TOR,NBA,PF,29.0,342.0,0.56,0.45299999999999996,0.562,0.483,0.5,0.359,0.5670000000000001,0.496,0.816,0.753,0.632,0.535,0.507,0.27,0.027000000000000003,0.243,124.0,116.0,139.0,114.0,108.0,118.0,187.0,11.0,10.5,17.9,Quincy Acy
2013-14,23.0,TOT,NBA,SF,63.0,847.0,0.46799999999999997,0.45399999999999996,0.49200000000000005,0.488,0.267,0.36,0.48200000000000004,0.501,0.66,0.7559999999999999,0.52,0.541,0.376,0.284,0.106,0.259,103.0,101.0,74.0,96.0,87.0,96.0,132.0,41.0,-5.3,-6.8,Quincy Acy
2013-14,23.0,TOR,NBA,SF,7.0,61.0,0.429,0.45399999999999996,0.444,0.488,0.4,0.36,0.5,0.501,0.625,0.7559999999999999,0.542,0.541,0.5710000000000001,0.284,0.35700000000000004,0.259,94.0,91.0,111.0,100.0,83.0,100.0,201.0,138.0,0.0,0.0,Quincy Acy
2013-14,23.0,SAC,NBA,SF,56.0,786.0,0.47200000000000003,0.45399999999999996,0.496,0.488,0.2,0.36,0.48,0.501,0.667,0.7559999999999999,0.518,0.541,0.354,0.284,0.079,0.259,104.0,102.0,56.0,96.0,88.0,96.0,125.0,30.0,-5.3,-6.8,Quincy Acy
2014-15,24.0,NYK,NBA,PF,68.0,1287.0,0.45899999999999996,0.449,0.494,0.485,0.3,0.35,0.486,0.496,0.784,0.75,0.5329999999999999,0.534,0.293,0.273,0.18100000000000002,0.268,102.0,102.0,86.0,98.0,104.0,100.0,107.0,68.0,-6.3,-1.2,Quincy Acy
2015-16,25.0,SAC,NBA,PF,59.0,876.0,0.556,0.452,0.606,0.491,0.38799999999999996,0.354,0.6,0.502,0.735,0.757,0.629,0.541,0.318,0.276,0.22899999999999998,0.285,123.0,123.0,110.0,119.0,97.0,116.0,115.0,80.0,41.9,43.0,Quincy Acy
2016-17,26.0,TOT,NBA,PF,38.0,558.0,0.41200000000000003,0.457,0.413,0.503,0.41100000000000003,0.358,0.521,0.514,0.75,0.772,0.565,0.552,0.353,0.271,0.529,0.316,90.0,82.0,115.0,101.0,97.0,102.0,130.0,167.0,2.3,5.0,Quincy Acy
2016-17,26.0,DAL,NBA,PF,6.0,48.0,0.294,0.457,0.4,0.503,0.14300000000000002,0.358,0.324,0.514,0.667,0.772,0.355,0.552,0.17600000000000002,0.271,0.41200000000000003,0.316,64.0,79.0,40.0,63.0,86.0,64.0,65.0,130.0,-6.5,-7.2,Quincy Acy
2016-17,26.0,BRK,NBA,PF,32.0,510.0,0.425,0.457,0.414,0.503,0.434,0.358,0.542,0.514,0.754,0.772,0.5870000000000001,0.552,0.373,0.271,0.542,0.316,93.0,82.0,121.0,106.0,98.0,106.0,138.0,172.0,8.8,12.3,Quincy Acy
2017-18,27.0,BRK,NBA,PF,70.0,1359.0,0.35600000000000004,0.46,0.384,0.51,0.349,0.36200000000000004,0.496,0.521,0.8170000000000001,0.767,0.525,0.556,0.16399999999999998,0.252,0.8,0.337,77.0,75.0,97.0,95.0,106.0,94.0,65.0,237.0,-18.5,-24.4,Quincy Acy
2018-19,28.0,PHO,NBA,PF,10.0,123.0,0.222,0.461,0.667,0.52,0.133,0.355,0.278,0.524,0.7,0.7659999999999999,0.379,0.56,0.556,0.259,0.833,0.359,48.0,128.0,38.0,53.0,91.0,68.0,215.0,232.0,-8.9,-8.1,Quincy Acy
2008-09,20.0,NJN,NBA,PF,66.0,1312.0,0.39299999999999996,0.45899999999999996,0.41700000000000004,0.485,0.365,0.36700000000000005,0.478,0.5,0.845,0.7709999999999999,0.532,0.544,0.285,0.306,0.46399999999999997,0.22399999999999998,86.0,86.0,100.0,96.0,110.0,98.0,93.0,207.0,-17.8,-11.7,Ryan Anderson
2009-10,21.0,ORL,NBA,PF,63.0,911.0,0.436,0.461,0.514,0.49200000000000005,0.37,0.355,0.536,0.501,0.866,0.759,0.574,0.5429999999999999,0.21100000000000002,0.3,0.544,0.222,94.0,105.0,104.0,107.0,114.0,106.0,70.0,245.0,27.4,26.5,Ryan Anderson
2010-11,22.0,ORL,NBA,PF,64.0,1424.0,0.43,0.45899999999999996,0.5,0.48700000000000004,0.39299999999999996,0.358,0.5579999999999999,0.498,0.812,0.763,0.591,0.541,0.223,0.3,0.65,0.222,94.0,103.0,110.0,112.0,106.0,109.0,74.0,293.0,62.7,56.8,Ryan Anderson
2011-12,23.0,ORL,NBA,PF,61.0,1964.0,0.439,0.44799999999999995,0.496,0.47700000000000004,0.39299999999999996,0.349,0.5479999999999999,0.48700000000000004,0.877,0.752,0.589,0.527,0.226,0.276,0.557,0.226,98.0,104.0,113.0,113.0,117.0,112.0,82.0,247.0,92.2,102.6,Ryan Anderson
2012-13,24.0,NOH,NBA,PF,81.0,2503.0,0.423,0.45299999999999996,0.46399999999999997,0.483,0.382,0.359,0.519,0.496,0.8440000000000001,0.753,0.5479999999999999,0.535,0.161,0.27,0.5,0.243,93.0,96.0,107.0,105.0,112.0,103.0,60.0,205.0,50.0,32.1,Ryan Anderson
2013-14,25.0,NOP,NBA,PF,22.0,795.0,0.43799999999999994,0.45399999999999996,0.46299999999999997,0.488,0.409,0.36,0.532,0.501,0.9520000000000001,0.7559999999999999,0.5720000000000001,0.541,0.175,0.284,0.46299999999999997,0.259,96.0,95.0,114.0,106.0,126.0,106.0,62.0,179.0,22.2,23.6,Ryan Anderson
2014-15,26.0,NOP,NBA,PF,61.0,1675.0,0.39899999999999997,0.449,0.457,0.485,0.34,0.35,0.483,0.496,0.8540000000000001,0.75,0.524,0.534,0.207,0.273,0.49200000000000005,0.268,89.0,94.0,97.0,97.0,114.0,98.0,76.0,184.0,-19.0,-16.8,Ryan Anderson
2015-16,27.0,NOP,NBA,PF,66.0,2008.0,0.42700000000000005,0.452,0.466,0.491,0.366,0.354,0.498,0.502,0.873,0.757,0.546,0.541,0.245,0.276,0.385,0.285,95.0,95.0,103.0,99.0,115.0,101.0,89.0,135.0,-8.6,9.8,Ryan Anderson
