# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
1.0,0.0,0.083,0.0,0.167,0.25,0.0,0.75,0.111,0.083,1.0,0.0,0.0,0.0,0.333,0.0,0.5,0.222,0.0,22.0,0.0,22.3,0.25,15.0,NBA,47.0,SG,2020-21,PHO,Ty-Shon Alexander
135.0,0.0,0.478,0.154,0.146,0.995,0.217,0.005,0.25,0.163,0.733,0.41,0.346,0.711,0.588,0.556,0.0,0.0,0.0,20.0,0.0,6.7,0.585,71.0,NBA,2183.0,C,2018-19,PHO,Deandre Ayton
83.0,0.0,0.461,0.188,0.1,0.977,0.227,0.023,0.154,0.164,0.725,0.393,0.386,0.746,0.553,0.411,1.0,0.231,0.5,21.0,0.0,6.7,0.546,38.0,NBA,1236.0,C,2019-20,PHO,Deandre Ayton
109.0,0.0,0.53,0.137,0.045,0.971,0.259,0.029,0.0,0.166,0.766,0.479,0.323,0.714,0.639,0.517,1.0,0.2,0.0,22.0,0.0,5.5,0.626,69.0,NBA,2115.0,C,2020-21,PHO,Deandre Ayton
95.0,0.0,0.333,0.184,0.059,0.973,0.397,0.027,0.0,0.145,0.793,0.555,0.415,0.809,0.642,0.588,1.0,0.368,0.0,23.0,0.0,7.0,0.634,58.0,NBA,1713.0,C,2021-22,PHO,Deandre Ayton
110.0,0.0,0.313,0.223,0.085,0.973,0.352,0.027,0.0,0.131,0.806,0.455,0.467,0.792,0.597,0.532,0.857,0.292,0.0,24.0,0.0,7.7,0.589,67.0,NBA,2035.0,C,2022-23,PHO,Deandre Ayton
9.0,0.0,0.212,0.106,0.219,0.667,0.129,0.333,0.194,0.012,0.641,0.37,0.368,0.455,0.464,0.411,0.788,0.343,0.375,19.0,1.0,14.6,0.423,76.0,NBA,2108.0,SG,2015-16,PHO,Devin Booker
28.0,0.0,0.202,0.156,0.229,0.717,0.129,0.283,0.133,0.021,0.578,0.381,0.381,0.333,0.447,0.443,0.762,0.363,0.389,20.0,2.0,14.8,0.423,78.0,NBA,2730.0,SG,2016-17,PHO,Devin Booker
13.0,0.0,0.18,0.176,0.137,0.636,0.143,0.364,0.112,0.013,0.611,0.4,0.451,0.338,0.46,0.351,0.612,0.383,0.419,21.0,4.0,15.1,0.432,54.0,NBA,1865.0,SG,2017-18,PHO,Devin Booker
14.0,1.0,0.229,0.19,0.116,0.67,0.135,0.33,0.07,0.015,0.659,0.496,0.438,0.295,0.536,0.471,0.578,0.326,0.345,22.0,6.0,14.6,0.467,64.0,NBA,2242.0,SG,2018-19,PHO,Devin Booker
22.0,0.0,0.228,0.213,0.112,0.69,0.136,0.31,0.09,0.017,0.72,0.487,0.424,0.416,0.549,0.463,0.61,0.354,0.361,23.0,0.0,14.1,0.489,70.0,NBA,2512.0,SG,2019-20,PHO,Devin Booker
