SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
1995-96,25.0,CLE,NBA,PF,28.0,3.0,357.0,4.7,11.4,0.414,0.0,0.0,0.0,4.7,11.4,0.414,3.1,5.4,0.576,2.1,6.4,8.5,1.5,1.0,1.8,5.6,8.0,12.6,74.0,108.0,John Amaechi
1999-00,29.0,ORL,NBA,C,80.0,53.0,1684.0,9.0,20.5,0.437,0.0,0.2,0.167,8.9,20.3,0.439,6.5,8.5,0.766,1.8,6.0,7.8,2.8,1.0,1.1,4.1,4.7,24.5,98.0,104.0,John Amaechi
2000-01,30.0,ORL,NBA,C,82.0,36.0,1710.0,7.1,17.8,0.4,0.0,0.2,0.0,7.1,17.6,0.405,5.3,8.4,0.631,2.3,5.8,8.1,2.2,0.8,0.9,3.7,5.3,19.6,89.0,105.0,John Amaechi
2001-02,31.0,UTA,NBA,PF,54.0,0.0,586.0,4.9,15.1,0.325,0.0,0.0,0.0,4.9,15.1,0.325,6.1,9.5,0.638,4.7,5.2,9.9,2.6,0.6,0.9,5.0,5.8,15.9,83.0,109.0,John Amaechi
2002-03,32.0,UTA,NBA,C,50.0,1.0,474.0,4.2,13.4,0.314,0.0,0.0,0.0,4.2,13.4,0.314,2.8,5.9,0.481,2.9,5.8,8.7,2.4,1.6,0.8,3.9,5.7,11.2,73.0,105.0,John Amaechi
2001-02,23.0,UTA,NBA,C,70.0,68.0,1440.0,5.8,12.7,0.461,0.0,0.0,0.0,5.8,12.6,0.462,4.9,6.7,0.74,5.1,5.8,10.9,2.1,1.1,0.8,2.1,8.6,16.6,113.0,107.0,Jarron Collins
2002-03,24.0,UTA,NBA,C,22.0,7.0,421.0,4.9,11.0,0.442,0.0,0.1,0.0,4.9,10.9,0.447,5.6,7.9,0.71,4.1,3.6,7.7,1.8,0.6,0.8,2.4,8.9,15.3,108.0,108.0,Jarron Collins
2003-04,25.0,UTA,NBA,C,81.0,31.0,1732.0,4.7,9.4,0.498,0.0,0.0,0.0,4.7,9.4,0.5,6.0,8.4,0.718,3.7,6.4,10.1,2.5,0.8,0.6,2.5,8.2,15.4,115.0,106.0,Jarron Collins
2004-05,26.0,UTA,NBA,C,50.0,38.0,961.0,3.7,8.9,0.414,0.0,0.1,0.0,3.7,8.8,0.417,4.7,6.7,0.697,3.2,6.0,9.3,3.4,0.6,0.3,1.9,8.3,12.0,109.0,112.0,Jarron Collins
2005-06,27.0,UTA,NBA,C,79.0,41.0,1730.0,4.1,8.8,0.461,0.0,0.0,0.0,4.1,8.8,0.461,5.0,6.9,0.717,4.2,6.3,10.5,3.1,1.1,0.9,1.9,8.0,13.1,117.0,108.0,Jarron Collins
2006-07,28.0,UTA,NBA,C,82.0,9.0,913.0,4.3,9.8,0.441,0.0,0.0,0.0,4.3,9.8,0.441,3.1,4.8,0.651,4.1,5.7,9.8,3.4,0.7,0.5,2.1,8.4,11.7,107.0,110.0,Jarron Collins
2007-08,29.0,UTA,NBA,C,70.0,9.0,702.0,2.6,6.0,0.439,0.0,0.1,0.0,2.6,5.9,0.444,3.4,5.4,0.622,2.9,5.6,8.5,2.7,0.7,0.4,1.6,7.8,8.7,111.0,110.0,Jarron Collins
2008-09,30.0,UTA,NBA,C,26.0,3.0,201.0,4.1,9.0,0.457,0.0,0.0,0.0,4.1,9.0,0.457,2.1,2.8,0.727,5.1,4.4,9.5,1.8,0.5,0.3,2.3,9.0,10.3,105.0,112.0,Jarron Collins
2009-10,31.0,PHO,NBA,C,34.0,10.0,261.0,2.3,6.0,0.387,0.0,0.0,0.0,2.3,6.0,0.387,1.9,4.8,0.4,4.2,7.7,12.0,1.2,0.4,0.6,1.9,8.1,6.6,93.0,112.0,Jarron Collins
2010-11,32.0,TOT,NBA,C,28.0,0.0,181.0,1.7,6.0,0.286,0.0,0.0,0.0,1.7,6.0,0.286,2.0,2.9,0.7,4.0,2.9,6.9,0.6,1.2,0.3,2.0,8.3,5.5,85.0,113.0,Jarron Collins
2010-11,32.0,LAC,NBA,C,23.0,0.0,157.0,1.6,4.9,0.333,0.0,0.0,0.0,1.6,4.9,0.333,2.3,3.3,0.7,2.3,3.3,5.6,0.3,1.3,0.3,1.6,7.9,5.6,89.0,112.0,Jarron Collins
2010-11,32.0,POR,NBA,C,5.0,0.0,24.0,2.3,13.6,0.167,0.0,0.0,0.0,2.3,13.6,0.167,0.0,0.0,0.0,15.9,0.0,15.9,2.3,0.0,0.0,4.5,11.4,4.5,77.0,116.0,Jarron Collins
1992-93,23.0,UTA,NBA,PG,40.0,0.0,243.0,7.6,14.7,0.514,0.4,2.9,0.143,7.2,11.9,0.603,5.3,7.8,0.684,0.8,2.7,3.5,11.3,2.3,0.0,6.1,5.9,20.9,102.0,110.0,John Crotty
1993-94,24.0,UTA,NBA,PG,45.0,0.0,313.0,7.4,16.3,0.455,1.8,4.0,0.458,5.6,12.3,0.453,5.1,5.9,0.861,1.8,3.3,5.1,12.7,2.5,0.2,4.4,5.9,21.7,115.0,106.0,John Crotty
1994-95,25.0,UTA,NBA,PG,80.0,0.0,1019.0,4.7,11.7,0.403,0.6,1.8,0.306,4.2,9.9,0.421,5.0,6.2,0.81,1.4,3.6,4.9,10.4,2.0,0.3,3.6,5.3,15.0,109.0,108.0,John Crotty
1995-96,26.0,CLE,NBA,PG,58.0,4.0,617.0,4.8,10.8,0.447,0.8,2.6,0.296,4.1,8.2,0.494,5.9,6.8,0.861,1.9,3.2,5.1,9.6,2.1,0.6,4.8,5.7,16.3,110.0,109.0,John Crotty
1996-97,27.0,MIA,NBA,PG,48.0,0.0,659.0,6.5,12.7,0.513,1.7,4.0,0.408,4.9,8.7,0.562,4.5,5.3,0.844,1.2,2.6,3.9,8.4,1.5,0.0,3.5,6.5,19.1,122.0,105.0,John Crotty
1997-98,28.0,POR,NBA,PG,26.0,2.0,379.0,4.1,12.7,0.322,0.8,2.8,0.3,3.2,9.8,0.329,4.5,4.8,0.941,0.6,3.9,4.5,8.9,1.4,0.1,5.9,3.9,13.5,86.0,106.0,John Crotty
1998-99,29.0,TOT,NBA,PG,27.0,0.0,382.0,7.2,17.4,0.411,2.0,5.0,0.389,5.2,12.3,0.42,6.0,7.0,0.86,1.1,3.2,4.3,8.8,1.5,0.0,4.6,4.3,22.3,107.0,109.0,John Crotty
1998-99,29.0,POR,NBA,PG,3.0,0.0,19.0,11.3,22.6,0.5,2.8,2.8,1.0,8.5,19.8,0.429,8.5,8.5,1.0,0.0,2.8,2.8,14.2,5.7,0.0,0.0,2.8,34.0,154.0,94.0,John Crotty
1998-99,29.0,SEA,NBA,PG,24.0,0.0,363.0,6.9,17.1,0.405,1.9,5.2,0.371,5.0,12.0,0.42,5.9,6.9,0.851,1.2,3.2,4.4,8.6,1.3,0.0,4.9,4.4,21.7,105.0,110.0,John Crotty
1999-00,30.0,DET,NBA,PG,69.0,0.0,937.0,5.7,13.4,0.422,1.8,4.3,0.413,3.9,9.2,0.427,4.3,5.0,0.86,0.9,3.1,4.0,6.9,1.4,0.3,2.9,5.6,17.4,111.0,109.0,John Crotty
2000-01,31.0,UTA,NBA,PG,31.0,0.0,264.0,4.5,13.2,0.338,0.8,1.4,0.571,3.6,11.7,0.31,3.4,3.8,0.895,2.6,3.0,5.7,6.9,1.2,0.0,3.8,6.5,13.2,94.0,107.0,John Crotty
2001-02,32.0,UTA,NBA,PG,41.0,0.0,802.0,6.5,13.8,0.471,2.1,4.6,0.449,4.4,9.2,0.482,3.8,4.4,0.864,1.1,3.9,5.0,9.4,1.3,0.1,3.4,5.1,18.8,117.0,109.0,John Crotty
2002-03,33.0,DEN,NBA,PG,12.0,0.0,180.0,4.1,12.0,0.341,1.2,3.8,0.308,2.9,8.2,0.357,2.6,4.4,0.6,0.3,4.1,4.4,8.5,0.9,0.0,2.6,4.7,12.0,95.0,106.0,John Crotty
