SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
1995-96,25.0,CLE,NBA,PF,28.0,357.0,0.414,0.462,0.414,0.486,0.0,0.367,0.414,0.499,0.576,0.74,0.456,0.542,0.471,0.329,0.0,0.2,90.0,85.0,0.0,83.0,78.0,84.0,143.0,0.0,-11.8,-14.6,John Amaechi
1999-00,29.0,ORL,NBA,C,80.0,1684.0,0.437,0.449,0.439,0.468,0.167,0.353,0.438,0.478,0.766,0.75,0.505,0.523,0.416,0.308,0.009,0.167,97.0,94.0,47.0,92.0,102.0,97.0,135.0,5.0,-56.4,-29.8,John Amaechi
2000-01,30.0,ORL,NBA,C,82.0,1710.0,0.4,0.443,0.405,0.461,0.0,0.354,0.4,0.473,0.631,0.748,0.455,0.518,0.471,0.309,0.012,0.17,90.0,88.0,0.0,85.0,84.0,88.0,153.0,7.0,-85.8,-90.3,John Amaechi
2001-02,31.0,UTA,NBA,PF,54.0,586.0,0.325,0.445,0.325,0.465,0.0,0.354,0.325,0.477,0.638,0.752,0.412,0.52,0.633,0.293,0.0,0.181,73.0,70.0,0.0,68.0,85.0,79.0,216.0,0.0,-50.4,-45.8,John Amaechi
2002-03,32.0,UTA,NBA,C,50.0,474.0,0.314,0.442,0.314,0.463,0.0,0.349,0.314,0.474,0.481,0.758,0.351,0.519,0.441,0.302,0.0,0.182,71.0,68.0,0.0,66.0,63.0,68.0,146.0,0.0,-37.8,-47.3,John Amaechi
2001-02,23.0,UTA,NBA,C,70.0,1440.0,0.461,0.445,0.462,0.465,0.0,0.354,0.461,0.477,0.74,0.752,0.532,0.52,0.528,0.293,0.003,0.181,104.0,99.0,0.0,97.0,98.0,102.0,180.0,2.0,-11.3,10.2,Jarron Collins
2002-03,24.0,UTA,NBA,C,22.0,421.0,0.442,0.442,0.447,0.463,0.0,0.349,0.442,0.474,0.71,0.758,0.53,0.519,0.721,0.302,0.012,0.182,100.0,97.0,0.0,93.0,94.0,102.0,238.0,6.0,-5.5,2.3,Jarron Collins
2003-04,25.0,UTA,NBA,C,81.0,1732.0,0.498,0.439,0.5,0.46,0.0,0.347,0.498,0.471,0.718,0.752,0.587,0.516,0.888,0.303,0.003,0.187,114.0,109.0,0.0,106.0,95.0,114.0,293.0,2.0,16.1,58.4,Jarron Collins
2004-05,26.0,UTA,NBA,C,50.0,961.0,0.414,0.447,0.417,0.47,0.0,0.356,0.414,0.482,0.697,0.756,0.509,0.529,0.758,0.324,0.006,0.196,93.0,89.0,0.0,86.0,92.0,96.0,234.0,3.0,-21.5,-8.7,Jarron Collins
2005-06,27.0,UTA,NBA,C,79.0,1730.0,0.461,0.454,0.461,0.478,0.0,0.358,0.461,0.49,0.717,0.745,0.551,0.536,0.782,0.333,0.0,0.202,102.0,96.0,0.0,94.0,96.0,103.0,235.0,0.0,-16.4,11.9,Jarron Collins
2006-07,28.0,UTA,NBA,C,82.0,913.0,0.441,0.458,0.441,0.485,0.0,0.358,0.441,0.496,0.651,0.752,0.494,0.541,0.488,0.327,0.0,0.213,96.0,91.0,0.0,89.0,86.0,91.0,149.0,0.0,-18.8,-19.6,Jarron Collins
2007-08,29.0,UTA,NBA,C,70.0,702.0,0.439,0.457,0.444,0.484,0.0,0.362,0.439,0.497,0.622,0.755,0.515,0.54,0.902,0.306,0.012,0.222,96.0,92.0,0.0,88.0,82.0,95.0,295.0,5.0,-9.6,-5.8,Jarron Collins
2008-09,30.0,UTA,NBA,C,26.0,201.0,0.457,0.459,0.457,0.485,0.0,0.367,0.457,0.5,0.727,0.771,0.502,0.544,0.314,0.306,0.0,0.224,100.0,94.0,0.0,91.0,94.0,92.0,103.0,0.0,-3.0,-3.4,Jarron Collins
2009-10,31.0,PHO,NBA,C,34.0,261.0,0.387,0.461,0.387,0.492,0.0,0.355,0.387,0.501,0.4,0.759,0.405,0.543,0.806,0.3,0.0,0.222,84.0,79.0,0.0,77.0,53.0,75.0,268.0,0.0,-7.0,-11.6,Jarron Collins
2010-11,32.0,TOT,NBA,C,28.0,181.0,0.286,0.459,0.286,0.487,0.0,0.358,0.286,0.498,0.7,0.763,0.374,0.541,0.476,0.3,0.0,0.222,62.0,59.0,0.0,57.0,92.0,69.0,159.0,0.0,-8.9,-8.5,Jarron Collins
2010-11,32.0,LAC,NBA,C,23.0,157.0,0.333,0.459,0.333,0.487,0.0,0.358,0.333,0.498,0.7,0.763,0.438,0.541,0.667,0.3,0.0,0.222,73.0,68.0,0.0,67.0,92.0,81.0,222.0,0.0,-5.0,-4.0,Jarron Collins
2010-11,32.0,POR,NBA,C,5.0,24.0,0.167,0.459,0.167,0.487,0.0,0.358,0.167,0.498,0.0,0.763,0.167,0.541,0.0,0.3,0.0,0.222,36.0,34.0,0.0,33.0,0.0,31.0,0.0,0.0,-4.0,-4.5,Jarron Collins
1992-93,23.0,UTA,NBA,PG,40.0,243.0,0.514,0.473,0.603,0.489,0.143,0.336,0.528,0.491,0.684,0.754,0.575,0.536,0.528,0.323,0.194,0.104,109.0,123.0,42.0,108.0,91.0,107.0,164.0,187.0,5.3,6.8,John Crotty
1993-94,24.0,UTA,NBA,PG,45.0,313.0,0.455,0.466,0.453,0.483,0.458,0.333,0.51,0.485,0.861,0.734,0.575,0.528,0.364,0.315,0.242,0.117,98.0,94.0,138.0,105.0,117.0,109.0,115.0,207.0,4.9,10.8,John Crotty
1994-95,25.0,UTA,NBA,PG,80.0,1019.0,0.403,0.466,0.421,0.491,0.306,0.359,0.426,0.5,0.81,0.737,0.519,0.543,0.524,0.332,0.156,0.188,86.0,86.0,85.0,85.0,110.0,96.0,158.0,83.0,-33.9,-13.6,John Crotty
1995-96,26.0,CLE,NBA,PG,58.0,617.0,0.447,0.462,0.494,0.486,0.296,0.367,0.482,0.499,0.861,0.74,0.59,0.542,0.632,0.329,0.237,0.2,97.0,102.0,81.0,97.0,116.0,109.0,192.0,118.0,-3.7,14.1,John Crotty
1996-97,27.0,MIA,NBA,PG,48.0,659.0,0.513,0.455,0.562,0.48,0.408,0.36,0.578,0.493,0.844,0.738,0.637,0.536,0.416,0.32,0.318,0.212,113.0,117.0,113.0,117.0,114.0,119.0,130.0,150.0,26.2,36.9,John Crotty
1997-98,28.0,POR,NBA,PG,26.0,379.0,0.322,0.45,0.329,0.47,0.3,0.346,0.356,0.478,0.941,0.737,0.457,0.524,0.378,0.33,0.222,0.159,72.0,70.0,87.0,74.0,128.0,87.0,115.0,139.0,-22.0,-13.9,John Crotty
1998-99,29.0,TOT,NBA,PG,27.0,382.0,0.411,0.437,0.42,0.457,0.389,0.339,0.468,0.466,0.86,0.728,0.545,0.511,0.403,0.33,0.29,0.168,94.0,92.0,115.0,100.0,118.0,106.0,122.0,173.0,0.6,9.7,John Crotty
1998-99,29.0,POR,NBA,PG,3.0,19.0,0.5,0.437,0.429,0.457,1.0,0.339,0.563,0.466,1.0,0.728,0.644,0.511,0.375,0.33,0.125,0.168,114.0,94.0,295.0,121.0,137.0,126.0,114.0,74.0,1.6,2.5,John Crotty
1998-99,29.0,SEA,NBA,PG,24.0,363.0,0.405,0.437,0.42,0.457,0.371,0.339,0.461,0.466,0.851,0.728,0.538,0.511,0.405,0.33,0.302,0.168,93.0,92.0,110.0,99.0,117.0,105.0,123.0,179.0,-1.0,7.2,John Crotty
1999-00,30.0,DET,NBA,PG,69.0,937.0,0.422,0.449,0.427,0.468,0.413,0.353,0.488,0.478,0.86,0.75,0.557,0.523,0.371,0.308,0.319,0.167,94.0,91.0,117.0,102.0,115.0,106.0,120.0,191.0,5.0,19.8,John Crotty
2000-01,31.0,UTA,NBA,PG,31.0,264.0,0.338,0.443,0.31,0.461,0.571,0.354,0.369,0.473,0.895,0.748,0.443,0.518,0.292,0.309,0.108,0.17,76.0,67.0,162.0,78.0,120.0,86.0,95.0,63.0,-13.5,-11.0,John Crotty
