# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
7.0,0.0,0.286,0.123,0.316,0.991,0.267,0.009,0.167,0.013,0.55,0.407,0.425,0.574,0.439,0.353,1.0,0.167,0.0,29.0,0.0,10.8,0.437,80.0,NBA,1684.0,C,1999-00,ORL,John Amaechi
9.0,0.0,0.4,0.122,0.264,0.988,0.203,0.012,0.0,0.017,0.54,0.306,0.314,0.519,0.405,0.317,0.0,0.0,0.0,30.0,1.0,8.3,0.4,82.0,NBA,1710.0,C,2000-01,ORL,John Amaechi
4.0,0.0,0.47,0.078,0.181,1.0,0.271,0.0,0.0,0.03,0.462,0.154,0.3,0.63,0.325,0.156,0.0,0.0,0.0,31.0,0.0,6.3,0.325,54.0,NBA,586.0,PF,2001-02,UTA,John Amaechi
1.0,0.0,0.542,0.076,0.127,1.0,0.254,0.0,0.0,0.008,0.391,0.111,0.333,0.649,0.314,0.2,0.0,0.0,0.0,32.0,0.0,5.0,0.314,50.0,NBA,474.0,C,2002-03,UTA,John Amaechi
14.0,0.0,0.513,0.207,0.096,0.997,0.181,0.003,0.0,0.044,0.563,0.423,0.394,0.646,0.462,0.258,0.0,0.0,0.0,23.0,0.0,5.8,0.461,70.0,NBA,1440.0,C,2001-02,UTA,Jarron Collins
1.0,0.0,0.5,0.233,0.14,0.988,0.116,0.012,0.0,0.023,0.605,0.25,0.5,0.737,0.447,0.1,0.0,0.0,0.0,24.0,0.0,6.7,0.442,22.0,NBA,421.0,C,2002-03,UTA,Jarron Collins
0.0,0.0,0.532,0.146,0.207,0.997,0.112,0.003,0.0,0.003,0.605,0.233,0.41,0.741,0.5,0.515,0.0,0.0,0.0,25.0,1.0,6.5,0.498,81.0,NBA,1732.0,C,2003-04,UTA,Jarron Collins
1.0,0.0,0.414,0.242,0.217,0.994,0.121,0.006,0.0,0.006,0.492,0.368,0.412,0.723,0.417,0.263,0.0,0.0,0.0,26.0,1.0,8.3,0.414,50.0,NBA,961.0,C,2004-05,UTA,Jarron Collins
1.0,0.0,0.464,0.232,0.229,1.0,0.075,0.0,0.0,0.004,0.608,0.354,0.344,0.628,0.461,0.238,0.0,0.0,0.0,27.0,0.0,8.0,0.461,79.0,NBA,1730.0,C,2005-06,UTA,Jarron Collins
3.0,0.0,0.435,0.171,0.265,1.0,0.129,0.0,0.0,0.018,0.581,0.31,0.333,0.72,0.441,0.364,0.0,0.0,0.0,28.0,0.0,8.1,0.441,82.0,NBA,913.0,C,2006-07,UTA,Jarron Collins
2.0,0.0,0.317,0.195,0.378,0.988,0.098,0.012,0.0,0.024,0.692,0.375,0.258,0.639,0.444,0.5,0.0,0.0,0.0,29.0,0.0,10.6,0.439,70.0,NBA,702.0,C,2007-08,UTA,Jarron Collins
0.0,0.0,0.486,0.171,0.229,1.0,0.114,0.0,0.0,0.0,0.471,0.667,0.25,0.5,0.457,0.5,0.0,0.0,0.0,30.0,0.0,7.1,0.457,26.0,NBA,201.0,C,2008-09,UTA,Jarron Collins
0.0,0.0,0.484,0.097,0.065,1.0,0.355,0.0,0.0,0.0,0.533,0.0,0.5,0.417,0.387,0.273,0.0,0.0,0.0,31.0,0.0,5.1,0.387,34.0,NBA,261.0,C,2009-10,PHO,Jarron Collins
0.0,0.0,0.333,0.143,0.286,1.0,0.238,0.0,0.0,0.0,0.714,0.0,0.167,0.667,0.286,0.0,0.0,0.0,0.0,32.0,0.0,8.8,0.286,28.0,NBA,181.0,C,2010-11,TOT,Jarron Collins
0.0,0.0,0.267,0.2,0.267,1.0,0.267,0.0,0.0,0.0,1.0,0.0,0.25,0.6,0.333,0.0,0.0,0.0,0.0,32.0,0.0,9.2,0.333,23.0,NBA,157.0,C,2010-11,LAC,Jarron Collins
0.0,0.0,0.5,0.0,0.333,1.0,0.167,0.0,0.0,0.0,0.333,0.0,0.0,1.0,0.167,0.0,0.0,0.0,0.0,32.0,0.0,7.6,0.167,5.0,NBA,24.0,C,2010-11,POR,Jarron Collins
