2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
75.0,0.436,172.0,1.0,0.333,3.0,24.0,16.0,8.0,126.0,76.0,0.434,175.0,43.0,0.782,55.0,59.0,41.0,NBA,736.0,59.0,157.0,C,196.0,2004-05,21.0,TOR,52.0,185.0,0.437,Rafael Araújo
53.0,0.368,144.0,0.0,0.0,1.0,25.0,15.0,6.0,101.0,53.0,0.366,145.0,15.0,0.536,28.0,52.0,34.0,NBA,601.0,43.0,104.0,C,121.0,2005-06,24.0,TOR,42.0,144.0,0.366,Rafael Araújo
27.0,0.415,65.0,0.0,0.0,0.0,26.0,10.0,2.0,44.0,27.0,0.415,65.0,18.0,0.621,29.0,28.0,0.0,NBA,248.0,22.0,39.0,C,72.0,2006-07,6.0,UTA,17.0,66.0,0.415,Rafael Araújo
208.0,0.561,371.0,39.0,0.424,92.0,24.0,48.0,19.0,177.0,247.0,0.533,463.0,56.0,0.789,71.0,82.0,0.0,NBA,1553.0,108.0,220.0,C,589.0,2004-05,39.0,TOR,40.0,285.0,0.576,Matt Bonner
107.0,0.478,224.0,102.0,0.42,243.0,25.0,56.0,31.0,198.0,209.0,0.448,467.0,63.0,0.829,76.0,78.0,6.0,NBA,1710.0,86.0,216.0,PF,583.0,2005-06,49.0,TOR,32.0,284.0,0.557,Matt Bonner
70.0,0.49,143.0,36.0,0.383,94.0,26.0,22.0,11.0,92.0,106.0,0.447,237.0,27.0,0.711,38.0,56.0,0.0,NBA,653.0,64.0,67.0,PF,275.0,2006-07,17.0,SAS,25.0,156.0,0.523,Matt Bonner
75.0,0.487,154.0,46.0,0.336,137.0,27.0,32.0,17.0,139.0,121.0,0.416,291.0,38.0,0.864,44.0,68.0,3.0,NBA,853.0,53.0,111.0,PF,326.0,2007-08,14.0,SAS,39.0,192.0,0.495,Matt Bonner
148.0,0.552,268.0,118.0,0.44,268.0,28.0,82.0,26.0,289.0,266.0,0.496,536.0,17.0,0.739,23.0,81.0,67.0,NBA,1928.0,97.0,190.0,PF,667.0,2008-09,47.0,SAS,37.0,386.0,0.606,Matt Bonner
76.0,0.539,141.0,90.0,0.39,231.0,29.0,68.0,24.0,162.0,166.0,0.446,372.0,35.0,0.729,48.0,65.0,8.0,NBA,1161.0,52.0,109.0,PF,457.0,2009-10,30.0,SAS,39.0,214.0,0.567,Matt Bonner
67.0,0.475,141.0,105.0,0.457,230.0,30.0,60.0,21.0,179.0,172.0,0.464,371.0,32.0,0.744,43.0,66.0,1.0,NBA,1432.0,60.0,110.0,PF,481.0,2010-11,26.0,SAS,27.0,239.0,0.605,Matt Bonner
49.0,0.49,100.0,105.0,0.42,250.0,31.0,61.0,21.0,185.0,154.0,0.44,350.0,16.0,0.762,21.0,65.0,2.0,NBA,1326.0,29.0,68.0,PF,429.0,2011-12,15.0,SAS,14.0,214.0,0.59,Matt Bonner
59.0,0.536,110.0,53.0,0.442,120.0,32.0,36.0,19.0,104.0,112.0,0.487,230.0,11.0,0.733,15.0,68.0,4.0,NBA,909.0,25.0,86.0,PF,288.0,2012-13,17.0,SAS,16.0,129.0,0.602,Matt Bonner
31.0,0.47,66.0,42.0,0.429,98.0,33.0,31.0,11.0,114.0,73.0,0.445,164.0,9.0,0.75,12.0,61.0,0.0,NBA,690.0,16.0,49.0,PF,197.0,2013-14,15.0,SAS,16.0,130.0,0.573,Matt Bonner
48.0,0.462,104.0,46.0,0.365,126.0,34.0,47.0,12.0,86.0,94.0,0.409,230.0,30.0,0.811,37.0,72.0,19.0,NBA,935.0,29.0,65.0,PF,264.0,2014-15,10.0,SAS,11.0,115.0,0.509,Matt Bonner
14.0,0.609,23.0,15.0,0.441,34.0,35.0,9.0,1.0,24.0,29.0,0.509,57.0,3.0,0.75,4.0,30.0,2.0,NBA,206.0,3.0,16.0,C,76.0,2015-16,6.0,SAS,3.0,27.0,0.64,Matt Bonner
125.0,0.465,269.0,7.0,0.163,43.0,24.0,288.0,4.0,111.0,132.0,0.423,312.0,78.0,0.848,92.0,64.0,11.0,NBA,1487.0,30.0,93.0,SG,349.0,2005-06,42.0,TOR,101.0,141.0,0.434,José Calderón
238.0,0.553,430.0,25.0,0.333,75.0,25.0,387.0,5.0,113.0,263.0,0.521,505.0,117.0,0.818,143.0,77.0,11.0,NBA,1614.0,21.0,136.0,PG,668.0,2006-07,63.0,TOR,110.0,134.0,0.546,José Calderón
288.0,0.551,523.0,79.0,0.429,184.0,26.0,678.0,6.0,202.0,367.0,0.519,707.0,109.0,0.908,120.0,82.0,56.0,NBA,2484.0,34.0,134.0,PG,922.0,2007-08,87.0,TOR,126.0,236.0,0.575,José Calderón
238.0,0.538,442.0,82.0,0.406,202.0,27.0,607.0,7.0,178.0,320.0,0.497,644.0,151.0,0.981,154.0,68.0,68.0,NBA,2333.0,16.0,114.0,PG,873.0,2008-09,74.0,TOR,143.0,194.0,0.561,José Calderón
206.0,0.519,397.0,68.0,0.398,171.0,28.0,404.0,7.0,119.0,274.0,0.482,568.0,83.0,0.798,104.0,68.0,39.0,NBA,1817.0,23.0,135.0,PG,699.0,2009-10,47.0,TOR,99.0,142.0,0.542,José Calderón
205.0,0.466,440.0,57.0,0.365,156.0,29.0,605.0,7.0,172.0,262.0,0.44,596.0,88.0,0.854,103.0,68.0,55.0,NBA,2102.0,30.0,143.0,PG,669.0,2010-11,81.0,TOR,148.0,202.0,0.487,José Calderón
159.0,0.5,318.0,59.0,0.371,159.0,30.0,468.0,3.0,141.0,218.0,0.457,477.0,60.0,0.882,68.0,53.0,53.0,NBA,1799.0,19.0,94.0,PG,555.0,2011-12,47.0,TOR,104.0,160.0,0.519,José Calderón
182.0,0.516,353.0,130.0,0.461,282.0,31.0,518.0,8.0,156.0,312.0,0.491,635.0,72.0,0.9,80.0,73.0,58.0,NBA,2160.0,20.0,99.0,PG,826.0,2012-13,58.0,TOT,126.0,176.0,0.594,José Calderón
108.0,0.505,214.0,79.0,0.429,184.0,31.0,333.0,6.0,92.0,187.0,0.47,398.0,47.0,0.904,52.0,45.0,30.0,NBA,1273.0,14.0,58.0,PG,500.0,2012-13,28.0,TOR,75.0,106.0,0.569,José Calderón
74.0,0.532,139.0,51.0,0.52,98.0,31.0,185.0,2.0,64.0,125.0,0.527,237.0,25.0,0.893,28.0,28.0,28.0,NBA,887.0,6.0,41.0,PG,326.0,2012-13,30.0,DET,51.0,70.0,0.635,José Calderón
150.0,0.464,323.0,191.0,0.449,425.0,32.0,377.0,11.0,163.0,341.0,0.456,748.0,52.0,0.825,63.0,81.0,81.0,NBA,2468.0,29.0,136.0,PG,925.0,2013-14,69.0,DAL,103.0,192.0,0.584,José Calderón
88.0,0.415,212.0,59.0,0.415,142.0,33.0,198.0,0.0,105.0,147.0,0.415,354.0,29.0,0.906,32.0,42.0,42.0,NBA,1270.0,19.0,76.0,PG,382.0,2014-15,31.0,NYK,75.0,124.0,0.499,José Calderón
125.0,0.496,252.0,84.0,0.414,203.0,34.0,298.0,7.0,207.0,209.0,0.459,455.0,42.0,0.875,48.0,72.0,72.0,NBA,2024.0,22.0,135.0,PG,544.0,2015-16,63.0,NYK,87.0,229.0,0.552,José Calderón
35.0,0.5,70.0,20.0,0.313,64.0,35.0,88.0,1.0,59.0,55.0,0.41,134.0,11.0,0.917,12.0,41.0,13.0,NBA,539.0,15.0,36.0,PG,141.0,2016-17,11.0,TOT,41.0,74.0,0.485,José Calderón
20.0,0.465,43.0,12.0,0.353,34.0,35.0,51.0,1.0,34.0,32.0,0.416,77.0,4.0,1.0,4.0,24.0,11.0,NBA,292.0,8.0,22.0,PG,80.0,2016-17,7.0,LAL,26.0,42.0,0.494,José Calderón
15.0,0.556,27.0,8.0,0.267,30.0,35.0,37.0,0.0,25.0,23.0,0.404,57.0,7.0,0.875,8.0,17.0,2.0,NBA,247.0,7.0,14.0,PG,61.0,2016-17,4.0,ATL,15.0,32.0,0.474,José Calderón
48.0,0.545,88.0,45.0,0.464,97.0,36.0,117.0,2.0,70.0,93.0,0.503,185.0,24.0,0.8,30.0,57.0,32.0,NBA,914.0,14.0,81.0,PG,255.0,2017-18,27.0,CLE,41.0,84.0,0.624,José Calderón
31.0,0.492,63.0,14.0,0.246,57.0,37.0,115.0,3.0,49.0,45.0,0.375,120.0,9.0,0.818,11.0,49.0,0.0,NBA,632.0,11.0,64.0,PG,113.0,2018-19,16.0,DET,35.0,60.0,0.433,José Calderón
169.0,0.517,327.0,29.0,0.333,87.0,23.0,60.0,13.0,187.0,198.0,0.478,414.0,108.0,0.812,133.0,80.0,24.0,NBA,1581.0,57.0,228.0,SF,533.0,2005-06,37.0,TOR,92.0,244.0,0.513,Joey Graham
183.0,0.513,357.0,9.0,0.29,31.0,24.0,44.0,4.0,193.0,192.0,0.495,388.0,110.0,0.84,131.0,79.0,21.0,NBA,1319.0,55.0,161.0,SF,503.0,2006-07,30.0,TOR,49.0,248.0,0.506,Joey Graham
47.0,0.427,110.0,2.0,0.667,3.0,25.0,15.0,0.0,49.0,49.0,0.434,113.0,38.0,0.844,45.0,38.0,3.0,NBA,331.0,18.0,47.0,SF,138.0,2007-08,3.0,TOR,23.0,67.0,0.442,Joey Graham
228.0,0.491,464.0,3.0,0.188,16.0,26.0,48.0,12.0,197.0,231.0,0.481,480.0,132.0,0.825,160.0,78.0,10.0,NBA,1541.0,95.0,191.0,SF,597.0,2008-09,35.0,TOR,74.0,292.0,0.484,Joey Graham
103.0,0.545,189.0,2.0,0.154,13.0,27.0,22.0,7.0,84.0,105.0,0.52,202.0,54.0,0.74,73.0,63.0,18.0,NBA,759.0,39.0,104.0,SF,266.0,2009-10,23.0,DEN,43.0,123.0,0.525,Joey Graham
73.0,0.49,149.0,9.0,0.3,30.0,28.0,18.0,7.0,76.0,82.0,0.458,179.0,29.0,0.806,36.0,39.0,8.0,NBA,586.0,8.0,73.0,SF,202.0,2010-11,6.0,CLE,28.0,84.0,0.483,Joey Graham
23.0,0.397,58.0,0.0,0.0,0.0,23.0,2.0,4.0,39.0,23.0,0.397,58.0,16.0,0.593,27.0,27.0,4.0,NBA,255.0,18.0,46.0,C,62.0,2004-05,12.0,TOR,10.0,57.0,0.397,Pape Sow
53.0,0.431,123.0,0.0,0.0,0.0,24.0,8.0,19.0,92.0,53.0,0.431,123.0,41.0,0.719,57.0,42.0,25.0,NBA,590.0,54.0,118.0,C,147.0,2005-06,21.0,TOR,30.0,146.0,0.431,Pape Sow
3.0,0.333,9.0,0.0,0.0,0.0,25.0,2.0,1.0,5.0,3.0,0.333,9.0,4.0,0.667,6.0,7.0,0.0,NBA,34.0,6.0,2.0,C,10.0,2006-07,1.0,TOR,1.0,11.0,0.333,Pape Sow
