PLAYER,BIRTH_DATE
Scottie Barnes,2001-08-01
Chris Boucher,1993-01-11
Pascal Siakam,1994-04-02
Fred VanVleet,1994-02-25
OG Anunoby,1997-07-17
Gary Trent Jr.,1999-01-18
Christian Koloko,2000-06-20
Precious Achiuwa,1999-09-19
Thaddeus Young,1988-06-21
Malachi Flynn,1998-05-10
Dalano Banton,1999-11-07
Jakob Poeltl,1995-10-15
Jeff Dowtin (TW),1997-05-10
Will Barton,1991-01-06
Ron Harper Jr. (TW),2000-04-12
Joe Wieskamp,1999-08-23
Otto Porter Jr.,1993-06-03
