PLAYER,BIRTH_DATE
Daniel Gafford,1998-10-01
Deni Avdija,2001-01-03
Corey Kispert,1999-03-03
Kristaps Porziņģis,1995-08-02
Kyle Kuzma,1995-07-24
Monte Morris,1995-06-27
Jordan Goodwin,1998-10-23
Anthony Gill,1992-10-17
Bradley Beal,1993-06-28
Delon Wright,1992-04-26
Taj Gibson,1985-06-24
Kendrick Nunn,1995-08-03
Johnny Davis,2002-02-27
Xavier Cooks,1995-08-19
Quenton Jackson (TW),1998-09-15
Jay Huff (TW),1998-08-25
Isaiah Todd,2001-10-17
