# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
98.0,0.0,0.278,0.27,0.221,0.981,0.212,0.019,0.048,0.095,0.627,0.451,0.469,0.737,0.503,0.442,1.0,0.286,0.0,20.0,0.0,10.8,0.499,77.0,NBA,2995.0,SF,1996-97,MIN,Kevin Garnett
131.0,0.0,0.207,0.271,0.307,0.988,0.203,0.012,0.125,0.108,0.72,0.437,0.436,0.736,0.495,0.431,1.0,0.188,0.5,21.0,1.0,11.6,0.491,82.0,NBA,3222.0,PF,1997-98,MIN,Kevin Garnett
72.0,0.0,0.193,0.268,0.299,0.984,0.224,0.016,0.0,0.083,0.672,0.411,0.439,0.729,0.463,0.376,1.0,0.286,0.0,22.0,3.0,11.9,0.46,47.0,NBA,1780.0,PF,1998-99,MIN,Kevin Garnett
92.0,0.0,0.183,0.223,0.296,0.947,0.244,0.053,0.136,0.063,0.724,0.39,0.471,0.69,0.504,0.485,0.9,0.37,0.182,23.0,0.0,12.0,0.497,81.0,NBA,3243.0,PF,1999-00,MIN,Kevin Garnett
68.0,0.0,0.235,0.196,0.265,0.955,0.26,0.045,0.167,0.05,0.679,0.433,0.419,0.638,0.486,0.42,0.895,0.288,0.182,24.0,1.0,10.5,0.477,81.0,NBA,3202.0,PF,2000-01,MIN,Kevin Garnett
87.0,0.0,0.209,0.218,0.275,0.917,0.216,0.083,0.026,0.067,0.669,0.485,0.403,0.588,0.484,0.407,0.838,0.319,0.0,25.0,2.0,11.7,0.47,81.0,NBA,3175.0,PF,2001-02,MIN,Kevin Garnett
101.0,0.0,0.217,0.25,0.282,0.952,0.203,0.048,0.042,0.07,0.707,0.495,0.462,0.591,0.513,0.399,0.7,0.282,0.333,26.0,2.0,11.3,0.502,82.0,NBA,3321.0,PF,2002-03,MIN,Kevin Garnett
111.0,0.0,0.228,0.24,0.32,0.973,0.184,0.027,0.0,0.07,0.677,0.46,0.448,0.663,0.506,0.455,0.818,0.256,0.0,27.0,1.0,11.2,0.499,82.0,NBA,3231.0,PF,2003-04,MIN,Kevin Garnett
86.0,0.0,0.275,0.265,0.234,0.982,0.207,0.018,0.0,0.068,0.652,0.429,0.465,0.665,0.507,0.461,0.667,0.24,0.0,28.0,1.0,9.8,0.502,82.0,NBA,3121.0,PF,2004-05,MIN,Kevin Garnett
96.0,0.0,0.263,0.238,0.301,0.975,0.173,0.025,0.1,0.083,0.668,0.511,0.464,0.604,0.532,0.476,0.75,0.267,0.0,29.0,3.0,10.8,0.526,76.0,NBA,2957.0,PF,2005-06,MIN,Kevin Garnett
60.0,0.0,0.211,0.245,0.315,0.958,0.187,0.042,0.0,0.049,0.643,0.439,0.423,0.593,0.487,0.482,0.833,0.214,0.0,30.0,7.0,11.8,0.476,76.0,NBA,2995.0,PF,2006-07,MIN,Kevin Garnett
84.0,0.0,0.238,0.205,0.365,0.989,0.181,0.011,0.0,0.087,0.737,0.488,0.482,0.676,0.545,0.486,0.0,0.0,0.0,31.0,3.0,11.5,0.539,71.0,NBA,2328.0,PF,2007-08,BOS,Kevin Garnett
70.0,0.0,0.243,0.184,0.377,0.989,0.185,0.011,0.125,0.096,0.767,0.441,0.441,0.742,0.534,0.511,1.0,0.25,1.0,32.0,0.0,11.4,0.531,57.0,NBA,1772.0,PF,2008-09,BOS,Kevin Garnett
51.0,0.0,0.278,0.141,0.396,0.994,0.177,0.006,0.2,0.074,0.67,0.404,0.477,0.823,0.523,0.489,0.0,0.2,1.0,33.0,0.0,11.2,0.521,69.0,NBA,2060.0,PF,2009-10,BOS,Kevin Garnett
59.0,0.0,0.263,0.137,0.386,0.994,0.208,0.006,0.0,0.077,0.741,0.46,0.476,0.79,0.53,0.409,0.0,0.2,0.0,34.0,0.0,11.0,0.528,71.0,NBA,2220.0,PF,2010-11,BOS,Kevin Garnett
34.0,0.0,0.192,0.201,0.421,0.988,0.175,0.012,0.0,0.048,0.691,0.423,0.486,0.765,0.505,0.441,0.667,0.333,0.0,35.0,0.0,12.4,0.503,60.0,NBA,1864.0,C,2011-12,BOS,Kevin Garnett
27.0,0.0,0.171,0.216,0.396,0.981,0.198,0.019,0.0,0.033,0.724,0.484,0.463,0.767,0.504,0.417,1.0,0.125,0.0,36.0,2.0,12.5,0.496,68.0,NBA,2022.0,C,2012-13,BOS,Kevin Garnett
13.0,0.0,0.163,0.169,0.494,0.992,0.166,0.008,0.333,0.045,0.603,0.467,0.432,0.803,0.445,0.305,0.0,0.0,0.0,37.0,0.0,13.1,0.441,54.0,NBA,1109.0,C,2013-14,BRK,Kevin Garnett
3.0,0.0,0.147,0.17,0.526,0.977,0.134,0.023,0.286,0.02,0.533,0.423,0.497,0.789,0.475,0.39,1.0,0.143,0.0,38.0,0.0,13.5,0.467,47.0,NBA,952.0,PF,2014-15,TOT,Kevin Garnett
3.0,0.0,0.153,0.178,0.502,0.978,0.145,0.022,0.333,0.022,0.5,0.429,0.478,0.766,0.461,0.4,1.0,0.167,0.0,38.0,0.0,13.3,0.455,42.0,NBA,854.0,PF,2014-15,BRK,Kevin Garnett
0.0,0.0,0.097,0.097,0.742,0.968,0.032,0.032,0.0,0.0,1.0,0.333,0.609,0.944,0.6,0.0,0.0,0.0,0.0,38.0,0.0,15.9,0.581,5.0,NBA,98.0,PF,2014-15,MIN,Kevin Garnett
1.0,0.0,0.157,0.139,0.574,0.991,0.122,0.009,1.0,0.017,0.667,0.313,0.455,0.944,0.474,0.5,0.0,0.0,0.0,39.0,0.0,13.6,0.47,38.0,NBA,556.0,PF,2015-16,MIN,Kevin Garnett
49.0,0.0,0.35,0.168,0.26,0.849,0.07,0.151,0.136,0.036,0.566,0.316,0.463,0.568,0.462,0.294,0.946,0.336,0.3,28.0,1.0,13.3,0.443,82.0,NBA,3199.0,SF,1996-97,NJN,Kendall Gill
42.0,0.0,0.334,0.166,0.315,0.896,0.081,0.104,0.158,0.045,0.612,0.247,0.44,0.566,0.449,0.228,0.885,0.257,0.125,29.0,1.0,13.0,0.429,81.0,NBA,2733.0,SF,1997-98,NJN,Kendall Gill
28.0,0.0,0.293,0.15,0.452,0.971,0.076,0.029,0.176,0.051,0.569,0.247,0.388,0.641,0.406,0.2,1.0,0.118,0.333,30.0,0.0,13.4,0.398,50.0,NBA,1606.0,SF,1998-99,NJN,Kendall Gill
45.0,0.0,0.287,0.116,0.439,0.918,0.076,0.082,0.218,0.047,0.613,0.342,0.371,0.628,0.428,0.192,0.95,0.256,0.176,31.0,0.0,13.9,0.414,76.0,NBA,2355.0,SF,1999-00,NJN,Kendall Gill
7.0,0.0,0.254,0.204,0.409,0.957,0.09,0.043,0.143,0.022,0.573,0.242,0.258,0.602,0.333,0.207,1.0,0.286,0.0,32.0,0.0,12.3,0.331,31.0,NBA,892.0,SG,2000-01,NJN,Kendall Gill
3.0,0.0,0.216,0.121,0.533,0.896,0.026,0.104,0.386,0.012,0.527,0.333,0.382,0.705,0.413,0.455,0.833,0.136,0.176,33.0,1.0,14.9,0.384,65.0,NBA,1410.0,SG,2001-02,MIA,Kendall Gill
10.0,0.0,0.26,0.095,0.511,0.913,0.047,0.087,0.627,0.015,0.545,0.359,0.39,0.745,0.432,0.406,0.947,0.322,0.405,34.0,1.0,13.7,0.422,82.0,NBA,2068.0,SG,2002-03,MIN,Kendall Gill
2.0,0.0,0.234,0.157,0.465,0.931,0.075,0.069,0.447,0.004,0.508,0.314,0.408,0.699,0.404,0.244,1.0,0.237,0.412,35.0,0.0,13.3,0.392,56.0,NBA,1411.0,SG,2003-04,CHI,Kendall Gill
1.0,0.0,0.288,0.113,0.45,0.888,0.038,0.113,0.778,0.013,0.609,0.556,0.278,0.724,0.408,0.0,1.0,0.333,0.429,36.0,0.0,12.9,0.4,14.0,NBA,284.0,SG,2004-05,MIL,Kendall Gill
1.0,0.0,0.286,0.143,0.357,0.786,0.0,0.214,0.0,0.071,0.5,0.5,0.6,0.333,0.545,0.0,0.0,0.0,0.0,21.0,0.0,16.6,0.429,8.0,NBA,23.0,PG,1997-98,UTA,Troy Hudson
1.0,0.0,0.273,0.08,0.24,0.687,0.093,0.313,0.021,0.007,0.561,0.167,0.472,0.156,0.437,0.214,0.867,0.319,1.0,22.0,2.0,16.9,0.4,25.0,NBA,524.0,PG,1998-99,LAC,Troy Hudson
3.0,0.0,0.181,0.1,0.261,0.643,0.102,0.357,0.041,0.006,0.5,0.407,0.355,0.326,0.414,0.418,0.683,0.311,0.25,23.0,0.0,17.2,0.377,62.0,NBA,1592.0,PG,1999-00,LAC,Troy Hudson
1.0,0.0,0.272,0.113,0.212,0.707,0.11,0.293,0.083,0.003,0.475,0.262,0.392,0.35,0.392,0.317,0.773,0.202,0.222,24.0,5.0,14.1,0.336,75.0,NBA,1008.0,PG,2000-01,ORL,Troy Hudson
2.0,0.0,0.275,0.107,0.28,0.771,0.109,0.229,0.086,0.002,0.536,0.425,0.412,0.288,0.459,0.416,0.758,0.353,0.438,25.0,0.0,13.5,0.434,81.0,NBA,1854.0,PG,2001-02,ORL,Troy Hudson
1.0,1.0,0.188,0.089,0.393,0.722,0.051,0.278,0.128,0.001,0.533,0.435,0.439,0.41,0.452,0.286,0.753,0.365,0.235,26.0,2.0,16.2,0.428,79.0,NBA,2600.0,PG,2002-03,MIN,Troy Hudson
0.0,0.0,0.111,0.101,0.353,0.628,0.063,0.372,0.182,0.0,0.478,0.238,0.384,0.327,0.377,0.385,0.581,0.403,0.571,27.0,0.0,18.4,0.386,29.0,NBA,503.0,PG,2003-04,MIN,Troy Hudson
0.0,0.0,0.133,0.089,0.339,0.611,0.051,0.389,0.101,0.0,0.5,0.475,0.431,0.26,0.436,0.235,0.64,0.345,0.192,28.0,0.0,18.1,0.401,79.0,NBA,1729.0,PG,2004-05,MIN,Troy Hudson
0.0,0.0,0.159,0.123,0.375,0.697,0.039,0.303,0.059,0.0,0.509,0.268,0.352,0.23,0.375,0.385,0.475,0.396,0.667,29.0,0.0,17.0,0.381,36.0,NBA,800.0,PG,2005-06,MIN,Troy Hudson
0.0,0.0,0.113,0.113,0.344,0.59,0.021,0.41,0.15,0.0,0.318,0.455,0.373,0.348,0.4,1.0,0.929,0.35,0.333,30.0,0.0,18.4,0.379,34.0,NBA,554.0,PG,2006-07,MIN,Troy Hudson
0.0,0.0,0.032,0.129,0.355,0.613,0.097,0.387,0.167,0.0,1.0,0.25,0.273,0.2,0.263,0.0,0.75,0.333,0.0,31.0,1.0,19.8,0.29,9.0,NBA,93.0,PG,2007-08,GSW,Troy Hudson
