PLAYER,BIRTH_DATE
Malik Allen,1978-06-27
Ernest Brown,1979-05-17
Anthony Carter,1975-06-16
LaPhonso Ellis,1970-05-05
Chris Gatling,1967-09-03
Kendall Gill,1968-05-25
Brian Grant,1972-03-05
Tang Hamilton,1978-05-26
Eddie House,1978-05-14
Jim Jackson,1970-10-14
Mike James,1975-06-23
Eddie Jones,1971-10-20
Sam Mack,1970-05-26
Sean Marks,1975-08-23
Alonzo Mourning,1970-02-08
Vladimir Stepania,1976-05-08
Rod Strickland,1966-07-11
