# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
15.0,0.0,0.681,0.074,0.178,0.993,0.059,0.007,0.0,0.111,0.652,0.3,0.5,0.747,0.56,0.0,0.0,0.0,0.0,22.0,0.0,5.2,0.556,61.0,NBA,495.0,SG,2006-07,NJN,Hassan Adams
1.0,0.0,0.462,0.154,0.231,1.0,0.154,0.0,0.0,0.077,0.333,0.0,0.667,0.5,0.308,0.0,0.0,0.0,0.0,24.0,0.0,7.9,0.308,12.0,NBA,52.0,SG,2008-09,TOR,Hassan Adams
44.0,0.0,0.871,0.006,0.0,1.0,0.123,0.0,0.0,0.292,0.611,0.0,0.0,0.788,0.579,0.381,0.0,0.0,0.0,22.0,0.0,0.9,0.579,61.0,NBA,669.0,PF,2006-07,NJN,Josh Boone
72.0,0.0,0.82,0.03,0.044,1.0,0.106,0.0,0.0,0.191,0.573,0.615,0.263,0.723,0.548,0.457,0.0,0.0,0.0,23.0,0.0,1.9,0.548,70.0,NBA,1773.0,PF,2007-08,NJN,Josh Boone
28.0,0.0,0.748,0.103,0.051,1.0,0.098,0.0,0.0,0.159,0.606,0.455,0.091,0.735,0.528,0.238,0.0,0.0,0.0,24.0,0.0,3.0,0.528,62.0,NBA,995.0,C,2008-09,NJN,Josh Boone
29.0,0.0,0.74,0.103,0.049,1.0,0.108,0.0,0.0,0.161,0.588,0.435,0.273,0.667,0.525,0.292,0.0,0.0,0.0,25.0,0.0,3.1,0.525,63.0,NBA,1045.0,PF,2009-10,NJN,Josh Boone
0.0,0.0,0.333,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.9,0.0,5.0,NBA,6.0,C,2006-07,NJN,Mile Ilić
40.0,0.0,0.472,0.153,0.111,0.996,0.261,0.004,0.0,0.081,0.584,0.437,0.333,0.683,0.495,0.436,0.0,0.0,0.0,21.0,0.0,5.9,0.493,75.0,NBA,1965.0,PF,2004-05,NJN,Nenad Krstić
51.0,0.0,0.369,0.157,0.244,0.995,0.226,0.005,0.0,0.064,0.566,0.413,0.53,0.776,0.509,0.457,1.0,0.25,0.0,22.0,2.0,8.3,0.507,80.0,NBA,2469.0,PF,2005-06,NJN,Nenad Krstić
7.0,0.0,0.344,0.099,0.303,0.997,0.251,0.003,0.0,0.025,0.64,0.469,0.449,0.741,0.528,0.494,0.0,0.0,0.0,23.0,0.0,8.7,0.526,26.0,NBA,848.0,C,2006-07,NJN,Nenad Krstić
6.0,0.0,0.2,0.13,0.503,0.993,0.16,0.007,0.0,0.02,0.567,0.308,0.43,0.813,0.413,0.25,0.0,0.0,0.0,24.0,0.0,12.5,0.41,45.0,NBA,812.0,C,2007-08,NJN,Nenad Krstić
13.0,0.0,0.278,0.13,0.504,1.0,0.088,0.0,0.0,0.042,0.602,0.472,0.405,0.785,0.469,0.417,0.0,0.0,0.0,25.0,0.0,11.9,0.469,46.0,NBA,1141.0,C,2008-09,OKC,Nenad Krstić
29.0,0.0,0.3,0.125,0.468,0.991,0.098,0.009,0.6,0.057,0.649,0.386,0.454,0.821,0.505,0.455,1.0,0.2,0.333,26.0,0.0,11.4,0.502,76.0,NBA,1741.0,C,2009-10,OKC,Nenad Krstić
34.0,0.0,0.369,0.097,0.363,1.0,0.17,0.0,0.0,0.077,0.671,0.5,0.433,0.749,0.511,0.338,0.0,0.0,0.0,27.0,0.0,9.5,0.511,71.0,NBA,1571.0,C,2010-11,TOT,Nenad Krstić
17.0,0.0,0.285,0.115,0.449,1.0,0.151,0.0,0.0,0.056,0.701,0.514,0.438,0.737,0.498,0.283,0.0,0.0,0.0,27.0,0.0,11.2,0.498,47.0,NBA,1018.0,C,2010-11,OKC,Nenad Krstić
17.0,0.0,0.544,0.061,0.184,1.0,0.211,0.0,0.0,0.122,0.638,0.444,0.407,0.772,0.537,0.419,0.0,0.0,0.0,27.0,0.0,6.0,0.537,24.0,NBA,553.0,C,2010-11,BOS,Nenad Krstić
0.0,0.0,0.266,0.125,0.205,0.69,0.093,0.31,0.16,0.0,0.486,0.485,0.389,0.21,0.446,0.408,0.783,0.282,0.192,21.0,5.0,14.3,0.395,79.0,NBA,1315.0,PG,2006-07,NJN,Marcus Williams
0.0,0.0,0.137,0.099,0.218,0.515,0.061,0.485,0.141,0.0,0.375,0.379,0.359,0.228,0.377,0.444,0.741,0.38,0.45,22.0,5.0,18.8,0.379,53.0,NBA,854.0,PG,2007-08,NJN,Marcus Williams
0.0,0.0,0.176,0.0,0.353,0.647,0.118,0.353,0.0,0.0,0.667,0.0,0.0,1.0,0.182,0.0,1.0,0.333,0.0,23.0,0.0,16.5,0.235,9.0,NBA,54.0,PG,2008-09,GSW,Marcus Williams
1.0,1.0,0.207,0.118,0.251,0.701,0.125,0.299,0.148,0.004,0.518,0.281,0.397,0.238,0.421,0.441,0.792,0.296,0.5,24.0,7.0,15.8,0.384,62.0,NBA,872.0,PG,2009-10,MEM,Marcus Williams
5.0,0.0,0.506,0.074,0.173,0.815,0.062,0.185,0.6,0.062,0.537,0.167,0.286,0.786,0.424,0.2,1.0,0.067,0.111,21.0,0.0,9.3,0.358,39.0,NBA,370.0,SG,2005-06,NJN,Antoine Wright
5.0,0.0,0.47,0.036,0.219,0.765,0.04,0.235,0.678,0.028,0.576,0.333,0.291,0.736,0.474,0.4,1.0,0.322,0.35,22.0,2.0,10.9,0.438,63.0,NBA,1137.0,SG,2006-07,NJN,Antoine Wright
12.0,0.0,0.377,0.061,0.182,0.666,0.046,0.334,0.564,0.04,0.556,0.4,0.383,0.663,0.475,0.267,1.0,0.291,0.387,23.0,3.0,13.0,0.413,56.0,NBA,1232.0,SG,2007-08,TOT,Antoine Wright
12.0,0.0,0.366,0.059,0.181,0.648,0.042,0.352,0.545,0.045,0.562,0.412,0.365,0.705,0.473,0.25,1.0,0.267,0.364,23.0,3.0,13.4,0.401,41.0,NBA,1056.0,SG,2007-08,NJN,Antoine Wright
0.0,0.0,0.452,0.071,0.19,0.786,0.071,0.214,0.778,0.0,0.526,0.333,0.5,0.438,0.485,0.333,1.0,0.556,0.571,23.0,0.0,10.3,0.5,15.0,NBA,176.0,SG,2007-08,DAL,Antoine Wright
5.0,0.0,0.348,0.044,0.169,0.654,0.093,0.346,0.537,0.016,0.54,0.263,0.507,0.478,0.475,0.275,0.933,0.302,0.288,24.0,1.0,12.8,0.415,65.0,NBA,1552.0,SF,2008-09,DAL,Antoine Wright
5.0,1.0,0.248,0.058,0.178,0.566,0.083,0.434,0.491,0.02,0.566,0.348,0.451,0.365,0.46,0.242,0.897,0.335,0.424,25.0,5.0,16.1,0.406,67.0,NBA,1392.0,SF,2009-10,TOR,Antoine Wright
0.0,0.0,0.125,0.0,0.25,0.5,0.125,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,26.0,0.0,17.9,0.125,7.0,NBA,31.0,SG,2010-11,SAC,Antoine Wright
