SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1999-00,22.0,ATL,NBA,SF,46.0,0.0,423.0,4.2,9.8,0.426,0.0,0.1,0.0,4.2,9.7,0.43,2.0,3.2,0.632,1.9,5.4,7.2,1.2,1.2,0.8,1.8,3.9,10.4,Cal Bowdler
2000-01,23.0,ATL,NBA,SF,44.0,0.0,375.0,5.1,10.9,0.465,0.1,0.5,0.2,5.0,10.5,0.477,3.2,3.8,0.825,2.9,4.5,7.4,0.4,1.0,2.0,1.1,4.3,13.4,Cal Bowdler
2001-02,24.0,ATL,NBA,PF,52.0,0.0,585.0,3.8,10.7,0.351,0.1,0.3,0.2,3.7,10.4,0.355,2.4,2.9,0.83,2.3,4.4,6.8,0.7,1.1,0.9,0.7,3.9,10.0,Cal Bowdler
1999-00,26.0,PHI,NBA,SG,11.0,0.0,20.0,3.6,3.6,1.0,0.0,0.0,0.0,3.6,3.6,1.0,1.8,3.6,0.5,0.0,3.6,3.6,1.8,1.8,0.0,1.8,0.0,9.0,Ira Bowman
2000-01,27.0,ATL,NBA,PG,3.0,0.0,19.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.9,1.9,3.8,13.3,0.0,0.0,1.9,0.0,0.0,Ira Bowman
2001-02,28.0,PHI,NBA,SG,3.0,0.0,29.0,6.2,8.7,0.714,0.0,1.2,0.0,6.2,7.4,0.833,0.0,0.0,0.0,0.0,1.2,1.2,1.2,2.5,0.0,0.0,3.7,12.4,Ira Bowman
2000-01,25.0,TOT,NBA,PG,13.0,0.0,44.0,4.9,19.6,0.25,0.8,4.1,0.2,4.1,15.5,0.263,1.6,3.3,0.5,1.6,3.3,4.9,8.2,0.8,0.0,1.6,4.9,12.3,Sean Colson
2000-01,25.0,ATL,NBA,PG,3.0,0.0,14.0,0.0,12.9,0.0,0.0,2.6,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,7.7,7.7,7.7,0.0,0.0,5.1,0.0,0.0,Sean Colson
2000-01,25.0,HOU,NBA,PG,10.0,0.0,30.0,7.2,22.8,0.316,1.2,4.8,0.25,6.0,18.0,0.333,2.4,4.8,0.5,2.4,1.2,3.6,8.4,1.2,0.0,0.0,7.2,18.0,Sean Colson
1997-98,22.0,ATL,NBA,PF,40.0,0.0,256.0,6.5,15.5,0.418,0.1,0.4,0.333,6.3,15.0,0.421,8.0,9.6,0.838,2.8,3.0,5.8,1.3,1.7,1.0,2.5,3.8,21.1,Chris Crawford
1998-99,23.0,ATL,NBA,PF,42.0,30.0,784.0,5.1,11.7,0.431,0.5,1.5,0.333,4.5,10.2,0.446,2.6,3.2,0.814,1.7,2.4,4.1,1.1,0.5,0.6,2.2,4.9,13.2,Chris Crawford
1999-00,24.0,ATL,NBA,PF,55.0,11.0,668.0,4.9,12.3,0.397,0.4,1.5,0.259,4.5,10.9,0.416,3.4,4.4,0.778,2.7,2.6,5.3,1.8,0.9,0.9,2.0,4.5,13.6,Chris Crawford
2000-01,25.0,ATL,NBA,PF,47.0,22.0,901.0,4.9,10.8,0.452,0.2,0.9,0.273,4.6,9.9,0.468,2.7,3.3,0.819,1.1,3.3,4.4,1.5,0.8,0.6,2.5,4.7,12.7,Chris Crawford
2001-02,26.0,ATL,NBA,PF,7.0,4.0,131.0,5.8,12.4,0.467,0.0,0.3,0.0,5.8,12.1,0.477,3.0,4.1,0.733,2.5,4.4,6.9,1.4,0.5,1.4,2.7,5.8,14.6,Chris Crawford
2002-03,27.0,ATL,NBA,PF,5.0,0.0,38.0,7.6,12.3,0.615,0.9,2.8,0.333,6.6,9.5,0.7,6.6,7.6,0.875,2.8,3.8,6.6,0.9,1.9,2.8,1.9,6.6,22.7,Chris Crawford
2003-04,28.0,ATL,NBA,PF,56.0,25.0,1207.0,6.3,14.0,0.448,1.3,3.4,0.389,5.0,10.7,0.466,3.1,3.5,0.866,1.7,3.5,5.2,1.3,1.1,0.6,1.6,3.9,17.0,Chris Crawford
1999-00,21.0,ATL,NBA,SG,30.0,1.0,446.0,5.3,13.8,0.386,1.0,3.6,0.267,4.4,10.2,0.429,4.1,5.7,0.729,1.2,1.9,3.1,2.2,1.2,0.3,2.3,2.3,15.7,Dion Glover
2000-01,22.0,ATL,NBA,SG,57.0,7.0,929.0,5.5,13.0,0.42,0.3,1.8,0.196,5.1,11.2,0.455,1.8,2.7,0.681,1.5,3.6,5.1,2.7,1.9,0.4,2.1,3.6,13.1,Dion Glover
2001-02,23.0,ATL,NBA,SG,55.0,25.0,1156.0,6.0,14.2,0.421,0.9,2.8,0.33,5.0,11.4,0.444,2.4,3.2,0.757,1.1,4.1,5.3,2.6,1.4,0.4,2.4,2.8,15.3,Dion Glover
2002-03,24.0,ATL,NBA,SG,76.0,42.0,1890.0,5.3,12.3,0.427,1.1,3.0,0.354,4.2,9.3,0.451,2.4,3.1,0.784,1.2,4.2,5.4,2.7,1.4,0.3,2.1,2.8,14.0,Dion Glover
2003-04,25.0,TOT,NBA,SG,69.0,30.0,1643.0,5.0,12.9,0.39,0.9,2.6,0.336,4.2,10.3,0.404,2.6,3.4,0.769,1.3,4.6,5.8,2.8,1.1,0.4,2.2,2.7,13.6,Dion Glover
2003-04,25.0,ATL,NBA,SG,55.0,26.0,1465.0,5.0,12.9,0.391,0.9,2.6,0.343,4.2,10.3,0.403,2.7,3.5,0.775,1.3,4.5,5.8,2.8,1.0,0.4,2.0,2.6,13.7,Dion Glover
2003-04,25.0,TOR,NBA,SG,14.0,4.0,178.0,5.1,13.1,0.385,0.8,2.8,0.286,4.2,10.3,0.412,2.0,2.8,0.714,0.8,5.1,5.9,3.0,2.0,0.4,3.8,3.4,12.9,Dion Glover
2004-05,26.0,SAS,NBA,SG,7.0,0.0,68.0,4.2,11.6,0.364,0.5,4.2,0.125,3.7,7.4,0.5,4.2,5.3,0.8,1.6,4.2,5.8,2.1,1.6,1.6,1.1,4.8,13.2,Dion Glover
1995-96,23.0,ATL,NBA,PF,79.0,4.0,1416.0,4.9,11.0,0.442,0.0,0.1,0.0,4.9,11.0,0.445,3.0,5.1,0.595,4.2,4.9,9.1,1.3,1.1,1.1,2.2,5.5,12.8,Alan Henderson
1996-97,24.0,ATL,NBA,PF,30.0,0.0,501.0,5.5,11.6,0.475,0.0,0.0,0.0,5.5,11.6,0.475,3.2,5.4,0.6,3.4,5.0,8.3,1.7,1.5,0.4,2.1,5.2,14.3,Alan Henderson
1997-98,25.0,ATL,NBA,PF,69.0,33.0,2000.0,6.6,13.6,0.485,0.1,0.1,0.5,6.5,13.4,0.485,4.6,7.0,0.652,3.6,4.4,8.0,1.3,0.8,0.6,2.0,3.2,17.7,Alan Henderson
1998-99,26.0,ATL,NBA,SF,38.0,37.0,1142.0,5.9,13.3,0.442,0.0,0.0,0.0,5.9,13.3,0.443,3.2,4.7,0.671,3.2,4.7,7.9,0.9,1.0,0.6,1.8,3.0,14.9,Alan Henderson
1999-00,27.0,ATL,NBA,PF,82.0,82.0,2775.0,5.6,12.1,0.461,0.0,0.1,0.1,5.6,11.9,0.465,2.9,4.3,0.671,3.4,4.0,7.4,1.0,1.1,0.7,1.8,3.0,14.0,Alan Henderson
2000-01,28.0,ATL,NBA,PF,73.0,42.0,1810.0,5.9,13.3,0.444,0.0,0.0,0.0,5.9,13.3,0.445,3.4,5.4,0.638,3.6,4.5,8.1,1.0,1.0,0.6,2.5,3.3,15.3,Alan Henderson
2001-02,29.0,ATL,NBA,PF,26.0,1.0,422.0,5.0,9.9,0.509,0.1,0.1,1.0,4.9,9.8,0.504,2.0,3.8,0.533,2.6,5.6,8.3,0.9,0.9,1.3,1.8,3.4,12.2,Alan Henderson
2002-03,30.0,ATL,NBA,C,82.0,3.0,1494.0,3.7,7.9,0.468,0.0,0.0,0.0,3.7,7.8,0.471,2.1,3.3,0.638,3.8,5.8,9.6,1.0,0.8,0.8,1.5,4.0,9.5,Alan Henderson
2003-04,31.0,ATL,NBA,PF,6.0,0.0,68.0,5.3,11.1,0.476,0.0,0.0,0.0,5.3,11.1,0.476,2.1,3.2,0.667,5.8,5.3,11.1,1.1,0.5,1.1,1.6,0.5,12.7,Alan Henderson
2004-05,32.0,DAL,NBA,PF,78.0,10.0,1203.0,3.5,6.6,0.527,0.0,0.1,0.0,3.5,6.5,0.532,1.2,2.3,0.539,4.9,5.5,10.4,0.6,0.9,1.1,1.5,4.5,8.2,Alan Henderson
2005-06,33.0,CLE,NBA,C,51.0,3.0,531.0,3.2,6.2,0.516,0.0,0.0,0.0,3.2,6.2,0.516,2.2,3.3,0.673,4.1,5.2,9.3,0.7,0.6,0.8,1.5,3.9,8.6,Alan Henderson
2006-07,34.0,PHI,NBA,PF,38.0,5.0,418.0,3.7,5.8,0.642,0.0,0.0,0.0,3.7,5.8,0.642,2.8,4.0,0.702,4.1,5.1,9.2,0.9,0.8,1.0,1.0,5.3,10.2,Alan Henderson
1992-93,22.0,DAL,NBA,SF,28.0,28.0,938.0,7.1,17.9,0.395,0.8,2.8,0.288,6.3,15.1,0.415,2.6,3.5,0.739,1.6,3.1,4.7,5.0,1.5,0.4,4.4,3.1,17.5,Jim Jackson
1993-94,23.0,DAL,NBA,SG,82.0,82.0,3066.0,7.5,16.8,0.445,0.2,0.7,0.283,7.3,16.1,0.452,3.3,4.1,0.821,2.0,2.6,4.6,4.4,1.0,0.3,3.9,1.9,18.5,Jim Jackson
1994-95,24.0,DAL,NBA,SG,51.0,51.0,1982.0,8.8,18.6,0.472,0.6,2.0,0.318,8.2,16.6,0.49,5.6,6.9,0.805,2.2,2.5,4.7,3.5,0.5,0.2,2.9,1.7,23.8,Jim Jackson
1995-96,25.0,DAL,NBA,SG,82.0,82.0,2820.0,7.3,16.7,0.435,1.5,4.3,0.363,5.7,12.4,0.459,4.4,5.3,0.825,2.2,3.0,5.2,3.0,0.6,0.3,2.4,2.1,20.5,Jim Jackson
1996-97,26.0,TOT,NBA,"SF,SG",77.0,77.0,2831.0,5.6,13.1,0.431,1.1,3.1,0.348,4.6,9.9,0.458,3.2,3.9,0.813,1.7,3.5,5.2,4.0,1.1,0.4,2.6,2.5,15.6,Jim Jackson
1996-97,26.0,DAL,NBA,SG,46.0,46.0,1676.0,5.6,12.6,0.442,1.0,3.0,0.331,4.6,9.6,0.477,3.2,4.0,0.787,1.7,3.1,4.9,3.4,1.2,0.3,2.3,2.4,15.3,Jim Jackson
1996-97,26.0,NJN,NBA,SF,31.0,31.0,1155.0,5.7,13.7,0.417,1.2,3.4,0.37,4.5,10.4,0.432,3.2,3.8,0.852,1.6,4.1,5.7,5.0,0.9,0.5,3.1,2.5,16.0,Jim Jackson
1997-98,27.0,TOT,NBA,SG,79.0,78.0,3046.0,5.6,13.1,0.43,0.7,2.3,0.319,4.9,10.8,0.453,2.7,3.3,0.812,1.5,3.2,4.7,4.5,0.9,0.1,3.1,2.2,14.7,Jim Jackson
1997-98,27.0,PHI,NBA,SG,48.0,47.0,1788.0,5.0,10.8,0.46,0.8,2.3,0.348,4.2,8.5,0.489,2.5,3.1,0.818,1.4,3.2,4.6,4.5,0.8,0.1,2.9,2.3,13.2,Jim Jackson
1997-98,27.0,GSW,NBA,SG,31.0,31.0,1258.0,6.6,16.4,0.402,0.6,2.3,0.278,6.0,14.1,0.422,2.9,3.7,0.805,1.7,3.2,5.0,4.5,1.1,0.1,3.4,2.1,16.7,Jim Jackson
1998-99,28.0,POR,NBA,SG,49.0,9.0,1175.0,4.7,11.3,0.411,0.8,2.8,0.278,3.9,8.6,0.454,2.6,3.1,0.842,1.1,3.8,4.9,3.9,1.3,0.2,2.5,2.5,12.7,Jim Jackson
1999-00,29.0,ATL,NBA,SF,79.0,76.0,2767.0,6.6,16.1,0.411,1.5,3.9,0.386,5.1,12.1,0.418,2.4,2.8,0.877,1.3,3.8,5.1,3.0,0.7,0.1,2.4,2.2,17.1,Jim Jackson
