2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
225.0,0.48,469.0,75.0,0.369,203.0,21.0,95.0,17.0,274.0,300.0,0.446,672.0,117.0,0.672,174.0,77.0,31.0,NBA,1931.0,75.0,125.0,SF,792.0,2009-10,54.0,SAC,98.0,349.0,0.502,Omri Casspi
133.0,0.445,299.0,92.0,0.372,247.0,22.0,74.0,13.0,233.0,225.0,0.412,546.0,68.0,0.673,101.0,71.0,27.0,NBA,1702.0,74.0,115.0,SF,610.0,2010-11,54.0,SAC,68.0,307.0,0.496,Omri Casspi
113.0,0.463,244.0,53.0,0.315,168.0,23.0,66.0,21.0,165.0,166.0,0.403,412.0,74.0,0.685,108.0,65.0,35.0,NBA,1341.0,63.0,115.0,SF,459.0,2011-12,37.0,CLE,64.0,228.0,0.467,Omri Casspi
38.0,0.452,84.0,25.0,0.329,76.0,24.0,28.0,12.0,94.0,63.0,0.394,160.0,22.0,0.537,41.0,43.0,1.0,NBA,503.0,20.0,45.0,SF,173.0,2012-13,25.0,CLE,22.0,114.0,0.472,Omri Casspi
112.0,0.479,234.0,61.0,0.347,176.0,25.0,88.0,14.0,205.0,173.0,0.422,410.0,83.0,0.68,122.0,71.0,2.0,NBA,1283.0,55.0,100.0,PF,490.0,2013-14,44.0,HOU,72.0,260.0,0.496,Omri Casspi
174.0,0.512,340.0,35.0,0.402,87.0,26.0,102.0,9.0,206.0,209.0,0.489,427.0,140.0,0.733,191.0,67.0,19.0,NBA,1416.0,54.0,107.0,SF,593.0,2014-15,31.0,SAC,88.0,260.0,0.53,Omri Casspi
187.0,0.537,348.0,112.0,0.409,274.0,27.0,95.0,17.0,352.0,299.0,0.481,622.0,103.0,0.648,159.0,69.0,21.0,NBA,1880.0,58.0,154.0,PF,813.0,2015-16,56.0,SAC,94.0,410.0,0.571,Omri Casspi
62.0,0.512,121.0,15.0,0.349,43.0,28.0,37.0,3.0,85.0,77.0,0.47,164.0,17.0,0.586,29.0,36.0,2.0,NBA,643.0,27.0,50.0,PF,186.0,2016-17,23.0,TOT,29.0,112.0,0.515,Omri Casspi
42.0,0.477,88.0,11.0,0.379,29.0,28.0,26.0,1.0,70.0,53.0,0.453,117.0,12.0,0.571,21.0,22.0,2.0,NBA,397.0,20.0,23.0,PF,129.0,2016-17,10.0,SAC,17.0,90.0,0.5,Omri Casspi
3.0,0.6,5.0,2.0,0.5,4.0,28.0,0.0,0.0,1.0,5.0,0.556,9.0,0.0,0.0,0.0,1.0,0.0,NBA,24.0,1.0,3.0,PF,12.0,2016-17,0.0,NOP,2.0,2.0,0.667,Omri Casspi
17.0,0.607,28.0,2.0,0.2,10.0,28.0,11.0,2.0,14.0,19.0,0.5,38.0,5.0,0.625,8.0,13.0,0.0,NBA,222.0,6.0,24.0,PF,45.0,2016-17,13.0,MIN,10.0,20.0,0.526,Omri Casspi
110.0,0.595,185.0,10.0,0.455,22.0,29.0,51.0,19.0,170.0,120.0,0.58,207.0,50.0,0.725,69.0,53.0,7.0,NBA,740.0,30.0,71.0,SF,300.0,2017-18,18.0,GSW,37.0,200.0,0.604,Omri Casspi
71.0,0.602,118.0,15.0,0.349,43.0,30.0,26.0,9.0,98.0,86.0,0.534,161.0,39.0,0.672,58.0,36.0,0.0,NBA,520.0,17.0,35.0,SF,226.0,2018-19,20.0,MEM,23.0,115.0,0.581,Omri Casspi
62.0,0.559,111.0,0.0,0.0,0.0,24.0,20.0,24.0,81.0,62.0,0.559,111.0,39.0,0.65,60.0,41.0,8.0,NBA,595.0,37.0,104.0,C,163.0,2010-11,15.0,TOT,34.0,118.0,0.559,Semih Erden
58.0,0.598,97.0,0.0,0.0,0.0,24.0,19.0,21.0,76.0,58.0,0.598,97.0,34.0,0.63,54.0,37.0,7.0,NBA,531.0,31.0,92.0,C,150.0,2010-11,13.0,BOS,32.0,107.0,0.598,Semih Erden
4.0,0.286,14.0,0.0,0.0,0.0,24.0,1.0,3.0,5.0,4.0,0.286,14.0,5.0,0.833,6.0,4.0,1.0,NBA,64.0,6.0,12.0,C,13.0,2010-11,2.0,CLE,2.0,11.0,0.286,Semih Erden
39.0,0.527,74.0,0.0,0.0,0.0,25.0,9.0,5.0,52.0,39.0,0.527,74.0,21.0,0.512,41.0,28.0,9.0,NBA,333.0,20.0,60.0,C,99.0,2011-12,10.0,CLE,16.0,72.0,0.527,Semih Erden
105.0,0.488,215.0,25.0,0.275,91.0,21.0,35.0,28.0,96.0,130.0,0.425,306.0,18.0,0.643,28.0,44.0,18.0,NBA,947.0,27.0,78.0,SF,303.0,2010-11,34.0,CLE,47.0,123.0,0.466,Christian Eyenga
