SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1999-00,21.0,Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Did Not Play (other pro league—China),Chris Andersen
2001-02,23.0,DEN,NBA,C,24,1,10.9,1.0,3.1,.338,0.0,0.2,.000,1.0,2.9,.357,.338,0.9,1.2,.786,1.6,1.6,3.2,0.3,0.3,1.2,0.5,1.5,3.0,Chris Andersen
2002-03,24.0,DEN,NBA,C,59,3,15.4,1.9,4.8,.400,0.0,0.0,.000,1.9,4.8,.401,.400,1.3,2.4,.550,1.8,2.8,4.6,0.5,0.5,1.0,1.0,1.5,5.2,Chris Andersen
2003-04,25.0,DEN,NBA,PF,71,0,14.5,1.3,2.9,.443,0.0,0.0,.000,1.3,2.8,.446,.443,0.9,1.5,.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,1.7,3.4,Chris Andersen
2004-05,26.0,NOH,NBA,C,67,2,21.3,2.9,5.3,.534,0.0,0.0,.000,2.9,5.3,.538,.534,2.0,2.8,.689,2.0,4.1,6.1,1.1,0.2,1.5,1.0,2.1,7.7,Chris Andersen
2005-06,27.0,NOK,NBA,C,32,2,17.8,1.8,3.1,.571,0.0,0.0,0,1.8,3.1,.571,.571,1.5,3.2,.476,1.9,2.9,4.8,0.2,0.3,1.3,0.8,2.6,5.0,Chris Andersen
2006-07,28.0,Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Did Not Play (suspended—substance abuse),Chris Andersen
2007-08,29.0,NOH,NBA,C,5,0,6.8,0.4,1.4,.286,0.0,0.0,0,0.4,1.4,.286,.286,0.4,0.8,.500,0.4,1.4,1.8,0.0,0.0,0.8,0.2,1.2,1.2,Chris Andersen
2008-09,30.0,DEN,NBA,C,71,1,20.6,2.3,4.1,.548,0.0,0.1,.200,2.2,4.0,.560,.551,1.8,2.5,.718,2.3,3.9,6.2,0.4,0.6,2.5,1.0,2.5,6.4,Chris Andersen
2009-10,31.0,DEN,NBA,PF,76,0,22.3,1.9,3.3,.566,0.0,0.0,.000,1.9,3.3,.573,.566,2.2,3.1,.695,1.9,4.4,6.4,0.4,0.6,1.9,0.8,2.3,5.9,Chris Andersen
2010-11,32.0,DEN,NBA,C,45,0,16.3,1.8,3.0,.599,0.0,0.0,.000,1.8,3.0,.603,.599,1.9,3.0,.637,1.7,3.2,4.9,0.4,0.5,1.3,0.6,1.8,5.6,Chris Andersen
2011-12,33.0,DEN,NBA,C,32,1,15.2,1.8,3.4,.546,0.0,0.0,0,1.8,3.4,.546,.546,1.6,2.6,.610,1.5,3.1,4.6,0.2,0.6,1.4,0.5,1.6,5.3,Chris Andersen
2012-13,34.0,MIA,NBA,C,42,0,14.9,1.7,2.9,.577,0.0,0.1,.667,1.6,2.9,.575,.585,1.5,2.2,.677,1.4,2.7,4.1,0.4,0.4,1.0,0.6,2.1,4.9,Chris Andersen
2013-14,35.0,MIA,NBA,C,72,0,19.4,2.5,3.8,.644,0.0,0.2,.250,2.4,3.7,.662,.649,1.7,2.3,.710,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,Chris Andersen
2014-15,36.0,MIA,NBA,C,60,20,18.9,2.0,3.5,.580,0.1,0.2,.308,1.9,3.2,.598,.589,1.3,1.9,.667,1.3,3.7,5.0,0.7,0.4,1.0,0.7,1.5,5.3,Chris Andersen
2015-16,37.0,TOT,NBA,C,27,15,14.9,1.4,2.7,.528,0.1,0.5,.286,1.3,2.1,.586,.556,0.9,1.3,.694,1.3,2.3,3.6,0.4,0.6,0.5,0.3,1.1,3.9,Chris Andersen
2015-16,37.0,MIA,NBA,C,7,1,5.1,0.6,1.4,.400,0.3,0.7,.400,0.3,0.7,.400,.500,0.4,0.6,.750,0.4,0.9,1.3,0.4,0.1,0.4,0.3,0.6,1.9,Chris Andersen
2015-16,37.0,MEM,NBA,C,20,14,18.3,1.7,3.1,.548,0.1,0.5,.222,1.6,2.7,.604,.565,1.1,1.6,.688,1.7,2.8,4.5,0.5,0.7,0.5,0.4,1.3,4.6,Chris Andersen
2016-17,38.0,CLE,NBA,C,12,0,9.5,0.8,1.8,.409,0.0,0.3,.000,0.8,1.6,.474,.409,0.8,1.2,.714,0.8,1.8,2.6,0.4,0.4,0.6,0.4,1.7,2.3,Chris Andersen
2000-01,25.0,BOS,NBA,C,64.0,50.0,17.2,1.6,3.1,0.505,0.0,0.0,0.0,1.6,3.1,0.505,0.505,0.7,1.0,0.697,1.5,2.1,3.6,0.5,0.6,1.2,1.0,2.9,3.9,Mark Blount
2001-02,26.0,BOS,NBA,C,44.0,0.0,9.4,0.7,1.7,0.421,0.0,0.0,0.0,0.7,1.7,0.421,0.421,0.7,0.8,0.811,0.6,1.3,1.9,0.2,0.4,0.4,0.5,1.3,2.1,Mark Blount
2002-03,27.0,TOT,NBA,C,81.0,31.0,17.3,1.9,4.3,0.432,0.0,0.0,0.0,1.9,4.3,0.432,0.432,1.2,1.7,0.727,1.4,2.4,3.8,0.7,0.5,0.8,1.3,2.3,5.0,Mark Blount
2002-03,27.0,DEN,NBA,C,54.0,24.0,16.4,1.9,4.9,0.393,0.0,0.0,0.0,1.9,4.9,0.393,0.393,1.3,1.8,0.717,1.1,2.2,3.4,0.6,0.4,0.9,1.3,2.1,5.2,Mark Blount
2002-03,27.0,BOS,NBA,C,27.0,7.0,19.2,1.7,3.0,0.563,0.0,0.0,0.0,1.7,3.0,0.563,0.563,1.1,1.5,0.75,1.8,2.8,4.6,0.8,0.7,0.6,1.2,2.8,4.4,Mark Blount
2003-04,28.0,BOS,NBA,C,82.0,73.0,29.3,4.2,7.4,0.566,0.0,0.0,0.0,4.2,7.4,0.566,0.566,1.9,2.7,0.719,2.5,4.7,7.2,0.9,1.0,1.3,1.8,3.1,10.3,Mark Blount
2004-05,29.0,BOS,NBA,C,82.0,57.0,26.0,4.0,7.5,0.529,0.0,0.0,0.0,4.0,7.5,0.53,0.529,1.4,2.0,0.713,1.7,3.1,4.8,1.6,0.4,0.8,1.9,2.8,9.4,Mark Blount
2005-06,30.0,TOT,NBA,C,81.0,55.0,27.7,4.6,9.1,0.508,0.0,0.0,0.0,4.6,9.1,0.508,0.508,2.1,2.7,0.757,1.2,3.3,4.5,1.2,0.5,0.9,2.4,3.1,11.3,Mark Blount
2005-06,30.0,BOS,NBA,C,39.0,25.0,27.8,5.0,9.7,0.511,0.0,0.0,0.0,5.0,9.7,0.511,0.511,2.5,3.3,0.764,0.9,3.2,4.2,1.7,0.4,0.9,3.1,2.7,12.4,Mark Blount
2005-06,30.0,MIN,NBA,C,42.0,30.0,27.5,4.3,8.4,0.506,0.0,0.0,0.0,4.3,8.4,0.506,0.506,1.7,2.3,0.747,1.4,3.4,4.8,0.8,0.6,1.0,1.8,3.5,10.2,Mark Blount
2006-07,31.0,MIN,NBA,C,82.0,81.0,31.0,5.2,10.2,0.509,0.1,0.4,0.29,5.1,9.9,0.517,0.514,1.8,2.4,0.754,1.7,4.5,6.2,0.8,0.5,0.7,1.9,2.9,12.3,Mark Blount
2007-08,32.0,MIA,NBA,C,69.0,46.0,22.3,3.4,7.5,0.462,0.2,0.6,0.386,3.2,6.8,0.469,0.479,1.3,2.0,0.638,1.0,2.8,3.8,0.6,0.5,0.5,1.0,1.9,8.4,Mark Blount
