SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2001-02,23.0,DEN,NBA,C,24.0,262.0,0.33799999999999997,0.445,0.35700000000000004,0.465,0.0,0.354,0.33799999999999997,0.47700000000000004,0.7859999999999999,0.752,0.41700000000000004,0.52,0.37799999999999995,0.293,0.054000000000000006,0.18100000000000002,76.0,77.0,0.0,71.0,104.0,80.0,129.0,30.0,-20.6,-17.8,Chris Andersen
2002-03,24.0,DEN,NBA,C,59.0,907.0,0.4,0.442,0.401,0.46299999999999997,0.0,0.349,0.4,0.474,0.55,0.758,0.44,0.519,0.491,0.302,0.004,0.182,90.0,87.0,0.0,84.0,73.0,85.0,162.0,2.0,-42.1,-55.0,Chris Andersen
2003-04,25.0,DEN,NBA,PF,71.0,1029.0,0.44299999999999995,0.439,0.446,0.46,0.0,0.34700000000000003,0.44299999999999995,0.47100000000000003,0.589,0.752,0.486,0.516,0.527,0.303,0.005,0.187,101.0,97.0,0.0,94.0,78.0,94.0,174.0,3.0,-11.3,-15.2,Chris Andersen
2004-05,26.0,NOH,NBA,C,67.0,1430.0,0.534,0.447,0.5379999999999999,0.47,0.0,0.35600000000000004,0.534,0.48200000000000004,0.6890000000000001,0.7559999999999999,0.581,0.529,0.531,0.324,0.008,0.196,119.0,114.0,0.0,111.0,91.0,110.0,164.0,4.0,36.6,45.4,Chris Andersen
2005-06,27.0,NOK,NBA,C,32.0,570.0,0.5710000000000001,0.45399999999999996,0.5710000000000001,0.478,0.0,0.358,0.5710000000000001,0.49,0.47600000000000003,0.745,0.562,0.536,1.051,0.33299999999999996,0.0,0.20199999999999999,126.0,120.0,0.0,117.0,64.0,105.0,316.0,0.0,16.0,7.5,Chris Andersen
2007-08,29.0,NOH,NBA,C,5.0,34.0,0.28600000000000003,0.457,0.28600000000000003,0.484,0.0,0.36200000000000004,0.28600000000000003,0.49700000000000005,0.5,0.755,0.342,0.54,0.5710000000000001,0.306,0.0,0.222,62.0,59.0,0.0,57.0,66.0,63.0,187.0,0.0,-3.0,-3.5,Chris Andersen
2008-09,30.0,DEN,NBA,C,71.0,1460.0,0.5479999999999999,0.45899999999999996,0.56,0.485,0.2,0.36700000000000005,0.551,0.5,0.718,0.7709999999999999,0.608,0.544,0.62,0.306,0.034,0.22399999999999998,119.0,115.0,55.0,110.0,93.0,112.0,203.0,15.0,30.1,47.4,Chris Andersen
2009-10,31.0,DEN,NBA,PF,76.0,1695.0,0.5660000000000001,0.461,0.573,0.49200000000000005,0.0,0.355,0.5660000000000001,0.501,0.695,0.759,0.631,0.5429999999999999,0.94,0.3,0.012,0.222,123.0,116.0,0.0,113.0,92.0,116.0,313.0,5.0,32.6,62.7,Chris Andersen
2010-11,32.0,DEN,NBA,C,45.0,732.0,0.599,0.45899999999999996,0.603,0.48700000000000004,0.0,0.358,0.599,0.498,0.637,0.763,0.636,0.541,0.985,0.3,0.006999999999999999,0.222,131.0,124.0,0.0,120.0,83.0,118.0,328.0,3.0,27.4,37.3,Chris Andersen
2011-12,33.0,DEN,NBA,C,32.0,486.0,0.546,0.44799999999999995,0.546,0.47700000000000004,0.0,0.349,0.546,0.48700000000000004,0.61,0.752,0.583,0.527,0.759,0.276,0.0,0.226,122.0,115.0,0.0,112.0,81.0,111.0,275.0,0.0,12.7,16.1,Chris Andersen
