SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2001-02,23.0,DEN,NBA,C,24.0,1.0,262.0,3.4,10.2,0.338,0.0,0.5,0.0,3.4,9.6,0.357,3.0,3.8,0.786,5.2,5.2,10.4,1.0,1.0,3.8,1.8,4.8,9.9,Chris Andersen
2002-03,24.0,DEN,NBA,C,59.0,3.0,907.0,4.5,11.3,0.4,0.0,0.0,0.0,4.5,11.3,0.401,3.1,5.6,0.55,4.3,6.5,10.9,1.3,1.2,2.4,2.4,3.6,12.1,Chris Andersen
2003-04,25.0,DEN,NBA,PF,71.0,0.0,1029.0,3.1,7.1,0.443,0.0,0.0,0.0,3.1,7.1,0.446,2.2,3.7,0.589,3.1,7.3,10.4,1.2,1.2,4.0,1.7,4.2,8.5,Chris Andersen
2004-05,26.0,NOH,NBA,C,67.0,2.0,1430.0,4.8,9.0,0.534,0.0,0.1,0.0,4.8,8.9,0.538,3.3,4.8,0.689,3.4,6.9,10.3,1.8,0.4,2.5,1.6,3.6,12.9,Chris Andersen
2005-06,27.0,NOK,NBA,C,32.0,2.0,570.0,3.5,6.2,0.571,0.0,0.0,0.0,3.5,6.2,0.571,3.1,6.5,0.476,3.9,5.9,9.8,0.4,0.5,2.6,1.6,5.3,10.2,Chris Andersen
2007-08,29.0,NOH,NBA,C,5.0,0.0,34.0,2.1,7.4,0.286,0.0,0.0,0.0,2.1,7.4,0.286,2.1,4.2,0.5,2.1,7.4,9.5,0.0,0.0,4.2,1.1,6.4,6.4,Chris Andersen
2008-09,30.0,DEN,NBA,C,71.0,1.0,1460.0,3.9,7.2,0.548,0.0,0.2,0.2,3.9,7.0,0.56,3.2,4.5,0.718,4.0,6.9,10.9,0.8,1.0,4.3,1.7,4.3,11.1,Chris Andersen
2009-10,31.0,DEN,NBA,PF,76.0,0.0,1695.0,3.0,5.3,0.566,0.0,0.1,0.0,3.0,5.3,0.573,3.5,5.0,0.695,3.1,7.1,10.3,0.7,0.9,3.0,1.3,3.6,9.5,Chris Andersen
2010-11,32.0,DEN,NBA,C,45.0,0.0,732.0,4.0,6.7,0.599,0.0,0.0,0.0,4.0,6.7,0.603,4.2,6.6,0.637,3.7,7.1,10.8,1.0,1.1,2.9,1.2,3.9,12.3,Chris Andersen
2011-12,33.0,DEN,NBA,C,32.0,1.0,486.0,4.4,8.0,0.546,0.0,0.0,0.0,4.4,8.0,0.546,3.7,6.1,0.61,3.6,7.4,11.0,0.4,1.4,3.4,1.3,3.9,12.4,Chris Andersen
2012-13,34.0,MIA,NBA,C,42.0,0.0,624.0,4.1,7.1,0.577,0.1,0.2,0.667,4.0,6.9,0.575,3.6,5.4,0.677,3.3,6.6,9.9,1.0,0.9,2.5,1.4,5.1,11.9,Chris Andersen
2013-14,35.0,MIA,NBA,C,72.0,0.0,1396.0,4.6,7.1,0.644,0.1,0.3,0.25,4.5,6.8,0.662,3.1,4.4,0.71,3.3,6.4,9.8,0.5,0.8,2.5,1.4,4.2,12.3,Chris Andersen
2014-15,36.0,MIA,NBA,C,60.0,20.0,1132.0,3.8,6.6,0.58,0.1,0.4,0.308,3.7,6.2,0.598,2.4,3.6,0.667,2.4,7.1,9.5,1.4,0.8,1.9,1.3,2.8,10.2,Chris Andersen
2015-16,37.0,TOT,NBA,C,27.0,15.0,402.0,3.4,6.4,0.528,0.4,1.3,0.286,3.0,5.2,0.586,2.2,3.2,0.694,3.2,5.6,8.8,1.1,1.3,1.2,0.8,2.6,9.4,Chris Andersen
2015-16,37.0,MIA,NBA,C,7.0,1.0,36.0,4.0,10.0,0.4,2.0,5.0,0.4,2.0,5.0,0.4,3.0,4.0,0.75,3.0,6.0,9.0,3.0,1.0,3.0,2.0,4.0,13.0,Chris Andersen
2015-16,37.0,MEM,NBA,C,20.0,14.0,366.0,3.3,6.1,0.548,0.2,0.9,0.222,3.1,5.2,0.604,2.2,3.1,0.688,3.2,5.5,8.8,0.9,1.4,1.0,0.7,2.5,9.0,Chris Andersen
2016-17,38.0,CLE,NBA,C,12.0,0.0,114.0,2.8,6.9,0.409,0.0,0.9,0.0,2.8,6.0,0.474,3.2,4.4,0.714,2.8,6.9,9.8,1.6,1.6,2.2,1.6,6.3,8.8,Chris Andersen
2000-01,25.0,BOS,NBA,C,64.0,50.0,1098.0,3.3,6.6,0.505,0.0,0.0,0.0,3.3,6.6,0.505,1.5,2.2,0.697,3.2,4.4,7.6,1.0,1.3,2.5,2.0,6.0,8.1,Mark Blount
2001-02,26.0,BOS,NBA,C,44.0,0.0,415.0,2.8,6.6,0.421,0.0,0.0,0.0,2.8,6.6,0.421,2.6,3.2,0.811,2.3,5.1,7.4,0.9,1.4,1.6,2.0,5.1,8.2,Mark Blount
2002-03,27.0,TOT,NBA,C,81.0,31.0,1403.0,3.8,8.9,0.432,0.0,0.0,0.0,3.8,8.9,0.432,2.6,3.6,0.727,2.8,5.1,7.9,1.4,1.1,1.7,2.6,4.8,10.3,Mark Blount
2002-03,27.0,DEN,NBA,C,54.0,24.0,885.0,4.3,10.9,0.393,0.0,0.0,0.0,4.3,10.9,0.393,2.9,4.0,0.717,2.5,4.9,7.4,1.4,0.9,2.1,2.8,4.6,11.4,Mark Blount
