SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2006-07,22.0,SAC,NBA,PG,42.0,0.0,359.0,6.8,17.8,0.381,1.7,7.1,0.24,5.1,10.7,0.474,1.6,2.1,0.733,1.6,3.7,5.2,2.1,2.1,0.6,2.1,3.0,16.8,90.0,109.0,Quincy Douby
2007-08,23.0,SAC,NBA,PG,74.0,0.0,876.0,7.6,19.4,0.394,2.4,7.1,0.344,5.2,12.3,0.423,2.8,3.0,0.923,1.0,3.8,4.8,3.1,1.7,0.7,3.4,4.6,20.5,95.0,112.0,Quincy Douby
2008-09,24.0,TOT,NBA,PG,27.0,0.0,300.0,7.2,18.8,0.382,2.4,7.9,0.304,4.8,10.9,0.438,2.9,3.2,0.895,1.0,4.4,5.5,4.3,0.9,0.9,2.2,4.6,19.6,100.0,116.0,Quincy Douby
2008-09,24.0,SAC,NBA,PG,20.0,0.0,227.0,6.7,19.7,0.341,2.2,8.3,0.27,4.5,11.4,0.392,3.1,3.4,0.933,0.7,4.9,5.6,2.9,0.4,1.1,1.3,5.2,18.8,96.0,117.0,Quincy Douby
2008-09,24.0,TOR,NBA,PG,7.0,0.0,73.0,8.6,15.7,0.545,2.9,6.4,0.444,5.7,9.3,0.615,2.1,2.9,0.75,2.1,2.9,5.0,8.6,2.1,0.0,5.0,2.9,22.2,113.0,112.0,Quincy Douby
2005-06,24.0,SAC,NBA,SF,67.0,11.0,1301.0,5.2,13.0,0.4,1.6,5.5,0.285,3.7,7.5,0.484,3.1,4.1,0.772,1.6,5.9,7.4,3.8,1.6,1.9,3.0,5.4,15.1,98.0,104.0,Francisco García
2006-07,25.0,SAC,NBA,SF,79.0,5.0,1410.0,5.9,13.6,0.429,1.9,5.4,0.356,4.0,8.3,0.476,3.4,4.1,0.833,1.9,5.5,7.4,3.1,1.6,1.5,2.5,6.8,17.0,106.0,108.0,Francisco García
2007-08,26.0,SAC,NBA,SF,79.0,20.0,2096.0,8.4,18.2,0.463,2.7,7.0,0.391,5.7,11.2,0.508,3.9,5.0,0.779,1.3,5.1,6.4,3.1,2.3,1.2,3.1,5.6,23.5,108.0,109.0,Francisco García
2008-09,27.0,SAC,NBA,SF,65.0,36.0,1975.0,7.6,17.2,0.444,2.3,5.7,0.398,5.3,11.5,0.466,3.8,4.6,0.82,1.4,4.2,5.6,3.9,2.1,1.7,2.9,5.1,21.3,107.0,114.0,Francisco García
2009-10,28.0,SAC,NBA,SG,25.0,4.0,575.0,7.3,15.6,0.466,2.0,5.2,0.39,5.2,10.4,0.504,1.3,1.5,0.882,1.0,4.9,5.9,4.0,0.9,1.7,1.9,4.4,17.9,111.0,111.0,Francisco García
2010-11,29.0,SAC,NBA,SF,58.0,34.0,1386.0,7.5,17.3,0.436,2.9,8.1,0.362,4.6,9.1,0.502,2.4,2.8,0.855,0.9,4.0,4.8,2.6,1.9,1.8,1.6,4.6,20.4,113.0,109.0,Francisco García
2011-12,30.0,SAC,NBA,SF,49.0,3.0,798.0,5.5,14.5,0.376,2.4,8.3,0.29,3.0,6.2,0.49,1.5,1.9,0.8,0.7,5.6,6.3,2.0,2.3,2.4,1.4,4.6,14.9,101.0,108.0,Francisco García
2012-13,31.0,TOT,NBA,"SF,SG",58.0,20.0,1029.0,5.8,14.8,0.393,3.3,8.8,0.374,2.5,6.0,0.421,0.9,1.0,0.857,0.4,4.1,4.5,3.1,2.3,1.9,1.6,4.3,15.9,105.0,109.0,Francisco García
2012-13,31.0,SAC,NBA,SG,40.0,15.0,710.0,5.6,14.8,0.376,2.9,7.9,0.367,2.7,6.9,0.385,0.9,1.0,0.857,0.5,4.4,4.9,3.1,2.3,2.2,1.4,4.8,14.9,101.0,110.0,Francisco García
2012-13,31.0,HOU,NBA,SF,18.0,5.0,319.0,6.4,14.9,0.432,4.2,11.0,0.386,2.2,3.9,0.56,0.9,1.1,0.857,0.2,3.4,3.6,3.1,2.2,1.1,1.9,3.4,18.0,112.0,107.0,Francisco García
2013-14,32.0,HOU,NBA,SF,55.0,4.0,1083.0,5.4,13.5,0.401,3.2,8.9,0.358,2.3,4.6,0.485,0.5,0.9,0.526,1.0,4.6,5.6,2.9,1.2,1.5,1.4,5.5,14.5,108.0,108.0,Francisco García
2014-15,33.0,HOU,NBA,SF,14.0,0.0,200.0,4.2,15.7,0.27,2.5,11.2,0.222,1.7,4.5,0.389,0.2,1.0,0.25,0.7,3.5,4.2,3.7,2.2,1.2,2.5,5.0,11.2,76.0,105.0,Francisco García
2004-05,21.0,SAC,NBA,PG,45.0,0.0,455.0,5.1,13.3,0.385,0.6,2.8,0.2,4.5,10.4,0.435,4.1,6.2,0.655,3.3,3.3,6.6,2.5,1.8,0.3,2.7,4.0,14.9,96.0,111.0,Kevin Martin
2005-06,22.0,SAC,NBA,SG,72.0,41.0,1913.0,7.2,14.9,0.48,1.8,4.9,0.369,5.3,10.0,0.534,5.1,6.1,0.847,1.6,5.5,7.1,2.6,1.5,0.2,2.2,3.8,21.2,116.0,107.0,Kevin Martin
2006-07,23.0,SAC,NBA,SG,80.0,80.0,2818.0,9.1,19.2,0.473,2.3,6.0,0.381,6.8,13.2,0.515,8.6,10.2,0.844,1.2,4.9,6.1,3.1,1.8,0.2,2.4,3.3,29.1,120.0,109.0,Kevin Martin
2007-08,24.0,SAC,NBA,SG,61.0,57.0,2216.0,9.5,20.9,0.456,2.4,6.1,0.402,7.1,14.8,0.478,11.5,13.2,0.869,1.1,5.1,6.2,3.0,1.4,0.1,3.0,3.4,33.0,121.0,112.0,Kevin Martin
2008-09,25.0,SAC,NBA,SG,51.0,46.0,1947.0,8.9,21.2,0.42,3.0,7.2,0.415,5.9,14.0,0.423,12.0,13.8,0.867,0.8,4.0,4.8,3.6,1.6,0.2,3.8,3.0,32.8,115.0,117.0,Kevin Martin
2009-10,26.0,TOT,NBA,SG,46.0,43.0,1633.0,9.0,21.7,0.417,2.2,6.6,0.333,6.8,15.1,0.453,9.3,10.6,0.876,0.9,4.2,5.1,3.5,1.4,0.2,2.9,3.0,29.6,113.0,111.0,Kevin Martin
2009-10,26.0,SAC,NBA,SG,22.0,21.0,774.0,8.9,22.4,0.398,2.6,7.3,0.355,6.3,15.1,0.419,8.4,10.2,0.819,1.3,4.9,6.2,3.8,1.5,0.3,2.3,3.4,28.8,112.0,112.0,Kevin Martin
2009-10,26.0,HOU,NBA,SG,24.0,22.0,859.0,9.2,21.0,0.435,1.8,5.9,0.31,7.3,15.1,0.484,10.2,11.0,0.924,0.5,3.6,4.2,3.2,1.4,0.1,3.4,2.7,30.3,113.0,111.0,Kevin Martin
2010-11,27.0,HOU,NBA,SG,80.0,80.0,2603.0,10.8,24.8,0.436,3.4,9.0,0.383,7.4,15.8,0.467,11.6,13.1,0.888,0.5,4.5,5.1,3.9,1.6,0.3,3.6,3.0,36.7,117.0,111.0,Kevin Martin
2011-12,28.0,HOU,NBA,SG,40.0,40.0,1264.0,9.2,22.2,0.413,3.2,9.3,0.347,6.0,12.9,0.462,6.6,7.4,0.894,0.5,3.9,4.4,4.6,1.2,0.1,2.9,2.9,28.2,111.0,109.0,Kevin Martin
2012-13,29.0,OKC,NBA,SG,77.0,0.0,2136.0,8.4,18.7,0.45,3.8,8.9,0.426,4.6,9.8,0.472,5.3,5.9,0.89,0.7,3.5,4.3,2.6,1.7,0.2,2.4,3.3,25.9,117.0,107.0,Kevin Martin
2013-14,30.0,MIN,NBA,SG,68.0,68.0,2177.0,10.0,23.2,0.43,2.6,6.7,0.387,7.4,16.4,0.448,6.9,7.7,0.891,0.8,3.8,4.6,2.7,1.5,0.1,2.4,2.8,29.4,110.0,109.0,Kevin Martin
2014-15,31.0,MIN,NBA,SG,39.0,36.0,1302.0,10.4,24.4,0.427,2.9,7.5,0.393,7.5,16.9,0.442,6.6,7.5,0.881,0.7,4.8,5.5,3.5,1.3,0.0,3.0,3.0,30.4,107.0,115.0,Kevin Martin
2015-16,32.0,TOT,NBA,SG,55.0,13.0,1095.0,7.2,19.4,0.372,2.3,6.3,0.36,4.9,13.1,0.378,7.1,7.9,0.89,0.6,4.4,5.1,2.7,1.2,0.1,2.5,3.8,23.7,103.0,111.0,Kevin Martin
2015-16,32.0,MIN,NBA,SG,39.0,12.0,834.0,7.6,20.2,0.377,2.3,6.2,0.369,5.3,14.0,0.381,7.6,8.6,0.88,0.6,4.3,4.9,2.8,1.0,0.1,2.5,4.1,25.1,104.0,114.0,Kevin Martin
2015-16,32.0,SAS,NBA,SG,16.0,1.0,261.0,5.9,16.7,0.353,2.2,6.5,0.333,3.7,10.2,0.365,5.5,5.9,0.933,0.8,4.9,5.7,2.4,1.8,0.4,2.5,2.9,19.4,99.0,101.0,Kevin Martin
2005-06,22.0,SAC,NBA,PG,29.0,0.0,150.0,7.3,20.2,0.362,2.1,9.4,0.222,5.2,10.8,0.484,4.2,4.2,1.0,1.7,3.5,5.2,3.8,2.1,0.0,3.5,3.5,20.9,94.0,107.0,Ronnie Price
2006-07,23.0,SAC,NBA,PG,58.0,1.0,563.0,6.0,15.5,0.39,1.9,5.8,0.323,4.1,9.6,0.43,3.3,4.9,0.673,1.3,5.0,6.4,4.3,2.5,0.4,3.0,5.8,17.3,96.0,107.0,Ronnie Price
2007-08,24.0,UTA,NBA,PG,61.0,3.0,588.0,7.7,17.9,0.431,2.3,6.6,0.347,5.4,11.3,0.481,2.3,3.3,0.684,0.7,3.3,4.0,6.8,2.8,0.3,2.6,7.3,20.0,106.0,107.0,Ronnie Price
2008-09,25.0,UTA,NBA,PG,52.0,17.0,738.0,5.4,14.2,0.379,1.3,4.3,0.311,4.1,9.9,0.408,2.4,3.1,0.756,0.8,4.0,4.8,7.5,2.7,0.3,4.3,5.2,14.5,91.0,108.0,Ronnie Price
2009-10,26.0,UTA,NBA,PG,60.0,4.0,806.0,6.2,15.4,0.405,1.1,4.0,0.286,5.1,11.4,0.447,2.6,3.7,0.695,1.8,2.9,4.7,7.8,2.5,0.8,3.6,6.9,16.2,98.0,106.0,Ronnie Price
2010-11,27.0,UTA,NBA,SG,59.0,0.0,717.0,5.4,15.4,0.352,1.5,5.1,0.29,4.0,10.4,0.383,2.1,2.9,0.744,1.6,2.9,4.5,4.1,3.1,0.4,4.0,7.8,14.5,84.0,110.0,Ronnie Price
2011-12,28.0,PHO,NBA,PG,36.0,8.0,517.0,4.9,13.0,0.377,1.3,4.4,0.295,3.6,8.6,0.419,2.0,2.5,0.8,1.8,3.8,5.6,6.7,3.4,0.3,4.6,7.2,13.1,89.0,105.0,Ronnie Price
2012-13,29.0,POR,NBA,PG,39.0,0.0,510.0,4.0,12.4,0.325,1.0,4.0,0.256,3.0,8.3,0.358,1.8,2.5,0.708,1.3,3.2,4.5,7.5,2.7,0.3,3.5,6.3,10.8,88.0,109.0,Ronnie Price
2013-14,30.0,ORL,NBA,SG,31.0,2.0,377.0,3.8,12.5,0.304,1.2,5.8,0.209,2.6,6.7,0.388,1.2,1.8,0.692,1.1,4.8,5.8,9.0,3.4,0.3,3.5,6.8,10.1,85.0,106.0,Ronnie Price
2014-15,31.0,LAL,NBA,PG,43.0,20.0,982.0,4.0,11.6,0.345,1.6,5.7,0.284,2.4,5.9,0.404,1.9,2.3,0.8,1.0,2.6,3.6,8.6,3.5,0.2,2.7,6.1,11.5,99.0,109.0,Ronnie Price
2015-16,32.0,PHO,NBA,PG,62.0,18.0,1211.0,4.7,12.1,0.384,2.7,7.9,0.347,1.9,4.3,0.453,1.2,1.6,0.756,1.0,3.0,4.0,5.9,3.0,0.5,2.8,6.5,13.3,102.0,108.0,Ronnie Price
2016-17,33.0,PHO,NBA,PG,14.0,0.0,134.0,1.4,8.6,0.167,1.1,6.1,0.176,0.4,2.5,0.143,1.1,1.4,0.75,1.1,2.9,3.9,6.4,3.9,0.4,1.1,5.0,5.0,86.0,110.0,Ronnie Price
2006-07,22.0,SAC,NBA,C,26.0,1.0,333.0,8.2,13.4,0.614,0.0,0.2,0.0,8.2,13.2,0.621,3.5,9.6,0.365,7.8,9.7,17.5,0.3,0.8,2.4,2.3,7.8,19.9,113.0,106.0,Justin Williams
2007-08,23.0,TOT,NBA,C,23.0,0.0,123.0,5.4,12.0,0.448,0.0,0.0,0.0,5.4,12.0,0.448,3.3,10.7,0.308,8.3,12.0,20.2,0.0,2.1,2.1,1.7,7.0,14.0,99.0,104.0,Justin Williams
2007-08,23.0,SAC,NBA,C,22.0,0.0,117.0,5.2,11.3,0.462,0.0,0.0,0.0,5.2,11.3,0.462,3.0,9.5,0.318,8.2,12.6,20.8,0.0,2.2,2.2,1.3,6.1,13.4,104.0,103.0,Justin Williams
