2P,2P%,2PA,3P,3P%,3PA,AGE,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,LEAGUE,MP,ORB,PF,POS,PTS,SEASON,STL,TEAM,TOV,TRB,eFG%,PLAYER
6.0,0.545,11.0,0.0,0.0,11.0,25.0,12.0,2.0,7.0,6.0,0.273,22.0,7.0,0.778,9.0,18.0,1.0,NBA,107.0,4.0,15.0,PG,19.0,2017-18,3.0,BOS,9.0,11.0,0.273,Kadeem Allen
48.0,0.457,105.0,17.0,0.472,36.0,26.0,76.0,4.0,43.0,65.0,0.461,141.0,42.0,0.778,54.0,19.0,1.0,NBA,416.0,8.0,46.0,PG,189.0,2018-19,16.0,NYK,26.0,51.0,0.521,Kadeem Allen
14.0,0.5,28.0,5.0,0.313,16.0,27.0,21.0,2.0,7.0,19.0,0.432,44.0,7.0,0.636,11.0,10.0,0.0,NBA,117.0,2.0,7.0,PG,50.0,2019-20,5.0,NYK,8.0,9.0,0.489,Kadeem Allen
229.0,0.432,530.0,63.0,0.32,197.0,19.0,143.0,17.0,229.0,292.0,0.402,727.0,156.0,0.614,254.0,56.0,55.0,NBA,1704.0,50.0,122.0,SG,803.0,2019-20,55.0,NYK,124.0,279.0,0.445,RJ Barrett
343.0,0.457,751.0,124.0,0.401,309.0,20.0,217.0,20.0,346.0,467.0,0.441,1060.0,206.0,0.746,276.0,72.0,72.0,NBA,2511.0,68.0,188.0,SG,1264.0,2020-21,53.0,NYK,139.0,414.0,0.499,RJ Barrett
349.0,0.442,790.0,138.0,0.342,404.0,21.0,208.0,16.0,342.0,487.0,0.408,1194.0,290.0,0.714,406.0,70.0,70.0,NBA,2417.0,66.0,142.0,SF,1402.0,2021-22,43.0,NYK,151.0,408.0,0.466,RJ Barrett
389.0,0.495,786.0,121.0,0.31,390.0,22.0,201.0,15.0,308.0,510.0,0.434,1176.0,290.0,0.74,392.0,73.0,73.0,NBA,2475.0,60.0,179.0,SG,1431.0,2022-23,31.0,NYK,164.0,368.0,0.485,RJ Barrett
5.0,0.385,13.0,1.0,0.111,9.0,21.0,4.0,1.0,3.0,6.0,0.273,22.0,4.0,0.8,5.0,9.0,0.0,NBA,53.0,2.0,3.0,SF,17.0,2019-20,0.0,NYK,2.0,5.0,0.295,Ignas Brazdeikis
24.0,0.436,55.0,11.0,0.393,28.0,22.0,17.0,3.0,34.0,35.0,0.422,83.0,10.0,0.714,14.0,13.0,0.0,NBA,249.0,11.0,22.0,SF,91.0,2020-21,4.0,TOT,12.0,45.0,0.488,Ignas Brazdeikis
0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,0.0,NBA,7.0,1.0,0.0,SF,2.0,2020-21,0.0,NYK,1.0,2.0,0.0,Ignas Brazdeikis
