# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
11.0,0.0,0.341,0.055,0.242,0.706,0.068,0.294,0.088,0.036,0.626,0.286,0.462,0.289,0.498,0.154,0.795,0.345,0.3,20.0,1.0,13.5,0.453,47.0,NBA,1155.0,PG,2001-02,GSW,Gilbert Arenas
33.0,0.0,0.303,0.095,0.242,0.735,0.095,0.265,0.131,0.03,0.625,0.411,0.385,0.238,0.461,0.188,0.633,0.348,0.244,21.0,0.0,13.2,0.431,82.0,NBA,2866.0,PG,2002-03,GSW,Gilbert Arenas
18.0,0.0,0.22,0.084,0.221,0.636,0.111,0.364,0.147,0.02,0.572,0.377,0.356,0.262,0.401,0.168,0.76,0.375,0.327,22.0,0.0,15.5,0.392,55.0,NBA,2066.0,PG,2003-04,WAS,Gilbert Arenas
27.0,1.0,0.233,0.109,0.179,0.631,0.11,0.369,0.137,0.018,0.645,0.38,0.429,0.257,0.469,0.251,0.668,0.365,0.26,23.0,3.0,15.2,0.431,80.0,NBA,3274.0,PG,2004-05,WAS,Gilbert Arenas
24.0,0.0,0.231,0.1,0.266,0.676,0.079,0.324,0.102,0.016,0.637,0.407,0.431,0.282,0.485,0.318,0.603,0.369,0.345,24.0,2.0,15.3,0.447,80.0,NBA,3384.0,PG,2005-06,WAS,Gilbert Arenas
9.0,0.0,0.242,0.066,0.267,0.623,0.048,0.377,0.087,0.006,0.572,0.353,0.402,0.251,0.459,0.347,0.58,0.351,0.294,25.0,2.0,16.2,0.418,74.0,NBA,2942.0,PG,2006-07,WAS,Gilbert Arenas
0.0,0.0,0.204,0.066,0.296,0.602,0.036,0.398,0.051,0.0,0.575,0.462,0.414,0.321,0.475,0.429,0.5,0.282,0.25,26.0,0.0,17.3,0.398,13.0,NBA,425.0,PG,2007-08,WAS,Gilbert Arenas
0.0,0.0,0.304,0.0,0.304,0.696,0.087,0.304,0.143,0.0,0.143,0.0,0.286,0.25,0.25,0.5,1.0,0.286,0.0,27.0,0.0,14.3,0.261,2.0,NBA,63.0,PG,2008-09,WAS,Gilbert Arenas
1.0,0.0,0.203,0.093,0.3,0.706,0.11,0.294,0.066,0.003,0.528,0.421,0.411,0.163,0.437,0.353,0.508,0.348,0.25,28.0,1.0,15.6,0.411,32.0,NBA,1169.0,PG,2009-10,WAS,Gilbert Arenas
0.0,0.0,0.123,0.08,0.243,0.554,0.109,0.446,0.083,0.0,0.533,0.458,0.388,0.227,0.423,0.35,0.742,0.297,0.259,29.0,4.0,18.3,0.366,70.0,NBA,1796.0,PG,2010-11,TOT,Gilbert Arenas
0.0,0.0,0.097,0.076,0.294,0.561,0.094,0.439,0.062,0.0,0.656,0.48,0.433,0.301,0.449,0.258,0.809,0.324,0.222,29.0,1.0,18.7,0.394,21.0,NBA,726.0,PG,2010-11,WAS,Gilbert Arenas
0.0,0.0,0.144,0.084,0.2,0.55,0.121,0.45,0.099,0.0,0.466,0.441,0.333,0.157,0.401,0.408,0.68,0.275,0.278,29.0,3.0,18.0,0.344,49.0,NBA,1070.0,PG,2010-11,ORL,Gilbert Arenas
0.0,0.0,0.078,0.109,0.172,0.391,0.031,0.609,0.026,0.0,0.6,0.429,0.545,0.308,0.52,0.5,0.923,0.333,1.0,30.0,0.0,20.9,0.406,17.0,NBA,211.0,PG,2011-12,MEM,Gilbert Arenas
0.0,0.0,0.177,0.19,0.253,0.772,0.152,0.228,0.167,0.0,0.571,0.467,0.5,0.296,0.443,0.167,1.0,0.167,0.333,22.0,0.0,14.7,0.38,22.0,NBA,221.0,PG,1998-99,TOT,Earl Boykins
