SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1998-99,20.0,VAN,NBA,PG,50.0,50.0,1758.0,5.3,12.4,0.43,0.3,1.5,0.203,5.0,10.9,0.461,2.6,3.5,0.751,0.6,2.2,2.8,6.7,1.6,0.1,3.0,2.5,13.6,Mike Bibby
1999-00,21.0,VAN,NBA,PG,82.0,82.0,3155.0,5.2,11.8,0.445,0.9,2.4,0.363,4.4,9.3,0.466,2.2,2.9,0.78,0.8,2.7,3.5,7.6,1.5,0.2,2.8,2.0,13.6,Mike Bibby
2000-01,22.0,VAN,NBA,PG,82.0,82.0,3190.0,5.9,13.1,0.454,1.2,3.2,0.379,4.7,9.8,0.478,1.6,2.1,0.761,0.5,2.9,3.4,7.7,1.2,0.1,2.8,1.7,14.7,Mike Bibby
2001-02,23.0,SAC,NBA,PG,80.0,80.0,2659.0,6.0,13.3,0.453,0.7,1.9,0.37,5.3,11.5,0.466,2.1,2.6,0.803,0.5,2.5,3.0,5.5,1.2,0.2,1.8,1.8,14.9,Mike Bibby
2002-03,24.0,SAC,NBA,PG,55.0,55.0,1835.0,6.5,13.7,0.47,1.1,2.7,0.409,5.4,11.0,0.485,3.2,3.7,0.861,0.7,2.2,2.9,5.6,1.4,0.2,2.5,1.8,17.2,Mike Bibby
2003-04,25.0,SAC,NBA,PG,82.0,82.0,2980.0,6.4,14.1,0.45,1.8,4.6,0.392,4.6,9.6,0.479,3.7,4.5,0.815,0.8,2.5,3.3,5.4,1.4,0.2,2.1,1.8,18.2,Mike Bibby
2004-05,26.0,SAC,NBA,PG,80.0,80.0,3084.0,6.5,14.8,0.443,1.5,4.2,0.36,5.0,10.5,0.477,3.7,4.8,0.775,0.9,3.0,3.9,6.3,1.4,0.4,2.4,2.2,18.3,Mike Bibby
2005-06,27.0,SAC,NBA,PG,82.0,82.0,3167.0,6.8,15.7,0.432,2.2,5.6,0.386,4.6,10.1,0.458,3.9,4.6,0.849,0.3,2.4,2.7,5.0,0.9,0.1,2.3,1.9,19.6,Mike Bibby
2006-07,28.0,SAC,NBA,PG,82.0,82.0,2784.0,6.1,15.1,0.404,2.2,6.2,0.36,3.9,8.9,0.435,3.7,4.5,0.83,0.5,2.9,3.4,5.0,1.1,0.1,2.5,1.8,18.1,Mike Bibby
2007-08,29.0,TOT,NBA,PG,48.0,44.0,1573.0,5.7,13.8,0.411,2.1,5.7,0.375,3.5,8.1,0.437,1.8,2.3,0.78,0.4,3.3,3.7,6.6,1.2,0.1,2.7,2.2,15.3,Mike Bibby
