SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
1995-96,22.0,SAS,NBA,PG,60,0,9.3,1.1,2.6,.406,0.4,1.1,.394,0.6,1.5,.416,.490,0.3,0.4,.640,0.2,0.6,0.7,2.0,0.5,0.0,1.1,1.6,2.8,Cory Alexander
1996-97,23.0,SAS,NBA,PG,80,6,18.2,2.4,6.1,.396,1.2,3.2,.373,1.3,3.0,.420,.492,1.2,1.6,.736,0.4,1.2,1.5,3.2,1.0,0.2,1.8,1.9,7.2,Cory Alexander
1997-98,24.0,TOT,NBA,PG,60,22,21.6,2.9,6.7,.428,1.1,2.9,.375,1.8,3.7,.469,.510,1.3,1.7,.784,0.3,2.2,2.4,3.5,1.2,0.2,1.9,1.6,8.1,Cory Alexander
1997-98,24.0,SAS,NBA,PG,37,3,13.5,1.6,3.9,.414,0.5,1.7,.313,1.1,2.2,.494,.483,0.7,1.0,.676,0.2,1.1,1.3,1.9,0.7,0.1,1.3,1.4,4.5,Cory Alexander
1997-98,24.0,DEN,NBA,PG,23,19,34.7,4.8,11.1,.435,2.0,4.9,.411,2.8,6.2,.455,.525,2.4,2.8,.846,0.4,3.9,4.3,6.0,2.0,0.3,2.8,2.0,14.0,Cory Alexander
1998-99,25.0,DEN,NBA,PG,36,4,21.6,2.7,7.2,.373,0.8,2.9,.286,1.9,4.3,.432,.431,1.0,1.2,.841,0.2,1.9,2.1,3.3,1.0,0.1,1.9,2.1,7.3,Cory Alexander
1999-00,26.0,DEN,NBA,PG,29,2,11.3,1.0,3.4,.286,0.3,1.2,.257,0.7,2.2,.302,.332,0.6,0.8,.773,0.3,1.2,1.4,2.0,0.8,0.1,1.0,1.3,2.8,Cory Alexander
2000-01,27.0,ORL,NBA,PG,26,0,8.7,0.7,2.2,.321,0.2,0.6,.250,0.5,1.5,.350,.357,0.5,0.7,.667,0.0,1.0,1.0,1.4,0.6,0.0,1.0,1.1,2.0,Cory Alexander
2001-02,28.0,Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Did Not Play (unsigned),Cory Alexander
2002-03,29.0,Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Did Not Play (other pro league—D-League),Cory Alexander
2003-04,30.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Cory Alexander
2004-05,31.0,CHA,NBA,SG,16,1,12.6,1.0,3.1,.327,0.5,1.2,.421,0.5,1.9,.267,.408,0.6,0.8,.750,0.5,1.3,1.8,2.3,0.6,0.1,1.2,1.8,3.1,Cory Alexander
1995-96,25.0,CLE,NBA,PF,28,3,12.8,1.0,2.5,.414,0.0,0.0,0,1.0,2.5,.414,.414,0.7,1.2,.576,0.5,1.4,1.9,0.3,0.2,0.4,1.2,1.8,2.8,John Amaechi
1996-97,26.0,Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),John Amaechi
1997-98,27.0,"Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)","Did Not Play (other pro league—United Kingdom, Italy)",John Amaechi
1998-99,28.0,Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),John Amaechi
1999-00,29.0,ORL,NBA,C,80,53,21.1,3.8,8.8,.437,0.0,0.1,.167,3.8,8.7,.439,.438,2.8,3.6,.766,0.8,2.6,3.3,1.2,0.4,0.5,1.7,2.0,10.5,John Amaechi
2000-01,30.0,ORL,NBA,C,82,36,20.9,2.9,7.2,.400,0.0,0.1,.000,2.9,7.1,.405,.400,2.1,3.4,.631,0.9,2.3,3.3,0.9,0.3,0.4,1.5,2.1,7.9,John Amaechi
2001-02,31.0,UTA,NBA,PF,54,0,10.9,1.0,3.1,.325,0.0,0.0,0,1.0,3.1,.325,.325,1.2,1.9,.638,1.0,1.1,2.0,0.5,0.1,0.2,1.0,1.2,3.2,John Amaechi
2002-03,32.0,UTA,NBA,C,50,1,9.5,0.7,2.4,.314,0.0,0.0,0,0.7,2.4,.314,.314,0.5,1.0,.481,0.5,1.0,1.5,0.4,0.3,0.1,0.7,1.0,2.0,John Amaechi
1991-92,23.0,Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Did Not Play (other pro league—USBL),Darrell Armstrong
1992-93,24.0,"Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)","Did Not Play (other pro league—CBA, GBA & USBL)",Darrell Armstrong
1993-94,25.0,Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Did Not Play (other pro league—Cyprus & USBL),Darrell Armstrong
1994-95,26.0,ORL,NBA,PG,3,0,2.7,1.0,2.7,.375,0.7,2.0,.333,0.3,0.7,.500,.500,0.7,0.7,1.000,0.3,0.0,0.3,1.0,0.3,0.0,0.3,1.0,3.3,Darrell Armstrong
1995-96,27.0,ORL,NBA,PG,13,0,3.2,1.2,2.5,.500,0.5,0.9,.500,0.8,1.5,.500,.594,0.3,0.3,1.000,0.0,0.2,0.2,0.4,0.5,0.0,0.5,0.3,3.2,Darrell Armstrong
1996-97,28.0,ORL,NBA,PG,67,0,15.1,2.0,5.1,.383,0.8,2.7,.304,1.1,2.4,.470,.462,1.4,1.6,.868,0.5,0.6,1.1,2.6,0.9,0.1,1.5,1.7,6.1,Darrell Armstrong
1997-98,29.0,ORL,NBA,PG,48,17,25.8,3.3,7.9,.411,0.5,1.4,.368,2.7,6.5,.420,.443,2.2,2.6,.854,1.4,2.0,3.3,4.9,1.2,0.1,2.3,2.0,9.2,Darrell Armstrong
1998-99,30.0,ORL,NBA,PG,50,15,30.0,4.6,10.4,.441,1.4,3.8,.365,3.2,6.7,.483,.507,3.2,3.6,.904,1.1,2.5,3.6,6.7,2.2,0.1,3.2,1.8,13.8,Darrell Armstrong
1999-00,31.0,ORL,NBA,PG,82,82,31.6,5.9,13.6,.433,1.7,4.9,.340,4.2,8.7,.485,.494,2.7,3.0,.911,0.8,2.5,3.3,6.1,2.1,0.1,3.0,1.7,16.2,Darrell Armstrong
2000-01,32.0,ORL,NBA,PG,75,75,36.9,5.5,13.4,.412,1.9,5.4,.355,3.6,8.0,.451,.484,2.9,3.3,.884,1.3,3.3,4.6,7.0,1.8,0.2,2.7,2.1,15.9,Darrell Armstrong
2001-02,33.0,ORL,NBA,PG,82,79,33.3,4.2,10.1,.419,1.7,4.9,.349,2.5,5.2,.484,.503,2.2,2.5,.888,1.0,2.9,3.9,5.5,1.9,0.1,2.1,2.0,12.4,Darrell Armstrong
2002-03,34.0,ORL,NBA,PG,82,23,28.7,3.2,7.8,.409,1.0,2.8,.336,2.3,5.0,.450,.470,2.0,2.3,.878,1.1,2.5,3.6,3.9,1.6,0.2,2.0,2.0,9.4,Darrell Armstrong
2003-04,35.0,NOH,NBA,PG,79,22,28.4,3.7,9.3,.395,1.7,5.4,.315,2.0,3.9,.508,.487,1.6,1.8,.854,0.8,2.1,2.9,3.9,1.7,0.2,2.0,1.9,10.6,Darrell Armstrong
2004-05,36.0,TOT,NBA,PG,66,16,15.0,1.3,4.2,.321,0.4,1.7,.252,0.9,2.5,.367,.372,0.9,1.0,.853,0.5,1.2,1.7,2.7,0.7,0.1,1.0,1.4,4.0,Darrell Armstrong
2004-05,36.0,NOH,NBA,PG,14,9,29.4,3.8,11.4,.333,1.2,5.0,.243,2.6,6.4,.404,.387,1.4,1.5,.905,1.1,2.3,3.4,4.6,1.1,0.1,2.0,2.1,10.1,Darrell Armstrong
2004-05,36.0,DAL,NBA,PG,52,7,11.1,0.7,2.3,.305,0.2,0.8,.268,0.5,1.5,.325,.352,0.8,0.9,.830,0.4,0.9,1.3,2.2,0.6,0.1,0.8,1.2,2.3,Darrell Armstrong
2005-06,37.0,DAL,NBA,PG,62,2,10.0,0.7,2.1,.336,0.2,0.8,.229,0.5,1.3,.400,.379,0.5,0.7,.786,0.3,1.0,1.3,1.4,0.4,0.0,0.9,1.1,2.1,Darrell Armstrong
2006-07,38.0,IND,NBA,PG,81,4,15.7,1.9,4.7,.414,0.9,2.6,.336,1.0,2.0,.515,.509,0.9,1.1,.785,0.4,1.2,1.7,2.4,0.9,0.1,0.9,1.3,5.6,Darrell Armstrong
2007-08,39.0,NJN,NBA,PG,50,2,11.0,0.8,2.2,.364,0.5,1.4,.333,0.3,0.8,.415,.468,0.4,0.6,.667,0.3,1.0,1.3,1.5,0.6,0.0,0.8,1.1,2.5,Darrell Armstrong
1990-91,22.0,BOS,NBA,PG,82.0,5.0,23.7,3.5,7.5,0.464,0.1,0.4,0.206,3.4,7.0,0.479,0.47,1.7,1.9,0.873,0.5,1.7,2.2,4.2,1.0,0.2,1.7,2.0,8.7,Dee Brown
1991-92,23.0,BOS,NBA,PG,31.0,20.0,28.5,4.8,11.3,0.426,0.2,0.7,0.227,4.6,10.6,0.439,0.433,1.9,2.5,0.769,0.5,2.1,2.5,5.3,1.1,0.2,1.9,2.4,11.7,Dee Brown
1992-93,24.0,BOS,NBA,PG,80.0,48.0,28.2,4.1,8.8,0.468,0.3,1.0,0.317,3.8,7.7,0.488,0.486,2.4,3.0,0.793,0.6,2.5,3.1,5.8,1.7,0.4,1.7,2.5,10.9,Dee Brown
1993-94,25.0,BOS,NBA,SG,77.0,76.0,37.2,6.4,13.3,0.48,0.4,1.2,0.313,6.0,12.0,0.497,0.495,2.4,2.8,0.831,0.8,3.1,3.9,4.5,2.0,0.6,1.6,2.7,15.5,Dee Brown
1994-95,26.0,BOS,NBA,SG,79.0,69.0,35.3,5.5,12.4,0.447,1.6,4.1,0.385,3.9,8.2,0.478,0.512,3.0,3.5,0.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,2.3,15.6,Dee Brown
1995-96,27.0,BOS,NBA,PG,65.0,23.0,24.5,3.8,9.5,0.399,1.0,3.4,0.309,2.7,6.1,0.449,0.455,2.1,2.4,0.854,0.6,1.5,2.1,2.2,1.2,0.2,1.1,1.8,10.7,Dee Brown
1996-97,28.0,BOS,NBA,PG,21.0,2.0,24.9,2.9,7.9,0.367,1.0,3.1,0.308,2.0,4.8,0.406,0.428,0.9,1.0,0.818,0.4,1.9,2.3,3.2,1.5,0.3,1.1,2.1,7.6,Dee Brown
1997-98,29.0,TOT,NBA,SG,72.0,12.0,23.9,3.4,7.8,0.438,1.5,3.8,0.399,1.9,4.0,0.474,0.534,0.8,1.0,0.817,0.3,1.8,2.1,2.1,1.1,0.3,1.0,1.7,9.1,Dee Brown
1997-98,29.0,BOS,NBA,SG,41.0,10.0,19.8,2.7,6.2,0.427,1.0,2.8,0.381,1.6,3.5,0.465,0.512,0.5,0.7,0.679,0.2,1.3,1.5,1.3,1.1,0.1,0.8,1.9,6.8,Dee Brown
1997-98,29.0,TOR,NBA,SG,31.0,2.0,29.3,4.4,9.9,0.446,2.1,5.1,0.411,2.3,4.8,0.483,0.552,1.3,1.4,0.907,0.5,2.5,2.9,3.3,1.2,0.5,1.3,1.5,12.2,Dee Brown
1998-99,30.0,TOR,NBA,PG,49.0,0.0,28.1,3.8,10.1,0.378,2.8,7.1,0.387,1.1,3.0,0.356,0.514,0.8,1.1,0.727,0.3,1.8,2.1,2.9,1.1,0.2,1.6,1.5,11.2,Dee Brown
1999-00,31.0,TOR,NBA,PG,38.0,12.0,17.7,2.4,6.8,0.36,1.8,4.9,0.358,0.7,1.9,0.366,0.49,0.3,0.4,0.688,0.2,1.2,1.4,2.3,0.6,0.1,1.0,1.6,6.9,Dee Brown
2000-01,32.0,ORL,NBA,PG,7.0,0.0,22.1,2.3,6.3,0.364,1.7,4.6,0.375,0.6,1.7,0.333,0.5,0.6,0.7,0.8,0.0,1.6,1.6,1.7,0.6,0.0,1.0,1.4,6.9,Dee Brown
2001-02,33.0,ORL,NBA,PG,7.0,0.0,9.3,0.4,2.9,0.15,0.1,1.7,0.083,0.3,1.1,0.25,0.175,0.0,0.0,0.0,0.0,1.3,1.3,0.3,0.4,0.1,0.6,0.6,1.0,Dee Brown
1995-96,22.0,GSW,NBA,C,22.0,1.0,9.2,1.1,2.3,0.48,0.0,0.0,0.0,1.1,2.2,0.49,0.48,0.5,0.9,0.579,0.8,1.0,1.8,0.4,0.3,0.2,0.2,1.4,2.7,Andrew DeClercq
1996-97,23.0,GSW,NBA,C,71.0,1.0,15.0,2.0,3.8,0.52,0.0,0.0,0.0,2.0,3.8,0.52,0.52,1.3,2.1,0.603,1.7,2.5,4.2,0.5,0.5,0.4,1.1,3.2,5.3,Andrew DeClercq
1997-98,24.0,BOS,NBA,C,81.0,49.0,18.8,2.1,4.2,0.497,0.0,0.0,0.0,2.1,4.2,0.499,0.497,1.2,2.1,0.601,2.2,2.6,4.8,0.7,1.0,0.6,1.0,3.4,5.4,Andrew DeClercq
1998-99,25.0,TOT,NBA,C,47.0,32.0,23.4,2.9,5.9,0.5,0.0,0.0,0.0,2.9,5.9,0.5,0.5,2.0,3.0,0.674,2.2,3.2,5.4,0.7,1.1,0.6,1.1,3.4,7.9,Andrew DeClercq
