SEASON,AGE,TEAM,LEAGUE,POS,G,MP,FG,LGFG,2P,LG2P,3P,LG3P,eFG%,LGeFG%,FT,LGFT,TS,LGTS,FTr,LGFTr,3PAr,LG3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER
2017-18,22.0,CHO,NBA,SG,53.0,713.0,0.375,0.46,0.409,0.51,0.256,0.362,0.404,0.521,0.8,0.767,0.431,0.556,0.13,0.252,0.224,0.337,81.0,80.0,71.0,77.0,104.0,78.0,52.0,66.0,-45.1,-50.8,Dwayne Bacon
2018-19,23.0,CHO,NBA,SG,43.0,759.0,0.475,0.461,0.494,0.52,0.437,0.355,0.549,0.524,0.739,0.766,0.57,0.56,0.179,0.259,0.339,0.359,103.0,95.0,123.0,105.0,96.0,102.0,69.0,94.0,12.6,5.7,Dwayne Bacon
2019-20,24.0,CHO,NBA,SG,39.0,687.0,0.348,0.46,0.373,0.524,0.284,0.358,0.387,0.529,0.66,0.773,0.419,0.565,0.217,0.26,0.275,0.384,76.0,71.0,79.0,73.0,85.0,74.0,83.0,71.0,-69.1,-77.9,Dwayne Bacon
2020-21,25.0,ORL,NBA,SG,72.0,1853.0,0.402,0.466,0.449,0.53,0.285,0.367,0.443,0.538,0.824,0.778,0.49,0.572,0.242,0.247,0.285,0.392,86.0,85.0,78.0,82.0,106.0,86.0,98.0,73.0,-138.1,-130.8,Dwayne Bacon
2008-09,20.0,POR,NBA,SF,79.0,1454.0,0.446,0.459,0.513,0.485,0.369,0.367,0.532,0.5,0.808,0.771,0.555,0.544,0.144,0.306,0.465,0.224,97.0,106.0,101.0,106.0,105.0,102.0,47.0,208.0,23.1,8.0,Nicolas Batum
2009-10,21.0,POR,NBA,SF,37.0,918.0,0.519,0.461,0.625,0.492,0.409,0.355,0.619,0.501,0.843,0.759,0.646,0.543,0.19,0.3,0.493,0.222,112.0,127.0,115.0,124.0,111.0,119.0,63.0,222.0,63.6,59.6,Nicolas Batum
2010-11,22.0,POR,NBA,SF,80.0,2522.0,0.455,0.459,0.535,0.487,0.345,0.358,0.528,0.498,0.841,0.763,0.563,0.541,0.203,0.3,0.424,0.222,99.0,110.0,96.0,106.0,110.0,104.0,68.0,191.0,47.6,38.0,Nicolas Batum
2011-12,23.0,POR,NBA,SF,59.0,1791.0,0.451,0.448,0.496,0.477,0.391,0.349,0.534,0.487,0.836,0.752,0.575,0.527,0.248,0.276,0.427,0.226,101.0,104.0,112.0,110.0,111.0,109.0,90.0,189.0,60.3,68.5,Nicolas Batum
2012-13,24.0,POR,NBA,SF,73.0,2807.0,0.423,0.453,0.481,0.483,0.372,0.359,0.522,0.496,0.848,0.753,0.566,0.535,0.252,0.27,0.533,0.243,93.0,100.0,104.0,105.0,113.0,106.0,93.0,219.0,42.0,57.5,Nicolas Batum
2013-14,25.0,POR,NBA,SF,82.0,2956.0,0.465,0.454,0.566,0.488,0.361,0.36,0.554,0.501,0.803,0.756,0.589,0.541,0.248,0.284,0.491,0.259,102.0,116.0,100.0,111.0,106.0,109.0,87.0,189.0,86.2,87.4,Nicolas Batum
2014-15,26.0,POR,NBA,SF,71.0,2380.0,0.4,0.449,0.481,0.485,0.324,0.35,0.483,0.496,0.857,0.75,0.516,0.534,0.163,0.273,0.515,0.268,89.0,99.0,92.0,97.0,114.0,97.0,60.0,192.0,-15.0,-23.1,Nicolas Batum
2015-16,27.0,CHO,NBA,SF,70.0,2448.0,0.426,0.452,0.492,0.491,0.348,0.354,0.506,0.502,0.849,0.757,0.546,0.541,0.22,0.276,0.457,0.285,94.0,100.0,98.0,101.0,112.0,101.0,80.0,161.0,5.7,9.6,Nicolas Batum
2016-17,28.0,CHO,NBA,SG,77.0,2617.0,0.403,0.457,0.453,0.503,0.333,0.358,0.472,0.514,0.856,0.772,0.529,0.552,0.291,0.271,0.415,0.316,88.0,90.0,93.0,92.0,111.0,96.0,108.0,131.0,-80.7,-51.1,Nicolas Batum
2017-18,29.0,CHO,NBA,SG,64.0,1981.0,0.415,0.46,0.473,0.51,0.336,0.362,0.486,0.521,0.831,0.767,0.523,0.556,0.2,0.252,0.422,0.337,90.0,93.0,93.0,93.0,108.0,94.0,79.0,125.0,-45.5,-46.6,Nicolas Batum
2018-19,30.0,CHO,NBA,SF,75.0,2354.0,0.45,0.461,0.519,0.52,0.389,0.355,0.553,0.524,0.865,0.766,0.581,0.56,0.158,0.259,0.53,0.359,98.0,100.0,110.0,106.0,113.0,104.0,61.0,148.0,32.8,26.2,Nicolas Batum
2019-20,31.0,CHO,NBA,SF,22.0,505.0,0.346,0.46,0.438,0.524,0.286,0.358,0.432,0.529,0.9,0.773,0.463,0.565,0.123,0.26,0.605,0.384,75.0,84.0,80.0,82.0,116.0,82.0,47.0,158.0,-15.7,-17.5,Nicolas Batum
2020-21,32.0,LAC,NBA,SF,67.0,1835.0,0.464,0.466,0.579,0.53,0.404,0.367,0.597,0.538,0.828,0.778,0.617,0.572,0.141,0.247,0.66,0.392,99.0,109.0,110.0,111.0,106.0,108.0,57.0,169.0,48.8,39.7,Nicolas Batum
2021-22,33.0,LAC,NBA,PF,59.0,1462.0,0.463,0.461,0.607,0.533,0.4,0.354,0.602,0.532,0.658,0.775,0.608,0.566,0.098,0.248,0.698,0.399,100.0,114.0,113.0,113.0,85.0,107.0,40.0,175.0,54.5,34.0,Nicolas Batum
2022-23,34.0,LAC,NBA,PF,78.0,1709.0,0.42,0.475,0.563,0.548,0.391,0.361,0.583,0.545,0.708,0.782,0.594,0.581,0.126,0.266,0.832,0.387,88.0,103.0,108.0,107.0,91.0,102.0,47.0,215.0,28.5,10.5,Nicolas Batum
2013-14,22.0,PHI,NBA,PG,70.0,2414.0,0.405,0.454,0.44,0.488,0.264,0.36,0.431,0.501,0.703,0.756,0.48,0.541,0.348,0.284,0.197,0.259,89.0,90.0,74.0,86.0,93.0,89.0,123.0,76.0,-147.3,-147.8,Michael Carter-Williams
2014-15,23.0,TOT,NBA,PG,66.0,2149.0,0.396,0.449,0.428,0.485,0.235,0.35,0.416,0.496,0.694,0.75,0.461,0.534,0.317,0.273,0.166,0.268,88.0,88.0,67.0,84.0,93.0,86.0,116.0,62.0,-147.4,-152.6,Michael Carter-Williams
2014-15,23.0,PHI,NBA,PG,41.0,1391.0,0.38,0.449,0.412,0.485,0.256,0.35,0.406,0.496,0.643,0.75,0.444,0.534,0.298,0.273,0.205,0.268,85.0,85.0,73.0,82.0,86.0,83.0,109.0,76.0,-110.0,-125.3,Michael Carter-Williams
2014-15,23.0,MIL,NBA,PG,25.0,758.0,0.429,0.449,0.457,0.485,0.143,0.35,0.435,0.496,0.78,0.75,0.496,0.534,0.354,0.273,0.091,0.268,95.0,94.0,41.0,88.0,104.0,93.0,129.0,34.0,-37.5,-27.3,Michael Carter-Williams
2015-16,24.0,MIL,NBA,PG,54.0,1649.0,0.452,0.452,0.472,0.491,0.273,0.354,0.466,0.502,0.654,0.757,0.497,0.541,0.292,0.276,0.099,0.285,100.0,96.0,77.0,93.0,86.0,92.0,106.0,35.0,-40.8,-54.9,Michael Carter-Williams
2016-17,25.0,CHI,NBA,PG,45.0,846.0,0.366,0.457,0.401,0.503,0.234,0.358,0.391,0.514,0.753,0.772,0.437,0.552,0.252,0.271,0.209,0.316,80.0,80.0,66.0,76.0,98.0,79.0,93.0,66.0,-75.4,-78.5,Michael Carter-Williams
2017-18,26.0,CHO,NBA,PG,52.0,835.0,0.332,0.46,0.365,0.51,0.237,0.362,0.362,0.521,0.82,0.767,0.446,0.556,0.389,0.252,0.258,0.337,72.0,71.0,66.0,70.0,107.0,80.0,154.0,76.0,-72.7,-59.3,Michael Carter-Williams
2018-19,27.0,TOT,NBA,PG,28.0,372.0,0.374,0.461,0.424,0.52,0.263,0.355,0.415,0.524,0.604,0.766,0.458,0.56,0.431,0.259,0.309,0.359,81.0,82.0,74.0,79.0,79.0,82.0,167.0,86.0,-27.0,-29.8,Michael Carter-Williams
2018-19,27.0,HOU,NBA,PG,16.0,145.0,0.41,0.461,0.429,0.52,0.368,0.355,0.467,0.524,0.462,0.766,0.476,0.56,0.426,0.259,0.311,0.359,89.0,82.0,104.0,89.0,60.0,85.0,165.0,87.0,-7.0,-12.1,Michael Carter-Williams
2018-19,27.0,ORL,NBA,PG,12.0,227.0,0.339,0.461,0.419,0.52,0.158,0.355,0.363,0.524,0.741,0.766,0.44,0.56,0.435,0.259,0.306,0.359,74.0,81.0,44.0,69.0,97.0,79.0,168.0,85.0,-20.0,-17.7,Michael Carter-Williams
2019-20,28.0,ORL,NBA,SG,45.0,833.0,0.427,0.46,0.481,0.524,0.293,0.358,0.469,0.529,0.832,0.773,0.535,0.565,0.365,0.26,0.288,0.384,93.0,92.0,82.0,89.0,108.0,95.0,140.0,75.0,-31.0,-17.9,Michael Carter-Williams
2020-21,29.0,ORL,NBA,SG,31.0,800.0,0.389,0.466,0.431,0.53,0.246,0.367,0.417,0.538,0.613,0.778,0.449,0.572,0.296,0.247,0.226,0.392,83.0,81.0,67.0,77.0,79.0,79.0,120.0,58.0,-65.5,-75.0,Michael Carter-Williams
2022-23,31.0,ORL,NBA,PG,4.0,44.0,0.429,0.475,0.455,0.548,0.333,0.361,0.464,0.545,0.571,0.782,0.498,0.581,0.5,0.266,0.214,0.387,90.0,83.0,92.0,85.0,73.0,86.0,188.0,55.0,-2.3,-2.9,Michael Carter-Williams
