# Dunks,# Heaves,% of FGA 0-3,% of FGA 10-16,% of FGA 16-3P,% of FGA 2P,% of FGA 3-10,% of FGA 3P,%3PA Corner 3s,%FGA Dunks,0-3 FG%,10-16 FG%,16-3P FG%,2P % AST,2P FG%,3-10 FG%,3P % AST,3P FG%,3P% Corner 3s,AGE,Att. Heaves,Dist.,FG%,G,LEAGUE,MP,POS,SEASON,TEAM,PLAYER
5.0,0.0,0.252,0.07,0.09,0.475,0.064,0.525,0.144,0.014,0.54,0.25,0.419,0.286,0.47,0.5,0.727,0.304,0.462,28.0,0.0,17.1,0.383,67.0,NBA,1010.0,PG,1996-97,ORL,Darrell Armstrong
6.0,0.0,0.232,0.221,0.295,0.821,0.074,0.179,0.147,0.024,0.625,0.345,0.348,0.351,0.42,0.286,0.84,0.368,0.4,29.0,2.0,14.9,0.411,48.0,NBA,1236.0,PG,1997-98,ORL,Darrell Armstrong
10.0,0.0,0.253,0.113,0.213,0.638,0.059,0.362,0.132,0.021,0.598,0.441,0.396,0.304,0.483,0.387,0.696,0.365,0.36,30.0,3.0,16.6,0.441,50.0,NBA,1502.0,PG,1998-99,ORL,Darrell Armstrong
19.0,0.0,0.197,0.133,0.256,0.64,0.055,0.36,0.112,0.02,0.577,0.389,0.5,0.331,0.485,0.311,0.577,0.34,0.311,31.0,2.0,16.9,0.433,82.0,NBA,2590.0,PG,1999-00,ORL,Darrell Armstrong
3.0,0.0,0.16,0.128,0.243,0.598,0.068,0.402,0.151,0.003,0.544,0.383,0.44,0.315,0.451,0.397,0.734,0.355,0.361,32.0,0.0,16.9,0.412,75.0,NBA,2767.0,PG,2000-01,ORL,Darrell Armstrong
10.0,0.0,0.184,0.101,0.17,0.519,0.063,0.481,0.274,0.012,0.638,0.44,0.411,0.433,0.484,0.308,0.82,0.349,0.413,33.0,0.0,17.0,0.419,82.0,NBA,2730.0,PG,2001-02,ORL,Darrell Armstrong
4.0,0.0,0.202,0.107,0.291,0.639,0.039,0.361,0.302,0.006,0.538,0.391,0.439,0.432,0.45,0.24,0.769,0.336,0.314,34.0,5.0,16.5,0.409,82.0,NBA,2350.0,PG,2002-03,ORL,Darrell Armstrong
4.0,1.0,0.174,0.056,0.16,0.417,0.027,0.583,0.203,0.005,0.625,0.488,0.432,0.506,0.508,0.25,0.756,0.315,0.31,35.0,4.0,18.6,0.395,79.0,NBA,2247.0,PG,2003-04,NOH,Darrell Armstrong
1.0,0.0,0.188,0.087,0.282,0.599,0.043,0.401,0.225,0.004,0.462,0.25,0.372,0.393,0.367,0.167,0.821,0.252,0.28,36.0,2.0,17.2,0.321,66.0,NBA,988.0,PG,2004-05,TOT,Darrell Armstrong
1.0,0.0,0.157,0.082,0.302,0.56,0.019,0.44,0.186,0.006,0.48,0.385,0.396,0.528,0.404,0.0,0.765,0.243,0.231,36.0,0.0,18.3,0.333,14.0,NBA,412.0,PG,2004-05,NOH,Darrell Armstrong
0.0,0.0,0.229,0.093,0.254,0.653,0.076,0.347,0.293,0.0,0.444,0.091,0.333,0.2,0.325,0.222,0.909,0.268,0.333,36.0,2.0,15.8,0.305,52.0,NBA,576.0,PG,2004-05,DAL,Darrell Armstrong
0.0,0.0,0.227,0.047,0.281,0.625,0.07,0.375,0.333,0.0,0.483,0.333,0.333,0.375,0.4,0.444,0.818,0.229,0.438,37.0,2.0,16.4,0.336,62.0,NBA,622.0,PG,2005-06,DAL,Darrell Armstrong
0.0,1.0,0.154,0.053,0.172,0.432,0.053,0.568,0.271,0.0,0.707,0.4,0.462,0.452,0.515,0.25,0.736,0.336,0.328,38.0,6.0,19.5,0.414,81.0,NBA,1275.0,PG,2006-07,IND,Darrell Armstrong
0.0,0.0,0.1,0.055,0.2,0.373,0.018,0.627,0.246,0.0,0.364,0.667,0.364,0.412,0.415,0.5,0.957,0.333,0.529,39.0,6.0,23.1,0.364,50.0,NBA,549.0,PG,2007-08,NJN,Darrell Armstrong
2.0,0.0,0.289,0.066,0.241,0.608,0.012,0.392,0.169,0.012,0.354,0.364,0.475,0.415,0.406,0.5,0.55,0.308,0.636,28.0,0.0,17.1,0.367,21.0,NBA,522.0,PG,1996-97,BOS,Dee Brown
5.0,0.0,0.109,0.064,0.319,0.518,0.027,0.482,0.21,0.009,0.721,0.333,0.441,0.63,0.474,0.2,0.861,0.399,0.404,29.0,0.0,19.4,0.438,72.0,NBA,1719.0,SG,1997-98,TOT,Dee Brown
1.0,0.0,0.114,0.067,0.353,0.557,0.024,0.443,0.204,0.004,0.69,0.294,0.433,0.712,0.465,0.333,0.884,0.381,0.348,29.0,0.0,19.1,0.427,41.0,NBA,811.0,SG,1997-98,BOS,Dee Brown
4.0,0.0,0.104,0.062,0.29,0.485,0.029,0.515,0.215,0.013,0.75,0.368,0.449,0.556,0.483,0.111,0.846,0.411,0.441,29.0,0.0,19.7,0.446,31.0,NBA,908.0,SG,1997-98,TOR,Dee Brown
1.0,0.0,0.073,0.034,0.178,0.295,0.01,0.705,0.235,0.002,0.583,0.118,0.33,0.615,0.356,0.0,0.785,0.387,0.415,30.0,0.0,21.6,0.378,49.0,NBA,1377.0,PG,1998-99,TOR,Dee Brown
0.0,0.0,0.058,0.043,0.167,0.275,0.008,0.725,0.31,0.0,0.4,0.182,0.419,0.615,0.366,0.0,0.896,0.358,0.31,31.0,0.0,21.8,0.36,38.0,NBA,673.0,PG,1999-00,TOR,Dee Brown
0.0,0.0,0.0,0.023,0.227,0.273,0.023,0.727,0.25,0.0,0.0,0.0,0.4,0.25,0.333,0.0,0.75,0.375,0.375,32.0,0.0,22.7,0.364,7.0,NBA,155.0,PG,2000-01,ORL,Dee Brown
0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.6,0.5,0.0,0.0,0.5,0.0,1.0,0.25,0.0,1.0,0.083,0.167,33.0,0.0,21.7,0.15,7.0,NBA,65.0,PG,2001-02,ORL,Dee Brown
8.0,0.0,0.222,0.07,0.297,0.658,0.07,0.342,0.222,0.051,0.429,0.364,0.277,0.675,0.385,0.727,1.0,0.333,0.5,28.0,0.0,16.3,0.367,76.0,NBA,703.0,SF,1996-97,CHI,Jud Buechler
5.0,0.0,0.102,0.057,0.455,0.631,0.017,0.369,0.4,0.028,0.889,0.5,0.463,0.883,0.541,0.667,0.96,0.385,0.385,29.0,0.0,19.2,0.483,74.0,NBA,608.0,SF,1997-98,CHI,Jud Buechler
4.0,0.0,0.067,0.054,0.238,0.383,0.025,0.617,0.236,0.017,0.813,0.231,0.368,0.744,0.424,0.333,0.984,0.412,0.457,30.0,0.0,21.3,0.417,50.0,NBA,1056.0,SF,1998-99,DET,Jud Buechler
0.0,0.0,0.083,0.013,0.295,0.468,0.077,0.532,0.53,0.0,0.846,0.0,0.478,0.811,0.507,0.333,1.0,0.217,0.25,31.0,0.0,19.5,0.353,58.0,NBA,657.0,SF,1999-00,DET,Jud Buechler
2.0,0.0,0.183,0.049,0.262,0.53,0.03,0.47,0.558,0.012,0.633,0.5,0.465,0.795,0.506,0.0,0.969,0.416,0.558,32.0,0.0,17.5,0.463,57.0,NBA,737.0,SF,2000-01,DET,Jud Buechler
0.0,0.0,0.153,0.034,0.297,0.492,0.008,0.508,0.55,0.0,0.556,0.25,0.314,0.739,0.397,1.0,0.952,0.35,0.394,33.0,1.0,18.5,0.373,66.0,NBA,684.0,SF,2001-02,TOT,Jud Buechler
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.25,33.0,0.0,23.9,0.333,6.0,NBA,54.0,SF,2001-02,PHO,Jud Buechler
0.0,0.0,0.161,0.036,0.313,0.518,0.009,0.482,0.537,0.0,0.556,0.25,0.314,0.739,0.397,1.0,0.947,0.352,0.414,33.0,1.0,18.2,0.375,60.0,NBA,630.0,SF,2001-02,ORL,Jud Buechler
35.0,0.0,0.626,0.092,0.033,1.0,0.249,0.0,0.0,0.132,0.608,0.24,0.333,0.606,0.52,0.426,0.0,0.0,0.0,23.0,0.0,6.9,0.52,71.0,NBA,1065.0,C,1996-97,GSW,Andrew DeClercq
24.0,0.0,0.653,0.068,0.009,0.997,0.268,0.003,0.0,0.074,0.554,0.13,0.333,0.562,0.499,0.462,0.0,0.0,0.0,24.0,0.0,5.2,0.497,81.0,NBA,1523.0,C,1997-98,BOS,Andrew DeClercq
28.0,0.0,0.612,0.091,0.018,1.0,0.279,0.0,0.0,0.12,0.598,0.32,0.4,0.761,0.5,0.351,0.0,0.0,0.0,25.0,0.0,5.9,0.5,47.0,NBA,1102.0,C,1998-99,TOT,Andrew DeClercq
7.0,0.0,0.702,0.053,0.018,1.0,0.228,0.0,0.0,0.14,0.575,0.333,0.0,0.75,0.491,0.308,0.0,0.0,0.0,25.0,0.0,5.7,0.491,14.0,NBA,258.0,C,1998-99,BOS,Andrew DeClercq
21.0,0.0,0.589,0.1,0.018,1.0,0.292,0.0,0.0,0.114,0.605,0.318,0.5,0.764,0.502,0.359,0.0,0.0,0.0,25.0,0.0,5.9,0.502,33.0,NBA,844.0,C,1998-99,CLE,Andrew DeClercq
50.0,0.0,0.54,0.147,0.041,1.0,0.273,0.0,0.0,0.129,0.644,0.185,0.444,0.756,0.508,0.421,0.0,0.0,0.0,26.0,0.0,5.7,0.508,82.0,NBA,1831.0,C,1999-00,CLE,Andrew DeClercq
16.0,0.0,0.72,0.057,0.078,1.0,0.145,0.0,0.0,0.093,0.626,0.455,0.333,0.738,0.554,0.357,0.0,0.0,0.0,27.0,0.0,3.1,0.554,67.0,NBA,903.0,C,2000-01,ORL,Andrew DeClercq
11.0,0.0,0.611,0.107,0.054,1.0,0.228,0.0,0.0,0.094,0.505,0.25,0.5,0.657,0.45,0.382,0.0,0.0,0.0,28.0,0.0,3.8,0.45,61.0,NBA,633.0,C,2001-02,ORL,Andrew DeClercq
37.0,0.0,0.753,0.065,0.022,1.0,0.161,0.0,0.0,0.147,0.595,0.222,0.333,0.725,0.534,0.4,0.0,0.0,0.0,29.0,0.0,2.3,0.534,77.0,NBA,1327.0,C,2002-03,ORL,Andrew DeClercq
11.0,0.0,0.667,0.082,0.026,1.0,0.226,0.0,0.0,0.056,0.538,0.375,0.4,0.548,0.477,0.341,0.0,0.0,0.0,30.0,0.0,3.0,0.477,71.0,NBA,1211.0,C,2003-04,ORL,Andrew DeClercq
1.0,0.0,0.778,0.0,0.0,1.0,0.222,0.0,0.0,0.111,0.571,0.0,0.0,0.75,0.444,0.0,0.0,0.0,0.0,31.0,0.0,1.6,0.444,8.0,NBA,49.0,C,2004-05,ORL,Andrew DeClercq
87.0,0.0,0.341,0.271,0.107,0.993,0.273,0.007,0.333,0.065,0.55,0.409,0.403,0.655,0.49,0.529,1.0,0.222,0.0,34.0,0.0,9.3,0.488,78.0,NBA,2887.0,C,1996-97,NYK,Patrick Ewing
16.0,0.0,0.221,0.365,0.055,0.995,0.355,0.005,0.5,0.045,0.629,0.435,0.591,0.635,0.506,0.49,0.0,0.0,0.0,35.0,0.0,9.0,0.504,26.0,NBA,848.0,C,1997-98,NYK,Patrick Ewing
