SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PLAYER
2005-06,24.0,MIA,NBA,C,8.0,0.0,45.0,5.8,18.6,0.313,0.0,0.0,0.0,5.8,18.6,0.313,3.5,4.7,0.75,2.3,9.3,11.6,0.0,0.0,0.0,5.8,11.6,15.1,65.0,107.0,Earl Barron
2006-07,25.0,MIA,NBA,C,28.0,0.0,203.0,6.3,21.8,0.289,0.0,0.3,0.0,6.3,21.6,0.293,4.5,4.7,0.944,5.0,5.8,10.8,1.3,1.6,1.1,2.9,5.5,17.1,81.0,106.0,Earl Barron
2007-08,26.0,MIA,NBA,C,46.0,15.0,889.0,7.9,19.6,0.404,0.1,0.8,0.077,7.8,18.8,0.417,3.6,5.2,0.701,4.0,7.8,11.8,1.7,1.1,0.5,2.9,6.8,19.5,91.0,110.0,Earl Barron
2009-10,28.0,NYK,NBA,C,7.0,6.0,232.0,6.6,15.0,0.441,0.0,0.0,0.0,6.6,15.0,0.441,4.8,6.4,0.759,6.8,10.1,17.0,1.8,0.9,0.9,2.4,5.3,18.1,110.0,110.0,Earl Barron
2010-11,29.0,TOT,NBA,C,21.0,7.0,305.0,5.5,16.9,0.323,0.0,0.0,0.0,5.5,16.9,0.323,2.6,4.1,0.625,5.5,7.5,13.0,1.9,1.4,1.0,2.7,7.8,13.5,83.0,107.0,Earl Barron
2010-11,29.0,PHO,NBA,C,12.0,6.0,183.0,3.3,14.2,0.235,0.0,0.0,0.0,3.3,14.2,0.235,3.3,5.6,0.6,4.4,6.7,11.1,1.1,1.7,1.1,3.1,8.9,10.0,71.0,109.0,Earl Barron
2010-11,29.0,MIL,NBA,C,7.0,0.0,85.0,10.7,23.3,0.459,0.0,0.0,0.0,10.7,23.3,0.459,1.3,1.3,1.0,7.5,6.3,13.8,2.5,1.3,1.3,1.3,6.3,22.6,108.0,103.0,Earl Barron
2010-11,29.0,POR,NBA,C,2.0,1.0,37.0,4.4,16.2,0.273,0.0,0.0,0.0,4.4,16.2,0.273,1.5,3.0,0.5,5.9,14.8,20.7,4.4,0.0,0.0,4.4,5.9,10.3,73.0,106.0,Earl Barron
2011-12,30.0,GSW,NBA,C,2.0,0.0,9.0,11.6,23.1,0.5,0.0,0.0,0.0,11.6,23.1,0.5,0.0,0.0,0.0,5.8,0.0,5.8,0.0,0.0,0.0,0.0,28.9,23.1,110.0,117.0,Earl Barron
2012-13,31.0,TOT,NBA,C,12.0,2.0,159.0,5.9,16.8,0.353,0.0,0.0,0.0,5.9,16.8,0.353,1.0,2.3,0.429,7.2,12.9,20.1,1.6,1.6,2.0,3.6,7.9,12.9,81.0,99.0,Earl Barron
2012-13,31.0,WAS,NBA,C,11.0,1.0,122.0,5.5,15.8,0.351,0.0,0.0,0.0,5.5,15.8,0.351,0.9,2.1,0.4,6.8,11.5,18.4,1.3,2.1,2.1,4.3,9.8,12.0,76.0,97.0,Earl Barron
2012-13,31.0,NYK,NBA,C,1.0,1.0,37.0,7.2,20.2,0.357,0.0,0.0,0.0,7.2,20.2,0.357,1.4,2.9,0.5,8.7,17.3,26.0,2.9,0.0,1.4,1.4,1.4,15.9,98.0,103.0,Earl Barron
2014-15,33.0,PHO,NBA,C,16.0,1.0,143.0,4.2,13.6,0.308,0.7,1.4,0.5,3.5,12.2,0.286,2.1,4.2,0.5,4.9,4.9,9.8,1.7,1.4,0.7,1.7,9.1,11.2,87.0,108.0,Earl Barron
2007-08,23.0,HOU,NBA,PG,51.0,0.0,608.0,8.1,19.7,0.413,3.1,9.5,0.33,5.0,10.1,0.491,3.7,4.3,0.857,1.1,3.8,4.9,7.6,1.1,0.4,3.8,6.0,23.1,107.0,106.0,Aaron Brooks
2008-09,24.0,HOU,NBA,PG,80.0,35.0,1998.0,8.4,20.9,0.404,3.0,8.2,0.366,5.4,12.6,0.428,4.0,4.6,0.866,0.9,3.3,4.2,6.3,1.2,0.2,3.3,4.0,23.8,105.0,108.0,Aaron Brooks
2009-10,25.0,HOU,NBA,PG,82.0,82.0,2919.0,10.1,23.3,0.432,3.7,9.2,0.398,6.4,14.1,0.454,4.3,5.2,0.822,0.9,2.8,3.8,7.6,1.2,0.2,4.1,3.5,28.0,108.0,112.0,Aaron Brooks
2010-11,26.0,TOT,NBA,PG,59.0,12.0,1284.0,8.7,23.3,0.375,2.8,9.4,0.297,5.9,13.9,0.427,4.9,5.6,0.886,0.8,2.3,3.1,9.2,1.3,0.1,3.9,4.6,25.1,102.0,113.0,Aaron Brooks
2010-11,26.0,HOU,NBA,PG,34.0,7.0,811.0,8.4,24.3,0.346,3.0,10.6,0.284,5.4,13.7,0.394,4.9,5.2,0.94,0.7,2.5,3.2,8.1,1.3,0.1,3.5,4.3,24.8,99.0,113.0,Aaron Brooks
2010-11,26.0,PHO,NBA,PG,25.0,5.0,473.0,9.2,21.5,0.43,2.4,7.2,0.328,6.9,14.3,0.481,4.9,6.1,0.807,1.0,1.9,2.9,11.2,1.4,0.1,4.7,4.9,25.8,107.0,114.0,Aaron Brooks
2012-13,28.0,TOT,NBA,PG,53.0,20.0,997.0,7.3,16.2,0.453,2.6,6.9,0.373,4.8,9.3,0.511,2.1,2.7,0.769,0.7,3.4,4.1,5.9,1.5,0.5,3.4,4.8,19.3,105.0,114.0,Aaron Brooks
2012-13,28.0,SAC,NBA,PG,46.0,20.0,959.0,7.4,16.2,0.459,2.6,6.8,0.378,4.9,9.4,0.517,2.1,2.8,0.769,0.6,3.5,4.2,5.8,1.5,0.4,3.4,4.8,19.6,106.0,114.0,Aaron Brooks
2012-13,28.0,HOU,NBA,PG,7.0,0.0,38.0,5.3,17.1,0.308,2.6,9.2,0.286,2.6,7.9,0.333,0.0,0.0,0.0,1.3,1.3,2.6,7.9,1.3,3.9,5.3,6.6,13.1,80.0,107.0,Aaron Brooks
2013-14,29.0,TOT,NBA,PG,72.0,12.0,1557.0,7.4,18.4,0.401,3.0,7.9,0.387,4.3,10.6,0.411,2.6,3.0,0.874,1.4,3.1,4.4,7.4,1.6,0.4,3.7,4.6,20.4,105.0,110.0,Aaron Brooks
2013-14,29.0,HOU,NBA,PG,43.0,0.0,716.0,7.2,18.3,0.395,3.8,9.2,0.409,3.5,9.1,0.382,2.6,3.1,0.841,1.6,2.7,4.3,5.8,1.7,0.4,3.6,5.3,20.8,106.0,110.0,Aaron Brooks
